	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
129	Je suis ici jusqu'à trois heures.	Where is my Meerschaum pipe?	I will stay here till three o'clock.	False	True	1.6089575	724	724, 214, 14	0.3333333333333333	14
130	Je commence à en avoir assez de tes mensonges.	Everybody's having a good time.	I'm getting tired of your lies.	False	False	1.5524621	73	73, 822, 598	0	198
131	Je veux un bateau qui m'emmènera loin d'ici.	I want a boat that'll take me far away from here.	I want a boat that'll take me far away from here.	True	True	1.6005297	979	979, 214, 724	1.0	979
132	Ce fut difficile pour elle de répondre à la question.	She found it difficult to answer the question.	She found it difficult to answer the question.	True	True	1.5406172	206	206, 600, 884	1.0	206
133	J'ai eu peur de m'endormir en conduisant.	You ran in the garden.	I was afraid I might fall asleep while driving.	False	False	1.5718818	214	214, 713, 701	0	140
134	Je n'ai pas froid aux yeux.	Where is my Meerschaum pipe?	I'm not scared.	False	False	1.5716262	724	724, 562, 701	0	179
135	Le seigle était appelé le grain de la pauvreté.	He made a little statue out of soft clay.	Rye was called the grain of poverty.	False	False	1.5850412	621	621, 690, 548	0	986
136	Très peu nombreux sont ceux qui connaissent leur groupe sanguin.	Anybody in here?	Very few people know what their blood group is.	False	False	1.6553959	562	562, 474, 839	0	298
137	C'est ta vie quotidienne qui est ton temple et ta religion !	Your daily life is your temple and your religion.	Your daily life is your temple and your religion.	True	True	1.6338792	715	715, 280, 931	1.0	715
138	Cette texte n'est pas une texte traduite.	This text is not a translated text.	This text is not a translated text.	True	True	1.6036265	186	186, 684, 144	1.0	186
139	Je ne veux surtout pas vivre dans une grande ville.	Who's your favorite writer?	I have no wish to live in a large city.	False	False	1.6151903	601	601, 214, 797	0	656
140	Un rhinocéros est très grand.	The rhinoceros is very big.	The rhinoceros is very big.	True	True	1.5924	155	155, 107, 101	1.0	155
141	La chance est aveugle.	Innocence is a beautiful thing.	Luck is blind.	False	False	1.5773058	834	834, 214, 797	0	163
142	Je gagne 100€ par jour.	I make 100 euros per day.	I make 100 euros per day.	True	True	1.5618951	759	759, 12, 133	1.0	759
143	La route est longue.	Cool story, bro.	The way is long.	False	False	1.6502755	489	489, 590, 275	0	314
144	J'ai tout lu à ton sujet.	I drink his beer.	I've read all about you.	False	False	1.5863914	701	701, 655, 489	0	576
145	Mais la possibilité semble improbable.	But the possibility seems unlikely.	But the possibility seems unlikely.	True	True	1.546886	897	897, 107, 448	1.0	897
146	Personne ne saura.	Cool story, bro.	Nobody will know.	False	False	1.6166083	489	489, 44, 834	0	879
147	Tu crois que nous la trouverons, sa maison à elle ?	Who is your favorite author?	Do you think that we'll find her house?	False	False	1.500554	600	600, 280, 264	0	285
148	Comment pourrais-je être un robot ? Les robots ne rêvent pas.	Who is your favorite author?	How could I be a robot? Robots don't dream.	False	False	1.5784221	600	600, 601, 474	0	911
149	N'écrivez jamais les mots « borchtch » et « chtchi » en allemand !	"Never write the words ""bortsch"" and ""shchi"" in German!"	"Never write the words ""bortsch"" and ""shchi"" in German!"	True	True	1.6395133	505	505, 468, 214	1.0	505
150	Les cambrioleurs sont en prison.	The burglars are in prison.	The burglars are in prison.	True	True	1.606169	283	283, 990, 200	1.0	283
151	Il a la poisse.	You ran in the garden.	He has very bad luck.	False	False	1.5867798	214	214, 480, 701	0	190
152	Ne tenez aucun compte de ce qu'il dit.	Anybody in here?	Don't take any notice of what he says.	False	False	1.5912855	562	562, 600, 497	0	422
153	L'architecte se vantait d'avoir reçu une récompense prestigieuse.	Tom got an award for the highest sales at his company.	The architect boasted that he had received a prestigious award.	False	True	1.6339862	256	256, 58, 610	0.3333333333333333	610
154	Avez-vous vu qui que ce soit de suspect ?	What do you think of this work?	Did you see anyone suspicious?	False	False	1.5487144	376	376, 600, 737	0	631
155	Demain, il va alunir.	You ran in the garden.	Tomorrow, he will land on the moon.	False	True	1.5159531	214	214, 571, 935	0.3333333333333333	935
156	Puis-je emprunter le vôtre ?	How about another cup of coffee?	Can I borrow yours?	False	False	1.5107105	312	312, 107, 699	0	219
157	Elle a prétendu qu'elle ne l'avait pas entendu.	She never dreamed she'd meet him overseas.	She made believe that she had not heard him.	False	False	1.5732398	25	25, 208, 590	0	46
158	Tout le monde me déteste, à l'école.	You ran in the garden.	Everybody at school hates me.	False	False	1.4958142	214	214, 691, 358	0	80
159	J'en perds mes mots.	I saw your father.	Words fail me.	False	False	1.5472796	713	713, 160, 655	0	745
160	Est-ce que tu te fous de moi ? !	Who is your favorite author?	Are you freaking kidding me?!	False	False	1.534436	600	600, 724, 497	0	793
161	Quiconque vous y a-t-il vu ?	Who is your favorite author?	Did anyone see you there?	False	False	1.5566902	600	600, 497, 827	0	645
162	Il écrit souvent à ses parents.	He often writes to his parents.	He often writes to his parents.	True	True	1.5676033	281	281, 468, 601	1.0	281
163	Qui écrit lit deux fois.	He who writes reads twice.	He who writes reads twice.	True	True	1.5435638	468	468, 601, 600	1.0	468
164	Elle a attribué son succès à la bonne fortune.	She attributed her success to good luck.	She attributed her success to good luck.	True	True	1.6023701	413	413, 256, 393	1.0	413
165	Après sa licence, il est devenu professeur.	He is at the office.	Having graduated from college, she became a teacher.	False	False	1.6170573	176	176, 571, 686	0	260
166	Je n'espère rien, je n'ai peur de rien ; je suis libre.	I drink his beer.	I hope for nothing, I fear for nothing, I am free.	False	False	1.6042187	701	701, 302, 672	0	177
167	Quelqu'un peut-il m'amener en voiture ?	Does anyone care?	Can someone give me a lift?	False	False	1.5564967	536	536, 600, 601	0	57
168	Peut-être es-tu encore en veine.	Where is my Meerschaum pipe?	You may still be in luck.	False	False	1.6052792	724	724, 948, 797	0	396
169	Vous pouvez vous habiller, maintenant.	Welcome to our restaurant!	You can get dressed now.	False	False	1.5807855	351	351, 396, 280	0	362
170	Le champ était couvert de mauvaises herbes.	The garden was full of beautiful flowers.	The field was rank with weeds.	False	False	1.6047852	720	720, 150, 189	0	261
171	Quand je serai grand, je veux être roi.	I saw your father.	When I grow up, I want to be king.	False	False	1.5277989	713	713, 438, 715	0	796
172	Place le jeu de cartes sur la table en bois de chêne.	Place the deck of cards on the oaken table.	Place the deck of cards on the oaken table.	True	True	1.5239086	989	989, 311, 621	1.0	989
173	Ça n'arrivera pas.	Where's everyone going?	That won't happen.	False	False	1.6025673	92	92, 544, 614	0	762
174	Personne ne peut y mettre un terme.	Welcome to Tatoeba!	Nobody can stop it.	False	False	1.6584783	567	567, 562, 489	0	526
175	Nous avons parlé de cela hier.	You ran in the garden.	We talked about this yesterday.	False	False	1.5854367	214	214, 264, 713	0	103
176	Après ça, je pars, mais je me rends compte que j'ai oublié mon sac chez eux.	You sold some apples at the market.	After that, I left, but then I realized that I forgot my backpack at their house.	False	False	1.5543242	691	691, 701, 713	0	855
177	Tu serais surprise de ce que tu peux apprendre en une semaine.	You had better avail yourself of this opportunity.	You'd be surprised what you can learn in a week.	False	True	1.575722	245	245, 903, 929	0.3333333333333333	929
178	Et si nous retournions à la maison ?	How do you find food in outer space?	Why don't we go home?	False	False	1.5637825	921	921, 351, 157	0	993
179	"Le mot de passe est ""Muiriel""."	"The password is ""Muiriel""."	"The password is ""Muiriel""."	True	True	1.5519948	742	742, 739, 741	1.0	742
180	Je suis sans voix.	I saw your father.	I'm at a loss for words.	False	False	1.5306183	713	713, 489, 724	0	345
181	La climatisation ne fonctionne pas.	The AC doesn't work.	The AC doesn't work.	True	True	1.6461279	144	144, 536, 283	1.0	144
182	Vous devriez utiliser cette chance.	You had better avail yourself of this opportunity.	You had better avail yourself of this opportunity.	True	True	1.5378978	245	245, 903, 324	1.0	245
183	Regarde ! Le train est là !	Look! The train is there!	Look! The train is there!	True	True	1.5621798	714	714, 586, 448	1.0	714
184	Il vit l'accident sur le chemin de l'école.	I saw him crossing the road.	He saw the accident on the way to school.	False	False	1.561064	486	486, 214, 659	0	569
185	Tom s'est frayé un chemin à travers la foule.	The thief entered through a broken window.	Tom made his way through the crowd.	False	True	1.5041765	481	481, 486, 539	0.3333333333333333	539
186	Ai-je oublié qui que ce soit ?	Who is your favorite author?	Did I forget anyone?	False	False	1.4802079	600	600, 497, 312	0	641
187	Je n'ai sauvé personne.	Anybody in here?	I didn't rescue anybody.	False	False	1.6078002	562	562, 214, 514	0	625
188	Papa est-il dans la cuisine ?	Is dad in the kitchen?	Is dad in the kitchen?	True	True	1.4939914	157	157, 312, 474	1.0	157
189	Je suis une personne qui a des défauts, mais ces défauts peuvent être facilement corrigés.	You are saying you intentionally hide your good looks?	I am a flawed person, but these are flaws that can easily be fixed.	False	False	1.6241252	839	839, 834, 106	0	830
190	Cherchez-vous quelqu'un ?	Who is your favorite author?	Are you looking for somebody?	False	False	1.5090597	600	600, 827, 601	0	60
191	Je suppose que c'est bon pour vous.	Next thing you know, you'll be in the papers.	I guess that's good for you.	False	True	1.6038694	903	903, 668, 601	0.5	668
192	Sauf que là, c'est pas si simple.	Yes, what of it?	Except that here, it's not so simple.	False	False	1.5584792	497	497, 586, 489	0	882
193	Quelqu'un a-t-il mentionné mon nom ?	Who is your favorite author?	Did somebody mention my name?	False	False	1.5644915	600	600, 276, 562	0	43
194	Quiconque a-t-il besoin de quoi que ce soit ?	Yes, what of it?	Does anybody need anything?	False	False	1.524761	497	497, 600, 738	0	535
