	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
32	Tôi không sao nhớ nổi Timothy trông như thế nào, nhưng tôi tin chắc là tôi sẽ nhận ra anh ấy ngay.	It is a great pity that you don't know it.	I can't remember what Timothy looks like, but I'm sure I'll know him by sight.	False	False	1.0980172	792	792, 581, 501	0	734
33	Giữ được bình tĩnh khi có chuyện khẩn cấp là rất quan trọng.	Health is essential to happiness.	It's very important to keep your head if there's an emergency.	False	True	1.093012	805	805, 730, 806	0.5	730
34	Hãy chắc là bạn tới đón tôi lúc năm giờ nha!	Turn the light over here, will you?	Make sure that you pick me up at five, please.	False	False	1.088222	677	677, 519, 193	0	633
35	Nó khá nóng đấy.	When it is darkest, men see the stars.	It's kind of hot.	False	False	1.2125196	649	649, 40, 362	0	189
36	Tia tử ngoại và tia hồng ngoại là loại ánh sáng mắt người không nhìn thấy được.	Infrared and ultra-violet rays are types of light invisible to the human eye.	Infrared and ultra-violet rays are types of light invisible to the human eye.	True	True	0.94571996	558	558, 649, 469	1.0	558
37	Tớ biết con người cô ấy thế nào.	Yes. This one I can sing from memory.	I know her personally.	False	False	1.1362902	659	659, 837, 193	0	132
38	Trước tiên, tôi muốn bạn đi với tôi đến chỗ đang bán hàng giảm giá ở trung tâm mua sắm.	Be careful when you shop, because some sales people will try to take advantage of you and offer you an expensive price.	First off, I'd like you to come with me to a department store sale.	False	True	1.0585637	775	775, 777, 346	0.3333333333333333	346
39	"Tôi hỏi ""tên mày là gì?""."	"""What's your name?"" I asked."	"""What's your name?"" I asked."	True	True	1.067138	310	310, 892, 574	1.0	310
40	Tom hiếm khi phàn nàn về bất cứ thứ gì.	Don't trust anyone here.	Tom hardly ever complains about anything.	False	False	1.1138654	927	927, 792, 501	0	113
41	Tôi đang viết một cuốn sách.	Yesterday, I read a book.	I'm writing a book.	False	True	1.1463255	689	689, 584, 40	0.5	584
42	Thật là một buổi chiều thú vị.	Nothing is beautiful but the truth.	It was a very pleasant afternoon.	False	False	1.1424497	837	837, 193, 326	0	212
43	Đất nước của chúng tôi đang trong thời kỳ khủng hoảng.	Our country is in a crisis.	Our country is in a crisis.	True	True	0.98726547	152	152, 519, 154	1.0	152
44	Nơi nào đẹp nhất thế giới?	Which of these do you consider your best painting?	What is the most beautiful place in the world?	False	True	1.1204498	350	350, 505, 564	0.5	505
45	Tôi mừng khi thấy gần đây sếp rất khỏe mạnh.	It's great to meet you.	I'm glad to say that the boss has been very well lately.	False	False	1.1241657	959	959, 255, 970	0	334
46	Mọi người ngắm sao khi trời tối hơn nữa.	When it is darkest, men see the stars.	When it is darkest, men see the stars.	True	True	1.0106473	649	649, 575, 677	1.0	649
47	Tại lễ hội, mọi người đều ăn mặc đẹp.	It's so hard to keep up with teenage clothing fashions these days because they change so often.	At the party, everybody was well-dressed.	False	False	1.1392211	731	731, 753, 141	0	17
48	Tôi từng tận mắt thấy nó.	When it is darkest, men see the stars.	I've seen it myself.	False	False	1.064076	649	649, 677, 519	0	130
49	Rốt cuộc cậu là ai vậy?	Whose beer is this?	Who are you, anyway?	False	True	1.1098065	564	564, 606, 538	0.5	606
50	Cái bàn này nặng quá.	Reading is to the mind as food is to the body.	This table is heavy.	False	False	1.4178417	26	26, 63, 575	0	610
51	Khi mẹ nó đi vắng, nó trông chừng em.	When it is darkest, men see the stars.	In the absence of her mother, she looks after her sister.	False	False	1.1155623	649	649, 575, 677	0	333
52	Anh sẽ không bị muộn, có phải không?	Love must have wings to fly away from love, and to fly back again.	You won't be late, will you?	False	False	1.1632501	704	704, 139, 819	0	7
53	Hãy tìm một bàn ở gần cuối.	Bring an umbrella without forgetting.	Let's sit at one of the tables near the back.	False	False	1.1370361	575	575, 650, 519	0	368
54	Anh ấy sẽ là một người chồng tốt.	It's the best feeling.	He will be a good husband.	False	False	1.02176	193	193, 798, 426	0	570
55	Vâng, anh ta có thể chạy 100 mét trong vòng 12 giây.	Yes. He can run 100 meters within twelve seconds.	Yes. He can run 100 meters within twelve seconds.	True	True	1.0103005	119	119, 554, 987	1.0	119
56	Ấy có dùng hãng American Express không?	Do you take American Express?	Do you take American Express?	True	True	1.0400524	832	832, 929, 538	1.0	832
57	Ông Long và ông Smith đã nói chuyện với nhau.	They made love last night.	Mr Long and Mr Smith spoke to each other.	False	False	1.1855943	443	443, 451, 825	0	175
58	Theo ý tôi, đá banh là môn thể thao tuyệt vời.	In my opinion, soccer is a great sport.	In my opinion, soccer is a great sport.	True	True	1.0737429	492	492, 837, 190	1.0	492
59	Đúng là bà ấy đã qua đời.	My place is here.	It's true that she's dead.	False	False	1.2005298	716	716, 668, 90	0	209
60	Bill luôn luôn lương thiện.	William is so organized. He's always on top of things.	Bill is honest all the time.	False	False	1.2098901	764	764, 40, 498	0	534
61	Chỉ có sự thật là tốt đẹp.	Nothing is beautiful but the truth.	Nothing is beautiful but the truth.	True	True	1.0498252	837	837, 519, 193	1.0	837
62	Sự tài trợ của bà ấy là cần thiết cho dự án của chúng ta.	Her financial support is indispensable to this project of ours.	Her financial support is indispensable to this project of ours.	True	True	1.010082	591	591, 809, 928	1.0	591
63	Tom cần tìm kiếm sự giúp đỡ.	We need to take you home.	Tom needs to seek help.	False	False	1.1656101	292	292, 999, 531	0	270
64	Japan không to bằng Canada.	We can't compete with Asia.	Japan is not as large as Canada.	False	False	1.2100768	943	943, 75, 249	0	718
65	Tôi bị dính vào cuộc tranh cãi của người khác.	You must not invade the privacy of others.	I got involved in other people's quarrel.	False	True	1.1645721	446	446, 687, 750	0.5	687
66	Cô ấy không thể nhịn được cười.	Nothing is beautiful but the truth.	She couldn't hold back her laughter.	False	False	1.1094524	837	837, 811, 561	0	420
67	Mẹ hy vọng rằng phòng học của con có điều hòa không khí.	I hope that your classroom had air conditioning.	I hope that your classroom had air conditioning.	True	True	1.18542	988	988, 937, 981	1.0	988
68	Nhờ vào máy bay mà con người có thể di chuyển giữa các nơi xa xôi.	Airplanes enable people to travel great distances rapidly.	Airplanes enable people to travel great distances rapidly.	True	True	1.0150989	669	669, 777, 704	1.0	669
69	Bạn ước điều gì vậy?	Whose beer is this?	What do you wish for?	False	False	1.0946032	564	564, 538, 929	0	962
70	Bạn trông tái nhợt.	When it is darkest, men see the stars.	You look pale.	False	False	1.1327499	649	649, 519, 435	0	126
71	Tôi đã ở Boston trước khi tôi trở lại Nhật Bản.	I had stayed in Boston before I returned to Japan.	I had stayed in Boston before I returned to Japan.	True	True	1.0191386	45	45, 842, 741	1.0	45
72	Tôi thực sự phải đi.	Above all, take care of yourself.	I really have to go.	False	False	1.143234	987	987, 292, 519	0	542
73	Tom rất đẹp trai.	Flowers make her happy.	Tom is very handsome.	False	False	1.2287982	429	429, 524, 837	0	416
74	Do mưa to, chúng tôi đến trường quá muộn.	When it is darkest, men see the stars.	We were late for school because it rained heavily.	False	False	1.0633737	649	649, 677, 819	0	802
75	Tôi thích đi du lịch.	My family goes skiing every winter.	I like to travel.	False	False	1.1442459	477	477, 103, 777	0	557
76	Tớ không muốn xử lý việc đó bây giờ.	When a philosopher answers me, I no longer understand my question.	I don't want to have to deal with it right now.	False	False	1.1197432	863	863, 740, 666	0	81
77	Khi đèn tín hiểu chuyển sang màu vàng, chúng ta dừng lại.	When the traffic light is yellow, we stop.	When the traffic light is yellow, we stop.	True	True	1.1294799	622	622, 649, 143	1.0	622
78	Đi theo người đó.	Follow that person.	Follow that person.	True	True	1.1900512	51	51, 240, 892	1.0	51
79	Hai vị thủ tướng không có điểm chung nào cả.	The two premiers had nothing in common.	The two premiers had nothing in common.	True	True	1.1474494	279	279, 304, 666	1.0	279
80	Tôi lúc nào cũng ăn ngoài hàng, nhưng tôi thích đồ ăn nhà làm hơn.	I'm always eating in restaurants, but I prefer homemade foods.	I'm always eating in restaurants, but I prefer homemade foods.	True	True	1.0448811	141	141, 120, 406	1.0	141
81	Cả hai đều rất dễ thương.	The two teams fought very hard.	Both of them are very cute.	False	False	1.0685694	304	304, 751, 443	0	625
82	Chúng tôi không phải là những người duy nhất tin rằng cậu ta không có tội.	We are not the only ones to believe that he is not guilty.	We are not the only ones to believe that he is not guilty.	True	True	1.0029104	382	382, 750, 792	1.0	382
83	Tôi thích bận rộn.	When it is darkest, men see the stars.	I like being busy.	False	False	1.2289853	649	649, 997, 546	0	418
84	Cô Roland, cô nghĩ gì về vấn đề này?	Ms. Roland, what do you think about this problem?	Ms. Roland, what do you think about this problem?	True	True	1.0434747	202	202, 556, 538	1.0	202
85	Robot có thể hoạt động trong điều kiện nguy hiểm.	Robots can withstand dangerous conditions.	Robots can withstand dangerous conditions.	True	True	1.0369457	179	179, 218, 554	1.0	179
86	Họ không thích tôi.	You're not sleeping enough.	They don't like me.	False	False	1.141023	336	336, 997, 452	0	407
87	Bạn thật tốt khi giúp tôi làm bài tập về nhà.	It is very nice of you to help me with my homework.	It is very nice of you to help me with my homework.	True	True	1.036844	970	970, 798, 969	1.0	970
88	Loài người chỉ sống trong hòa bình tổng cộng 268 năm trong 3,400 nghìn năm trở lại đây thôi, tức là khoảng 8%.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	True	True	1.081033	485	485, 953, 975	1.0	485
89	Bạn đã sẵn sàng bắt đầu chưa?	Are you busy today?	Are you ready to start?	False	False	1.2548696	929	929, 731, 907	0	865
90	Chúng ta hãy tiếp tục dịch sang tiếng Đức nào.	I will try to translate more sentences into German.	I will try to translate more sentences into German.	True	True	1.0460595	586	586, 815, 501	1.0	586
91	Cậu mang theo nhiều tiền chứ?	How much money is left?	Do you have a lot of money with you?	False	False	1.1858991	282	282, 59, 456	0	37
92	Bill làm công việc bán xe.	We got the job done on time.	Bill's work is selling cars.	False	False	1.2585855	234	234, 956, 477	0	528
93	Tom đã không mời tôi.	I think Tom is hiding something.	Tom didn't invite me.	False	False	1.2154047	300	300, 499, 233	0	248
94	Các sinh viên đã đứng chờ xe buýt.	Study hard so that you can pass the exam.	The students stood waiting for a bus.	False	True	1.1027092	554	554, 777, 628	0.3333333333333333	628
95	Đừng quên hỏi thăm vợ của ông Long khi mày gặp ổng.	No, please dial nine first.	Don't forget to ask after Mr Long's wife when you see him.	False	True	1.1941344	892	892, 298, 183	0.3333333333333333	183
96	London chẳng còn là thành phố sương mù nữa.	If the world weren't in the shape it is now, I could trust anyone.	London is no longer a city of fog.	False	False	1.1159884	644	644, 837, 519	0	170
97	Lâu rồi Tom không gặp lại Mary.	Next time I'll come earlier.	Tom hasn't seen Mary in a while.	False	False	1.2450066	275	275, 91, 886	0	153
98	Tối nay bạn muốn làm gì?	Are you busy today?	What do you want to do tonight?	False	True	1.1153786	929	929, 576, 962	0.5	576
99	Có rất nhiều lý do để giải thích vì sao một căn nhà bị bỏ trống.	There are various reasons why a house may be left vacant.	There are various reasons why a house may be left vacant.	True	True	1.0446666	935	935, 731, 751	1.0	935
100	Tất cả những điều anh nói đều đúng.	All that you say is perfectly correct.	All that you say is perfectly correct.	True	True	1.0656168	574	574, 456, 792	1.0	574
101	Cô ta luôn đứng về bên yếu.	Let me back in.	She always sides with the weak.	False	False	1.1888287	650	650, 213, 819	0	972
102	Mười người bị nhét vào một căn phòng nhỏ.	Ten people were packed into the small room.	Ten people were packed into the small room.	True	True	1.1086942	448	448, 285, 38	1.0	448
103	Thái độ thách đố của anh ta khiến thủ trưởng tức giận.	The situation calls for our cool judgement.	It is his defiant attitude that made the chief angry.	False	False	1.2568682	666	666, 193, 794	0	552
104	Anh ta ngồi lên giường.	Bring an umbrella without forgetting.	He was sitting on the floor.	False	False	1.2029059	575	575, 646, 649	0	676
105	Trời mưa rất nhiều trong tháng này.	It's raining heavily.	We've had a lot of rain this month.	False	True	1.0236008	40	40, 362, 649	0.5	362
106	Tom chỉ muốn sống cùng với Mary	Tom just wants to be with Mary.	Tom just wants to be with Mary.	True	True	1.1172684	224	224, 1, 314	1.0	224
107	Tom không có ô tô. Anh ta sử dụng xe của Mary.	Compared with yours, my car is small.	Tom doesn't have a car. He just uses Mary's.	False	False	1.1168828	632	632, 622, 777	0	395
108	Bạn nên đi kiểm tra mắt đi.	Above all, take care of yourself.	You should get your eyes checked.	False	False	1.1927752	987	987, 892, 650	0	643
109	Bà ấy gửi tới tòa soạn một rao vặt tìm một người giúp việc nhà.	Our teacher had us learn the poem by heart.	She put an advertisement for a domestic help in the paper.	False	False	1.1856443	794	794, 575, 317	0	444
110	Anh ta nghỉ học lúc học năm nhất đại học.	Study hard so that you can pass the exam.	He dropped out of college in the first year.	False	False	1.3074504	554	554, 664, 784	0	121
111	Cậu có nghĩ Tom thực sự thích việc đó không?	Are you guys sure that's necessary?	Do you think Tom really enjoys doing that?	False	True	1.0787781	538	538, 142, 365	0.3333333333333333	365
112	Không có lời giải thích nào cho việc xảy đến với Tom.	There's no explanation for what happened to Tom.	There's no explanation for what happened to Tom.	True	True	1.08659	475	475, 113, 581	1.0	475
113	Tôm bị đau.	You may eat anything so long as you don't eat too much.	Tom was in pain.	False	False	1.2778618	642	642, 36, 981	0	243
114	Tác giả đó là người Nga.	Religion is the opium of the people.	This writer is Russian.	False	False	1.3928488	820	820, 80, 51	0	274
115	Thành phố Rome đáng để viếng thăm.	Rome is worthy of a visit.	Rome is worthy of a visit.	True	True	1.3654473	199	199, 167, 500	1.0	199
116	Tôi bị bụi vào mắt.	When it is darkest, men see the stars.	Dust got into one of my eyes.	False	False	1.1212881	649	649, 677, 575	0	979
117	Bạn thích loại rượu vang rẻ tiền nào?	What's your favorite cheap wine?	What's your favorite cheap wine?	True	True	1.0732427	59	59, 564, 351	1.0	59
118	Tôi tưởng cậu ở phố Park cơ.	Let me back in.	I thought you lived on Park Street.	False	False	1.2307707	650	650, 892, 693	0	52
119	Bạn có thể giúp tôi rửa bát đĩa?	Would you two knock it off with the loud noise? I'm trying to sleep.	Can you help me with the washing up?	False	False	1.0485966	732	732, 646, 137	0	24
120	Toudaiji lớn nhất trong hai ngồi đền.	Toudaiji is the bigger of the two temples.	Toudaiji is the bigger of the two temples.	True	True	1.246914	614	614, 820, 649	1.0	614
121	Nỗi lo lắng của ông ấy như thế nên ông ấy hầu như không thể nào ngủ được.	I am tired of my monotonous life.	His anxiety was such that he could hardly sleep.	False	False	1.06301	111	111, 301, 774	0	630
122	Đâu là bức vẽ ưng ý nhất của ấy?	Which of these do you consider your best painting?	Which of these do you consider your best painting?	True	True	1.1326022	350	350, 205, 411	1.0	350
123	Tôi có thể giết cậu nhưng tôi đã không làm vậy.	Would you two knock it off with the loud noise? I'm trying to sleep.	I could have killed you, but I didn't.	False	False	1.0015203	732	732, 740, 405	0	257
124	Chiếc xe lửa này luôn luôn đúng giờ.	The train is always on time.	The train is always on time.	True	True	1.1605724	493	493, 622, 768	1.0	493
125	Nhà ở Nhật nhỏ.	Let me back in.	Japanese houses are small.	False	False	1.2324789	650	650, 213, 51	0	589
126	"""Tại sao?"". Cô con gái hỏi với một chút bực dọc."	"""Why?"" asked the daughter, a trifle irritated."	"""Why?"" asked the daughter, a trifle irritated."	True	True	1.1341776	952	952, 583, 710	1.0	952
127	Bạn ấy đã giúp tôi làm bài tập về nhà.	Our teacher had us learn the poem by heart.	He helped me do my homework.	False	False	1.1126258	794	794, 970, 798	0	845
128	Mình không muốn đi làm.	It's the best feeling.	I don't wanna go to work.	False	False	1.1400964	193	193, 336, 601	0	690
129	Mùa đông nào gia đình tôi cũng đi trượt tuyết.	When it is darkest, men see the stars.	My family goes skiing every winter.	False	False	1.0848919	649	649, 442, 435	0	477
130	Câu nói đó trong ngôn ngữ của bạn rất dễ để nghe thấy nó tự nhiên, và cũng rất dễ để nó trở nên không tự nhiên đối với ngôn không phải là ngôn ngữ mẹ đẻ của bạn.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	True	True	0.9565966	321	321, 878, 396	1.0	321
131	Anh ta kiếm được nhiều tiền hơn mức có thể tiêu hết	This is much less money than we expected.	She earns more than she spends.	False	False	1.0852516	124	124, 775, 986	0	67
132	Giáo viên cho chị ấy nhiều thông tin về trường đại học.	Study hard so that you can pass the exam.	The teacher gave her much information about the university.	False	True	1.1357749	554	554, 512, 30	0.5	512
133	Còn lại bao nhiêu tiền?	What's the big occasion today?	How much money is left?	False	False	1.145014	392	392, 456, 43	0	282
134	Anh ta gửi tiền ngân hàng hàng tháng.	I bought this hat for 2000 yen.	He puts aside some money every month.	False	False	1.19489	549	549, 109, 124	0	678
135	Đọc đối vời tinh thần cũng như thức ăn đối với cơ thể.	Reading is to the mind as food is to the body.	Reading is to the mind as food is to the body.	True	True	1.0277392	26	26, 805, 750	1.0	26
136	Ông ấy sống trong một ngôi làng nhỏ ở đảo Kyushu.	He lives in a small village in Kyushu.	He lives in a small village in Kyushu.	True	True	1.00614	21	21, 249, 588	1.0	21
137	Bạn có muốn chơi với chúng tôi không?	Would you like to play with us?	Would you like to play with us?	True	True	1.0043606	247	247, 491, 100	1.0	247
138	Cô ấy dành qua nhiều thời gian xem TV.	She's spending too much time watching TV.	She's spending too much time watching TV.	True	True	1.2052902	260	260, 731, 939	1.0	260
139	Anh ta hết năng lượng rồi.	Give that to me.	He has run out of energy.	False	False	1.2093991	240	240, 650, 649	0	965
140	Súp có mùi tỏi.	The soup tastes of garlic.	The soup tastes of garlic.	True	True	1.0155914	63	63, 583, 483	1.0	63
141	Hãy hưởng thụ đi.	Don't forget to put out the fire.	Just enjoy it.	False	False	1.1571038	646	646, 892, 596	0	237
142	Họ sống trong thị trấn này.	They live in this town.	They live in this town.	True	True	1.3042977	401	401, 441, 856	1.0	401
143	Anh ta chả là gì cả.	When it is darkest, men see the stars.	He is nothing.	False	False	1.0927206	649	649, 677, 519	0	147
144	Con mèo chạy sau con chuột.	The cat ran after the rat.	The cat ran after the rat.	True	True	1.2291409	160	160, 649, 709	1.0	160
145	Làm sao bạn luôn đạt điểm tốt như vậy ở trường chứ? Thậm chí tôi chưa bao giờ nhìn thấy bạn mở sách ra đọc.	How do you always get such good marks in school? I never see you even crack a book.	How do you always get such good marks in school? I never see you even crack a book.	True	True	1.0341811	784	784, 748, 554	1.0	784
146	Cô ấy rất quý bông hoa đó.	This is a beautiful flower.	She has been cherishing that flower.	False	True	1.1929355	524	524, 668, 837	0.5	668
147	Dự báo thời tiết đã nói rằng chiều nay trời sẽ mưa, nhưng nó không xảy ra.	The weather forecast said that it would rain this afternoon, but it didn't.	The weather forecast said that it would rain this afternoon, but it didn't.	True	True	1.0115681	419	419, 649, 32	1.0	419
148	Chúng ta hãy đi ra biển đi. Tôi được nghỉ làm trong 6 ngày tới.	Give me some water, please.	Let's go to the beach. I got time off from work for the next 6 days.	False	False	1.0445071	255	255, 292, 370	0	729
149	Tôi biết viết các chương trình Visual Basic.	I can write programs in Visual Basic.	I can write programs in Visual Basic.	True	True	0.9265945	991	991, 554, 396	1.0	991
150	Nhân vật phản diện mà bạn ưa thích trong điện ảnh là ai?	Who's your favorite movie villain?	Who's your favorite movie villain?	True	True	1.0413153	844	844, 350, 505	1.0	844
151	Anh ấy có hai con chó.	Whatever happens, we'll always be friends.	He has two dogs.	False	False	1.1495028	798	798, 941, 193	0	290
152	Tom còn chưa đáp ứng với thực tế.	All that you say is perfectly correct.	Tom hasn't got used to the reality yet.	False	False	1.3527205	574	574, 862, 890	0	712
153	Tôi đã gặp Tom ở trên đường.	Turn the light over here, will you?	I met Tom on the way.	False	False	1.1084318	677	677, 768, 650	0	722
154	Một trận động đất lớn đã xảy ra khi tôi mới chỉ mười tuổi.	When the big earthquake happened, I was only ten.	When the big earthquake happened, I was only ten.	True	True	0.8959305	226	226, 644, 743	1.0	226
155	Một người bạn đã kể cho tôi nghe câu chuyện đó.	A friend told me that story.	A friend told me that story.	True	True	1.0877643	451	451, 71, 689	1.0	451
156	Tôi không thể chịu đựng tiếng ồn này thêm nữa	I never should've let you go home alone last night.	I cannot put up with this noise.	False	False	1.1235346	242	242, 732, 646	0	65
157	Đợi tao với!	Let's try this cake.	Wait for me!	False	False	1.215169	674	674, 240, 768	0	967
158	Đây không phải cốc trà của tôi.	This is not my cup of tea.	This is not my cup of tea.	True	True	1.1339829	662	662, 48, 792	1.0	662
159	Thằng nhóc thực sự là một đứa trẻ thông minh.	It's the best feeling.	He is a very smart boy.	False	False	1.0985024	193	193, 519, 789	0	701
160	Tôi không nghĩ là sẽ có mưa, nhưng cứ cầm theo ô cho chắc.	Don't forget to put out the fire.	I don't think it'll rain, but I'll take an umbrella with me, just in case.	False	False	1.0814197	646	646, 649, 997	0	513
161	Tình yêu phải có cánh để bay khỏi tình yêu, và lại bay trở lại.	Love must have wings to fly away from love, and to fly back again.	Love must have wings to fly away from love, and to fly back again.	True	True	0.99064994	704	704, 650, 649	1.0	704
162	Anh ấy tới chưa?	Whose beer is this?	Has he arrived?	False	False	1.3079093	564	564, 392, 556	0	706
163	Cuộc tranh luận sẽ diễn ra tối nay.	The debate will happen tonight.	The debate will happen tonight.	True	True	1.2489055	598	598, 666, 890	1.0	598
164	Loại con trai gì thế không biết !	Omit needless words!	What a kind boy he is!	False	False	1.1253932	624	624, 556, 819	0	932
165	Bà ấy mua sách trong cứa hàng.	Please put socks in the basket.	She bought a book at the shop.	False	False	1.2721652	38	38, 317, 972	0	879
166	Con chó của cậu đâu rồi?	Is this your son, Betty?	Where's your dog?	False	False	1.1473165	556	556, 411, 564	0	252
167	Trọng âm của từ ở âm tiết thứ hai.	The accent of the word is on the second syllable.	The accent of the word is on the second syllable.	True	True	1.1477506	99	99, 551, 586	1.0	99
168	Cậu bỏ lỡ nó phải không?	Are you guys sure that's necessary?	You miss it, don't you?	False	False	1.1569574	538	538, 732, 491	0	371
169	Mắt tôi đẫm nước.	We swam in the lake.	My eyes are watery.	False	False	1.1585276	441	441, 649, 255	0	529
170	Bạn có thể ăn gì cũng được, miễn là đừng ăn quá nhiều.	If you eat too much, you will get fat.	You may eat anything so long as you don't eat too much.	False	True	1.0230131	120	120, 642, 406	0.5	642
171	Chris, bạn bị ướt hết rồi kìa!	Chris, you're completely wet!	Chris, you're completely wet!	True	True	1.092975	744	744, 768, 838	1.0	744
172	Hàng năm có một số lượng lớn thanh niên nhập học đại học trên khắp nước Mỹ.	Throughout the United State large numbers of young people enter college every year.	Throughout the United State large numbers of young people enter college every year.	True	True	1.0102936	313	313, 157, 453	1.0	313
173	Chúng ta đều đã thay đổi.	There's no wind today.	We all have changed.	False	True	1.2371101	819	819, 359, 78	0.5	359
174	Anh ấy hỏi tôi nên đi đâu.	Let me back in.	He asked me where to go.	False	False	1.177841	650	650, 892, 275	0	526
