	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
10	""" სიმტკიცე ნიშნავს ბოთლისა და ბავშვურობისგან გათავისუფლებას "" — ამბობს ექიმი."	“ When the couple lives with [ the mother ] , the mother senses the needs of her son , and she unintentionally cares for her son when she perceives such needs .	In other words , much more than the drinking must change ; the inner man must change as well .	False	False	0.7994082	225	225, 594, 205	0	110
11	ალკოჰოლიზმი და ერთობლივი მორჩილება	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	Gangrene made it necessary for Alice’s leg to be amputated . Alcoholism and Codependency	False	False	0.9458152	511	511, 697, 691	0	848
12	ბოლო წლებში აქ რელიგიის მიმართ ახალგაზრდების ინტერესი იზრდება.	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	In recent years young people there have shown an increasing interest in religion .	False	False	0.88671327	981	981, 480, 207	0	258
13	იმასთან დაკავშირებით, თუ რა არის საჭირო ამ უპირატესობის მისაღებად, შეგიძლია ესაუბრო მშობლებს ან ადგილობრივი კრების უხუცესებს.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	If you are not one already , you could also make it your goal to represent a congregation of Jehovah’s Witnesses as an unbaptized publisher .	False	False	0.87485945	511	511, 688, 981	0	811
14	რამდენად მისაღებია.	Some are deliberately killed by smothering , drowning , and in other ways .	And whether or not the book ever gets read may well depend on how inviting the cover is .	False	False	1.1567749	926	926, 578, 32	0	726
15	"შემდეგი იგავიც გვიჩვენებს სხვებისგან რჩევის მიღების ფასეულობას: "" რკინა რკინით ილესება, კაცი კი კაცის სახეს ლესავს ""."	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	The following proverb also shows the value of seeking counsel from others : “ By iron , iron itself is sharpened . So one man sharpens the face of another . ”	False	False	0.59994054	922	922, 409, 121	0	102
16	დაამტვრიე სახლში ყველა სიგარეტი და წყალს გაატანე.	Consider the meeting between Saul’s men and those of David at Gibeon , when Abner and Joab agreed to “ let the young men come forward and sport before [ them ] . ”	Take positive action to break the habit . Break up any cigarettes in the house , and pour water over them .	False	False	1.0055156	937	937, 708, 432	0	293
17	იმ დროს, როდესაც ბედნიერი ბავშვობა უნდა მქონოდა, გულში ვიკლავდი გრძნობებს, სურვილებსა და იმედებს.	Susan relates a similar experience : “ Nobody in the family ever talked about what was going on , how unhappy they were , or how mad we were at [ my alcoholic stepfather ] .	But God promises that soon he will usher in a peaceful new world in which he will wipe out all tears and sorrow .	False	False	0.8912796	683	683, 0, 922	0	111
18	რაც უფრო ძლიერდებოდა ჩვენი მეგობრობა, მით უფრო მიყვარდებოდა.	Increasingly , couples want to plan when to begin having children , how many to have , how far apart to have them , and when to stop .	But as the friendship grew closer , I realized I had fallen in love with him .	False	False	0.8672198	627	627, 194, 254	0	909
19	"ბიბლიაში ნათქვამია, რომ არის "" ჟამი ტირილისა ""."	For a fuller discussion of the subject of suicide , see The Watchtower , August 1 , 1983 , pages 3 - 11 and Awake ! , August 8 , 1981 , pages 5 - 12 .	But you need not grieve forever . The pain will diminish in time .	False	False	0.97187996	409	409, 594, 922	0	905
20	ასეთი კითხვების წამოჭრა არ არის არასწორი ან ბრიყვული.	More guilt . ” You do not have to let a temporary setback turn into a full - scale avalanche of relapse .	Asking such questions is not wrong or disrespectful .	False	False	0.9201498	797	797, 8, 67	0	815
21	აულაგმავმა უარყოფითმა ემოციებმა შეიძლება დაგასუსტოთ.	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	The power of discouragement is often underestimated .	False	False	1.0368553	981	981, 511, 199	0	327
22	მაგრამ, როგორ უნდა მოიქცეს მწყენინებელი?	What , then , may cause the problems ? Who Makes the Decisions ?	But what about the offender ?	False	False	0.8513638	541	541, 417, 659	0	914
23	იმავეს გრძნობს ბევრი ახალგაზრდა ქრისტიანულ სამყაროში.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	But could it be that your spiritual progress has likewise been hindered by nagging doubts ?	False	False	0.95140004	511	511, 199, 422	0	16
24	ზოგს შესაძლოა არ სურს შეზღუდოს შვილების რაოდენობა.	Increasingly , couples want to plan when to begin having children , how many to have , how far apart to have them , and when to stop .	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	False	True	0.8779987	627	627, 207, 981	0.3333333333333333	981
25	მაგრამ ფსიქოლოგიური დამოკიდებულების გადალახვა გაცილებით რთულია.	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	But the psychological dependence is much more difficult to manage .	False	False	0.8533014	981	981, 511, 207	0	488
26	რა მიზნით გამოაღვიძებს ამ ბოროტმოქმედს ღმერთი?	Why are nations and individuals so interested in controlling birthrates ? And what is the Christian view of this important matter ?	For what purpose will God awaken this criminal ?	False	False	0.9508554	770	770, 625, 659	0	174
27	მაგრამ ჩემი გული მაგარი და ჯანმრთელია.	Then you must advance spiritually ! By associating with Jehovah’s Witnesses , you enjoy advantages that youths in Christendom do not have .	But my heart is strong and healthy .	False	False	0.89390516	187	187, 254, 147	0	395
28	შეერთებული შტატების ჯანმრთელობის დაცვის ყოფილმა ხელმძღვანელმა, კ.	A person who is one of Jehovah’s Witnesses will find helpful guidelines in The Watchtower , May 1 , 1983 , pages 8 - 11 .	Everett Koop observed that no one had done “ a study on the emotional reaction or the guilt of the woman who has had an abortion and now desperately wants a baby that she cannot have . ”	False	False	0.910933	498	498, 409, 688	0	887
29	შეგიძლია დაამტკიცო ისეთი ცრუ დოგმატების უსაფუძვლობა, როგორიც არის სამება და სულის უკვდავება?	Why are nations and individuals so interested in controlling birthrates ? And what is the Christian view of this important matter ?	Can you prove Scripturally that there is a hope for eternal life both in the heavens and on the earth ?	False	False	0.8843564	770	770, 409, 641	0	855
30	13 დეკემბერი:	NOVEMBER 12 :	DECEMBER 13 :	False	False	0.8994067	89	89, 394, 477	0	148
31	სულიერი მოთხოვნილებების დაკმაყოფილება	Help for Alcoholics and Their Families 3 - 12	What will I get for my efforts ? ’ Satisfying Your Spiritual Need	False	False	0.90789425	697	697, 511, 691	0	182
32	როდესაც ზემოხსენებული სიტყვები გვითხრა, ის 74 წლის იყო!	When relating the above , Robert was 74 years old !	When relating the above , Robert was 74 years old !	True	True	0.7488251	785	785, 157, 531	1.0	785
33	შეუბრალებლად რომ მოჰკითხოს პასუხი მისი წარსული ცოდვების გამო?	But what if , despite your efforts , you still find yourself starting to slide back ? Temporary Setback Versus Full - Scale Relapse	So that He mercilessly can hold his past sins against him ?	False	False	0.91249466	691	691, 659, 393	0	417
34	მაშ, რა შეიძლება იყოს პრობლემების მიზეზი?	What , then , may cause the problems ? Who Makes the Decisions ?	What , then , may cause the problems ? Who Makes the Decisions ?	True	True	0.70346355	541	541, 101, 574	1.0	541
35	ვალდებულების გრძნობა კი არა, სიყვარული აყალიბებს კარგ ურთიერთობას.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	Love , not a feeling of obligation , builds up fine relationships	False	False	0.83921814	511	511, 469, 207	0	436
36	"ამგვარად , რადგან იეჰოვამ გაიღო მსხვერპლი "" მრავალთა გამოსასყიდად "" , მას უფლება აქვს , თავისი წყალობა თვითმკვლელებზეც მოიღოს , აღადგინოს ისინი და მისცეს ' მონანიების , ღვთისკენ მოქცევისა და მონანიების ღირსი საქმეების კეთების ' ძვირფასი შესაძლებლობა ."	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	False	False	0.66273	922	922, 409, 121	0	472
37	ამის გამო ალისას დედის მსგავს ადამიანებს უწოდებენ ორმაგად მორჩილებს.	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	* She becomes so caught up in the alcoholic’s problem that she manifests the same dependency traits ​ — but without the alcohol .	False	False	0.9501419	981	981, 637, 808	0	72
38	მაგალითად, როდესაც წონაში დაკლებას ცდილობდით მიღწეული წარმატების შესამოწმებლად ყოველდღიურად ან ყოველკვირეულად აწონვის შემდეგ, ალბათ, გარკვეულ ჩანაწერებს აკეთებდით.	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	Other causes of relapse can be social pressures , conflicts with people , negative emotions , and being in situations where temptation is strong . Relapse Prevention	False	False	0.5667014	922	922, 409, 688	0	28
39	უმალავს ფულს, მაგრამ ის მეგობრებისგან სესხულობს.	Additionally , when the alcoholic becomes sober , he rocks the family boat .	She hides his money , but he borrows from a friend .	False	True	0.9908917	859	859, 251, 720	0.3333333333333333	720
40	ის იყო თავისი პატარა და - ძმების მომვლელი — და ყოველივე ამას აკეთებდა ექვსი წლის ასაკიდან!	Albert , for example , was his family’s breadwinner at 14 years of age !	She was also the primary caretaker of her siblings ​ — all of this starting when she was merely six years of age !	False	True	0.7822648	531	531, 478, 15	0.5	478
41	""" ჩემთან ერთად იქნები სამოთხეში "", — უთხრა იესომ სიკვდილმისჯილ ბოროტმოქმედს."	The worshipper is standing at the rail , ready to hand over his victim to the priest ; his hands are on [ the animal’s head ] to confess . ”	Jesus told a criminal sentenced to death : “ You will be with me in Paradise . ”	False	False	0.85701466	935	935, 524, 708	0	84
42	იმასთან დაკავშირებით, თუ ვინ მიიღებს გადაწყვეტილებებს, გონივრულ შეთანხმებას უნდა მიაღწიონ.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	Reasonable agreement must be reached as to who makes the decisions	False	False	0.9556651	511	511, 409, 691	0	310
43	"შეგიძლია დაამტკიცო, რომ 1914 წლიდან "" უკანასკნელ დღეებში "" ვცხოვრობთ?."	For a fuller discussion of the subject of suicide , see The Watchtower , August 1 , 1983 , pages 3 - 11 and Awake ! , August 8 , 1981 , pages 5 - 12 .	Can you establish that we have been living in “ the last days ” since 1914 ?	False	False	0.84597826	409	409, 583, 922	0	237
44	უარეს შემთხვევაში, საზღვარგადაცილებული შეჯიბრება ჩხუბს და სიკვდილს იწვევს.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	At its worst , unbalanced competition leads to fights and even death .	False	False	0.8868122	511	511, 691, 409	0	977
45	სინამდვილეში, ზოგიერთი ცნობილი მკვლელი შეიცვალა და სიცოცხლეშივე ღვთისგან პატიებაც კი დაიმსახურა.	In fact , one study indicates that approximately 66 per cent of smokers , alcoholics and drug addicts return to their old behaviour within 90 days of their initial resolve to change .	Some notorious murderers have , in fact , changed and earned God’s forgiveness during their lifetime . ​ — 2 Kings 21 : 16 ; 2 Chronicles 33 : 12 , 13 .	False	False	0.91369116	87	87, 926, 409	0	756
46	რამდენად ეტკინებოდა გული ამ ადამიანს, თუ ეს ჩვევა კვლავ გაახსენებდა თავს!	Just as any good soldier takes the time to study his enemy’s tactics , the alcoholic must educate himself regarding the nature of alcoholism and how it destroys the alcoholic and those close to him . * ​ — Hebrews 5 : 14 .	How disappointing to discover that the bad habit , believed to be gone forever , has made a surprising and powerful return !	False	True	0.85926867	121	121, 282, 254	0.5	282
47	თუ თქვენის მხრივ შესაძლებელია, ყველა ადამიანთან მშვიდობიანად იყავით.	Increasingly , couples want to plan when to begin having children , how many to have , how far apart to have them , and when to stop .	If possible , as far as it depends upon you , be peaceable with all men .	False	False	0.8238851	627	627, 926, 380	0	243
48	შენთვის როდისმე შეცდომით თუ მიუსწავლებიათ გზა?	Self - Defense ​ — How Far Can a Christian Go ? “ Why live in fear ?	Have you ever been given the wrong directions to a place you wanted to go ?	False	False	0.88299036	365	365, 659, 82	0	20
49	"პირველ მსოფლიო მოსახლეობის კონფერენციაზე 1974 წელს 140 სახელმწიფოს წარმომადგენელი შეიკრიბა და მიღებულ იქნა გადაწყვეტილება, რომ ყველა წყვილს "" აქვს საფუძვლიანი უფლება, თავისუფლად და პასუხისმგებლობით გადაწყვიტოს, თუ რამდენ შვილს იყოლიებენ და რა ინტერვალებით, რომ ჰქონდეთ ცოდნა, განათლება და ყოველივე ამის კეთების საშუალება ""."	AT THE first World Population Conference , in 1974 , the 140 nations who met resolved that all couples “ have the basic right to decide freely and responsibly the number and spacing of their children and to have the information , education , and means to do so . ” Many consider that resolve to be a good one .	AT THE first World Population Conference , in 1974 , the 140 nations who met resolved that all couples “ have the basic right to decide freely and responsibly the number and spacing of their children and to have the information , education , and means to do so . ” Many consider that resolve to be a good one .	True	True	0.82513285	942	942, 627, 409	1.0	942
50	ლეღვის ფოთლები?	Fig Leaves and Figure Flaws Fig leaves ?	Don’t wear anything faddish , extreme .	False	False	0.9212301	447	447, 195, 541	0	177
51	23 ოქტომბერი:	DECEMBER 24 :	OCTOBER 23 :	False	True	0.78382516	494	494, 141, 539	0.5	141
52	მშობლის ალკოჰოლიკობის რეალობას ხშირად თავის მართლებით ფარავენ.	Some are deliberately killed by smothering , drowning , and in other ways .	The reality of a parent’s alcoholism is thus often enshrouded in denial .	False	False	0.9316063	926	926, 809, 627	0	401
53	შეძლებისდაგვარად, ფიზიკური ვარჯიშები გააკეთე.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	When feeling nervous or under stress , breathe deeply and slowly .	False	False	0.9756839	511	511, 691, 688	0	5
54	მაგრამ შენიშნე, რომ პავლეს ტიმოთესთვის ტვირთად არ დაუკისრებია არარეალური, მიუღწეველი მიზნისკენ სწრაფვა.	A woman threatened with rape should scream and use any means at her disposal to resist intercourse . ​ — Deuteronomy 22 : 23 - 27 .	Notice , though , that Paul did not burden Timothy with some unrealistically high , unreachable goal .	False	False	0.8940952	277	277, 121, 774	0	440
55	რაც არ უნდა იყოს მიზეზი, თუ ამოიცნობ მას, გამოსავლის პოვნა უფრო გაგიადვილდება.	Keep in mind that , in the end , overcoming the habit is what counts , not whether you experienced a few regressions along the way .	Whatever the reasons , if you can put your finger on the causes , you’ll be closer to the solution .	False	False	0.9090562	7	7, 627, 8	0	956
56	არასდროს მოიშიშვლოთ მხრები ან ზურგი.	Doubts in connection with one’s faith can also be compared to leaks in the hull of a ship .	Acceptability . It is natural to want to be liked and accepted by others .	False	False	0.95400643	808	808, 384, 926	0	499
57	""" ეს არის ერთადერთი გზა ერთად ცხოვრებისთვის, — განმარტავს დოქტორი სუზან ფორუარდი, — სიცრუე, თავის მართლება და ოჯახის საიდუმლო, ყოველივე ეს საოცრად დამახასიათებელია ასეთი ოჯახებისთვის ისე, როგორც ჟანგბადი ""."	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	“ Lies , excuses , and secrets are as common as air in these homes . ” Family members cannot pull the alcoholic out of the quicksand until they first get themselves out .	False	False	0.5857246	922	922, 524, 583	0	272
58	მოდი დავფიქრდეთ ამ შეკითხვებზე და შემდეგ გადავხედოთ ჩვენს გარდერობს.	Start now by writing down a list of potential substitute activities . Highlight those that you decide to follow through on .	DO NOT judge a book by its cover ​ — a familiar statement warning against the perils of passing judgment based on mere outward appearance .	False	False	1.0476308	391	391, 511, 691	0	735
59	მაგალითად, ახალგაზრდა მენიში ინდუსად გაიზარდა და მილიონობით ღვთაება სწამდა.	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	True	True	0.8232076	199	199, 594, 981	1.0	199
60	გააღვიძე შენში სულიერი მადა	An Unrighteous One to Be Resurrected	Nevertheless , if you are to make spiritual advancement , much more is required .	False	False	1.0024976	862	862, 778, 54	0	285
61	"ნილ ფიოურეი ერთ - ერთ წიგნში წერდა: "" მედღეხვალიეობას საფუძვლად ედება სამი ძირითადი პრობლემა: ფიქრი, რომ ექსპლუატაციას გიწევენ, გრძნობა, რომ სამუშაოთი გადატვირთული ხარ და შიში, რომ წარმატებებს ვერ მიაღწევ "" (The Now Habit)."	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	False	True	0.658494	922	922, 409, 989	0.3333333333333333	989
62	დასკვნა	Forgiveness and Divorce	CONCLUSION	False	False	0.9685569	873	873, 8, 797	0	11
63	გამოიყურება ასეთ მდგომარეობაში ეს ტანსაცმელი მოკრძალებულად?	At the first sign of trouble , some doctors are quick to urge abortion . Can they be absolutely sure of the diagnosis ?	Cross your legs . In each position , did the garment remain modest ? Would you wear it to a job interview or before prominent officials ?	False	False	0.8901534	897	897, 691, 21	0	450
64	ახალგაზრდა დენი მათ შორის ერთ - ერთია, რომელმაც სარგებლობა მიიღო ბიბლიის შესწავლიდან.	All of this , of course , requires that you learn about him by studying his Word , the Bible . Jehovah’s Witnesses will be most happy to assist you , as they did Fujiko and many others .	Young Dan is one who has benefited from studying the Bible .	False	False	0.90590286	567	567, 627, 981	0	78
65	ეს მიზნები პრაქტიკულია და მათი მიღწევა შესაძლებელია!	In fact , these substitute activities will actually become habits ​ — good habits !	Becoming more adept at making a defense of your faith . These goals are practical and attainable !	False	False	0.815601	465	465, 578, 282	0	381
66	"როგორც მან განაცხადა რომის სასამართლოს წინაშე: "" მაქვს ღვთის იმედი, რომ იქნება მკვდრეთით აღდგომა როგორც მართალთა, ისე უკეთურთა ""."	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	As he told a Roman court of law : “ I have hope toward God . . . that there is going to be a resurrection of both the righteous and the unrighteous . ” ​ — Acts 24 : 15 .	False	False	0.8635137	922	922, 721, 708	0	832
67	საკუთარი თავისადმი პატივისცემას, რაც ნამდვილად ღირებული ჯილდოა.	Just as any good soldier takes the time to study his enemy’s tactics , the alcoholic must educate himself regarding the nature of alcoholism and how it destroys the alcoholic and those close to him . * ​ — Hebrews 5 : 14 .	Slipping back a few steps does not require starting again from the beginning	False	False	0.96561944	121	121, 627, 511	0	224
68	რა ჭეშმარიტი სიტყვებია!	Yet , how upsetting a relapse could be to such a person !	In fact , these substitute activities will actually become habits ​ — good habits !	False	False	0.9482702	734	734, 673, 578	0	465
69	თუ მედიკამენტები უაღრესად აუცილებელია	Disadvantages : Some allergic reactions and a few cases of toxic shock syndrome reported . The Intrauterine Device	If Medication Is Absolutely Necessary Any medicine containing alcohol can reawaken craving and set one up for a relapse . Dr .	False	False	0.8621261	971	971, 981, 738	0	728
70	ალკოჰოლიკი გადასულია მხოლოდ თავის მართლებაზე.	The house is devastated , and reconstruction will be needed before normal life can resume .	However , this is easier said than done . The alcoholic is blinded by denial .	False	False	1.0835812	558	558, 333, 691	0	645
71	ნათელია, რომ ეკლესიები არ ზრუნავენ ახალგაზრდების სულიერობაზე.	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	In a survey conducted by pollster George Gallup , young people gave the following reasons : ‘ The sermons are boring . ’	False	False	0.82143736	981	981, 8, 325	0	736
72	ეს გულისხმობს იეჰოვას უკეთ გაცნობის მიზნით საღვთო წერილის გამოკვლევას.	For a fuller discussion of the subject of suicide , see The Watchtower , August 1 , 1983 , pages 3 - 11 and Awake ! , August 8 , 1981 , pages 5 - 12 .	This implies digging into the Scriptures in an effort to know Jehovah intimately .	False	False	0.9518099	409	409, 8, 511	0	382
73	გამოცემულია საგუშაგო კოშკის, ბიბლიისა და ტრაქტატების საზოგადოების მიერ.	For a fuller discussion of the subject of suicide , see The Watchtower , August 1 , 1983 , pages 3 - 11 and Awake ! , August 8 , 1981 , pages 5 - 12 .	Making Your Family Life Happy , published by the Watchtower Bible and Tract Society of New York , Inc .	False	True	1.0309541	409	409, 573, 0	0.5	573
74	პაექრობა სიყვარულისთვის	A woman threatened with rape should scream and use any means at her disposal to resist intercourse . ​ — Deuteronomy 22 : 23 - 27 .	Of course , she does not orally express such a thought , as that is too childish .	False	False	1.0241123	277	277, 667, 873	0	74
75	მაგრამ ეს მხოლოდ გამოჯანსაღების დასაწყისია.	But it is just the beginning of the recovery process . Physical dependence on alcohol can be arrested in a matter of days through detoxification .	Should the alcoholic agree to get help , it is a cause for great joy .	False	False	0.93212914	793	793, 691, 797	0	32
76	ლეღვის ფოთლებით შემოსვა სათაკილო იყო.	Scuffed , unpolished shoes would be fine for gardening but not for business appointments or dressy events .	If actions speak louder than words , then clothing has a powerful pair of lungs . Adaptability .	False	False	1.0285122	452	452, 458, 910	0	454
77	რადგან უწყის აგებულება ჩვენი, ახსოვს, რომ მტვერი ვართ ჩვენ.	McWilliams and J . Roger explain this possible consequence : “ Guilt . . . lets us do it again .	A Merciful Opportunity Stunned friends of a suicide victim may thus take comfort in knowing that “ Jehovah has shown mercy to those fearing him .	False	False	0.93968296	425	425, 979, 691	0	115
78	თუ თქვენც იგივე ვითარებაში ხართ, რის გაკეთება შეგიძლიათ?	But what if , despite your efforts , you still find yourself starting to slide back ? Temporary Setback Versus Full - Scale Relapse	If you are faced with such a situation , what can you do ? In his book America’s Older Population , Paul E .	False	False	0.9380715	691	691, 393, 627	0	552
79	ყოველთვის მახსოვს ის შიში, რასაც მთელი ოჯახი გრძნობდა.	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	We are living in an age that the Bible calls the last days , a time in which many ​ — even inside the family circle — ​ would be ‘ abusive , with no natural affection , and fierce . ’	False	False	0.94600606	199	199, 27, 415	0	820
80	საჭიროა გონიერება, თუ გსურს დახმარება, რომ წარმატებული იყო მწუხარებასა და დეპრესიაში მყოფთა გულის ღრმა წყლის ამოხაპვაში.	Many have learned through experience the truth of the Yoruba saying : “ Ọmọ bẹẹrẹ , òṣì bẹẹrẹ ” ( an abundance of children , an abundance of poverty ) .	There must be discernment if the one helping is to be successful in drawing out from the deep waters of the heart the things that trouble a depressed one .	False	False	0.76392674	922	922, 691, 688	0	262
81	მოზარდებმა მხოლოდ 17 კითხვაზე შეძლეს პასუხის გაცემა.	In fact , one study indicates that approximately 66 per cent of smokers , alcoholics and drug addicts return to their old behaviour within 90 days of their initial resolve to change .	The average youth could answer only 17 .	False	False	0.9317819	87	87, 981, 511	0	850
82	ის გიპასუხებს კითხვებზე ღვთის ვინაობის, მსოფლიოში დღევანდელი მდგომარეობის გამომწვევი მიზეზებისა და მომავლის პერსპექტივების შესახებ.	Be on Guard Against Relapse Overconfidence , unhealthy associations , substitute compulsions , and increasing isolation may be stepping - ​ stones to relapse .	It will answer your questions about God’s identity , the reasons for present world conditions , and your prospects for the future .	False	False	0.9033214	511	511, 627, 981	0	638
