	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
30	Aku akan pergi mandi.	I want to go with you.	I'm going to have a shower.	False	False	0.6418047	498	498, 557, 84	0	684
31	Aku tidak sanggup kalau harus berbelanja di toko semahal itu.	Do not try to run away, please, because the eyes of your enemies are watchful.	I can't afford to shop at such an expensive store.	False	True	0.6043165	100	100, 757, 402	0.3333333333333333	402
32	Dimana kursi saya?	What are you reading?	Where is my seat?	False	False	0.6632297	551	551, 938, 506	0	239
33	Sudahlah, Tom, kita tidak punya waktu untuk hal ini.	Look, Tom, we don't have time for this.	Look, Tom, we don't have time for this.	True	True	0.54931355	292	292, 100, 495	1.0	292
34	Tom lebih pandai bermain catur daripada saya.	Tom plays chess better than me.	Tom plays chess better than me.	True	True	0.64137375	586	586, 462, 678	1.0	586
35	Itu pesananku.	Do whatever it takes.	Those are my orders.	False	False	0.7293849	270	270, 550, 592	0	148
36	Aku tidak percaya padamu.	He will never believe me again.	I don't believe you.	False	False	0.69535625	458	458, 473, 633	0	854
37	Permohonan kenaikan gaji kalian kembali ditolak.	Tom blacked out.	I'm afraid that your request for a pay raise was turned down again.	False	False	0.7144489	910	910, 997, 59	0	540
38	Kuharap aku tidak mengganggumu.	He did not intend to hurt your feelings.	I hope I haven't interrupted you.	False	False	0.6271839	633	633, 593, 459	0	782
39	Bahkan Tom sedikit terkejut.	Even Tom is a little surprised.	Even Tom is a little surprised.	True	True	0.58948624	263	263, 553, 690	1.0	263
40	Pria tua itu tertabrak sebuah mobil dan segera dilarikan ke rumah sakit.	The old man was hit by a car and was immediately taken to the hospital.	The old man was hit by a car and was immediately taken to the hospital.	True	True	0.46440554	199	199, 383, 315	1.0	199
41	Jika pihak yang lain tidak menawarkan informasi pribadi, lebih baik dibiarkan saja.	If the other party does not offer personal information, however, it is better to leave it alone.	If the other party does not offer personal information, however, it is better to leave it alone.	True	True	0.49511814	436	436, 838, 7	1.0	436
42	Kamu paham kan kenapa kamu sedang dihukum?	May I ask who you are?	You understand why you're being punished, don't you?	False	False	0.6580024	530	530, 548, 567	0	772
43	Bagaimana pendapatnya terhadap berita ini?	What was her reaction to the news?	What was her reaction to the news?	True	True	0.5694176	31	31, 293, 275	1.0	31
44	Aku kehabisan akal.	I made use of this good opportunity.	I was at my wit's end.	False	False	0.7093327	550	550, 519, 104	0	853
45	Dia berkata bahwa dia sangat ingin pergi ke sana.	She said that she was eager to go there.	She said that she was eager to go there.	True	True	0.5285678	581	581, 783, 805	1.0	581
46	Maaf membuatmu menunggu.	I saw them leave together.	I'm sorry to have kept you waiting.	False	False	0.72150683	84	84, 525, 904	0	177
47	Aku menangis semalam suntuk.	I came near to being drowned.	I cried all night long.	False	False	0.76800585	104	104, 84, 27	0	359
48	Anda ingin segelas kopi lagi?	Are you looking for something?	Would you like another cup of coffee?	False	False	0.69399834	2	2, 744, 641	0	118
49	Kemarin bulan purnama.	It was cloudy yesterday.	It was a full moon yesterday.	False	True	0.81670594	437	437, 967, 164	0.5	967
50	Kamu harus memperhatikan kendaraan ketika akan menyeberang jalan.	Look out for cars when you cross the road.	Look out for cars when you cross the road.	True	True	0.59385145	647	647, 767, 258	1.0	647
51	Ia pergi berburu rusa.	She allowed him to go alone.	He went deer hunting.	False	True	0.60095704	783	783, 480, 61	0.5	480
52	"Di Belanda, sudah menjadi kebiasaan saat membangun rumah jika sudah mencapai bagian tertinggi dan atap sudah siap dipasang, pemilik rumah menjamu para tukang bangunan dengan istilah ""bir atap"" untuk memberi selamat. Sebuah bendera kemudian dipasang di bubungan. Jika pemilik rumah agak pelit, yang dipasang bukan bendera, tetapi sapu."	"In the Netherlands, it is the custom that, when during the construction of a house the highest point has been reached and the roof is ready for tiling, the client treats the construction workers to so-called ""tile beer"" to celebrate this. A flag is then placed on the ridge of the house. If the client is too stingy to treat, not a flag, but a broom is placed."	"In the Netherlands, it is the custom that, when during the construction of a house the highest point has been reached and the roof is ready for tiling, the client treats the construction workers to so-called ""tile beer"" to celebrate this. A flag is then placed on the ridge of the house. If the client is too stingy to treat, not a flag, but a broom is placed."	True	True	0.43278944	895	895, 7, 803	1.0	895
53	Tempelkan sebuah perangko pada amplopnya.	A cat appeared from under the desk.	Stick a stamp on the envelope.	False	True	0.64427495	0	0, 543, 154	0.5	543
54	Kami telah memutuskan untuk menunda rapat hingga hari Minggu berikutnya.	We've decided to move the meeting to next Sunday.	We've decided to move the meeting to next Sunday.	True	True	0.54913676	717	717, 532, 907	1.0	717
55	Taksi itu menunggu di luar.	He closed the door.	The taxi is waiting outside.	False	True	0.6271025	468	468, 323, 983	0.3333333333333333	983
56	Saya akan pergi selama beberapa waktu.	I could be away for some time.	I could be away for some time.	True	True	0.5464392	334	334, 212, 906	1.0	334
57	Di dalam hidup, kita semua berjuang untuk mencapai kesuksesan, namun sedikit sekali orang yang berhasil.	We all try hard to make the grade in life, but only a few succeed.	We all try hard to make the grade in life, but only a few succeed.	True	True	0.4801929	410	410, 91, 367	1.0	410
58	Bisakah saya membayar dengan menggunakan kartu kredit?	Can I pay by credit card?	Can I pay by credit card?	True	True	0.5886388	676	676, 238, 57	1.0	676
59	Dia menjalani tes pemeriksaan HIV.	She got tested for HIV.	She got tested for HIV.	True	True	0.6072409	102	102, 438, 403	1.0	102
60	Mengapa kamu gagal di ujian masuk?	Why did you fail on the entrance examination?	Why did you fail on the entrance examination?	True	True	0.59999514	561	561, 76, 17	1.0	561
61	Mungkin lebih baik aku buang saja ini ke tempat sampah.	I should probably just toss this in the trash.	I should probably just toss this in the trash.	True	True	0.7011738	719	719, 972, 900	1.0	719
62	Dapatkah saya berbicara denganmu sebentar, Tom?	Could I speak to you for a moment, Tom?	Could I speak to you for a moment, Tom?	True	True	0.5262501	316	316, 277, 802	1.0	316
63	Tolong pergi ke rumah saudaramu Amnon.	Go, please, to the house of your brother Amnon.	Go, please, to the house of your brother Amnon.	True	True	0.7389262	493	493, 805, 83	1.0	493
64	Sudah pernah hujan di hutan.	It rained in the forest.	It has been raining in the forest.	False	False	0.6002642	90	90, 88, 89	0	87
65	Dalam waktu dekat ini kita akan mampu mengobati AIDS	In the near future, we will be able to put an end to AIDS.	In the near future, we will be able to put an end to AIDS.	True	True	0.50131845	424	424, 23, 403	1.0	424
66	Ini tidak seperti kamu menangis di bioskop.	It's not like you to cry at movies.	It's not like you to cry at movies.	True	True	0.5983819	959	959, 485, 128	1.0	959
67	Kami masih mencari.	We're still searching.	We're still searching.	True	True	0.73034084	791	791, 943, 793	1.0	791
68	Saya membaca buku dari awal sampai akhir.	The first necessary thing in choosing books to read is to select those which really interest you.	I read the book from cover to cover.	False	True	0.63186467	367	367, 376, 511	0.5	376
69	Bolehkah saya membuka jendela?	What are you reading?	Can I open the window?	False	False	0.64713573	551	551, 2, 288	0	554
70	Apartemen-apartemen ini didesain khusus untuk keluarga muda.	These apartments are designed specifically for young families.	These apartments are designed specifically for young families.	True	True	0.44179583	822	822, 779, 738	1.0	822
71	Mematuhi aturan adalah kewajiban kita semua.	It is our duty to obey the law.	It is our duty to obey the law.	True	True	0.571234	585	585, 519, 59	1.0	585
72	Mengapa kita tidak naik taksi?	Why do you need change?	Why don't we take a taxi?	False	False	0.6034454	919	919, 870, 744	0	377
73	Apa kau meninggalkan tip?	Did you leave a tip?	Did you leave a tip?	True	True	0.6063857	744	744, 2, 966	1.0	744
74	Aku telah menjadi mati, penghancur dunia.	I am become death, the destroyer of worlds.	I am become death, the destroyer of worlds.	True	True	0.51037514	70	70, 104, 27	1.0	70
75	Senyum.	Sugar draws ants.	Smile for the camera.	False	False	0.9081862	879	879, 259, 112	0	740
76	Sulit sekali mencari pekerjaan.	Finding work is difficult.	Finding work is difficult.	True	True	0.6546638	86	86, 588, 350	1.0	86
77	Karena kedai minum yang biasa kukunjungi berada di bawah jalur kereta api, aku selalu mendengar suara kereta api lewat ketika sedang minum.	My favorite bar is located below the railway, so I always hear the clanging noise of the trains passing by when I'm drinking.	My favorite bar is located below the railway, so I always hear the clanging noise of the trains passing by when I'm drinking.	True	True	0.50747037	596	596, 81, 630	1.0	596
78	Tom mungkin saja sudah pergi.	Tom may have already left.	Tom may have already left.	True	True	0.5851555	165	165, 759, 507	1.0	165
79	Tom menyadari Mary tidak sedang bercanda.	Tom couldn't control himself when he saw Mary kissing John.	Tom realized Mary wasn't kidding.	False	False	0.56797135	504	504, 179, 607	0	123
80	Merkurius adalah planet terkecil dalam tata surya kita.	Mercury is the smallest planet in our solar system.	Mercury is the smallest planet in our solar system.	True	True	0.42829275	486	486, 231, 634	1.0	486
81	Aku suka pakaian-pakaian yang mencolok.	Mother-in-law jokes are funny because they're true.	I like showy clothes.	False	False	0.6638441	398	398, 593, 510	0	620
82	Tom masih tidak mengangkat teleponnya.	Tom is still not answering his phone.	Tom is still not answering his phone.	True	True	0.5603287	672	672, 29, 924	1.0	672
83	Ini tidak dihitung.	This paragraph is vague.	It just doesn't count.	False	True	0.6303506	446	446, 933, 722	0.5	933
84	Aku ketinggalan keretaku.	My head hurts.	I missed my train.	False	True	0.7752434	904	904, 925, 900	0.5	925
85	Cepat!	Cut it out!	Step on it!	False	False	0.8123522	844	844, 232, 474	0	704
86	Apakah Anda pernah ke Amerika?	Have you ever been to America?	Have you ever been to America?	True	True	0.6344911	220	220, 288, 203	1.0	220
87	Dah!	This is true!	I'll see you later.	False	False	0.7200227	232	232, 844, 817	0	695
88	Saya sama sekali tidak bisa berbahasa Prancis.	I need someone who can speak French.	I can't speak French at all.	False	True	0.5783675	347	347, 911, 14	0.5	911
89	Pulanglah ke istrimu, Tom.	Go home to your wife, Tom.	Go home to your wife, Tom.	True	True	0.6439588	333	333, 83, 84	1.0	333
90	Tunggu sebentar, Tom.	Hang on just a second, Tom.	Hang on just a second, Tom.	True	True	0.71706843	324	324, 83, 780	1.0	324
91	Aku telanjang!	This is true!	I am naked!	False	False	0.77444506	232	232, 100, 842	0	94
92	Sayang sekali, dia sakit.	Nothing happens to me.	It's too bad she's ill.	False	False	0.6967608	473	473, 384, 581	0	483
93	Kopi ini tidak cukup panas.	This coffee is not hot enough.	This coffee is not hot enough.	True	True	0.56235254	233	233, 787, 134	1.0	233
94	Tidak ada yang boleh keluar tanpa permisi.	No one is to leave without permission.	No one is to leave without permission.	True	True	0.45711017	618	618, 907, 783	1.0	618
95	Aku pikir kita punya beberapa urusan yang belum diselesaikan.	I think we have some unfinished business.	I think we have some unfinished business.	True	True	0.55789113	848	848, 519, 155	1.0	848
96	Saya harus pergi ke toilet.	I need to go to the toilet.	I need to go to the toilet.	True	True	0.468238	574	574, 472, 907	1.0	574
97	Apa kau tidak jenuh terus-terusan makan di sini?	Are you in a bad mood?	Aren't you sick of eating here?	False	False	0.6746353	76	76, 614, 258	0	291
98	Aku pikir aku adalah seorang putri di kehidupanku yang sebelumnya.	I think that I was a princess in a past life.	I think that I was a princess in a past life.	True	True	0.5863384	788	788, 847, 485	1.0	788
99	Tikus itu diperangkap ke dalam jebakan dengan potongan keju besar.	The mouse was lured into the trap by a big piece of cheese.	The mouse was lured into the trap by a big piece of cheese.	True	True	0.55572987	980	980, 81, 43	1.0	980
100	Jangan manja gitu. Sepatu merah yang kamu mau itu sudah terjual, yang ada cuma yang biru.	Stop being so selfish. The red shoes you wanted are sold out, and only the blue ones are left.	Stop being so selfish. The red shoes you wanted are sold out, and only the blue ones are left.	True	True	0.61663365	510	510, 67, 502	1.0	510
101	Apakah aku memberitahumu kalau aku memiliki ini?	Do you want to ask me some questions?	Did I tell you I had this?	False	False	0.61459017	490	490, 530, 591	0	769
102	Apakah ada pepatah yang mirip dalam bahasa Jepang?	Do you have a similar saying in Japanese?	Do you have a similar saying in Japanese?	True	True	0.5712316	174	174, 341, 67	1.0	174
103	Anda ingin pergi ke mana?	Where do you want to go?	Where would you like to go?	False	False	0.56247354	868	868, 870, 641	0	869
104	Mohon pemberitahuan pabean anda.	I made use of this good opportunity.	Your customs declaration, please.	False	False	0.82703686	550	550, 104, 13	0	940
105	Klabaster dan Gizmo adalah kucing.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.34664428	396	396, 768, 669	1.0	396
106	Pertanyaannya adalah apa yang akan kita lakukan sekarang.	Is there something in particular that you want to hear?	The question is what do we do now.	False	False	0.6298013	67	67, 424, 774	0	710
107	Australia lebih kecil daripada Amerika Selatan.	Australia is smaller than South America.	Australia is smaller than South America.	True	True	0.35471535	615	615, 386, 776	1.0	615
108	Kami sudah muak dengan keluhanmu.	You are deceiving yourself.	We're fed up with your complaining.	False	False	0.6797383	756	756, 519, 104	0	635
109	Aku dapat surat dari temanku di London.	I got a letter from a friend of mine in London.	I got a letter from a friend of mine in London.	True	True	0.57582116	161	161, 908, 316	1.0	161
110	Kuharap kita akan segera bertemu lagi.	I hope we'll see each other again soon.	I hope we'll see each other again soon.	True	True	0.5832921	305	305, 84, 570	1.0	305
111	"""Selamat pagi,"" kata Tom sambil tersenyum."	"""Good morning"", said Tom with a smile."	"""Good morning"", said Tom with a smile."	True	True	0.6199963	178	178, 899, 553	1.0	178
112	Makan pagi telah dipesan.	Wine is made from grapes.	Breakfast is served.	False	False	0.6971209	852	852, 787, 289	0	973
113	Kemarin, saya pergi ke pasar membeli jeruk peras.	Yesterday, I went to the market to buy some sweet oranges.	Yesterday, I went to the market to buy some sweet oranges.	True	True	0.49468422	447	447, 645, 501	1.0	447
114	Kami telah melakukan yang terbaik yang kami bisa.	We've done the best we can.	We've done the best we can.	True	True	0.67321205	732	732, 735, 91	1.0	732
115	Apakah kamu paham dengan apa yang kamu katakan?	Is there something in particular that you want to hear?	Do you understand what you're saying?	False	True	0.5912334	67	67, 976, 802	0.5	976
116	Jeruk peras rasanya tidak terlalu masam.	Sweet oranges are not very sour.	Sweet oranges are not very sour.	True	True	0.6141888	448	448, 134, 233	1.0	448
117	Hujankah?	What is Ken eating?	Is it raining?	False	False	0.6657438	966	966, 725, 506	0	255
118	Saya tidak makan daging.	I don't eat meat.	I don't eat meat.	True	True	0.5968963	445	445, 843, 502	1.0	445
119	Mana yang lebih kamu suka, wine putih atau merah?	Which do you like better, white wine or red wine?	Which do you like better, white wine or red wine?	True	True	0.51393914	253	253, 118, 517	1.0	253
120	Kenapa kamu tidak membantunya?	Why aren't you helping him?	Why aren't you helping him?	True	True	0.5725354	820	820, 919, 530	1.0	820
121	Siapa mau cokelat panas?	Who wants hot chocolate?	Who wants hot chocolate?	True	True	0.6448357	616	616, 966, 517	1.0	616
122	Apa yang kamu rasakan tentang ini, Tom?	How do you feel about this, Tom?	How do you feel about this, Tom?	True	True	0.46696043	328	328, 317, 276	1.0	328
123	Dedaunan pohonnya menjadi merah.	The tree leaves turned red.	The tree leaves turned red.	True	True	0.60773575	818	818, 673, 886	1.0	818
124	Anda ingin bertanya sesuatu pada saya?	Did Tom say anything to you about that?	Do you want to ask me some questions?	False	True	0.5956907	277	277, 490, 67	0.5	490
125	Kami memilih John untuk menjadi kapten kami.	We chose John to be our captain.	We chose John to be our captain.	True	True	0.5990175	863	863, 84, 589	1.0	863
126	Apa saya masih mampu melakukannya?	What do you think this means?	Will I still be able to do it?	False	False	0.597877	266	266, 274, 938	0	599
127	Kenapa kamu membutuhkan uang kembalian?	Do you have cash worth more than ten thousand euros?	Why do you need change?	False	True	0.627694	238	238, 2, 919	0.3333333333333333	919
128	Selamat pagi, semuanya.	Good morning, everybody.	Good morning, everybody.	True	True	0.64013505	176	176, 318, 404	1.0	176
129	Apa kau pernah mendonorkan darah?	Did you leave a tip?	Have you ever donated blood?	False	False	0.63958085	744	744, 246, 641	0	249
130	Kamu mengenal seseorang di sini?	Is there something in particular that you want to hear?	Do you know anyone here?	False	False	0.6385095	67	67, 246, 2	0	492
131	Daerah itu memiliki sumber daya mineral yang relatif berlimpah.	That area is relatively rich in natural resources.	That area is relatively rich in natural resources.	True	True	0.5272932	849	849, 994, 350	1.0	849
132	Terima kasih telah membantu Tom.	Tom has confidence in Mary.	Thanks for helping Tom.	False	True	0.6733422	690	690, 507, 666	0.3333333333333333	666
133	Apakah kamu mendapatkan ini dari Tom?	Did you get this from Tom?	Did you get this from Tom?	True	True	0.5010345	309	309, 328, 2	1.0	309
134	Aku lebih memilih tinggal di rumah.	I would rather stay at home.	I would rather stay at home.	True	True	0.61853313	544	544, 412, 805	1.0	544
135	Tom bilang ia berencana untuk mengunjungi mantan kekasihnya di Boston.	Tom said he was planning on visiting an old girlfriend in Boston.	Tom said he was planning on visiting an old girlfriend in Boston.	True	True	0.49510992	197	197, 917, 202	1.0	197
136	Apa ini akan memakan waktu beberapa lama?	Is this going to take a while?	Is this going to take a while?	True	True	0.59134245	692	692, 984, 981	1.0	692
137	Dia meminta kami untuk mematuhi peraturan.	He urged us to obey the rule.	He urged us to obey the rule.	True	True	0.62195253	59	59, 627, 532	1.0	59
138	Bahkan Tom terkejut mendengarkan itu.	Tom grudgingly did what Mary asked.	Even Tom was surprised to hear that.	False	True	0.5665585	553	553, 282, 504	0.5	282
139	Kulkas kecilnya kotor.	Rabbits have long ears.	The little fridge is dirty.	False	False	0.6037837	482	482, 680, 886	0	134
140	Aku memberitahu istriku untuk cepat bersiap-siap.	Could I speak to you for a moment, Tom?	I told my wife to get ready in a hurry.	False	True	0.58030856	316	316, 151, 570	0.5	151
141	Saya tidak dapat pergi.	You don't have to go unless you want to.	I can't go.	False	False	0.59948754	712	712, 128, 498	0	770
142	Tom melakukan apa yang Mary minta dengan berat hati.	Tom grudgingly did what Mary asked.	Tom grudgingly did what Mary asked.	True	True	0.57567906	553	553, 504, 507	1.0	553
143	Aku ingin menunjukkan foto Tom ini kepadamu.	I'd like to show this picture of Tom to you.	I'd like to show this picture of Tom to you.	True	True	0.6754432	691	691, 128, 466	1.0	691
144	Cara yang modern telah memajukan industri.	Modern methods have pushed industry forward.	Modern methods have pushed industry forward.	True	True	0.525164	705	705, 813, 681	1.0	705
145	Bayi itu tertidur.	I saw Tom and Mary leave together.	The baby fell asleep.	False	True	0.7244581	83	83, 464, 840	0.5	464
146	Sudah berapa lama Anda tinggal di pulau tersebut?	What do they live on in Egypt?	How long did you live on the island?	False	True	0.6219599	614	614, 98, 710	0.5	98
147	Kami tahu Tom akan melakukan apa saja yang kami perintahkan.	I wonder what Tom is doing now.	We know Tom will do whatever we tell him to do.	False	True	0.59585714	495	495, 372, 420	0.5	372
148	Mereka mengenal kita.	I saw them leave together.	They know us.	False	False	0.69246006	84	84, 439, 756	0	463
149	Semoga sukses dengan pekerjaan barumu.	I'm tied up with this job recently.	Good luck with the new job.	False	True	0.6103983	155	155, 900, 589	0.5	900
150	Petugas pemadam kebakaran menerobos masuk ke dalam rumah yang sedang terbakar.	The fireman rushed into the burning house.	The fireman rushed into the burning house.	True	True	0.5244725	71	71, 199, 696	1.0	71
151	Petugas Bea dan Cukai memeriksa kotak-kotak.	Customs will ask for a receipt.	The customs officials examined the boxes.	False	False	0.65134513	913	913, 874, 0	0	807
152	Aku mau pergi ke tengah kota.	I thought you might want to see Tom.	I'm going to the center of town.	False	True	0.60960877	128	128, 498, 825	0.3333333333333333	825
153	Aku penasaran apa yang sedang dilakukan Tom sekarang.	I wonder what Tom is doing now.	I wonder what Tom is doing now.	True	True	0.6295345	495	495, 583, 710	1.0	495
154	Jangan merokok di ruangan ini.	I want this garbage out of here.	Don't smoke in this room.	False	True	0.66083205	972	972, 993, 472	0.5	993
155	Kakakku adalah insinyur.	My brother is an engineer.	My brother is an engineer.	True	True	0.57906437	487	487, 922, 979	1.0	487
156	Tom tidak berkata sepatah kata pun sepanjang sore.	Tom hasn't said a word all evening.	Tom hasn't said a word all evening.	True	True	0.6009693	146	146, 899, 29	1.0	146
157	Aku bertemu dengan Tom Januari ini.	I met Tom this January.	I met Tom this January.	True	True	0.5804006	130	130, 589, 83	1.0	130
158	Apakah kamu sudah minum obat?	Do you have any questions about the food?	Have you taken your medicine yet?	False	False	0.6285331	234	234, 406, 517	0	210
159	Dan di sinilah mereka.	And here they are.	And here they are.	True	True	0.7012222	675	675, 557, 84	1.0	675
160	Anda harus membuka barang bawaan anda untuk pemeriksaan pabean.	You have to unpack your luggage for customs inspection.	You have to unpack your luggage for customs inspection.	True	True	0.6268985	874	874, 767, 913	1.0	874
161	Mohon maaf, kami kehabisan stok barang tersebut.	My dad will kill me.	I'm afraid we don't have any left.	False	False	0.730556	652	652, 510, 756	0	713
162	Tolong panggilkan taksi.	Tom blacked out.	Please call a taxi.	False	False	0.8782406	910	910, 647, 589	0	182
163	Kau ingin pergi ke mana?	Where does he want to go?	Where do you want to go?	False	True	0.597108	870	870, 868, 641	0.5	868
164	Payung ini berapa harganya?	What colour is this fish?	How much does this umbrella cost?	False	False	0.693679	469	469, 121, 966	0	122
165	Maling itu kabur saat melihat polisi.	The thief ran away when she saw the policeman.	The thief ran away when she saw the policeman.	True	True	0.47007406	383	383, 696, 71	1.0	383
166	Permisi, apakah kamu melihat Tom dimana?	What are you reading?	Excuse me, have you seen Tom?	False	True	0.56845236	551	551, 328, 326	0.3333333333333333	326
167	Dia mempunyai watak yang mirip dengan ayahnya.	His character resembles his father's.	His character resembles his father's.	True	True	0.5625944	754	754, 531, 524	1.0	754
168	Dia mengambil pinjaman uang.	Tom borrowed some money from Mary.	He ran into debt.	False	False	0.66214514	204	204, 617, 431	0	400
169	Saya beradu mulut dengan kakak perempuan saya.	I had a quarrel with my sister.	I had a quarrel with my sister.	True	True	0.6661236	867	867, 502, 767	1.0	867
170	Apakah mencari tumpangan dilarang di Australia?	Is hitchhiking prohibited in Australia?	Is hitchhiking prohibited in Australia?	True	True	0.60485196	191	191, 397, 2	1.0	191
171	Aku keceplosan mengatakan hal yang seharusnya tidak aku katakan.	A foolish impulse made me say what I should have left unsaid.	A foolish impulse made me say what I should have left unsaid.	True	True	0.5986099	519	519, 67, 364	1.0	519
172	Kamu perlu melihat gambar besar itu di sini.	You need to look at the big picture here.	You need to look at the big picture here.	True	True	0.6377456	716	716, 590, 714	1.0	716
173	Tom dan Mary bermain tenis seharian.	Tom and Mary played tennis all day long.	Tom and Mary played tennis all day long.	True	True	0.4557681	170	170, 58, 763	1.0	170
174	Aku sadar kalau apa yang telah aku pilih ternyata tidak membuatku tertarik.	I realized that what I had chosen didn't really interest me.	I realized that what I had chosen didn't really interest me.	True	True	0.5926628	330	330, 519, 308	1.0	330
175	Terima kasih atas koreksinya.	My mother made a complete recovery from neuralgia.	Thank you for the corrections.	False	False	0.70989823	438	438, 550, 605	0	451
176	"""Apakah kau melihat ponselku?"" ""Ada di meja."""	"""Have you seen my cell phone?"" ""It's on the table."""	"""Have you seen my cell phone?"" ""It's on the table."""	True	True	0.5719099	208	208, 326, 728	1.0	208
177	Tahun 1990-an dimulai dengan peristiwa Teluk	The 1990s began with the Gulf incident.	The 1990s began with the Gulf incident.	True	True	0.5701307	422	422, 424, 587	1.0	422
178	Jim suka dengan dokternya.	Jim likes the doctor.	Jim likes the doctor.	True	True	0.5397675	384	384, 955, 690	1.0	384
