	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
57	Við skulum taka sem dæmi orð Jesú um eyðingu Jerúsalem og musteris hennar sem sögð var eiga að gerast á æviskeiði þeirrar kynslóðar sem heyrði hann mæla fram spádóminn.	If death is defeated by means of an ‘ immortal and imperishable ’ soul , then what purpose is served by the resurrection that Jesus taught and that the ancient Hebrew patriarchs believed in ? ​ — Hebrews 11 : 17 - 19 , 35 ; John 5 : 28 , 29 .	Take , for example , Jesus ’ words regarding the destruction of Jerusalem and its temple , foretold to take place within the generation of those who heard him .	False	False	1.259711	819	819, 567, 993	0	608
58	Skýrsla Matvæla - og landbúnaðarstofnunarinnar árið 1965 um hið vaxandi ójafnvægi milli íbúatölu jarðar og líklegrar getu þeirra til að brauðfæða sig, leiddi í ljós ástand sem margir álítu alvarlegt ef ekki ógnvekjandi . . . .	Their grossly obscene sexual acts ​ — whether done with multiple partners or “ monogamously ” — ​ are “ contrary to nature . ”	“ The Food and Agriculture Organization’s 1965 assessment of the developing imbalance between the world’s population and its probable ability to feed itself revealed a situation that many considered serious if not , indeed , alarming . . . .	False	True	1.1892273	330	330, 928, 916	0.3333333333333333	916
59	"Þessi athugasemd í bréfi páfa um Lúther og aðrar, sem miða að sáttum, urðu til þess að dagblöð í Róm kölluðu bréfið "" söguleg tímamót í samskiptum kaþólskra og mótmælenda . """	This and other conciliatory commentary about Luther made in the pope’s letter caused Rome newspapers to hail it as a “ historical turning point in the relationship between Catholics and Protestants . ”	This and other conciliatory commentary about Luther made in the pope’s letter caused Rome newspapers to hail it as a “ historical turning point in the relationship between Catholics and Protestants . ”	True	True	1.0857184	175	175, 809, 328	1.0	175
60	216 árum síðar, 323 til 301 f.o.t.	216 years later , 323 to 301 B.C.E .	216 years later , 323 to 301 B.C.E .	True	True	1.0873628	603	603, 803, 736	1.0	603
61	Svo var spurt í dagblaðinu Süddeutsche Zeitung útgefið í München.	This was the question raised by Munich’s Süddeutsche Zeitung .	This was the question raised by Munich’s Süddeutsche Zeitung .	True	True	1.2690141	333	333, 442, 561	1.0	333
62	Sýfilis (sárasótt) drepur menn ekki lengur í milljónatali eins og var á dögum Kólumbusar en er enn sem fyrr hættulegur sjúkdómur.	Also at risk are hemophiliacs and abusers of intravenous drugs .	Syphilis no longer kills millions as it did in Columbus ’ day , but it is still dangerous .	False	False	1.2078831	811	811, 411, 529	0	888
63	""" Siðbótamaðurinn, sem sundraði kristninni, er upp á siðkastið orðinn lykillinn að endursameiningu hennar . "" — Tíme."	“ Indeed , as the reformer who fractured Christianity , Luther has latterly become a key to reuniting it . ” ​ — Time .	“ Indeed , as the reformer who fractured Christianity , Luther has latterly become a key to reuniting it . ” ​ — Time .	True	True	1.2784557	22	22, 622, 817	1.0	22
64	Áformað var að hreinsun og endurnám lands skyldi fara fram á átta ára tímabili.	Nevertheless , with financial help they set to work replanting coconut trees and other crops , and constructing houses .	The cleanup and resettlement was planned to extend over an eight - year period .	False	False	1.2240574	230	230, 836, 256	0	415
65	Hvort heldur AIDS, herpes eða aðrir banvænir félagar þeirra halda áfram farsóttarvexti sínum eða verða að lúta í lægra haldi er í rauninni ekki aðalatriði.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	True	True	1.1369388	118	118, 811, 280	1.0	118
66	Þrem til sjö dögum eftir sýkingu tekur fórnarlambið eftir sviða í kynfærum eða þar um kring — fyrirboði um sársaukafull bóluútþot.	Ten to 90 days go by before the victim notices the characteristic syphilitic sore at the place of the germ’s entry ​ — usually the genitals .	Three to seven days after exposure to herpes , the infected one notices a burning or tingling sensation in the genital area ​ — the herald of painful , fluid - filled blisters .	False	False	1.2474105	554	554, 477, 96	0	279
67	"Þegar Guð sagði: "" Því að mold ert þú og til moldar skalt þú aftur hverfa, "" við hvern var hann að tala?"	When God said , “ For dust you are and to dust you will return , ” to whom was he speaking ?	When God said , “ For dust you are and to dust you will return , ” to whom was he speaking ?	True	True	1.255905	68	68, 729, 844	1.0	68
68	Veraldleiki er í sókn.	The divorce rate is rising sharply and venereal diseases are epidemic .	Secularization is on the march .	False	False	1.448648	568	568, 741, 177	0	431
69	"Að því er segir í einni skýrlsu verður eyjan algerlega óbyggileg "" að eilífu . """	For the ‘ sexually active ’ the chance of becoming infected suddenly seems no longer remote but terrifyingly possible .	According to one report , it will be completely off limits “ forever . ”	False	False	1.3359973	340	340, 451, 955	0	158
70	Er ástæða til að efast?	And isn’t that punishment enough ?	Is There Reason to Doubt ?	False	False	1.3739557	789	789, 487, 844	0	46
71	Pizarro lauk síðan við að leggja undir sig Inkaveldið.	Atahualpa negotiated with Pizarro for his release .	Pizarro then completed the conquest of the Inca Empire .	False	True	1.1908294	933	933, 943, 930	0.3333333333333333	930
72	Með því að maðurinn allur er syndari deyr hann við dauðann algerlega með líkama og sál (fullum dauða). . . . milli dauðans og upprisunnar er tómarúm; einstaklingurinn heldur tilveru sinni áfram í mesta lagi í minni Guðs.	Since man as a whole is a sinner , therefore at death he dies completely with body and soul ( full death ) . . . .	Since man as a whole is a sinner , therefore at death he dies completely with body and soul ( full death ) . . . .	True	True	1.2923	236	236, 756, 622	1.0	236
73	"(1 . Korintubréf 10: 14) Jóhannes postuli bætti við: "" Gætið yðar fyrir skurðgoðunum . """	At 1 Corinthians 6 : 18 the Bible warns : “ Flee from fornication . . . .	The apostle John added : “ Guard yourselves from idols . ”	False	False	1.1750243	644	644, 655, 449	0	384
74	Það var frekar skrýtin tilfinning, því að ég var þarna uppi og þessi líkami fyrir neðan . . . .	I could see them operating on my back . . . .	It was sort of a funny feeling because I was up there and this body was below . . . .	False	True	1.2064955	739	739, 87, 134	0.3333333333333333	134
75	Þeir sem aftur sneru fundu, í stað gróðursælla eyja sem þeir höfðu yfirgefið, stórskemmdar eyjar þaktar þéttum, einskisnýtum runnagróðri.	Instead of the lush islands they had left , those who returned found a shattered atoll covered with dense , worthless scrub , few trees and tons of testing debris .	Instead of the lush islands they had left , those who returned found a shattered atoll covered with dense , worthless scrub , few trees and tons of testing debris .	True	True	1.1291955	757	757, 743, 928	1.0	757
76	Ef rit Platons, Dialogos, lýsir hugmyndum hans sjálfs var hann sannfærður um að hann hefði ódauðlega sál.	If his Dialogue writings really reflect his own thinking , Plato was convinced that he had an immortal soul .	If his Dialogue writings really reflect his own thinking , Plato was convinced that he had an immortal soul .	True	True	1.2272377	316	316, 137, 523	1.0	316
77	Svo rækileg yrði eyðingin að jarðveginum yrði sópað burt og fiskimenn myndu þurrka net sín þar.	So thorough would the destruction be that the dust of the city would be scraped away and fishermen would dry their nets there .	So thorough would the destruction be that the dust of the city would be scraped away and fishermen would dry their nets there .	True	True	1.3139292	571	571, 757, 723	1.0	571
78	Mörgum fleirum finnst farsóttarvöxtur AIDS, herpes og annarra samræðissjúkdóma vera meira en bara uppskera hinnar svonefndu kynlífsbyltingar.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Many similarly feel that the epidemic growth of AIDS , herpes and other STD’s is more than a product of the so - called sexual revolution .	False	False	1.1550341	118	118, 718, 280	0	818
79	Í bók sinni The Agony of Christianity (Kvöl kristninnar) tókst spænski rithöfundurinn Miguel de Unamuno á við þetta sama misræmi.	In his book The Agony of Christianity , Spanish writer Miguel de Unamuno struggled with this same conflict .	In his book The Agony of Christianity , Spanish writer Miguel de Unamuno struggled with this same conflict .	True	True	1.2153003	72	72, 613, 215	1.0	72
80	En, því miður, það kemur ekki í veg fyrir að einkennin gjósi upp á ný!	They are , it seems to me , by their nature , revelatory experiences . . . .	But , alas , it does not prevent recurrences !	False	True	1.338311	483	483, 812, 292	0.5	812
81	Fjórðungur jarðarbúa sveltur, 40 milljónir deyja ár hvert.	One doctor estimated that “ 20,000 to 50,000 new cases of genital herpes are diagnosed in Canada each year . ”	A quarter of the world is hungry , 40 million persons dying annually .	False	True	1.4459562	70	70, 514, 33	0.5	514
82	Nægir að lesa Phaedo Platons til að sannfærast um það.	It is sufficient to read Plato’s Phaedo to be convinced of that . ”	It is sufficient to read Plato’s Phaedo to be convinced of that . ”	True	True	1.3450369	748	748, 396, 523	1.0	748
83	"Wallis Budge bætir við í bók sinni Amulets and Talismans: "" Krossinn varð ekki æðsta tákn og merki kristninnar fyrr en á 4 . öld . """	Wallis Budge in Amulets and Talismans : “ The cross did not become the supreme emblem and symbol of Christianity until the IVth century . ”	Wallis Budge in Amulets and Talismans : “ The cross did not become the supreme emblem and symbol of Christianity until the IVth century . ”	True	True	1.1848316	323	323, 613, 817	1.0	323
84	' Stjórnleysistímar í kynferðismálum '	Many , however , find little fulfillment in casual sex .	“ A Time of ‘ Sexual Anarchy ’ ”	False	False	1.354115	142	142, 427, 256	0	497
85	Kókoshneturnar voru lélegar að gæðum.	Some wells were too radioactive for drinking purposes .	The coconuts were of poor quality .	False	False	1.4606977	441	441, 330, 291	0	84
86	Í Galatabréfinu 6: 7, 8 segir Biblían: Villist ekki! Guð lætur ekki að sér hæða.	At Galatians 6 : 7 , 8 the Bible says : “ Do not be misled : God is not one to be mocked .	At Galatians 6 : 7 , 8 the Bible says : “ Do not be misled : God is not one to be mocked .	True	True	1.1664659	13	13, 644, 729	1.0	13
87	En það hvarflaði aldrei að mér að svona málfar fyndist í bókum sem skrifaðar eru fyrir tíu til tólf ára krakka.	“ The appalling discovery was made that young doctors and medical students knew practically nothing about [ STD ] ”	But I never dreamed that books written for 10 - to 12 - year - olds would contain such language .	False	False	1.3025553	219	219, 73, 531	0	980
88	Lónið, sem var 142 ferkílómetrar, komst ekki í hálfkvisti við lónið á Bikini sem var 174 ferkílómetrar.	An 18 - kiloton explosion in 1958 failed to chain - react and it spread lethal plutonium 237 over the island of Runit , one of Eniwetok’s 40 islands .	Its 55 square miles ( 142 sq km ) of lagoon did not begin to compare with the 299 square miles ( 774 sq km ) of lagoon in Bikini .	False	False	1.3027489	584	584, 743, 841	0	452
89	Það var haustið 1522.	This was in the fall of 1522 .	This was in the fall of 1522 .	True	True	1.3031301	463	463, 442, 177	1.0	463
