	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
13	PIN-код чын огыл. Тудо цифр-влак дене гына лийшаш [0-9].	The PIN is invalid. It should only consist of digits [0-9].	The PIN is invalid. It should only consist of digits [0-9].	True	True	1.0376737	409	409, 919, 734	1.0	409
14	_Пайдаланыше лӱм:	Co_nversations:	User_name:	False	False	1.3158753	629	629, 919, 320	0	705
15	%s Финч угыч ушнаш тӧчаш огеш тӱҥал, кызыт йоҥылышым тӧрлате да шке шотан возышым угыч чӱктӧ.	Failed to remove buddy	%s Finch will not attempt to reconnect the account until you correct the error and re-enable the account.	False	False	1.1596751	244	244, 810, 140	0	960
16	Mxit дене ушымо годым йоҥылыш лийын. (лудмо йыжыҥ 0x05)	Co_nversations:	A connection error occurred to MXit. (read stage 0x05)	False	True	1.1881592	629	629, 447, 409	0.5	447
17	Пайдаланыше-влакым кычалаш...	Penguin Mastermind	Search for Users...	False	False	1.2850721	178	178, 533, 975	0	129
18	ayttm	ayttm	ayttm	True	True	1.2360004	353	353, 796, 996	1.0	353
19	Чынлыкым терген керташ ыш лий: %s	Failed to store image: %s	Unable to authenticate: %s	False	False	1.1351951	610	610, 263, 262	0	950
20	Экраным пырля кучылтмаш	OCaml	Screen Sharing	False	False	1.1945761	973	973, 598, 795	0	805
21	%s -лан йолташ лӱмым шынде.	Failed to remove buddy	Set friendly name for %s.	False	False	1.2441604	810	810, 244, 251	0	791
22	Угыч аныклаш	Failed to remove buddy	Overwrite	False	False	1.207228	244	244, 810, 53	0	467
23	Шке IM	Anki	Personal IM	False	False	1.366497	980	980, 479, 484	0	868
24	Авторизацийым ӧрдыжтарыме нерген каласымаш:	Receiving As:	Authorization Denied Message:	False	False	1.2345502	759	759, 259, 53	0	645
25	Публичне сравочым тергаш	Verify Public Key	Verify Public Key	True	True	1.2636032	712	712, 661, 170	1.0	712
26	Аудиокнига-влакын библиотека	eMusic Store	Audiobooks Library	False	True	1.2214656	296	296, 482, 266	0.5	482
27	Bangarang	Bangarang	Bangarang	True	True	1.0781729	720	720, 575, 136	1.0	720
28	Тунемашлан	Possible Matches	Education	False	False	1.2643032	898	898, 487, 810	0	521
29	Тототлымвер нерген келшыше увераҥарым пурто, кушко тый ушнынет ыле.	Removing this contact will also remove all the buddies in the contact	Please enter the appropriate information about the chat you would like to join.	False	False	1.2132727	202	202, 251, 2	0	182
30	Журнал-влак	Search in	Logging	False	False	1.3903672	119	119, 721, 285	0	400
31	Тиде эмым йӱат гын, тылат куштылгырак лиеш.	How many theaters are there in Yoshkar-Ola?	You'll feel better if you drink this medicine.	False	False	1.1859746	4	4, 52, 202	0	46
32	%s гыч %s -шке келыштарымаш-влакетым кусарыме годым %s йоҥылыш-влак дене пернен. Мо лиймым лончыло да кусарымашым кид дене мучашле. Тиде йоҥылыш нерген тышке шижтаре: http://developer.pidgin.im	Failed to store image: %s	%s encountered errors migrating your settings from %s to %s. Please investigate and complete the migration by hand. Please report this error at http://developer.pidgin.im	False	True	1.1578258	610	610, 212, 219	0.5	212
33	Мланде Кече йыр пӧрдеш.	Failed to remove buddy	The earth moves around the sun.	False	False	1.2905192	244	244, 810, 231	0	14
34	/Мутланыше-влак/Мутланышым ешараш...	/Buddies/New Instant _Message...	/Buddies/Add Buddy...	False	True	1.2481368	681	681, 675, 519	0.5	675
35	Сертификатым пурташ	Password:	Certificate Import	False	True	1.2365638	151	151, 572, 223	0.3333333333333333	223
36	names [канал]: Кызыт каналыште улшо пайдаланыше лӱмерым лукташ.	Removing this contact will also remove all the buddies in the contact	names [channel]: List the users currently in a channel.	False	False	1.2074153	251	251, 202, 4	0	209
37	Escape полдыш дене мутланымаш-влакым _петыраш	Co_nversations:	Cl_ose conversations with the Escape key	False	False	1.2363799	629	629, 874, 949	0	956
38	_STUN сервер:	ST_UN server:	ST_UN server:	True	True	1.2198952	538	538, 870, 548	1.0	538
39	Сравоч-влакым ваш келыштарымаш шке дене тӱҥалын ок керт	Failed to remove buddy	Key agreement cannot be started with yourself	False	False	1.1991743	244	244, 810, 949	0	886
40	%s нераш тӱҥалын	Cbrpager	%s became idle	False	False	1.2846628	796	796, 610, 364	0	958
41	Тӱшкам ешарен кертме огыл: тӱшка уке	He lives in Yoshkar-Ola.	Unable to add group: group not found	False	False	1.2517824	52	52, 53, 403	0	274
42	Экспозиций	Exposure	Exposure	True	True	1.3715271	300	300, 898, 864	1.0	300
43	'%s' файл %s -лан утыж ден кугу. Изирак сӱретым кучылт ончо.	channel modes for %s: %s	The file '%s' is too large for %s. Please try a smaller image.	False	False	1.0825447	582	582, 249, 610	0	615
44	Писе каласымашым налме годым тӧрза дене _волгенчалташ	Removing this contact will also remove all the buddies in the contact	F_lash window when IMs are received	False	False	1.1831393	202	202, 251, 629	0	166
45	Кодировко-влак	Search in	Encodings	False	False	1.2939932	119	119, 721, 292	0	539
46	Аутентификаций йоҥылыш	Notify Dialogue	Authentication failed	False	False	1.2843399	525	525, 904, 850	0	917
47	Мый тиде пӧлекым налын ом керт.	She gave me a present.	I cannot accept this gift.	False	False	1.2812886	55	55, 608, 2	0	25
48	Ме тунемынна чӱчкыдын пычкемыш марте ышташ.	Failed to remove buddy	We got used to late-hour work.	False	False	1.1722143	244	244, 810, 999	0	13
49	/Мутланыше-влак/Пайдаланышын увераҥаржым налаш...	Join User in Chat...	/Buddies/Get User Info...	False	False	1.25096	519	519, 681, 675	0	306
50	Пеҥгыдемдыме семын келыштарымаш-влакым _кумылаҥдаш	Co_nversations:	_Accept Defaults	False	False	1.2361593	629	629, 919, 52	0	534
51	Тиде тототлымверлан шолыплӱмым пурто.	Buddy logs out	Enter an alias for this chat.	False	False	1.25689	403	403, 603, 202	0	833
52	Ачалӱм	artist	Family Name	False	False	1.4041518	722	722, 336, 216	0	892
53	Ойырымо шотыш налме возыш вотышто огыл.	Removing this contact will also remove all the buddies in the contact	The selected account is not online.	False	False	1.2360619	202	202, 251, 259	0	698
54	%s Финч угыч ушнаш тӧчаш огеш тӱҥал, кызыт йоҥылышым тӧрлате да шке шотан возышым угыч чӱктӧ.	Failed to remove buddy	%s Finch will not attempt to reconnect the account until you correct the error and re-enable the account.	False	False	1.1596751	244	244, 810, 140	0	804
55	Сомылкам ышташ	She lives in Yoshkar-Ola.	Create an event	False	False	1.2486486	53	53, 312, 244	0	380
56	Вигак ушнаш	Failed to remove buddy	Auto-join	False	False	1.2273165	244	244, 810, 487	0	82
57	Палыдыме кыл сын	Humbled	Unknown node type	False	False	1.2182276	902	902, 874, 170	0	669
58	Сокетым ышташ ыш лий: %s	Failed to store image: %s	Unable to create socket: %s	False	True	1.1663549	610	610, 891, 919	0.5	891
59	Могай улмым вашталташ	Failed to remove buddy	Edit Status	False	False	1.2096756	810	810, 244, 52	0	926
60	Ты прокси типлан палемдыме хост лӱм але порт номер чын огытыл.	Unable to add %s to your buddy list. Error creating folder in server side list (%s).	Either the host name or port number specified for your given proxy type is invalid.	False	False	1.1912072	477	477, 919, 197	0	370
61	Владкым петырыме годым вигак писе каласымаш-влакым петыраш	Invite to chat	Close IMs immediately when the tab is closed	False	False	1.1460795	789	789, 862, 251	0	435
62	Пурымаш йоҥылыш	Calm	Failed to authenticate	False	False	1.2509255	312	312, 333, 567	0	410
63	_Кудалташ	Co_nversations:	_Unset	False	False	1.3088493	629	629, 264, 664	0	299
64	Ме она мондо.	Buddy logs out	We shall not forget.	False	False	1.3026466	403	403, 34, 376	0	12
65	Паша пытышаш марте шуын.	She lives in Yoshkar-Ola.	That job is pretty much finished.	False	False	1.1971228	53	53, 52, 244	0	33
66	/Ойыркалыме йӧн-влак/Журналым наҥгаяш	/Options/Enable Logging	/Options/Enable Logging	True	True	1.2533803	358	358, 390, 234	1.0	358
67	Кӧм шекланаш	Reading challenge	Pounce Who	False	False	1.3380313	972	972, 244, 810	0	968
68	Сравоч-влакым ваш келыштараш йодмаш	Send emoticons	Key Agreement Request	False	False	1.1946578	949	949, 244, 810	0	515
69	Кӱлеш ойыркалыме йӧн-влакым колтымо огыл	Failed to remove buddy	Required parameters not passed in	False	False	1.1931777	810	810, 244, 251	0	901
70	Шотыш налме возыш-влак	She lives in Yoshkar-Ola.	Accounts	False	False	1.2259021	53	53, 52, 487	0	250
71	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	%s %s. Try `%s -h' for more information.	%s. Try `%s -h' for more information.	False	True	1.1483828	383	383, 794, 215	0.3333333333333333	215
72	_Пӧртылеш	_Edit	Ret_urn from away	False	False	1.3777539	879	879, 264, 722	0	923
73	%s темым эрыктен.	How many theaters are there in Yoshkar-Ola?	%s has cleared the topic.	False	False	1.3413504	4	4, 902, 52	0	787
74	Рашемдыме палыме мут:	Codec:	Defining adjective:	False	False	1.2133013	109	109, 719, 479	0	859
75	Dbus плагин шынамат	Merge Groups	DBus Plug-in Example	False	False	1.3033789	494	494, 810, 244	0	920
76	Ӱлнӧ еҥ нерген увераҥарым пурто.	Failed to remove buddy	Please enter the person's information below.	False	False	1.2874106	244	244, 810, 251	0	402
77	Ешартыш-влак	He lives in Yoshkar-Ola.	Applications	False	False	1.258961	52	52, 53, 377	0	120
78	Мый марла кутырем.	We shall not forget.	I speak Mari.	False	False	1.3010715	12	12, 53, 403	0	21
79	Текст дене ойвозыш-влакым кучылтын, кӱчымӧ пуртымым колташ пуа.	She lives in Yoshkar-Ola.	Lets you send raw input to text-based protocols.	False	False	1.1574596	53	53, 52, 244	0	835
80	тиде полышым ончыкташ да лекташ	She lives in Yoshkar-Ola.	display this help and exit	False	False	1.136606	53	53, 52, 919	0	138
81	Сфере	Galeon	Realm	False	False	1.3721067	231	231, 778, 91	0	996
82	Интернет-радио	Auto-join	Internet Radio	False	False	1.2489514	82	82, 919, 714	0	360
83	Возалтмашым чарыме годым йоҥылыш	She lives in Yoshkar-Ola.	Unregistration Error	False	False	1.2037504	53	53, 171, 384	0	717
84	Синтаксис йоҥылыш: Тый йоҥылыш ӱшаной чотым тиде коммандылан пуртенат.	Removing this contact will also remove all the buddies in the contact	Syntax Error: You typed the wrong number of arguments to that command.	False	False	1.1877179	251	251, 202, 919	0	690
85	Искусственный спутник мланде йыр пӧрдеш.	Retrieving buddy list	The artificial satellite orbits the earth.	False	False	1.333898	830	830, 810, 244	0	0
86	Тиде вашкылым кораҥдет гын, тушко пурышо чыламутланыше кораҥдалтеш	She lives in Yoshkar-Ola.	Removing this contact will also remove all the buddies in the contact	False	True	1.1922653	53	53, 52, 202	0.3333333333333333	202
87	Google-мутланымаш	Google Talk	Google Talk	True	True	1.2893972	99	99, 82, 735	1.0	99
88	U)ncapU)ncap	st copy)	Replace with:	False	False	1.318787	552	552, 235, 236	0	541
89	Сукалтше	Choose Playlist	Grateful	False	False	1.3414488	170	170, 980, 312	0	688
90	Вучымо жап эртен	Possible Matches	Ping timed out	False	False	1.1706945	898	898, 52, 53	0	384
91	Ойырымо шотыш налме возыш вотышто огыл.	Removing this contact will also remove all the buddies in the contact	The selected account is not online.	False	False	1.2360619	202	202, 251, 259	0	695
92	time: IRC серверыште кызытсе верысе жапым ончыкта.	Server Instructions: %s	time: Displays the current local time at the IRC server.	False	False	1.1180685	345	345, 492, 474	0	241
93	Сервер писылык шырым эртен	XMPP Service Discovery	Server rate limit exceeded	False	False	1.2339453	233	233, 474, 954	0	814
94	Тототлымверыш ӱжаш	Bluetooth settings…	Invite to chat	False	False	1.3657525	714	714, 712, 335	0	789
95	Мобил телефон	Mobile Phone Number	Mobile Phone	False	True	1.1711013	394	394, 729, 296	0.5	729
96	Angband (GTK)	Angband (GTK)	Angband (GTK)	True	True	1.2168506	308	308, 609, 494	1.0	308
97	Шижтарымашым савыктыме шрифт	Add new line in Chats	Typing notification font	False	False	1.2196	171	171, 312, 805	0	288
98	Сравоч-влакым ваш келыштарен кертме огыл	Forcing Login	Key Agreement failed	False	False	1.2454355	567	567, 670, 410	0	611
99	HTTP прокси деч вашмутым лончылен кертме огыл: %s	Unable to parse response from HTTP proxy: %s	Unable to parse response from HTTP proxy: %s	True	True	1.18637	673	673, 477, 492	1.0	673
100	Ушымашым кӱрлын кертме огыл	Forcing Login	Cannot detach	False	False	1.2424924	567	567, 53, 545	0	776
101	Саде студент-влак, чынжымак, лудын огыт мошто.	Sorry, there is nothing that matches your search.	Those students really can't read.	False	False	1.2029821	769	769, 34, 877	0	38
102	Bittornado клиент	Bittornado Client	Bittornado Client	True	True	1.1044197	777	777, 853, 247	1.0	777
103	Пашадыме годым могай улмым алмашташ тыгайлан:	Co_nversations:	Change to this status when _idle:	False	False	1.2178515	629	629, 109, 788	0	423
104	/Мутланымаш/_Тототлымверыш ушнаш...	/Buddies/New Instant _Message...	/Conversation/Join a _Chat...	False	True	1.1291645	681	681, 828, 519	0.5	828
105	Гуджарати йылме дене кусарыше тӱшка	She lives in Yoshkar-Ola.	Gujarati Language Team	False	True	1.2032208	53	53, 668, 52	0.5	668
106	Иктык-влакым тӱшкалаш	Possible Matches	Group Items	False	False	1.3159268	898	898, 919, 237	0	146
107	Мета пакетым темлен огеш керт	Log format	Can't guess meta-packag	False	False	1.2580267	735	735, 610, 296	0	406
108	Тышке кусараш	She lives in Yoshkar-Ola.	Move to	False	False	1.1958818	53	53, 52, 789	0	314
109	Файлым ойыраш	File Transfer	Select a file	False	False	1.2461029	126	126, 810, 244	0	587
110	Канал нерген увераҥар	Failed to change nickname	Channel Information	False	False	1.2557329	844	844, 914, 244	0	562
111	Канал публичне сравочым ешараш	Keep a personal diary	Add Channel Public Key	False	True	1.1900411	661	661, 712, 307	0.3333333333333333	307
112	%s чын пӧлем лӱм огыл	Failed to store image: %s	%s is not a valid room name	False	False	1.2800096	610	610, 364, 958	0	581
113	Шола могыр	Yahoo News	Left side	False	False	1.3116432	580	580, 53, 52	0	967
114	Тый кодироватлаш йодынат, тудо серверыште лиймеямде огыл.	Allow %s to contact you?	You require encryption, but it is not available on this server.	False	False	1.1148852	608	608, 404, 786	0	841
115	Тыйын сӱретым колтымо огыл. Сӱретым колташ тыйын вияш ушымаш лийшаш.	Invincible	Your IM Image was not sent. You must be Direct Connected to send IM Images.	False	False	1.197696	237	237, 810, 244	0	576
116	/Мутланымаш/_Шолыплӱм...	/Buddies/New Instant _Message...	/Conversation/Al_ias...	False	False	1.1819863	681	681, 828, 675	0	976
117	%s дене мутланымаш-влак	Failed to store image: %s	Conversations with %s	False	False	1.2655439	610	610, 263, 345	0	103
118	роль <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [шолыплӱм1] [шолыплӱм2] ...: Роль дене пайдаланыше-влакым нал але пӧлемыште пайдаланыше-влаклан рольым шынде.	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	True	True	1.1283793	983	983, 681, 629	1.0	983
119	SSH почеш пашадам шуйыза	Choose Playlist	Continue running under SSH?	False	False	1.2429316	170	170, 810, 244	0	634
120	AIM профильым шынден кертме огыл.	Failure: Remote does not support proposed KE group	Unable to set AIM profile.	False	False	1.214892	932	932, 723, 545	0	636
121	Палыме огыл	Possible Matches	Unknown	False	False	1.2199985	898	898, 178, 727	0	596
122	Ит маймыллане!	You have mail!	Don't play the ape!	False	False	1.3197763	427	427, 34, 40	0	1
123	Тый ушымо отыл.	She gave me a present.	You are not connected.	False	False	1.301736	55	55, 776, 512	0	799
124	Мылам келша француз йылмым тунемаш.	I like to study French.	I like to study French.	True	True	1.1964648	30	30, 69, 4	1.0	30
125	Йодмашым ӧрдыжтарыме	Ping timed out	Request denied	False	False	1.2503031	384	384, 487, 754	0	751
126	Тӱжвал сын	Obsolete SNAC	Layout	False	False	1.3923415	436	436, 214, 389	0	963
127	Вотышто огыл каласымаш-влакым налаш ыш лий	Removing this contact will also remove all the buddies in the contact	Unable to receive offline messages	False	False	1.220298	251	251, 202, 244	0	238
128	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	%s %s. Try `%s -h' for more information.	%s. Try `%s -h' for more information.	False	True	1.1483828	383	383, 794, 215	0.5	794
129	Йолташ-влак	She lives in Yoshkar-Ola.	Friends	False	False	1.2482971	53	53, 52, 487	0	696
130	Пытартыш	Overwrite	Recent	False	False	1.2922295	467	467, 446, 727	0	284
131	Тыйын кычалме негызым ӱлнӧ пурто	Failed to remove buddy	Please enter your search criteria below	False	False	1.1830196	244	244, 810, 902	0	708
132	OCaml	OCaml	OCaml	True	True	1.0974228	973	973, 678, 150	1.0	973
133	Дискым эсен луктымо	Possible Matches	The drive has been successfully ejected	False	False	1.1893386	898	898, 52, 864	0	637
134	Томлан тиде фильм йӧршын келшен огыл.	I am watching this video.	Tom didn't like that movie at all.	False	True	1.260894	24	24, 403, 47	0.3333333333333333	47
135	Бот шотыш налме возыш эн кугу кечылан каласымаш чотыш шуын	He lives in Yoshkar-Ola.	Bot account reached daily IM limit	False	False	1.1858213	52	52, 53, 237	0	498
136	-ше копий)	st copy)	st copy)	True	True	1.3701783	552	552, 116, 251	1.0	552
137	Те йӧратеда сюрпризым?	Join whom in chat?	Do you like surprises?	False	False	1.2945406	111	111, 874, 208	0	40
138	GhostScript	Install	Printer DefaultGhostScript	False	False	1.3106246	770	770, 979, 305	0	205
139	Файл колтымаш прокси	Change Boot Disk	File transfer proxies	False	True	1.2227305	266	266, 889, 105	0.3333333333333333	105
140	Йолташ-влак	She lives in Yoshkar-Ola.	Friends	False	False	1.2482971	53	53, 52, 487	0	418
141	Мыланна тиде пашам ик кечыште пытарыман.	How many theaters are there in Yoshkar-Ola?	We have to do the work in a day.	False	False	1.1970575	4	4, 862, 53	0	32
142	Тошто SSL сыным кучылташ	Use SSL	Use old-style SSL	False	False	1.1877185	993	993, 313, 809	0	359
143	/_Полыш	/Help/_About	/_Help	False	True	1.288562	736	736, 630, 524	0.5	630
144	Пычкаш	Torch	Blink	False	False	1.2017276	446	446, 170, 487	0	654
145	жап	Raspberry	_Term:	False	False	1.3510625	790	790, 152, 902	0	295
146	%s пайдаланыше тыйын мутланыше лӱмерыш шкежым ешараш кӧнен.	Failed to set cmodes for %s	The user %s has granted your request to add them to your buddy list.	False	False	1.2362635	263	263, 810, 244	0	272
147	Тиде команде писе каласымашыште ок ышталт, тототлымверыште гына.	That command only works in chats, not IMs.	That command only works in chats, not IMs.	True	True	1.1494546	555	555, 762, 518	1.0	555
148	Сай	New Account	Normal	False	False	1.4532816	196	196, 152, 214	0	623
149	Пайдаланышым муымо огыл	Failed to remove buddy	User not found	False	False	1.2433579	810	810, 244, 384	0	407
150	XMPP консоль	XMPP Console	XMPP Console	True	True	1.1198356	809	809, 738, 143	1.0	809
151	Шукырак информаций	Removing this contact will also remove all the buddies in the contact	Details	False	False	1.2883935	202	202, 251, 789	0	894
152	Чын, тыгай кылвер дене ончыктымо командым терминалыште шуктыман гын.	Unable to change server side privacy settings (%s).	True if the command used to handle this type of URL should be run in a terminal.	False	False	1.1412721	492	492, 422, 127	0	375
153	Иктаж-могай увераҥарым пайдаланыше профильыште муын омыл. Тыге гай чучеш, тыгай пайдаланыше йӧршын уке.	Failed to remove buddy	Could not find any information in the user's profile. The user most likely does not exist.	False	False	1.1089268	810	810, 244, 610	0	421
154	Профессий	Failed to remove buddy	Profession	False	True	1.3435873	810	810, 244, 646	0.3333333333333333	646
155	Увертарымаш-влак	She lives in Yoshkar-Ola.	Messages	False	False	1.282378	53	53, 52, 479	0	955
156	Уна сеанс	Change Boot Disk	Guest Session	False	False	1.3190463	266	266, 712, 949	0	432
157	SOCKS 5	SOCKS 5	SOCKS 5	False	True	1.0737678	793	793, 265, 537	0.5	265
158	Кычалаш	Possible Matches	Search in	False	False	1.2539465	898	898, 170, 827	0	721
159	Писе каласымаш тӧрзам почаш	Failed to remove buddy	Open an IM window	False	False	1.2096676	810	810, 244, 276	0	201
160	Коктеланыше пайдаланыше ID-м пуртымо	Auto-response sent:	An ambiguous user ID was entered	False	False	1.2230678	919	919, 474, 995	0	184
161	Мый ачатым пеш сайын палем.	Good luck!	I know your father very well.	False	False	1.2981008	34	34, 862, 898	0	20
162	SSL эҥертыш лиймеямде огыл	Use SSL	SSL support unavailable	False	False	1.218058	993	993, 932, 490	0	750
163	prefs: Ойыркалыме йӧн тӧрзам лукташ.	Removing this contact will also remove all the buddies in the contact	prefs: Show the preference window.	False	False	1.189543	251	251, 202, 919	0	989
164	Организаций вуймут	Media Initiation Failed	Organization Name	False	False	1.2764976	795	795, 789, 479	0	852
165	iPod/iPhone/iPad-ын шукырак модель авалтыш	Support for most iPod/iPhone/iPad devices.	Support for most iPod/iPhone/iPad devices.	True	True	1.1227561	659	659, 420, 492	1.0	659
166	Аралыме луктымаш	Send emoticons	Safely remove	False	False	1.2169482	949	949, 810, 244	0	774
167	Чоткыдемдыме _мутланыше лӱмер	Co_nversations:	_Dockable Buddy List	False	False	1.2296339	629	629, 923, 109	0	347
168	Сравоч-влакым ваш келыштарыме жапыште йоҥылыш лийын	Failed to remove buddy	Error occurred during key agreement	False	False	1.1959857	244	244, 810, 263	0	939
169	Даний	Lost	Danish	False	False	1.384316	285	285, 567, 297	0	301
170	Шолыпмутым пеҥгыдемден кертме огыл	He lives in Yoshkar-Ola.	Unable to canonicalise password	False	False	1.1773341	52	52, 53, 898	0	931
171	Файлым модмолаштык гыч кораҥдаш	Change Boot Disk	Remove file from playlist	False	False	1.1928533	266	266, 865, 919	0	186
172	Вотышто огыл	Add to chat...	Not logged in	False	False	1.2703446	544	544, 789, 721	0	663
173	SIP пайдаланыше лӱмыштӧ яравер але @ символ лийын ок керт	SIP usernames may not contain whitespaces or @ symbols	SIP usernames may not contain whitespaces or @ symbols	True	True	1.1590962	197	197, 313, 918	1.0	197
174	Операцион систем	Server Instructions: %s	Operating System	False	True	1.2980036	345	345, 831, 277	0.5	831
175	Паша	Meebo	Work	False	False	1.2932116	619	619, 446, 152	0	480
176	Zephyr ойвозыш плагин	Zephyr Protocol Plugin	Zephyr Protocol Plugin	True	True	1.2549288	906	906, 934, 144	1.0	906
177	Турций	Torch	Turkish	False	False	1.3535155	446	446, 682, 152	0	526
178	Мутланышылан у правил	Co_nversations:	New Buddy Pounce	False	False	1.30722	629	629, 603, 572	0	229
179	Йодыштмашлан конференций серверым ойыро	eMusic Store	Select a conference server to query	False	False	1.2922596	296	296, 470, 756	0	820
180	"""sip"" URL-лан келыштарыше"	"The handler for ""sip"" URLs"	"The handler for ""sip"" URLs"	True	True	1.20326	132	132, 702, 474	1.0	132
181	Вашкыл лиймеямдым ончылгоч палымаш плагин.	Failed to remove buddy	Contact Availability Prediction plugin.	False	False	1.1881253	244	244, 810, 34	0	969
182	OEM шындыктымаш режим (ытышелан)	Change Boot Disk	OEM install (for manufacturers)	False	False	1.3032731	266	266, 929, 540	0	839
183	Вашталташ	Installed	Replace	False	False	1.2776542	259	259, 487, 972	0	243
184	Пошкудын эреат шаршудыжо ужаррак.	Failed to remove buddy	The grass is always greener on the other side of the fence.	False	False	1.2176746	810	810, 244, 459	0	36
185	Улнышо	Cancel	Relaxed	False	False	1.3414857	332	332, 458, 285	0	778
186	"Мутланышын публичне сравочшым пуртыде, тый тудым ешарен от керт. Публичне сравочым пурташлан ""Пурташ..."" темдал."	Add to chat...	To add the buddy you must import his/her public key. Press Import to import a public key.	False	False	1.1677649	544	544, 404, 444	0	553
187	Кочкаш каен	Adun	Out to Lunch	False	False	1.2955804	715	715, 827, 598	0	392
188	Верым петырыме	Humbled	Place Closed	False	False	1.2190646	902	902, 479, 810	0	104
189	Музык ваш возгалымаш келыштарымаш	He lives in Yoshkar-Ola.	Music Messaging Configuration	False	False	1.2019597	52	52, 296, 53	0	749
190	Колташ	Conversation	Launch	False	False	1.2011994	598	598, 170, 53	0	638
191	%s -лан канал режим-влак: %s	channel modes for %s: %s	channel modes for %s: %s	True	True	1.1255836	582	582, 249, 345	1.0	582
192	%s ыштыме годым йоҥылыш лийын	Unable to change server side privacy settings (%s).	Error running %s	False	False	1.2148622	492	492, 891, 574	0	785
193	Армян	Galeon	Armenian	False	True	1.3678262	231	231, 959, 558	0.5	959
194	Кодировко-влак	Search in	Encodings	False	False	1.2939932	119	119, 721, 292	0	273
195	Тылзе Мландын спутникше улеш.	The artificial satellite orbits the earth.	The moon is the Earth's satellite.	False	True	1.2520499	0	0, 898, 64	0.3333333333333333	64
196	Диско	Install	Disco	False	True	1.3209369	770	770, 90, 254	0.5	90
197	Кокымшо тӱшка	Spooky	Secondary groups	False	False	1.2341768	727	727, 277, 163	0	327
198	Шке изисӱретым кораҥдаш	Anki	Remove Custom Icon	False	False	1.3592837	980	980, 52, 810	0	222
199	Волгалтарыме каласымаш-влак	She lives in Yoshkar-Ola.	Highlighted Messages	False	False	1.2285132	53	53, 52, 862	0	416
200	/Ӱзгар-влак/Систем _журнал	/Help/_About	/Tools/System _Log	False	False	1.2239031	736	736, 630, 71	0	128
201	Тудо мыйым йӧрата. А мый тудым уке.	Okay, wait outside.	She loves me. But I do not love her.	False	False	1.3270141	2	2, 460, 12	0	54
202	У шотыш налме возыш	She lives in Yoshkar-Ola.	New Account	False	False	1.2693343	53	53, 52, 487	0	196
203	Том ямдылалтеш.	Ping timed out	Tom is getting ready.	False	False	1.2845922	384	384, 228, 259	0	50
204	Trillian шифрований	Trillian Encryption	Trillian Encryption	True	True	1.297433	114	114, 82, 964	1.0	114
205	Пурымо лӱмым вес вере колтымо	Buddy logs out	Login Redirected	False	False	1.1663733	403	403, 810, 244	0	169
206	Иврит	Invite to chat	Hebrew	False	True	1.3479124	789	789, 214, 840	0.5	214
