	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
19	C'est facile de trouver un exemple.	You must stand in a line to buy the ticket.	It's easy to find an example.	False	True	1.7695436	262	262, 295, 691	0.5	295
20	Quelle personne es-tu ?	Who is your favorite author?	What kind of man are you?	False	False	1.5794742	600	600, 715, 291	0	106
21	J'aurai des lettres à écrire.	Your daily life is your temple and your religion.	I'll have some letters to write.	False	False	1.6688654	715	715, 301, 701	0	453
22	L'espagnol n'est pas seulement parlé en Espagne.	It is illegal to copy from books without the author's permission.	Spanish is not only spoken in Spain.	False	True	1.6669285	684	684, 45, 468	0.5	45
23	Ce train est-il le bon pour Tokyo ?	Is this the right train for Tokyo?	Is this the right train for Tokyo?	True	True	1.6432717	236	236, 600, 157	1.0	236
24	Le jardin était rempli de jolies fleurs.	Today is June 18th and it is Muiriel's birthday!	The garden was full of beautiful flowers.	False	True	1.6221594	739	739, 720, 740	0.5	720
25	Muiriel a 20 ans maintenant.	Muiriel is 20 now.	Muiriel is 20 now.	True	True	1.6347677	741	741, 739, 590	1.0	741
26	Je crois que tu le connais.	Your daily life is your temple and your religion.	I think you know him.	False	False	1.6050266	715	715, 600, 280	0	114
27	Il a hissé le drapeau.	I drink his beer.	He raised the flag.	False	False	1.6876576	701	701, 739, 468	0	119
28	La nuit on dort.	The victory is ours.	At night you sleep.	False	True	1.5867906	280	280, 209, 739	0.5	209
29	Combien de temps Tom va-t-il être à Boston ?	Who is your favorite author?	How long will Tom be in Boston?	False	False	1.6358852	600	600, 921, 562	0	203
30	J'ai besoin de quelqu'un à qui je puisse me fier.	Your daily life is your temple and your religion.	I need somebody I can trust.	False	False	1.6991284	715	715, 712, 701	0	33
31	C'est inévitable que j'aille en France un jour, je ne sais juste pas quand.	Your daily life is your temple and your religion.	It is inevitable that I go to France someday, I just don't know when.	False	False	1.670445	715	715, 403, 739	0	899
32	J'aimerais pouvoir m'inquiéter plus pour mes notes mais il semblerait qu'à un certain moment de ma vie, j'ai décidé que cela n'était finalement pas si important.	I drink his beer.	I wish I could care more about my grades but it seems that, at a certain point of my life, I decided they wouldn't be so important anymore.	False	False	1.6869701	701	701, 403, 715	0	956
33	"""Cœur"" et ""chœur"" ont la même prononciation."	"""Heart"" and ""choir"" have the same pronunciation."	"""Heart"" and ""choir"" have the same pronunciation."	True	True	1.616653	721	721, 157, 505	1.0	721
34	Si seulement j'avais vendu cette propriété avant l'explosion de la bulle économique, je n'aurais pas perdu tout cet argent.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	True	True	1.6445897	612	612, 715, 701	1.0	612
35	« Je n'y ai jamais pensé », dit le vieil homme. « Que devrions-nous faire ? »	How do you find food in outer space?	"""I have never thought about it"", said the old man. ""What should we do?"""	False	False	1.6277205	921	921, 724, 600	0	912
36	Quel est ton programme télévisé préféré ?	What is your favorite TV program?	What is your favorite TV program?	True	True	1.5623748	349	349, 600, 601	1.0	349
37	Avant même que tu ne le saches, tu seras dans les journaux.	Your daily life is your temple and your religion.	Next thing you know, you'll be in the papers.	False	True	1.5637906	715	715, 280, 903	0.3333333333333333	903
38	Tout le monde est épuisé.	Your daily life is your temple and your religion.	Everyone is exhausted.	False	False	1.650126	715	715, 280, 468	0	70
39	Pourquoi tout le monde chuchote-t-il ?	Who is your favorite author?	Why's everyone whispering?	False	False	1.5529579	600	600, 699, 543	0	511
40	Je suis maintenant disposé à discuter.	Your daily life is your temple and your religion.	I'm in the mood to talk now.	False	False	1.623888	715	715, 301, 209	0	398
41	N'attends pas que les autres pensent pour toi !	Your daily life is your temple and your religion.	Don't expect others to think for you!	False	False	1.6689615	715	715, 739, 543	0	947
42	Tom n'aime pas les chats.	Who's your favorite writer?	Tom doesn't like cats.	False	False	1.6921716	601	601, 351, 600	0	692
43	Pourquoi es-tu désolée pour quelque chose que tu n'as pas fait ?	Who is your favorite author?	Why are you sorry for something you haven't done?	False	False	1.5086823	600	600, 543, 699	0	924
44	Je suis fatiguée de tous ces mensonges.	Your daily life is your temple and your religion.	I'm tired of all these lies.	False	False	1.5686369	715	715, 438, 115	0	197
45	Avez-vous vu qui que ce soit sur la plage ?	Do you drink beer or wine?	Did you see anyone on the beach?	False	False	1.521971	699	699, 600, 724	0	632
46	J'ai légèrement faim.	Where is my Meerschaum pipe?	I'm slightly hungry.	False	False	1.5865217	724	724, 701, 749	0	583
47	Il faut que l'on facilite l'étude des langues.	Today is June 18th and it is Muiriel's birthday!	It is necessary to make the study of languages easier.	False	False	1.6944294	739	739, 724, 925	0	361
48	Il faut que ce soit maintenant.	Today is June 18th and it is Muiriel's birthday!	It's got to be now.	False	False	1.7114234	739	739, 280, 468	0	385
49	Ce café est trop fort.	This coffee is too bitter.	This coffee is too bitter.	True	True	1.6820759	150	150, 739, 701	1.0	150
50	J'ai tant à vous montrer.	I drink his beer.	I have so much to show you.	False	False	1.666866	701	701, 715, 301	0	598
51	C'était ma faute.	Where is my Meerschaum pipe?	It was my mistake.	False	False	1.6832472	724	724, 548, 150	0	111
52	"""J'ai envie de jouer aux cartes."" ""Moi aussi."""	I drink his beer.	"""I feel like playing cards."" ""So do I."""	False	False	1.6840532	701	701, 739, 740	0	980
53	Si quelqu'un devait demander quel est le but de l'histoire, je ne saurais vraiment pas.	Who is your favorite author?	If anyone was to ask what the point of the story is, I really don't know.	False	False	1.6417425	600	600, 715, 739	0	841
54	Reconnaissez-vous quiconque ?	Do you recognize anyone?	Do you recognize anyone?	True	True	1.5305909	543	543, 542, 699	1.0	543
55	Penses-tu que c'est une bonne idée de nourrir ton chien avec les déchets de repas ?	Who is your favorite author?	Do you think it's a good idea to feed your dog table scraps?	False	False	1.6607435	600	600, 601, 448	0	648
56	Je crois que tu la connais.	Your daily life is your temple and your religion.	I think you know her.	False	False	1.5760009	715	715, 600, 280	0	113
57	Elle n'est pas gentille avec lui. À vrai dire, elle n'est gentille avec personne.	I can do this with you or without you.	She isn't kind to him. In fact, she's not kind to anyone.	False	False	1.6280687	594	594, 600, 715	0	704
58	Je ne vous aurais jamais tiré dessus.	Keep your head low.	I never would have shot you.	False	False	1.6141448	301	301, 985, 715	0	661
59	Je m'entends avec tout le monde.	Your daily life is your temple and your religion.	I get along with everybody.	False	False	1.6112025	715	715, 701, 594	0	88
60	Personne ne t'a-t-il interrogé ?	Didn't anyone question you?	Didn't anyone question you?	True	True	1.6193324	629	629, 543, 699	1.0	629
61	Tom a parlé sans cesse toute la nuit.	You ran in the garden.	Tom kept talking all night.	False	False	1.5850747	214	214, 701, 209	0	319
62	Je ne l'ai jamais aimé.	I drink his beer.	I've never liked him.	False	False	1.6363072	701	701, 774, 916	0	105
63	Ce n'était pas mon intention.	Your daily life is your temple and your religion.	It was not my intention.	False	True	1.6887484	715	715, 861, 489	0.5	861
64	Où allez-vous en vacances cet été ?	Happy birthday, Muiriel!	Where are you going to vacation this summer?	False	False	1.5798737	740	740, 724, 600	0	572
65	Si j'en ai si cruellement besoin, il me faut le cultiver. Je n'ai pas le choix.	I drink his beer.	If I want it so badly, I need to cultivate it. I have no choice.	False	False	1.7146741	701	701, 712, 828	0	415
66	La tempête de neige se poursuivit.	The victory is ours.	The snowstorm continued.	False	False	1.7640337	280	280, 739, 696	0	332
67	Je chie dans ton lait.	Your daily life is your temple and your religion.	I shit in your milk.	False	False	1.6334169	715	715, 724, 701	0	438
68	Il ne compte pas du tout sur moi.	Cool story, bro.	He doesn't altogether trust me.	False	False	1.6992781	489	489, 740, 739	0	240
69	Le communisme ne sera jamais atteint de mon vivant.	Communism will never be reached in my lifetime.	Communism will never be reached in my lifetime.	True	True	1.654452	985	985, 740, 715	1.0	985
70	Comment épelle-t-on votre nom de famille ?	Who is your favorite author?	How do you spell your family name?	False	False	1.581892	600	600, 108, 349	0	273
71	Je n'ai pas compris un seul mot.	I don't drink beer, only spirits.	I did not understand a word.	False	False	1.6865911	709	709, 828, 594	0	109
72	Il confectionna une petite statue à base d'argile molle.	Today is June 18th and it is Muiriel's birthday!	He made a little statue out of soft clay.	False	True	1.6965351	739	739, 621, 740	0.5	621
73	L'Islam émergea au septième siècle dans la péninsule arabique.	Islam emerged in the Arabian Peninsula in the seventh century.	Islam emerged in the Arabian Peninsula in the seventh century.	True	True	1.6205114	675	675, 548, 480	1.0	675
74	Je n'aurais pu résoudre cette affaire sans toi.	Where is my Meerschaum pipe?	I couldn't have solved this case without you.	False	True	1.6372414	724	724, 584, 301	0.5	584
75	Elle demande comment c’est possible.	What is your favorite TV program?	She's asking how that's possible.	False	False	1.6525133	349	349, 600, 739	0	846
76	Dans ma famille, ce sont tous des lève-tôt.	Your daily life is your temple and your religion.	My family are all early risers.	False	False	1.6049443	715	715, 740, 739	0	540
77	Si je pouvais être comme ça...	Your daily life is your temple and your religion.	If I could be like that...	False	False	1.6705495	715	715, 701, 699	0	790
78	Il y a un type en bas qui te demande.	He who writes reads twice.	There's a guy downstairs asking for you.	False	False	1.7352719	468	468, 262, 348	0	674
79	Je t'aime !	I love you!	I love you!	True	True	1.5417154	892	892, 955, 715	1.0	892
80	Elle n'a pas froid aux yeux.	Where is my Meerschaum pipe?	She is not afraid of anything.	False	False	1.6424668	724	724, 157, 562	0	180
81	J'ai appris que tu venais juste de te marier.	Your daily life is your temple and your religion.	I heard you just got married.	False	False	1.6351104	715	715, 234, 214	0	464
82	Où est-ce que tout le monde se rend ?	How do you find food in outer space?	Where's everyone going?	False	False	1.5796583	921	921, 600, 724	0	92
83	Je l'assurais de mon plus profond regret.	Do not underestimate my power.	I showed him my deepest regret.	False	False	1.6424752	916	916, 701, 724	0	416
84	Vous auriez dû la fermer.	Where is my Meerschaum pipe?	You should've kept your mouth shut.	False	False	1.569132	724	724, 214, 480	0	23
85	Ça montre seulement que tu n'es pas un robot.	Do you recognize anyone?	It only shows you're not a robot.	False	False	1.7041056	543	543, 594, 715	0	910
86	Comment as-tu pu laisser passer cela ?	Who is your favorite author?	How could you have let it happen?	False	False	1.5692799	600	600, 827, 699	0	181
87	J'ai vu votre père.	I saw your father.	I saw your father.	True	True	1.550795	713	713, 715, 724	1.0	713
88	Personne ne m'invita à la fête.	I drink his beer.	Nobody invited me to the party.	False	False	1.6727438	701	701, 514, 709	0	523
89	Je suis curieux.	Your daily life is your temple and your religion.	I am curious.	False	False	1.5834386	715	715, 724, 438	0	894
90	Tu me comprends.	Your daily life is your temple and your religion.	You understand me.	False	False	1.5192971	715	715, 280, 713	0	461
91	Le problème se résout tout seul.	The cat is in its basket.	The problem resolved itself.	False	False	1.7324753	548	548, 701, 889	0	246
92	Quand tu es à Rome, agis comme un Romain.	Your daily life is your temple and your religion.	When in Rome, do as the Romans do.	False	False	1.6288289	715	715, 280, 468	0	258
93	Je ne voulais pas attraper froid, je ne suis donc pas sorti.	Keep your head low.	I didn't want to catch a cold, so I didn't go out.	False	False	1.6598883	301	301, 715, 701	0	330
94	Vous vendiez des pommes au marché.	Where is my Meerschaum pipe?	You used to sell some apples at the market.	False	False	1.6084088	724	724, 739, 701	0	690
95	Il me l'a reproché.	I drink his beer.	He blamed it on me.	False	False	1.5966563	701	701, 724, 214	0	121
96	J'ai toujours plus apprécié les personnages mystérieux.	I want a boat that'll take me far away from here.	I always liked mysterious characters more.	False	False	1.6550369	979	979, 228, 116	0	770
97	La bougie s'est éteinte d'elle-même.	The cat is in its basket.	The candle went out by itself.	False	False	1.6219708	548	548, 739, 724	0	527
98	C'est pas possible !	Today is June 18th and it is Muiriel's birthday!	This can't be!	False	False	1.6206287	739	739, 740, 567	0	955
99	Veuillez accrocher votre manteau dans l'antichambre, s'il vous plait.	Where is my Meerschaum pipe?	Please hang your coat in the anteroom.	False	False	1.6016016	724	724, 701, 715	0	234
100	Ils veulent simplement faire ta connaissance.	You ran in the garden.	They just want to get to know you.	False	False	1.7024415	214	214, 701, 600	0	400
101	Quelqu'un peut-il m'aider ?	Who is your favorite author?	Can somebody help me?	False	False	1.6533295	600	600, 562, 699	0	56
102	Presque tout le monde était en retard.	Please hang your coat in the anteroom.	Almost everyone was late.	False	False	1.6517782	234	234, 448, 280	0	89
103	Arrête ! Tu la mets mal à l'aise !	Life is hard, but I am harder.	Stop it! You're making her feel uncomfortable!	False	False	1.5704415	931	931, 740, 715	0	933
104	Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel !	Today is June 18th and it is Muiriel's birthday!	Today is June 18th and it is Muiriel's birthday!	True	True	1.5559462	739	739, 740, 280	1.0	739
105	Quiconque vous a-t-il vu entrer ici ?	Who is your favorite author?	Did anyone see you come in here?	False	False	1.5426638	600	600, 699, 543	0	649
106	Encore une tasse de café ?	How about another cup of coffee?	How about another cup of coffee?	True	True	1.6516719	312	312, 53, 701	1.0	312
107	Qui que ce soit d'autre se trouvait-il alentour ?	Anybody in here?	Was there anyone else around?	False	False	1.5913451	562	562, 600, 724	0	531
108	Selon mon opinion, un site web bien conçu ne devrait pas requérir de défilement horizontal.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	True	True	1.679733	577	577, 489, 283	1.0	577
109	Tom s'est fait une tasse de thé.	I drink his beer.	Tom made himself a cup of tea.	False	True	1.5682784	701	701, 739, 124	0.3333333333333333	124
110	Quiconque va-t-il manger ça ?	Do you drink beer or wine?	Is anyone going to eat that?	False	False	1.6015477	699	699, 600, 106	0	553
111	Je n'ai jamais aimé la biologie.	Communism will never be reached in my lifetime.	I never liked biology.	False	False	1.6151217	985	985, 774, 701	0	776
112	Quel livre intéressant !	Where is my Meerschaum pipe?	What an interesting book!	False	False	1.616292	724	724, 838, 720	0	586
113	Je vais m'évanouir si je ne m'assieds pas.	I drink his beer.	I'll drop if I don't sit down.	False	False	1.6526349	701	701, 724, 715	0	287
114	La salière était sur la table.	The salt cellar was on the table.	The salt cellar was on the table.	True	True	1.6088814	404	404, 548, 157	1.0	404
115	Voudras-tu couper tous les arbres ici ?	Who is your favorite author?	Are you going to cut down all the trees here?	False	False	1.5742049	600	600, 280, 921	0	255
116	Le mobilier de son bureau a pu donner lieu à une déduction d'impôt.	You sold some apples at the market.	He could deduct the furnishing of his work room from his taxes.	False	False	1.647669	691	691, 701, 548	0	369
117	Est-ce que c'est une photo récente ?	Is dad in the kitchen?	Is it a recent picture?	False	False	1.6761985	157	157, 864, 53	0	750
118	Il perçoit un salaire à six chiffres.	He has a six-figure salary.	He has a six-figure salary.	True	True	1.6725073	432	432, 468, 176	1.0	432
119	Ça m'a presque fait peur de ne pas te voir connectée pendant toute une journée.	I heard somebody talking.	It almost scared me not to see you online for a whole day.	False	False	1.7009571	37	37, 87, 53	0	865
120	Tu ne fais que fuir les problèmes de la vie.	Who is your favorite author?	You're just running away from life's problems.	False	False	1.6572226	600	600, 715, 601	0	847
121	Le seigle, le blé et l'orge sont des céréales.	Potatoes are vegetables.	Rye, wheat, and barley are cereals.	False	False	1.6195433	189	189, 150, 474	0	192
122	Personne ne te l'a-t-il dit ?	Who is your favorite author?	Didn't anyone tell you?	False	False	1.6481454	600	600, 699, 562	0	628
123	Il me faut m'entretenir avec quelqu'un.	Your daily life is your temple and your religion.	I have to talk to somebody.	False	False	1.6984313	715	715, 701, 724	0	39
124	J'ai un peu faim.	I drink his beer.	I'm a bit hungry.	False	False	1.6062646	701	701, 724, 438	0	581
125	Je te remercie très sincèrement de m'avoir montré les erreurs.	I was beside myself with joy when I heard the news.	I thank you sincerely for having shown me the errors.	False	True	1.63809	230	230, 268, 701	0.5	268
126	Tout est changé, désormais.	The victory is ours.	That's all changed now.	False	False	1.6198092	280	280, 715, 348	0	357
127	Aujourd'hui est un jour formidable !	Today is a good day!	Today is a good day!	True	True	1.6833909	696	696, 739, 715	1.0	696
128	Connais-tu quiconque, ici ?	Who is your favorite author?	Do you know someone here?	False	False	1.5467546	600	600, 542, 699	0	546
129	Je suis ici jusqu'à trois heures.	Your daily life is your temple and your religion.	I will stay here till three o'clock.	False	False	1.6741289	715	715, 724, 701	0	14
130	Je commence à en avoir assez de tes mensonges.	Your daily life is your temple and your religion.	I'm getting tired of your lies.	False	False	1.7341896	715	715, 957, 368	0	198
131	Je veux un bateau qui m'emmènera loin d'ici.	Where is my Meerschaum pipe?	I want a boat that'll take me far away from here.	False	False	1.629462	724	724, 740, 715	0	979
132	Ce fut difficile pour elle de répondre à la question.	Who is your favorite author?	She found it difficult to answer the question.	False	False	1.6606266	600	600, 157, 691	0	206
133	J'ai eu peur de m'endormir en conduisant.	I drink his beer.	I was afraid I might fall asleep while driving.	False	False	1.65946	701	701, 214, 749	0	140
134	Je n'ai pas froid aux yeux.	Where is my Meerschaum pipe?	I'm not scared.	False	False	1.5915967	724	724, 701, 715	0	179
135	Le seigle était appelé le grain de la pauvreté.	The cat is in its basket.	Rye was called the grain of poverty.	False	False	1.683805	548	548, 150, 283	0	986
136	Très peu nombreux sont ceux qui connaissent leur groupe sanguin.	Who is your favorite author?	Very few people know what their blood group is.	False	False	1.6517832	600	600, 699, 542	0	298
137	C'est ta vie quotidienne qui est ton temple et ta religion !	Your daily life is your temple and your religion.	Your daily life is your temple and your religion.	True	True	1.6196834	715	715, 280, 739	1.0	715
138	Cette texte n'est pas une texte traduite.	Today is June 18th and it is Muiriel's birthday!	This text is not a translated text.	False	False	1.7008753	739	739, 548, 715	0	186
139	Je ne veux surtout pas vivre dans une grande ville.	Your daily life is your temple and your religion.	I have no wish to live in a large city.	False	False	1.6681857	715	715, 358, 368	0	656
140	Un rhinocéros est très grand.	The rhinoceros is very big.	The rhinoceros is very big.	True	True	1.7299174	155	155, 489, 539	1.0	155
141	La chance est aveugle.	Innocence is a beautiful thing.	Luck is blind.	False	False	1.6728188	834	834, 724, 957	0	163
142	Je gagne 100€ par jour.	I make 100 euros per day.	I make 100 euros per day.	True	True	1.5982525	759	759, 758, 12	1.0	759
143	La route est longue.	Today is June 18th and it is Muiriel's birthday!	The way is long.	False	False	1.7026175	739	739, 548, 275	0	314
144	J'ai tout lu à ton sujet.	I drink his beer.	I've read all about you.	False	False	1.6202134	701	701, 715, 724	0	576
145	Mais la possibilité semble improbable.	The cat is in its basket.	But the possibility seems unlikely.	False	False	1.6105963	548	548, 600, 214	0	897
146	Personne ne saura.	Do you drink beer or wine?	Nobody will know.	False	False	1.6770271	699	699, 543, 214	0	879
147	Tu crois que nous la trouverons, sa maison à elle ?	Who is your favorite author?	Do you think that we'll find her house?	False	False	1.5478922	600	600, 921, 715	0	285
148	Comment pourrais-je être un robot ? Les robots ne rêvent pas.	Who is your favorite author?	How could I be a robot? Robots don't dream.	False	False	1.6270173	600	600, 921, 543	0	911
149	N'écrivez jamais les mots « borchtch » et « chtchi » en allemand !	Happy birthday, Muiriel!	"Never write the words ""bortsch"" and ""shchi"" in German!"	False	True	1.6670107	740	740, 739, 505	0.3333333333333333	505
150	Les cambrioleurs sont en prison.	The burglars are in prison.	The burglars are in prison.	True	True	1.6923661	283	283, 351, 739	1.0	283
151	Il a la poisse.	I drink his beer.	He has very bad luck.	False	False	1.6775863	701	701, 739, 214	0	190
152	Ne tenez aucun compte de ce qu'il dit.	Who is your favorite author?	Don't take any notice of what he says.	False	False	1.6756779	600	600, 715, 724	0	422
153	L'architecte se vantait d'avoir reçu une récompense prestigieuse.	Today is June 18th and it is Muiriel's birthday!	The architect boasted that he had received a prestigious award.	False	False	1.7094762	739	739, 701, 712	0	610
154	Avez-vous vu qui que ce soit de suspect ?	Do you drink beer or wine?	Did you see anyone suspicious?	False	False	1.5752733	699	699, 600, 921	0	631
155	Demain, il va alunir.	You ran in the garden.	Tomorrow, he will land on the moon.	False	True	1.6579301	214	214, 935, 280	0.5	935
156	Puis-je emprunter le vôtre ?	Where is my Meerschaum pipe?	Can I borrow yours?	False	False	1.5272444	724	724, 699, 600	0	219
157	Elle a prétendu qu'elle ne l'avait pas entendu.	I drink his beer.	She made believe that she had not heard him.	False	False	1.6553321	701	701, 594, 802	0	46
158	Tout le monde me déteste, à l'école.	You ran in the garden.	Everybody at school hates me.	False	False	1.6125419	214	214, 740, 724	0	80
159	J'en perds mes mots.	Your daily life is your temple and your religion.	Words fail me.	False	False	1.5990571	715	715, 280, 724	0	745
160	Est-ce que tu te fous de moi ? !	Who is your favorite author?	Are you freaking kidding me?!	False	False	1.6051872	600	600, 715, 724	0	793
161	Quiconque vous y a-t-il vu ?	Who is your favorite author?	Did anyone see you there?	False	False	1.5465524	600	600, 543, 699	0	645
162	Il écrit souvent à ses parents.	He who writes reads twice.	He often writes to his parents.	False	True	1.6511106	468	468, 281, 157	0.5	281
163	Qui écrit lit deux fois.	He who writes reads twice.	He who writes reads twice.	True	True	1.6372308	468	468, 724, 701	1.0	468
164	Elle a attribué son succès à la bonne fortune.	The victory is ours.	She attributed her success to good luck.	False	False	1.6462076	280	280, 715, 480	0	413
165	Après sa licence, il est devenu professeur.	He is at the office.	Having graduated from college, she became a teacher.	False	False	1.6724815	176	176, 283, 345	0	260
166	Je n'espère rien, je n'ai peur de rien ; je suis libre.	Where is my Meerschaum pipe?	I hope for nothing, I fear for nothing, I am free.	False	False	1.6425098	724	724, 715, 931	0	177
167	Quelqu'un peut-il m'amener en voiture ?	Who is your favorite author?	Can someone give me a lift?	False	False	1.6197107	600	600, 699, 601	0	57
168	Peut-être es-tu encore en veine.	Your daily life is your temple and your religion.	You may still be in luck.	False	False	1.6481814	715	715, 368, 280	0	396
169	Vous pouvez vous habiller, maintenant.	The victory is ours.	You can get dressed now.	False	False	1.6103356	280	280, 715, 351	0	362
170	Le champ était couvert de mauvaises herbes.	This coffee is too bitter.	The field was rank with weeds.	False	False	1.6621637	150	150, 548, 189	0	261
171	Quand je serai grand, je veux être roi.	Your daily life is your temple and your religion.	When I grow up, I want to be king.	False	False	1.6020799	715	715, 740, 280	0	796
172	Place le jeu de cartes sur la table en bois de chêne.	Place the deck of cards on the oaken table.	Place the deck of cards on the oaken table.	True	True	1.5751216	989	989, 739, 311	1.0	989
173	Ça n'arrivera pas.	This can't be!	That won't happen.	False	False	1.6500103	955	955, 740, 489	0	762
174	Personne ne peut y mettre un terme.	He who writes reads twice.	Nobody can stop it.	False	False	1.7717711	468	468, 701, 828	0	526
175	Nous avons parlé de cela hier.	The victory is ours.	We talked about this yesterday.	False	False	1.6034356	280	280, 264, 715	0	103
176	Après ça, je pars, mais je me rends compte que j'ai oublié mon sac chez eux.	I drink his beer.	After that, I left, but then I realized that I forgot my backpack at their house.	False	False	1.6320844	701	701, 715, 740	0	855
177	Tu serais surprise de ce que tu peux apprendre en une semaine.	Your daily life is your temple and your religion.	You'd be surprised what you can learn in a week.	False	False	1.6602446	715	715, 368, 280	0	929
178	Et si nous retournions à la maison ?	How do you find food in outer space?	Why don't we go home?	False	False	1.5903282	921	921, 600, 724	0	993
179	"Le mot de passe est ""Muiriel""."	"The password is ""Muiriel""."	"The password is ""Muiriel""."	True	True	1.5842109	742	742, 739, 740	1.0	742
180	Je suis sans voix.	Your daily life is your temple and your religion.	I'm at a loss for words.	False	False	1.5296695	715	715, 724, 280	0	345
181	La climatisation ne fonctionne pas.	He who writes reads twice.	The AC doesn't work.	False	False	1.7287756	468	468, 283, 723	0	144
182	Vous devriez utiliser cette chance.	We know by the flowers the quality of the fruit.	You had better avail yourself of this opportunity.	False	False	1.6822319	480	480, 214, 724	0	245
183	Regarde ! Le train est là !	Look! The train is there!	Look! The train is there!	True	True	1.5653595	714	714, 788, 351	1.0	714
184	Il vit l'accident sur le chemin de l'école.	I drink his beer.	He saw the accident on the way to school.	False	False	1.7212126	701	701, 214, 739	0	569
185	Tom s'est frayé un chemin à travers la foule.	Where is my Meerschaum pipe?	Tom made his way through the crowd.	False	False	1.628907	724	724, 701, 548	0	539
186	Ai-je oublié qui que ce soit ?	Who is your favorite author?	Did I forget anyone?	False	False	1.5289531	600	600, 699, 827	0	641
187	Je n'ai sauvé personne.	I can do this with you or without you.	I didn't rescue anybody.	False	False	1.6482809	594	594, 543, 724	0	625
188	Papa est-il dans la cuisine ?	Is dad in the kitchen?	Is dad in the kitchen?	True	True	1.5395191	157	157, 600, 864	1.0	157
189	Je suis une personne qui a des défauts, mais ces défauts peuvent être facilement corrigés.	Who is your favorite author?	I am a flawed person, but these are flaws that can easily be fixed.	False	True	1.6630213	600	600, 839, 830	0.3333333333333333	830
190	Cherchez-vous quelqu'un ?	Do you drink beer or wine?	Are you looking for somebody?	False	False	1.5362648	699	699, 542, 543	0	60
191	Je suppose que c'est bon pour vous.	I drink his beer.	I guess that's good for you.	False	False	1.6898525	701	701, 739, 715	0	668
192	Sauf que là, c'est pas si simple.	Where is my Meerschaum pipe?	Except that here, it's not so simple.	False	False	1.6909153	724	724, 739, 368	0	882
193	Quelqu'un a-t-il mentionné mon nom ?	Who is your favorite author?	Did somebody mention my name?	False	False	1.5627434	600	600, 562, 543	0	43
