	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
19	C'est facile de trouver un exemple.	It's easy to find an example.	It's easy to find an example.	True	True	1.6108782	295	295, 262, 586	1.0	295
20	Quelle personne es-tu ?	Who is your favorite author?	What kind of man are you?	False	False	1.4572291	600	600, 239, 827	0	106
21	J'aurai des lettres à écrire.	You ran in the garden.	I'll have some letters to write.	False	True	1.534384	214	214, 122, 453	0.3333333333333333	453
22	L'espagnol n'est pas seulement parlé en Espagne.	It is illegal to copy from books without the author's permission.	Spanish is not only spoken in Spain.	False	True	1.6443778	684	684, 45, 30	0.5	45
23	Ce train est-il le bon pour Tokyo ?	Is this the right train for Tokyo?	Is this the right train for Tokyo?	True	True	1.5553482	236	236, 239, 157	1.0	236
24	Le jardin était rempli de jolies fleurs.	You ran in the garden.	The garden was full of beautiful flowers.	False	True	1.641012	214	214, 720, 839	0.5	720
25	Muiriel a 20 ans maintenant.	Muiriel is 20 now.	Muiriel is 20 now.	True	True	1.623105	741	741, 224, 739	1.0	741
26	Je crois que tu le connais.	I saw your father.	I think you know him.	False	False	1.5110759	713	713, 214, 130	0	114
27	Il a hissé le drapeau.	He raised the flag.	He raised the flag.	True	True	1.6745077	119	119, 468, 292	1.0	119
28	La nuit on dort.	You ran in the garden.	At night you sleep.	False	False	1.5340488	214	214, 724, 435	0	209
29	Combien de temps Tom va-t-il être à Boston ?	What time is it in London now?	How long will Tom be in Boston?	False	False	1.6149144	123	123, 600, 562	0	203
30	J'ai besoin de quelqu'un à qui je puisse me fier.	Come by later, I have something for you.	I need somebody I can trust.	False	False	1.6139996	672	672, 214, 301	0	33
31	C'est inévitable que j'aille en France un jour, je ne sais juste pas quand.	Happy birthday, Muiriel!	It is inevitable that I go to France someday, I just don't know when.	False	False	1.5691519	740	740, 903, 979	0	899
32	J'aimerais pouvoir m'inquiéter plus pour mes notes mais il semblerait qu'à un certain moment de ma vie, j'ai décidé que cela n'était finalement pas si important.	If you could come, I'd be really happy.	I wish I could care more about my grades but it seems that, at a certain point of my life, I decided they wouldn't be so important anymore.	False	False	1.5596529	434	434, 245, 740	0	956
33	"""Cœur"" et ""chœur"" ont la même prononciation."	"""Heart"" and ""choir"" have the same pronunciation."	"""Heart"" and ""choir"" have the same pronunciation."	True	True	1.5882751	721	721, 505, 957	1.0	721
34	Si seulement j'avais vendu cette propriété avant l'explosion de la bulle économique, je n'aurais pas perdu tout cet argent.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	True	True	1.5487685	612	612, 214, 544	1.0	612
35	« Je n'y ai jamais pensé », dit le vieil homme. « Que devrions-nous faire ? »	You ran in the garden.	"""I have never thought about it"", said the old man. ""What should we do?"""	False	False	1.6071562	214	214, 264, 445	0	912
36	Quel est ton programme télévisé préféré ?	What is your favorite TV program?	What is your favorite TV program?	True	True	1.4576349	349	349, 239, 107	1.0	349
37	Avant même que tu ne le saches, tu seras dans les journaux.	You ran in the garden.	Next thing you know, you'll be in the papers.	False	True	1.508235	214	214, 903, 740	0.5	903
38	Tout le monde est épuisé.	You ran in the garden.	Everyone is exhausted.	False	False	1.5940754	214	214, 551, 64	0	70
39	Pourquoi tout le monde chuchote-t-il ?	What did you answer?	Why's everyone whispering?	False	False	1.5226979	884	884, 600, 921	0	511
40	Je suis maintenant disposé à discuter.	You ran in the garden.	I'm in the mood to talk now.	False	False	1.5337079	214	214, 445, 37	0	398
41	N'attends pas que les autres pensent pour toi !	Happy birthday, Muiriel!	Don't expect others to think for you!	False	False	1.5795981	740	740, 601, 435	0	947
42	Tom n'aime pas les chats.	Who's your favorite writer?	Tom doesn't like cats.	False	False	1.5980864	601	601, 125, 373	0	692
43	Pourquoi es-tu désolée pour quelque chose que tu n'as pas fait ?	Why are you asking?	Why are you sorry for something you haven't done?	False	False	1.4766047	827	827, 600, 785	0	924
44	Je suis fatiguée de tous ces mensonges.	Next thing you know, you'll be in the papers.	I'm tired of all these lies.	False	False	1.5406256	903	903, 438, 230	0	197
45	Avez-vous vu qui que ce soit sur la plage ?	Did you see anyone leave?	Did you see anyone on the beach?	False	False	1.5412071	633	633, 600, 92	0	632
46	J'ai légèrement faim.	You ran in the garden.	I'm slightly hungry.	False	False	1.5034161	214	214, 749, 713	0	583
47	Il faut que l'on facilite l'étude des langues.	It is necessary to make the study of languages easier.	It is necessary to make the study of languages easier.	True	True	1.5868583	361	361, 722, 236	1.0	361
48	Il faut que ce soit maintenant.	Happy birthday, Muiriel!	It's got to be now.	False	True	1.6289285	740	740, 117, 385	0.3333333333333333	385
49	Ce café est trop fort.	Cool story, bro.	This coffee is too bitter.	False	True	1.6431508	489	489, 150, 312	0.5	150
50	J'ai tant à vous montrer.	You ran in the garden.	I have so much to show you.	False	False	1.5744457	214	214, 672, 903	0	598
51	C'était ma faute.	You ran in the garden.	It was my mistake.	False	False	1.5789883	214	214, 358, 567	0	111
52	"""J'ai envie de jouer aux cartes."" ""Moi aussi."""	Cool story, bro.	"""I feel like playing cards."" ""So do I."""	False	True	1.6060073	489	489, 214, 980	0.3333333333333333	980
53	Si quelqu'un devait demander quel est le but de l'histoire, je ne saurais vraiment pas.	You ran in the garden.	If anyone was to ask what the point of the story is, I really don't know.	False	False	1.5579555	214	214, 44, 903	0	841
54	Reconnaissez-vous quiconque ?	Do you trust anyone?	Do you recognize anyone?	False	True	1.5066993	542	542, 543, 827	0.5	543
55	Penses-tu que c'est une bonne idée de nourrir ton chien avec les déchets de repas ?	Who's your favorite writer?	Do you think it's a good idea to feed your dog table scraps?	False	True	1.5661709	601	601, 600, 648	0.3333333333333333	648
56	Je crois que tu la connais.	I saw your father.	I think you know her.	False	False	1.5063866	713	713, 264, 672	0	113
57	Elle n'est pas gentille avec lui. À vrai dire, elle n'est gentille avec personne.	Anybody in here?	She isn't kind to him. In fact, she's not kind to anyone.	False	False	1.5758774	562	562, 489, 275	0	704
58	Je ne vous aurais jamais tiré dessus.	You ran in the garden.	I never would have shot you.	False	False	1.4968067	214	214, 985, 301	0	661
59	Je m'entends avec tout le monde.	Every time that I see you, I think of my father.	I get along with everybody.	False	False	1.5562986	130	130, 214, 713	0	88
60	Personne ne t'a-t-il interrogé ?	Anybody in here?	Didn't anyone question you?	False	True	1.5429764	562	562, 629, 728	0.5	629
61	Tom a parlé sans cesse toute la nuit.	You ran in the garden.	Tom kept talking all night.	False	False	1.4869156	214	214, 561, 489	0	319
62	Je ne l'ai jamais aimé.	You ran in the garden.	I've never liked him.	False	False	1.5781097	214	214, 561, 985	0	105
63	Ce n'était pas mon intention.	Read a book!	It was not my intention.	False	False	1.6075246	448	448, 125, 214	0	861
64	Où allez-vous en vacances cet été ?	Where are you going to vacation this summer?	Where are you going to vacation this summer?	True	True	1.5636995	572	572, 740, 724	1.0	572
65	Si j'en ai si cruellement besoin, il me faut le cultiver. Je n'ai pas le choix.	You ran in the garden.	If I want it so badly, I need to cultivate it. I have no choice.	False	False	1.5716469	214	214, 745, 672	0	415
66	La tempête de neige se poursuivit.	Cool story, bro.	The snowstorm continued.	False	True	1.6405442	489	489, 332, 667	0.5	332
67	Je chie dans ton lait.	I shit in your milk.	I shit in your milk.	True	True	1.5214217	438	438, 214, 713	1.0	438
68	Il ne compte pas du tout sur moi.	Cool story, bro.	He doesn't altogether trust me.	False	False	1.5579945	489	489, 740, 214	0	240
69	Le communisme ne sera jamais atteint de mon vivant.	You ran in the garden.	Communism will never be reached in my lifetime.	False	True	1.6186775	214	214, 985, 740	0.5	985
70	Comment épelle-t-on votre nom de famille ?	Who is your favorite author?	How do you spell your family name?	False	False	1.5318711	600	600, 601, 108	0	273
71	Je n'ai pas compris un seul mot.	Anybody in here?	I did not understand a word.	False	False	1.6164312	562	562, 214, 514	0	109
72	Il confectionna une petite statue à base d'argile molle.	He made a little statue out of soft clay.	He made a little statue out of soft clay.	True	True	1.6207973	621	621, 739, 702	1.0	621
73	L'Islam émergea au septième siècle dans la péninsule arabique.	Islam emerged in the Arabian Peninsula in the seventh century.	Islam emerged in the Arabian Peninsula in the seventh century.	True	True	1.5325425	675	675, 486, 723	1.0	675
74	Je n'aurais pu résoudre cette affaire sans toi.	I couldn't have solved this case without you.	I couldn't have solved this case without you.	True	True	1.560287	584	584, 245, 301	1.0	584
75	Elle demande comment c’est possible.	What an interesting book!	She's asking how that's possible.	False	False	1.671113	586	586, 107, 349	0	846
76	Dans ma famille, ce sont tous des lève-tôt.	Happy birthday, Muiriel!	My family are all early risers.	False	False	1.530668	740	740, 351, 214	0	540
77	Si je pouvais être comme ça...	If I could be like that...	If I could be like that...	True	True	1.6203632	790	790, 672, 214	1.0	790
78	Il y a un type en bas qui te demande.	He who writes reads twice.	There's a guy downstairs asking for you.	False	False	1.6690607	468	468, 331, 903	0	674
79	Je t'aime !	I love you!	I love you!	True	True	1.5816627	892	892, 802, 567	1.0	892
80	Elle n'a pas froid aux yeux.	You ran in the garden.	She is not afraid of anything.	False	False	1.6161602	214	214, 562, 489	0	180
81	J'ai appris que tu venais juste de te marier.	You ran in the garden.	I heard you just got married.	False	False	1.4959004	214	214, 903, 713	0	464
82	Où est-ce que tout le monde se rend ?	Where is my Meerschaum pipe?	Where's everyone going?	False	False	1.5178466	724	724, 921, 738	0	92
83	Je l'assurais de mon plus profond regret.	You ran in the garden.	I showed him my deepest regret.	False	False	1.4884229	214	214, 749, 438	0	416
84	Vous auriez dû la fermer.	You ran in the garden.	You should've kept your mouth shut.	False	False	1.4956565	214	214, 204, 152	0	23
85	Ça montre seulement que tu n'es pas un robot.	You are saying you intentionally hide your good looks?	It only shows you're not a robot.	False	False	1.6228197	839	839, 903, 544	0	910
86	Comment as-tu pu laisser passer cela ?	Did you see anyone leave?	How could you have let it happen?	False	False	1.4566675	633	633, 44, 645	0	181
87	J'ai vu votre père.	I saw your father.	I saw your father.	True	True	1.4436677	713	713, 130, 214	1.0	713
88	Personne ne m'invita à la fête.	Anybody in here?	Nobody invited me to the party.	False	False	1.6226115	562	562, 214, 554	0	523
89	Je suis curieux.	I'll be there right away.	I am curious.	False	False	1.542619	445	445, 214, 740	0	894
90	Tu me comprends.	You betrayed me.	You understand me.	False	False	1.5743613	487	487, 713, 594	0	461
91	Le problème se résout tout seul.	Where is the problem?	The problem resolved itself.	False	False	1.6582668	889	889, 562, 256	0	246
92	Quand tu es à Rome, agis comme un Romain.	You ran in the garden.	When in Rome, do as the Romans do.	False	True	1.6165025	214	214, 258, 468	0.5	258
93	Je ne voulais pas attraper froid, je ne suis donc pas sorti.	You ran in the garden.	I didn't want to catch a cold, so I didn't go out.	False	False	1.5495584	214	214, 489, 301	0	330
94	Vous vendiez des pommes au marché.	You sold some apples at the market.	You used to sell some apples at the market.	False	False	1.4991399	691	691, 474, 214	0	690
95	Il me l'a reproché.	You ran in the garden.	He blamed it on me.	False	False	1.548575	214	214, 701, 487	0	121
96	J'ai toujours plus apprécié les personnages mystérieux.	You ran in the garden.	I always liked mysterious characters more.	False	False	1.5923759	214	214, 116, 445	0	770
97	La bougie s'est éteinte d'elle-même.	The cat is in its basket.	The candle went out by itself.	False	False	1.5902967	548	548, 986, 233	0	527
98	C'est pas possible !	Read a book!	This can't be!	False	False	1.620017	448	448, 567, 864	0	955
99	Veuillez accrocher votre manteau dans l'antichambre, s'il vous plait.	You ran in the garden.	Please hang your coat in the anteroom.	False	True	1.4669621	214	214, 234, 8	0.5	234
100	Ils veulent simplement faire ta connaissance.	I want a boat that'll take me far away from here.	They just want to get to know you.	False	False	1.5312855	979	979, 546, 649	0	400
101	Quelqu'un peut-il m'aider ?	Does anyone care?	Can somebody help me?	False	False	1.5465953	536	536, 239, 82	0	56
102	Presque tout le monde était en retard.	You ran in the garden.	Almost everyone was late.	False	False	1.5598546	214	214, 448, 396	0	89
103	Arrête ! Tu la mets mal à l'aise !	Life is hard, but I am harder.	Stop it! You're making her feel uncomfortable!	False	False	1.5789399	931	931, 601, 280	0	933
104	Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel !	Today is June 18th and it is Muiriel's birthday!	Today is June 18th and it is Muiriel's birthday!	True	True	1.564862	739	739, 740, 696	1.0	739
105	Quiconque vous a-t-il vu entrer ici ?	Did you see anyone leave?	Did anyone see you come in here?	False	True	1.4303026	633	633, 649, 645	0.5	649
106	Encore une tasse de café ?	How about another cup of coffee?	How about another cup of coffee?	True	True	1.5473267	312	312, 474, 958	1.0	312
107	Qui que ce soit d'autre se trouvait-il alentour ?	Is anyone else home?	Was there anyone else around?	False	False	1.5571957	554	554, 44, 699	0	531
108	Selon mon opinion, un site web bien conçu ne devrait pas requérir de défilement horizontal.	Cool story, bro.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	False	True	1.5784849	489	489, 577, 156	0.5	577
109	Tom s'est fait une tasse de thé.	Tom made himself a cup of tea.	Tom made himself a cup of tea.	True	True	1.5148771	124	124, 691, 312	1.0	124
110	Quiconque va-t-il manger ça ?	Are you from Urumqi?	Is anyone going to eat that?	False	False	1.5144529	239	239, 101, 44	0	553
111	Je n'ai jamais aimé la biologie.	You ran in the garden.	I never liked biology.	False	False	1.5919127	214	214, 713, 561	0	776
112	Quel livre intéressant !	Who's your favorite writer?	What an interesting book!	False	False	1.5543411	601	601, 600, 489	0	586
113	Je vais m'évanouir si je ne m'assieds pas.	Keep your head low.	I'll drop if I don't sit down.	False	False	1.5858172	301	301, 672, 612	0	287
114	La salière était sur la table.	You sold some apples at the market.	The salt cellar was on the table.	False	True	1.5507818	691	691, 404, 694	0.5	404
115	Voudras-tu couper tous les arbres ici ?	Did you see anyone leave?	Are you going to cut down all the trees here?	False	False	1.4931003	633	633, 239, 214	0	255
116	Le mobilier de son bureau a pu donner lieu à une déduction d'impôt.	He was accused of stealing the jewels.	He could deduct the furnishing of his work room from his taxes.	False	False	1.5341872	336	336, 758, 694	0	369
117	Est-ce que c'est une photo récente ?	What is your favorite TV program?	Is it a recent picture?	False	False	1.5059428	349	349, 600, 601	0	750
118	Il perçoit un salaire à six chiffres.	He has a six-figure salary.	He has a six-figure salary.	True	True	1.6815732	432	432, 667, 12	1.0	432
119	Ça m'a presque fait peur de ne pas te voir connectée pendant toute une journée.	Did someone die?	It almost scared me not to see you online for a whole day.	False	False	1.599868	44	44, 214, 633	0	865
120	Tu ne fais que fuir les problèmes de la vie.	Who's your favorite writer?	You're just running away from life's problems.	False	False	1.533769	601	601, 903, 600	0	847
121	Le seigle, le blé et l'orge sont des céréales.	Rye, wheat, and barley are cereals.	Rye, wheat, and barley are cereals.	True	True	1.4987214	192	192, 189, 474	1.0	192
122	Personne ne te l'a-t-il dit ?	Anybody in here?	Didn't anyone tell you?	False	False	1.5397475	562	562, 728, 44	0	628
123	Il me faut m'entretenir avec quelqu'un.	Keep your head low.	I have to talk to somebody.	False	False	1.6552026	301	301, 214, 234	0	39
124	J'ai un peu faim.	Come by later, I have something for you.	I'm a bit hungry.	False	False	1.5000738	672	672, 341, 438	0	581
125	Je te remercie très sincèrement de m'avoir montré les erreurs.	I was beside myself with joy when I heard the news.	I thank you sincerely for having shown me the errors.	False	True	1.5040565	230	230, 268, 687	0.5	268
126	Tout est changé, désormais.	You ran in the garden.	That's all changed now.	False	False	1.5526773	214	214, 655, 69	0	357
127	Aujourd'hui est un jour formidable !	Today is a good day!	Today is a good day!	True	True	1.5796101	696	696, 562, 601	1.0	696
128	Connais-tu quiconque, ici ?	Are you from Urumqi?	Do you know someone here?	False	False	1.4412388	239	239, 542, 633	0	546
129	Je suis ici jusqu'à trois heures.	I will stay here till three o'clock.	I will stay here till three o'clock.	True	True	1.6076688	14	14, 445, 214	1.0	14
130	Je commence à en avoir assez de tes mensonges.	Next thing you know, you'll be in the papers.	I'm getting tired of your lies.	False	False	1.5588596	903	903, 655, 73	0	198
131	Je veux un bateau qui m'emmènera loin d'ici.	I want a boat that'll take me far away from here.	I want a boat that'll take me far away from here.	True	True	1.5885848	979	979, 214, 724	1.0	979
132	Ce fut difficile pour elle de répondre à la question.	What did you answer?	She found it difficult to answer the question.	False	True	1.6173778	884	884, 44, 206	0.3333333333333333	206
133	J'ai eu peur de m'endormir en conduisant.	You ran in the garden.	I was afraid I might fall asleep while driving.	False	False	1.4767205	214	214, 713, 759	0	140
134	Je n'ai pas froid aux yeux.	You ran in the garden.	I'm not scared.	False	False	1.5462236	214	214, 724, 514	0	179
135	Le seigle était appelé le grain de la pauvreté.	The cat is in its basket.	Rye was called the grain of poverty.	False	True	1.6225691	548	548, 214, 986	0.3333333333333333	986
136	Très peu nombreux sont ceux qui connaissent leur groupe sanguin.	Anybody in here?	Very few people know what their blood group is.	False	False	1.6049523	562	562, 543, 542	0	298
137	C'est ta vie quotidienne qui est ton temple et ta religion !	Your daily life is your temple and your religion.	Your daily life is your temple and your religion.	True	True	1.6043364	715	715, 351, 280	1.0	715
138	Cette texte n'est pas une texte traduite.	This text is not a translated text.	This text is not a translated text.	True	True	1.6536686	186	186, 684, 275	1.0	186
139	Je ne veux surtout pas vivre dans une grande ville.	You ran in the garden.	I have no wish to live in a large city.	False	False	1.606962	214	214, 544, 979	0	656
140	Un rhinocéros est très grand.	The rhinoceros is very big.	The rhinoceros is very big.	True	True	1.6642574	155	155, 107, 539	1.0	155
141	La chance est aveugle.	You ran in the garden.	Luck is blind.	False	False	1.6038381	214	214, 544, 320	0	163
142	Je gagne 100€ par jour.	I make 100 euros per day.	I make 100 euros per day.	True	True	1.575923	759	759, 758, 12	1.0	759
143	La route est longue.	She showed me her new car.	The way is long.	False	False	1.7411926	590	590, 339, 143	0	314
144	J'ai tout lu à ton sujet.	I've got a pain in my side.	I've read all about you.	False	False	1.5454773	341	341, 655, 214	0	576
145	Mais la possibilité semble improbable.	You ran in the garden.	But the possibility seems unlikely.	False	True	1.6361613	214	214, 897, 233	0.5	897
146	Personne ne saura.	You ran in the garden.	Nobody will know.	False	False	1.57058	214	214, 562, 554	0	879
147	Tu crois que nous la trouverons, sa maison à elle ?	Who is your favorite author?	Do you think that we'll find her house?	False	False	1.4848623	600	600, 601, 921	0	285
148	Comment pourrais-je être un robot ? Les robots ne rêvent pas.	Who is your favorite author?	How could I be a robot? Robots don't dream.	False	False	1.5771699	600	600, 827, 601	0	911
149	N'écrivez jamais les mots « borchtch » et « chtchi » en allemand !	"Never write the words ""bortsch"" and ""shchi"" in German!"	"Never write the words ""bortsch"" and ""shchi"" in German!"	True	True	1.6387837	505	505, 488, 740	1.0	505
150	Les cambrioleurs sont en prison.	The burglars are in prison.	The burglars are in prison.	True	True	1.5914128	283	283, 200, 157	1.0	283
151	Il a la poisse.	You ran in the garden.	He has very bad luck.	False	False	1.5944318	214	214, 691, 724	0	190
152	Ne tenez aucun compte de ce qu'il dit.	Anybody in here?	Don't take any notice of what he says.	False	False	1.6093991	562	562, 722, 214	0	422
153	L'architecte se vantait d'avoir reçu une récompense prestigieuse.	Two in distress make sorrow less.	The architect boasted that he had received a prestigious award.	False	False	1.6667995	488	488, 256, 214	0	610
154	Avez-vous vu qui que ce soit de suspect ?	Do you know someone here?	Did you see anyone suspicious?	False	False	1.5406353	546	546, 600, 633	0	631
155	Demain, il va alunir.	You ran in the garden.	Tomorrow, he will land on the moon.	False	True	1.5034218	214	214, 935, 489	0.5	935
156	Puis-je emprunter le vôtre ?	How do you find food in outer space?	Can I borrow yours?	False	False	1.5009427	921	921, 435, 239	0	219
157	Elle a prétendu qu'elle ne l'avait pas entendu.	Of course I apologised, saying that the first appointment had priority.	She made believe that she had not heard him.	False	False	1.5203539	420	420, 25, 909	0	46
158	Tout le monde me déteste, à l'école.	You ran in the garden.	Everybody at school hates me.	False	False	1.5025814	214	214, 358, 64	0	80
159	J'en perds mes mots.	Give me back my bag.	Words fail me.	False	False	1.5245965	160	160, 655, 713	0	745
160	Est-ce que tu te fous de moi ? !	Who's your favorite writer?	Are you freaking kidding me?!	False	False	1.5080634	601	601, 600, 827	0	793
161	Quiconque vous y a-t-il vu ?	Who is your favorite author?	Did anyone see you there?	False	False	1.4915559	600	600, 884, 827	0	645
162	Il écrit souvent à ses parents.	He often writes to his parents.	He often writes to his parents.	True	True	1.6514032	281	281, 468, 823	1.0	281
163	Qui écrit lit deux fois.	He who writes reads twice.	He who writes reads twice.	True	True	1.634071	468	468, 601, 724	1.0	468
164	Elle a attribué son succès à la bonne fortune.	She attributed her success to good luck.	She attributed her success to good luck.	True	True	1.6182368	413	413, 821, 686	1.0	413
165	Après sa licence, il est devenu professeur.	She absented herself from the lesson.	Having graduated from college, she became a teacher.	False	False	1.6734121	118	118, 686, 571	0	260
166	Je n'espère rien, je n'ai peur de rien ; je suis libre.	Come by later, I have something for you.	I hope for nothing, I fear for nothing, I am free.	False	False	1.5431573	672	672, 655, 130	0	177
167	Quelqu'un peut-il m'amener en voiture ?	Does anyone care?	Can someone give me a lift?	False	False	1.5207591	536	536, 239, 600	0	57
168	Peut-être es-tu encore en veine.	Where is my Meerschaum pipe?	You may still be in luck.	False	False	1.5653462	724	724, 562, 740	0	396
169	Vous pouvez vous habiller, maintenant.	Welcome to our restaurant!	You can get dressed now.	False	False	1.5285681	351	351, 588, 301	0	362
170	Le champ était couvert de mauvaises herbes.	You ran in the garden.	The field was rank with weeds.	False	False	1.5965343	214	214, 157, 92	0	261
171	Quand je serai grand, je veux être roi.	If you could come, I'd be really happy.	When I grow up, I want to be king.	False	False	1.5312072	434	434, 214, 445	0	796
172	Place le jeu de cartes sur la table en bois de chêne.	Place the deck of cards on the oaken table.	Place the deck of cards on the oaken table.	True	True	1.5672488	989	989, 739, 311	1.0	989
173	Ça n'arrivera pas.	In this line of work, if you make a grim face the customers won't come.	That won't happen.	False	False	1.5716839	544	544, 736, 475	0	762
174	Personne ne peut y mettre un terme.	Anybody in here?	Nobody can stop it.	False	False	1.6374032	562	562, 567, 544	0	526
175	Nous avons parlé de cela hier.	Have you ever been abroad?	We talked about this yesterday.	False	False	1.5095147	264	264, 214, 724	0	103
176	Après ça, je pars, mais je me rends compte que j'ai oublié mon sac chez eux.	Happy birthday, Muiriel!	After that, I left, but then I realized that I forgot my backpack at their house.	False	False	1.5488248	740	740, 672, 713	0	855
177	Tu serais surprise de ce que tu peux apprendre en une semaine.	I want a boat that'll take me far away from here.	You'd be surprised what you can learn in a week.	False	False	1.5477549	979	979, 903, 368	0	929
178	Et si nous retournions à la maison ?	How do you find food in outer space?	Why don't we go home?	False	False	1.5387328	921	921, 239, 435	0	993
179	"Le mot de passe est ""Muiriel""."	"The password is ""Muiriel""."	"The password is ""Muiriel""."	True	True	1.548737	742	742, 739, 740	1.0	742
180	Je suis sans voix.	You ran in the garden.	I'm at a loss for words.	False	False	1.5590785	214	214, 713, 594	0	345
181	La climatisation ne fonctionne pas.	Does anyone care?	The AC doesn't work.	False	False	1.729293	536	536, 283, 489	0	144
182	Vous devriez utiliser cette chance.	You ran in the garden.	You had better avail yourself of this opportunity.	False	False	1.5732019	214	214, 588, 475	0	245
183	Regarde ! Le train est là !	Look! The train is there!	Look! The train is there!	True	True	1.5333434	714	714, 788, 448	1.0	714
184	Il vit l'accident sur le chemin de l'école.	I saw him crossing the road.	He saw the accident on the way to school.	False	False	1.6664307	486	486, 214, 659	0	569
185	Tom s'est frayé un chemin à travers la foule.	You ran in the garden.	Tom made his way through the crowd.	False	True	1.5520871	214	214, 486, 539	0.3333333333333333	539
186	Ai-je oublié qui que ce soit ?	Who is your favorite author?	Did I forget anyone?	False	False	1.4591749	600	600, 737, 264	0	641
187	Je n'ai sauvé personne.	You ran in the garden.	I didn't rescue anybody.	False	False	1.5951514	214	214, 594, 514	0	625
188	Papa est-il dans la cuisine ?	Is dad in the kitchen?	Is dad in the kitchen?	True	True	1.4962101	157	157, 600, 239	1.0	157
189	Je suis une personne qui a des défauts, mais ces défauts peuvent être facilement corrigés.	I am a flawed person, but these are flaws that can easily be fixed.	I am a flawed person, but these are flaws that can easily be fixed.	True	True	1.5038784	830	830, 469, 839	1.0	830
190	Cherchez-vous quelqu'un ?	Did someone die?	Are you looking for somebody?	False	False	1.5275851	44	44, 239, 600	0	60
191	Je suppose que c'est bon pour vous.	You ran in the garden.	I guess that's good for you.	False	True	1.5833962	214	214, 668, 672	0.5	668
192	Sauf que là, c'est pas si simple.	Cool story, bro.	Except that here, it's not so simple.	False	False	1.5804493	489	489, 214, 445	0	882
193	Quelqu'un a-t-il mentionné mon nom ?	Who is your favorite author?	Did somebody mention my name?	False	False	1.5128125	600	600, 536, 239	0	43
194	Quiconque a-t-il besoin de quoi que ce soit ?	Who is your favorite author?	Does anybody need anything?	False	False	1.5108407	600	600, 536, 44	0	535
195	Nous étions tenus de rester à la maison.	You ran in the garden.	We should've stayed at home.	False	False	1.5478448	214	214, 234, 157	0	238
196	Où est le problème ?	Where is the problem?	Where is the problem?	True	True	1.525976	889	889, 600, 884	1.0	889
