	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
13	Sami ne sait pas faire l'accent égyptien.	Sami can't do an Egyptian accent.	Sami can't do an Egyptian accent.	True	True	0.60728073	443	443, 126, 61	1.0	443
14	Il a dit qu'il a écrit.	He said that he had written.	He said that he had written.	True	True	0.5782274	449	449, 452, 468	1.0	449
15	Sa musique me fit grande impression.	His music made a deep impression on me.	His music made a deep impression on me.	True	True	0.9594674	666	666, 688, 289	1.0	666
16	Tout le monde buvait du vin, à la fête.	Everyone at the party was drinking wine.	Everyone at the party was drinking wine.	True	True	0.85710263	79	79, 727, 71	1.0	79
17	L'argent nous permettra de tenir à peu près un mois.	The money will carry us for about a month.	The money will carry us for about a month.	True	True	0.8165238	513	513, 929, 368	1.0	513
18	La fille à côté est très belle.	The girl who lives next door is very pretty.	The girl who lives next door is very pretty.	True	True	0.8715973	310	310, 702, 190	1.0	310
19	C'est facile de trouver un exemple.	It's easy to find an example.	It's easy to find an example.	True	True	0.53264284	295	295, 988, 577	1.0	295
20	Quelle personne es-tu ?	Who is your favorite author?	What kind of man are you?	False	False	1.0212092	600	600, 291, 864	0	106
21	J'aurai des lettres à écrire.	I have to write some letters.	I'll have some letters to write.	False	True	0.651984	452	452, 453, 706	0.5	453
22	L'espagnol n'est pas seulement parlé en Espagne.	Spanish is not only spoken in Spain.	Spanish is not only spoken in Spain.	True	True	0.52750385	45	45, 443, 61	1.0	45
23	Ce train est-il le bon pour Tokyo ?	Is this the right train for Tokyo?	Is this the right train for Tokyo?	True	True	0.65087914	236	236, 107, 456	1.0	236
24	Le jardin était rempli de jolies fleurs.	The garden was full of beautiful flowers.	The garden was full of beautiful flowers.	True	True	0.67426705	720	720, 610, 267	1.0	720
25	Muiriel a 20 ans maintenant.	Muiriel is 20 now.	Muiriel is 20 now.	True	True	0.6016625	741	741, 739, 742	1.0	741
26	Je crois que tu le connais.	I have to say I envy you.	I think you know him.	False	True	0.7404016	427	427, 114, 466	0.5	114
27	Il a hissé le drapeau.	He raised the flag.	He raised the flag.	True	True	0.84520423	119	119, 610, 707	1.0	119
28	La nuit on dort.	At night you sleep.	At night you sleep.	True	True	0.93486	209	209, 832, 123	1.0	209
29	Combien de temps Tom va-t-il être à Boston ?	How long will Tom be in Boston?	How long will Tom be in Boston?	True	True	0.6346233	203	203, 456, 86	1.0	203
30	J'ai besoin de quelqu'un à qui je puisse me fier.	I'd appreciate it if you'd help me.	I need somebody I can trust.	False	False	0.7296169	403	403, 500, 594	0	33
31	C'est inévitable que j'aille en France un jour, je ne sais juste pas quand.	It is inevitable that I go to France someday, I just don't know when.	It is inevitable that I go to France someday, I just don't know when.	True	True	0.7080772	899	899, 613, 366	1.0	899
32	J'aimerais pouvoir m'inquiéter plus pour mes notes mais il semblerait qu'à un certain moment de ma vie, j'ai décidé que cela n'était finalement pas si important.	I wish I could care more about my grades but it seems that, at a certain point of my life, I decided they wouldn't be so important anymore.	I wish I could care more about my grades but it seems that, at a certain point of my life, I decided they wouldn't be so important anymore.	True	True	0.59668994	956	956, 950, 899	1.0	956
33	"""Cœur"" et ""chœur"" ont la même prononciation."	"""Heart"" and ""choir"" have the same pronunciation."	"""Heart"" and ""choir"" have the same pronunciation."	True	True	0.48511958	721	721, 443, 957	1.0	721
34	Si seulement j'avais vendu cette propriété avant l'explosion de la bulle économique, je n'aurais pas perdu tout cet argent.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	True	True	0.66962445	612	612, 828, 415	1.0	612
35	« Je n'y ai jamais pensé », dit le vieil homme. « Que devrions-nous faire ? »	"""I have never thought about it"", said the old man. ""What should we do?"""	"""I have never thought about it"", said the old man. ""What should we do?"""	True	True	0.6460407	912	912, 965, 960	1.0	912
36	Quel est ton programme télévisé préféré ?	How high is Mt. Fuji?	What is your favorite TV program?	False	True	0.8779826	291	291, 349, 504	0.5	349
37	Avant même que tu ne le saches, tu seras dans les journaux.	I don't want to be lame; I want to be cool!!	Next thing you know, you'll be in the papers.	False	False	0.84896255	795	795, 769, 508	0	903
38	Tout le monde est épuisé.	Everyone is exhausted.	Everyone is exhausted.	True	True	0.7545489	70	70, 8, 69	1.0	70
39	Pourquoi tout le monde chuchote-t-il ?	Is anybody ready for dessert?	Why's everyone whispering?	False	False	0.77157164	560	560, 203, 456	0	511
40	Je suis maintenant disposé à discuter.	I'm in the mood to talk now.	I'm in the mood to talk now.	True	True	0.7337725	398	398, 682, 161	1.0	398
41	N'attends pas que les autres pensent pour toi !	I don't speak French well enough!	Don't expect others to think for you!	False	True	0.74858725	918	918, 947, 795	0.5	947
42	Tom n'aime pas les chats.	Tom doesn't like cats.	Tom doesn't like cats.	True	True	0.5936825	692	692, 171, 695	1.0	692
43	Pourquoi es-tu désolée pour quelque chose que tu n'as pas fait ?	Would you please repeat what you just said?	Why are you sorry for something you haven't done?	False	False	0.7832819	313	313, 949, 773	0	924
44	Je suis fatiguée de tous ces mensonges.	I'm tired of all these lies.	I'm tired of all these lies.	True	True	0.7459626	197	197, 198, 570	1.0	197
45	Avez-vous vu qui que ce soit sur la plage ?	What was that song you were singing?	Did you see anyone on the beach?	False	False	0.80266464	370	370, 572, 647	0	632
46	J'ai légèrement faim.	You should wash your hair.	I'm slightly hungry.	False	False	0.7948234	115	115, 447, 798	0	583
47	Il faut que l'on facilite l'étude des langues.	It is necessary to make the study of languages easier.	It is necessary to make the study of languages easier.	True	True	0.7046113	361	361, 940, 368	1.0	361
48	Il faut que ce soit maintenant.	It is up to you to decide whether we will go there or not.	It's got to be now.	False	True	0.8621651	977	977, 746, 385	0.3333333333333333	385
49	Ce café est trop fort.	This coffee is too bitter.	This coffee is too bitter.	True	True	0.7241435	150	150, 575, 133	1.0	150
50	J'ai tant à vous montrer.	I thought you liked to learn new things.	I have so much to show you.	False	True	0.8956692	822	822, 598, 825	0.5	598
51	C'était ma faute.	It was driving me crazy.	It was my mistake.	False	True	0.65119386	616	616, 111, 421	0.5	111
52	"""J'ai envie de jouer aux cartes."" ""Moi aussi."""	"""I feel like playing cards."" ""So do I."""	"""I feel like playing cards."" ""So do I."""	True	True	0.6540623	980	980, 960, 973	1.0	980
53	Si quelqu'un devait demander quel est le but de l'histoire, je ne saurais vraiment pas.	I don't know the key to success, but the key to failure is trying to please everybody.	If anyone was to ask what the point of the story is, I really don't know.	False	True	0.7880552	421	421, 841, 837	0.5	841
54	Reconnaissez-vous quiconque ?	Do you drink beer or wine?	Do you recognize anyone?	False	False	0.7753296	699	699, 42, 84	0	543
55	Penses-tu que c'est une bonne idée de nourrir ton chien avec les déchets de repas ?	Do you think it's a good idea to feed your dog table scraps?	Do you think it's a good idea to feed your dog table scraps?	True	True	0.7965065	648	648, 899, 110	1.0	648
56	Je crois que tu la connais.	I have to say I envy you.	I think you know her.	False	True	0.7239394	427	427, 530, 113	0.3333333333333333	113
57	Elle n'est pas gentille avec lui. À vrai dire, elle n'est gentille avec personne.	She isn't kind to him. In fact, she's not kind to anyone.	She isn't kind to him. In fact, she's not kind to anyone.	True	True	0.58615255	704	704, 573, 579	1.0	704
58	Je ne vous aurais jamais tiré dessus.	I never would have shot you.	I never would have shot you.	True	True	0.8520186	661	661, 660, 828	1.0	661
59	Je m'entends avec tout le monde.	I can do this with you or without you.	I get along with everybody.	False	False	0.68232465	594	594, 579, 774	0	88
60	Personne ne t'a-t-il interrogé ?	Who's the best person to speak with to file a complaint?	Didn't anyone question you?	False	True	0.8276856	372	372, 629, 538	0.5	629
61	Tom a parlé sans cesse toute la nuit.	Tom kept talking all night.	Tom kept talking all night.	True	True	0.73613334	319	319, 67, 695	1.0	319
62	Je ne l'ai jamais aimé.	I never stop thinking about you.	I've never liked him.	False	True	0.6618321	573	573, 105, 116	0.5	105
63	Ce n'était pas mon intention.	It was not my intention.	It was not my intention.	True	True	0.5570458	861	861, 111, 901	1.0	861
64	Où allez-vous en vacances cet été ?	Where are you going to vacation this summer?	Where are you going to vacation this summer?	True	True	0.6580167	572	572, 896, 993	1.0	572
65	Si j'en ai si cruellement besoin, il me faut le cultiver. Je n'ai pas le choix.	If I want it so badly, I need to cultivate it. I have no choice.	If I want it so badly, I need to cultivate it. I have no choice.	True	True	0.68188715	415	415, 828, 899	1.0	415
66	La tempête de neige se poursuivit.	The snowstorm continued.	The snowstorm continued.	True	True	0.78334105	332	332, 218, 350	1.0	332
67	Je chie dans ton lait.	I shit in your milk.	I shit in your milk.	True	True	0.9568907	438	438, 115, 701	1.0	438
68	Il ne compte pas du tout sur moi.	I don't know the key to success, but the key to failure is trying to please everybody.	He doesn't altogether trust me.	False	False	0.8335792	421	421, 315, 573	0	240
69	Le communisme ne sera jamais atteint de mon vivant.	Communism will never be reached in my lifetime.	Communism will never be reached in my lifetime.	True	True	0.8152151	985	985, 931, 828	1.0	985
70	Comment épelle-t-on votre nom de famille ?	How do you spell your family name?	How do you spell your family name?	True	True	0.79450977	273	273, 108, 43	1.0	273
71	Je n'ai pas compris un seul mot.	I did not understand a word.	I did not understand a word.	True	True	0.8461931	109	109, 466, 402	1.0	109
72	Il confectionna une petite statue à base d'argile molle.	He made a little statue out of soft clay.	He made a little statue out of soft clay.	True	True	0.8331597	621	621, 610, 354	1.0	621
73	L'Islam émergea au septième siècle dans la péninsule arabique.	Islam emerged in the Arabian Peninsula in the seventh century.	Islam emerged in the Arabian Peninsula in the seventh century.	True	True	0.44174075	675	675, 719, 912	1.0	675
74	Je n'aurais pu résoudre cette affaire sans toi.	I couldn't have solved this case without you.	I couldn't have solved this case without you.	True	True	0.7252518	584	584, 570, 245	1.0	584
75	Elle demande comment c’est possible.	If you see a mistake, then please correct it.	She's asking how that's possible.	False	False	0.99331844	988	988, 295, 504	0	846
76	Dans ma famille, ce sont tous des lève-tôt.	I would like to go and get my stuff.	My family are all early risers.	False	False	0.85028005	6	6, 296, 931	0	540
77	Si je pouvais être comme ça...	If I could be like that...	If I could be like that...	True	True	0.6404085	790	790, 795, 991	1.0	790
78	Il y a un type en bas qui te demande.	It's easy to find an example.	There's a guy downstairs asking for you.	False	False	0.94086134	295	295, 988, 3	0	674
79	Je t'aime !	I love you!	I love you!	True	True	0.61607194	892	892, 767, 782	1.0	892
80	Elle n'a pas froid aux yeux.	She has dry hair.	She is not afraid of anything.	False	False	0.75130844	288	288, 126, 335	0	180
81	J'ai appris que tu venais juste de te marier.	I'd appreciate it if you'd come with me.	I heard you just got married.	False	False	0.76127326	500	500, 899, 322	0	464
82	Où est-ce que tout le monde se rend ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Where's everyone going?	False	False	0.64567995	456	456, 222, 560	0	92
83	Je l'assurais de mon plus profond regret.	"""To tell you the truth, I am scared of heights."" ""You are a coward!"""	I showed him my deepest regret.	False	False	0.8634068	965	965, 606, 197	0	416
84	Vous auriez dû la fermer.	The burqa is a choice.	You should've kept your mouth shut.	False	False	0.98506665	723	723, 707, 283	0	23
85	Ça montre seulement que tu n'es pas un robot.	It only shows you're not a robot.	It only shows you're not a robot.	True	True	0.697474	910	910, 828, 830	1.0	910
86	Comment as-tu pu laisser passer cela ?	How could you have let it happen?	How could you have let it happen?	True	True	0.8401153	181	181, 304, 504	1.0	181
87	J'ai vu votre père.	I saw your father.	I saw your father.	True	True	0.6893811	713	713, 130, 408	1.0	713
88	Personne ne m'invita à la fête.	Nobody invited me to the party.	Nobody invited me to the party.	True	True	0.7780975	523	523, 79, 429	1.0	523
89	Je suis curieux.	I am curious.	I am curious.	True	True	0.7827573	894	894, 272, 681	1.0	894
90	Tu me comprends.	I could tutor you.	You understand me.	False	True	0.6735555	604	604, 461, 487	0.5	461
91	Le problème se résout tout seul.	The problem resolved itself.	The problem resolved itself.	True	True	1.007407	246	246, 756, 779	1.0	246
92	Quand tu es à Rome, agis comme un Romain.	It is inevitable that I go to France someday, I just don't know when.	When in Rome, do as the Romans do.	False	False	0.93403614	899	899, 613, 775	0	258
93	Je ne voulais pas attraper froid, je ne suis donc pas sorti.	I am not an artist. I never had the knack for it.	I didn't want to catch a cold, so I didn't go out.	False	True	0.91038394	828	828, 330, 709	0.5	330
94	Vous vendiez des pommes au marché.	You used to sell some apples at the market.	You used to sell some apples at the market.	True	True	0.8380945	690	690, 691, 706	1.0	690
95	Il me l'a reproché.	I persuaded her to be at home.	He blamed it on me.	False	True	0.874027	355	355, 121, 268	0.5	121
96	J'ai toujours plus apprécié les personnages mystérieux.	I always liked mysterious characters more.	I always liked mysterious characters more.	True	True	0.7385777	770	770, 822, 899	1.0	770
97	La bougie s'est éteinte d'elle-même.	It frosted last night.	The candle went out by itself.	False	False	1.0072812	218	218, 727, 957	0	527
98	C'est pas possible !	I don't speak French well enough!	This can't be!	False	False	0.7859547	918	918, 159, 802	0	955
99	Veuillez accrocher votre manteau dans l'antichambre, s'il vous plait.	"""To tell you the truth, I am scared of heights."" ""You are a coward!"""	Please hang your coat in the anteroom.	False	False	0.73043096	965	965, 619, 918	0	234
100	Ils veulent simplement faire ta connaissance.	Let's discuss the problem with them.	They just want to get to know you.	False	True	0.84262085	205	205, 968, 400	0.3333333333333333	400
101	Quelqu'un peut-il m'aider ?	Didn't anyone question you?	Can somebody help me?	False	False	0.7919018	629	629, 534, 536	0	56
102	Presque tout le monde était en retard.	Everyone is exhausted.	Almost everyone was late.	False	False	0.8399458	70	70, 29, 297	0	89
103	Arrête ! Tu la mets mal à l'aise !	I don't want to be lame; I want to be cool!!	Stop it! You're making her feel uncomfortable!	False	False	0.8533329	795	795, 767, 918	0	933
104	Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel !	Today is June 18th and it is Muiriel's birthday!	Today is June 18th and it is Muiriel's birthday!	True	True	0.5822245	739	739, 740, 696	1.0	739
105	Quiconque vous a-t-il vu entrer ici ?	Do you really need to ask the question to know the answer?	Did anyone see you come in here?	False	False	0.8552022	943	943, 456, 560	0	649
106	Encore une tasse de café ?	How about another cup of coffee?	How about another cup of coffee?	True	True	0.8150034	312	312, 560, 556	1.0	312
107	Qui que ce soit d'autre se trouvait-il alentour ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Was there anyone else around?	False	False	0.88633597	456	456, 276, 504	0	531
108	Selon mon opinion, un site web bien conçu ne devrait pas requérir de défilement horizontal.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	True	True	0.60355544	577	577, 877, 544	1.0	577
109	Tom s'est fait une tasse de thé.	Tom made himself a cup of tea.	Tom made himself a cup of tea.	True	True	0.6215646	124	124, 171, 135	1.0	124
110	Quiconque va-t-il manger ça ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Is anyone going to eat that?	False	False	0.7804347	456	456, 560, 112	0	553
111	Je n'ai jamais aimé la biologie.	I never liked biology.	I never liked biology.	True	True	0.62054706	776	776, 775, 828	1.0	776
112	Quel livre intéressant !	What an interesting book!	What an interesting book!	True	True	0.6456902	586	586, 448, 714	1.0	586
113	Je vais m'évanouir si je ne m'assieds pas.	You can put me in jail, but you cannot give me narrower quarters than as a seaman I have always had; you cannot give me coarser food than as a seaman I have always eaten; you cannot make me lonelier than as a seaman I have always been.	I'll drop if I don't sit down.	False	False	0.907573	619	619, 965, 423	0	287
114	La salière était sur la table.	The salt cellar was on the table.	The salt cellar was on the table.	True	True	0.7352047	404	404, 311, 79	1.0	404
115	Voudras-tu couper tous les arbres ici ?	Are you going to cut down all the trees here?	Are you going to cut down all the trees here?	True	True	0.7564833	255	255, 56, 993	1.0	255
116	Le mobilier de son bureau a pu donner lieu à une déduction d'impôt.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	He could deduct the furnishing of his work room from his taxes.	False	False	1.022442	577	577, 336, 865	0	369
117	Est-ce que c'est une photo récente ?	Is it a recent picture?	Is it a recent picture?	True	True	0.7870126	750	750, 534, 293	1.0	750
118	Il perçoit un salaire à six chiffres.	He has a six-figure salary.	He has a six-figure salary.	True	True	0.85046184	432	432, 759, 478	1.0	432
119	Ça m'a presque fait peur de ne pas te voir connectée pendant toute une journée.	It almost scared me not to see you online for a whole day.	It almost scared me not to see you online for a whole day.	True	True	0.6625345	865	865, 500, 576	1.0	865
120	Tu ne fais que fuir les problèmes de la vie.	Life is hard, but I am harder.	You're just running away from life's problems.	False	False	0.7688861	931	931, 774, 49	0	847
121	Le seigle, le blé et l'orge sont des céréales.	Rye, wheat, and barley are cereals.	Rye, wheat, and barley are cereals.	True	True	0.6448902	192	192, 189, 133	1.0	192
122	Personne ne te l'a-t-il dit ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Didn't anyone tell you?	False	False	0.8075535	456	456, 538, 490	0	628
123	Il me faut m'entretenir avec quelqu'un.	I'd appreciate it if you'd help me.	I have to talk to somebody.	False	False	0.80710864	403	403, 729, 500	0	39
124	J'ai un peu faim.	I have to write some letters.	I'm a bit hungry.	False	False	0.8160025	452	452, 447, 320	0	581
125	Je te remercie très sincèrement de m'avoir montré les erreurs.	I thank you sincerely for having shown me the errors.	I thank you sincerely for having shown me the errors.	True	True	0.6822901	268	268, 580, 658	1.0	268
126	Tout est changé, désormais.	Life is hard, but I am harder.	That's all changed now.	False	False	0.7798369	931	931, 69, 815	0	357
127	Aujourd'hui est un jour formidable !	Today is a good day!	Today is a good day!	True	True	0.5123999	696	696, 174, 892	1.0	696
128	Connais-tu quiconque, ici ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Do you know someone here?	False	False	0.7240952	456	456, 559, 222	0	546
129	Je suis ici jusqu'à trois heures.	I will stay here till three o'clock.	I will stay here till three o'clock.	True	True	0.81779337	14	14, 613, 364	1.0	14
130	Je commence à en avoir assez de tes mensonges.	I thought you liked to learn new things.	I'm getting tired of your lies.	False	False	0.8116708	822	822, 941, 836	0	198
131	Je veux un bateau qui m'emmènera loin d'ici.	I want a boat that'll take me far away from here.	I want a boat that'll take me far away from here.	True	True	0.76955986	979	979, 613, 899	1.0	979
132	Ce fut difficile pour elle de répondre à la question.	She found it difficult to answer the question.	She found it difficult to answer the question.	True	True	0.6525371	206	206, 131, 118	1.0	206
133	J'ai eu peur de m'endormir en conduisant.	It was driving me crazy.	I was afraid I might fall asleep while driving.	False	False	0.80163836	616	616, 330, 375	0	140
134	Je n'ai pas froid aux yeux.	I don't drink beer, only spirits.	I'm not scared.	False	False	0.7248961	709	709, 161, 706	0	179
135	Le seigle était appelé le grain de la pauvreté.	Rye was called the grain of poverty.	Rye was called the grain of poverty.	True	True	0.8204068	986	986, 242, 727	1.0	986
136	Très peu nombreux sont ceux qui connaissent leur groupe sanguin.	Very few people know what their blood group is.	Very few people know what their blood group is.	True	True	0.8764883	298	298, 433, 987	1.0	298
137	C'est ta vie quotidienne qui est ton temple et ta religion !	Your daily life is your temple and your religion.	Your daily life is your temple and your religion.	True	True	0.6421902	715	715, 923, 696	1.0	715
138	Cette texte n'est pas une texte traduite.	This text is not a translated text.	This text is not a translated text.	True	True	0.73559487	186	186, 361, 244	1.0	186
139	Je ne veux surtout pas vivre dans une grande ville.	I have no wish to live in a large city.	I have no wish to live in a large city.	True	True	0.6830249	656	656, 252, 730	1.0	656
140	Un rhinocéros est très grand.	The rhinoceros is very big.	The rhinoceros is very big.	True	True	0.6599214	155	155, 961, 984	1.0	155
141	La chance est aveugle.	Innocence is a beautiful thing.	Luck is blind.	False	False	0.85041964	834	834, 368, 393	0	163
142	Je gagne 100€ par jour.	I make 100 euros per day.	I make 100 euros per day.	True	True	0.7326511	759	759, 706, 513	1.0	759
143	La route est longue.	The street is paved with asphalt.	The way is long.	False	True	0.9203509	143	143, 314, 305	0.5	314
144	J'ai tout lu à ton sujet.	I have to write some letters.	I've read all about you.	False	True	0.78324103	452	452, 706, 576	0.3333333333333333	576
145	Mais la possibilité semble improbable.	But the possibility seems unlikely.	But the possibility seems unlikely.	True	True	0.5134771	897	897, 199, 779	1.0	897
146	Personne ne saura.	No one is home.	Nobody will know.	False	False	0.9704088	515	515, 241, 242	0	879
147	Tu crois que nous la trouverons, sa maison à elle ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Do you think that we'll find her house?	False	True	0.92338324	456	456, 276, 285	0.3333333333333333	285
148	Comment pourrais-je être un robot ? Les robots ne rêvent pas.	How could I be a robot? Robots don't dream.	How could I be a robot? Robots don't dream.	True	True	0.6731974	911	911, 483, 456	1.0	911
149	N'écrivez jamais les mots « borchtch » et « chtchi » en allemand !	"Never write the words ""bortsch"" and ""shchi"" in German!"	"Never write the words ""bortsch"" and ""shchi"" in German!"	True	True	0.53506744	505	505, 918, 795	1.0	505
150	Les cambrioleurs sont en prison.	The burglars are in prison.	The burglars are in prison.	True	True	0.9743924	283	283, 557, 235	1.0	283
151	Il a la poisse.	These trousers are dirty.	He has very bad luck.	False	False	0.8567946	702	702, 115, 690	0	190
152	Ne tenez aucun compte de ce qu'il dit.	Don't take any notice of what he says.	Don't take any notice of what he says.	True	True	0.745214	422	422, 197, 232	1.0	422
153	L'architecte se vantait d'avoir reçu une récompense prestigieuse.	The architect boasted that he had received a prestigious award.	The architect boasted that he had received a prestigious award.	True	True	0.6358458	610	610, 411, 413	1.0	610
154	Avez-vous vu qui que ce soit de suspect ?	Do you drink beer or wine?	Did you see anyone suspicious?	False	False	0.79365885	699	699, 376, 943	0	631
155	Demain, il va alunir.	If you don't eat, you die.	Tomorrow, he will land on the moon.	False	False	0.93270993	991	991, 477, 555	0	935
156	Puis-je emprunter le vôtre ?	Want to drink something?	Can I borrow yours?	False	False	0.8949369	958	958, 276, 222	0	219
157	Elle a prétendu qu'elle ne l'avait pas entendu.	She made believe that she had not heard him.	She made believe that she had not heard him.	True	True	0.7136638	46	46, 355, 576	1.0	46
158	Tout le monde me déteste, à l'école.	I don't speak French well enough!	Everybody at school hates me.	False	True	0.87420654	918	918, 931, 80	0.3333333333333333	80
159	J'en perds mes mots.	I don't drink beer, only spirits.	Words fail me.	False	False	0.90313935	709	709, 918, 408	0	745
160	Est-ce que tu te fous de moi ? !	I don't want to be lame; I want to be cool!!	Are you freaking kidding me?!	False	False	0.8336235	795	795, 933, 918	0	793
161	Quiconque vous y a-t-il vu ?	Who am I? Where do I come from? Is there life after death? What is the meaning of life on earth?	Did anyone see you there?	False	False	0.8167883	456	456, 560, 112	0	645
162	Il écrit souvent à ses parents.	He often writes to his parents.	He often writes to his parents.	True	True	0.40121722	281	281, 823, 449	1.0	281
163	Qui écrit lit deux fois.	He who writes reads twice.	He who writes reads twice.	True	True	0.8916192	468	468, 449, 223	1.0	468
164	Elle a attribué son succès à la bonne fortune.	She attributed her success to good luck.	She attributed her success to good luck.	True	True	0.7406008	413	413, 686, 683	1.0	413
165	Après sa licence, il est devenu professeur.	Having graduated from college, she became a teacher.	Having graduated from college, she became a teacher.	True	True	0.86016226	260	260, 118, 15	1.0	260
166	Je n'espère rien, je n'ai peur de rien ; je suis libre.	You can put me in jail, but you cannot give me narrower quarters than as a seaman I have always had; you cannot give me coarser food than as a seaman I have always eaten; you cannot make me lonelier than as a seaman I have always been.	I hope for nothing, I fear for nothing, I am free.	False	False	0.8192518	619	619, 965, 795	0	177
167	Quelqu'un peut-il m'amener en voiture ?	Is anybody ready for dessert?	Can someone give me a lift?	False	False	0.77022636	560	560, 553, 157	0	57
168	Peut-être es-tu encore en veine.	I don't speak French well enough!	You may still be in luck.	False	False	0.8395088	918	918, 875, 944	0	396
169	Vous pouvez vous habiller, maintenant.	Everybody likes you.	You can get dressed now.	False	False	0.79222417	417	417, 408, 912	0	362
170	Le champ était couvert de mauvaises herbes.	The garden was full of beautiful flowers.	The field was rank with weeds.	False	False	0.9884976	720	720, 292, 702	0	261
171	Quand je serai grand, je veux être roi.	When I grow up, I want to be king.	When I grow up, I want to be king.	True	True	0.707579	796	796, 963, 177	1.0	796
172	Place le jeu de cartes sur la table en bois de chêne.	Place the deck of cards on the oaken table.	Place the deck of cards on the oaken table.	True	True	0.8926785	989	989, 404, 241	1.0	989
173	Ça n'arrivera pas.	It won't work.	That won't happen.	False	True	0.7682662	501	501, 762, 526	0.5	762
174	Personne ne peut y mettre un terme.	Don't take any notice of what he says.	Nobody can stop it.	False	False	0.9683552	422	422, 361, 932	0	526
175	Nous avons parlé de cela hier.	You were supposed to have this finished by yesterday.	We talked about this yesterday.	False	False	0.81171453	364	364, 598, 313	0	103
176	Après ça, je pars, mais je me rends compte que j'ai oublié mon sac chez eux.	It is inevitable that I go to France someday, I just don't know when.	After that, I left, but then I realized that I forgot my backpack at their house.	False	False	0.86038685	899	899, 580, 769	0	855
177	Tu serais surprise de ce que tu peux apprendre en une semaine.	You'd be surprised what you can learn in a week.	You'd be surprised what you can learn in a week.	True	True	0.620842	929	929, 822, 956	1.0	929
178	Et si nous retournions à la maison ?	How long will Tom be in Boston?	Why don't we go home?	False	False	0.8187206	203	203, 918, 373	0	993
179	"Le mot de passe est ""Muiriel""."	"The password is ""Muiriel""."	"The password is ""Muiriel""."	True	True	0.6567333	742	742, 741, 957	1.0	742
180	Je suis sans voix.	Nobody asked me anything.	I'm at a loss for words.	False	False	0.9140836	529	529, 918, 315	0	345
181	La climatisation ne fonctionne pas.	It depends on the weather.	The AC doesn't work.	False	True	0.911204	671	671, 139, 144	0.3333333333333333	144
182	Vous devriez utiliser cette chance.	In order to do that, you have to take risks.	You had better avail yourself of this opportunity.	False	False	0.80072904	825	825, 555, 415	0	245
183	Regarde ! Le train est là !	Look! The train is there!	Look! The train is there!	True	True	0.5450132	714	714, 788, 174	1.0	714
