	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
10	Hinum megin girðingarinnar var fegursta haglendi sem ég held að ég hafi nokkurn tíma augum litið . . . .	All that your hand finds to do , do with your very power , for there is no work nor devising nor knowledge nor wisdom in Sheol [ mankind’s common grave ] , the place to which you are going . ” ​ — Ecclesiastes 9 : 5 , 6 , 10 .	On the other side of the fence was the most beautiful pasture scene I guess I have ever seen . . .	False	True	1.1767883	567	567, 298, 593	0.3333333333333333	593
11	Hvers vegna?	Do you ?	Why ?	False	True	1.2494113	979	979, 252, 35	0.5	252
12	þegar stungið hefur verið upp á að þeim yrði bannað að gefa blóð.	to suggestions that they be banned from donating blood .	to suggestions that they be banned from donating blood .	True	True	1.1581383	694	694, 427, 66	1.0	694
13	Á öðrum en óbyggðum eyjum væru þeir eins og fátækir ættingjar, ættu allt sitt undir miskunn innfæddra.	On any but an uninhabited atoll , they would be the equivalent of poor relatives , dependent on the goodwill of the natives .	On any but an uninhabited atoll , they would be the equivalent of poor relatives , dependent on the goodwill of the natives .	True	True	1.1398423	124	124, 404, 18	1.0	124
14	Eftir dauðann leysist líkaminn í sundur og hverfur út í lífvana hluta umhverfisins.	Untreated , the invader can do irreparable damage to the vital organs , even to the point of causing death .	After death the body disintegrates and is reabsorbed into the inanimate component of the environment .	False	False	1.1885281	535	535, 118, 299	0	868
15	Verulegt magn geislavirkra efna fannst í líkömum manna.	The notion that with “ the pill ” and penicillin one can enjoy illicit sex without consequences has been proved a naive absurdity .	High levels of radioactivity were found in their bodies .	False	True	1.13779	427	427, 625, 142	0.5	625
16	Þeir myndu endurbyggja Jerúsalem og musteri hennar og verða vitnisburður þess að Jehóva er Guð sannra spádóma.	They would rebuild Jerusalem and its temple , becoming living witnesses to the fact that Jehovah is the God of true prophecy .	They would rebuild Jerusalem and its temple , becoming living witnesses to the fact that Jehovah is the God of true prophecy .	True	True	0.9849181	419	419, 404, 819	1.0	419
17	"Breytir hin kaþólska kirkja nútímans "" eftir þeirri fyrirmynd "" sem var gefin af Páli og öðrum frumkristnum mönnum?"	How , in fact , did the immortal soul idea get into “ Christian ” teaching ?	Is the Catholic Church today “ walking in a way that accords with the example ” we find in Paul and in the other early Christians ?	False	False	1.0887663	489	489, 809, 583	0	416
18	Samkvæmt einni kenningu kallar heilinn fram upplýsingar úr geymslu eftir kerfi sem byggist á tenginganeti, og þetta flókna tauganet í minni mannsins skilur hvað mest á milli manns og vélar.	The newer systems , moreover , will have some problem - solving abilities not found in the older versions .	According to one theory , the brain’s retrieval system is based on a network of connections and “ this rich network of connections in human memory is one of the most profound differences between humans and machines .	False	False	1.1605628	140	140, 142, 839	0	277
19	Þetta sýnir sig glöggt í sambandi við hina útbreiddu trú á ódauðlega sál.	They see it as the divine punishment for promiscuity .	This is well illustrated with regard to the generally held belief in an immortal soul .	False	False	1.086329	741	741, 451, 73	0	401
20	Þannig komust skipin hjá hinni hættulegu siglingu fyrir Pelopsskaga.	Thus the ships avoided the risks of circumnavigating the Peloponnese .	Thus the ships avoided the risks of circumnavigating the Peloponnese .	True	True	1.0498719	947	947, 679, 743	1.0	947
21	Læknar segja að hann hopi aðeins meðfram taugum í líkamanum og taki sér bólfestu í taugþyrpingum við rætur hryggjarins.	They would besiege the city and build around it a fortification of pointed stakes .	Doctors say it merely beats a retreat , via nerve pathways , to nerve clusters at the base of the spine .	False	False	1.1447549	511	511, 870, 118	0	517
22	Hvað munt þú gera?	Do you ?	What Will You Do ?	False	False	1.2341923	979	979, 844, 109	0	852
23	Samkvæmt skýrslum í Bandaríkjunum er talið að hann hrjái á bilinu 200 til 500 þúsund einstaklinga ár hvert.	The United States alone reports that an estimated 200,000 to 500,000 individuals are afflicted with it each year .	The United States alone reports that an estimated 200,000 to 500,000 individuals are afflicted with it each year .	True	True	1.165327	361	361, 477, 70	1.0	361
24	Hún bætir við: Með auknum rannsóknum og útgáfu mun sífellt fleira fólk vita frekar en trúa að efnislíkami okkar er í sannleka aðeins lirfuhýði, ytri skurn mannverunnar.	The notion that with “ the pill ” and penicillin one can enjoy illicit sex without consequences has been proved a naive absurdity .	She adds : “ With further research and further publications , more and more people will know rather than believe that our physical body is truly only the cocoon , the outer shell of the human being .	False	False	1.0533726	427	427, 118, 809	0	646
25	Sífellt verður vinsælla að skoða Biblíuna með efagirni.	It has become increasingly popular to view the Bible with skepticism .	It has become increasingly popular to view the Bible with skepticism .	True	True	1.168141	733	733, 766, 896	1.0	733
26	Borgarbúar yrðu drepnir og musterið jafnað við jörðu.	It would be a sign for Jewish followers of Jesus to flee out of the city and Judea .	The inhabitants would be killed and the temple would be razed .	False	False	1.0746713	404	404, 686, 18	0	99
27	Þeir vona hins vegar að þeir sem eru úti á braut lauslætisins muni alvarlega íhuga líf sitt og þær afleiðingar sem það getur haft.	Many , however , find little fulfillment in casual sex .	They do , however , hope that those trapped in the “ fast lane ” of promiscuity will seriously reflect on their way of life and what it can result in .	False	True	1.1066036	142	142, 848, 118	0.5	848
28	Undir stjórn þess ríkis mun engum framar standa ógn af kjarnorkuvopnum — og enginn verða fórnarlamb þeirra.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Pr 13 : 12 Under that Kingdom , there will be no more nuclear threat ​ — and no more victims .	False	False	1.039345	118	118, 686, 563	0	537
29	(Sálmur 37: 10, 11; Jesaja 25: 6) Sjúkdómar og dauði munu heyra fortíðinni til.	If death is defeated by means of an ‘ immortal and imperishable ’ soul , then what purpose is served by the resurrection that Jesus taught and that the ancient Hebrew patriarchs believed in ? ​ — Hebrews 11 : 17 - 19 , 35 ; John 5 : 28 , 29 .	Sickness and death will come to be things of the past .	False	False	0.93115616	819	819, 449, 763	0	469
30	Þess vegna tala Brasilíumenn portúgölsku enn þann dag í dag þótt meirihluti íbúa Suður - og Mið - Ameríku tali spænsku.	Hence , even today , Brazil speaks Portuguese , while the major part of the rest of South and Central America speaks Spanish .	Hence , even today , Brazil speaks Portuguese , while the major part of the rest of South and Central America speaks Spanish .	True	True	1.1369034	973	973, 943, 746	1.0	973
31	"Í hinum enskumælandi heimi var þessi nútímaplága kennd við Venus, hina fornu rómversku ástargyðju, og nefnd "" venereal disease . """	Doctors used to call this modern - day plague venereal disease , after Venus , the ancient Roman goddess of love .	Doctors used to call this modern - day plague venereal disease , after Venus , the ancient Roman goddess of love .	True	True	1.0364765	684	684, 235, 118	1.0	684
32	MÁNUDAGINN 1 . júlí árið 1946 umturnaðist tært og lygnt lón lítt þekktrar eyjar í Marshall - eyjaklasanum á Suðvestur - Kyrrahafi, um 3200 kílómetra suðvestur af Hawaii, í blindandi sprengingu.	Almost 275 miles ( 440 km ) away , on the Utirik atoll , the ash fell like a mist .	ON MONDAY , July 1 , 1946 , the sparkling calm lagoon of a little - known atoll in the Marshall Islands , about 2,000 miles ( 3,200 km ) southwest of Hawaii , was shattered by a blinding explosion .	False	True	1.155145	841	841, 55, 120	0.5	55
33	Þegar sem ungur maður byrjaði hann að véfengja sumar kenningar kaþólsku kirkjunnar.	Even as a young man he began questioning various Catholic teachings .	Even as a young man he began questioning various Catholic teachings .	True	True	1.1025251	141	141, 304, 560	1.0	141
34	Mikillar beiskju gætti hjá Bikinibúum vegna þessa.	The Bikinians did not want that ; hence , they went to Kili .	There was much bitterness on the part of the Bikinians over this .	False	False	1.2079586	858	858, 545, 621	0	570
35	"Áið 1520 gaf hann svo út bæklingana "" Ávarp til kristinnar aðalstéttar þýsku þjóðarinnar, "" "" Babýlonarfjötur kirjkunnar "" og "" Frelsi kristins manns . """	Then in 1520 he published the pamphlets “ An Address to the Christian Nobility of the German Nation , ” “ The Babylonian Captivity of the Church ” and “ The Liberty of a Christian Man . ”	Then in 1520 he published the pamphlets “ An Address to the Christian Nobility of the German Nation , ” “ The Babylonian Captivity of the Church ” and “ The Liberty of a Christian Man . ”	True	True	1.095933	409	409, 731, 583	1.0	409
36	Þeim er kastað í Tartarus [í hugum Forn - Grikkja sá hluti Hades þar sem verstu afbrotamönnum var refsað], sem eru hæfileg örlög fyrir þá, og þeir komast aldrei út.	“ Such are hurled into Tartarus [ to the ancient Greeks , a section of Hades reserved for punishment of the worst offenders ] , which is their suitable destiny , and they will never come out . ”	“ Such are hurled into Tartarus [ to the ancient Greeks , a section of Hades reserved for punishment of the worst offenders ] , which is their suitable destiny , and they will never come out . ”	True	True	1.0389495	308	308, 749, 686	1.0	308
37	Í dögun var ég allur í uppnámi því að ég hafði myndað mér heila kenningu um hugsanlegar orsakir hvítblæðis.	Many would ridicule all the evidence that “ the last days ” of the present system had arrived .	By dawn I was all excited because I had worked out a complete theory on the possible causes of leukemia .	False	True	1.104365	298	298, 969, 403	0.5	969
38	Gagnrýni hans varð æ harðari í hverjum bæklingi sem út kom.	The scandalous selling of indulgences by the archbishop of Mainz , for example , particularly raised his ire .	Each became stronger in its criticism .	False	False	1.2540545	621	621, 718, 612	0	561
39	"Vitneskjan um að sá tími sé nú mjög nærri að ríki Guðs muni koma aftur á paradís á jörðinni mun hjálpa þeim að kynnast af eigin raun því sem segir í síðari hluta versins sem getið er að ofan: "" Uppfyllt ósk er lífstré . """	It takes courage to break away from an entrenched religious tradition originating in the mists of pagan antiquity .	A knowledge that the time is very close when the Kingdom will bring paradise conditions back to the earth will help them to experience the latter half of the Bible verse mentioned above : “ A wish come true is a staff of life . ”	False	False	1.0942892	451	451, 731, 819	0	335
40	Ring: Ég minni áheyrendur mína á að það sem ég hef rannsakað er reynsla í nánd við dauðann . . . .	His death would atone for man’s sins .	Ring admits : “ I remind my audiences that what I have studied are near - death experiences , not after - death experiences . . . .	False	False	1.1418753	622	622, 714, 567	0	245
41	Crux simplex eins og hann er sýndur af rómversk - kaþólska fræðimanninum Jústusi Lipsíusi í bók sinni De Cruce Libri Tres	The crux simplex as illustrated by the Roman Catholic scholar Justus Lipsius in his book De Cruce Libri Tres	The crux simplex as illustrated by the Roman Catholic scholar Justus Lipsius in his book De Cruce Libri Tres	True	True	1.0351553	660	660, 551, 737	1.0	660
42	Óraunhæf eftirvænting kveikir aðeins nýjar áhyggjur og vonbrigði.	Promiscuous sex makes a mockery of this blessed arrangement .	Unrealistically high expectations merely produce new anxieties and frustrations .	False	False	1.157146	759	759, 622, 196	0	303
43	Á bilinu 80.000 til 120.000 nýjar veirur eru búnar til á þrem til fimm klukkustundum.	From 80,000 to 120,000 new viruses are created within three to five hours .	From 80,000 to 120,000 new viruses are created within three to five hours .	True	True	1.1570821	243	243, 990, 723	1.0	243
44	Til dæmis segir The Great Soviet Encyclopedia að Dauðahafshandritin hafi verið skrifuð á bilinu frá annarri öld f.	Writes author Baring - Gould in his book Curious Myths of the Middle Ages : “ In the state of Oaxaca [ Mexico ] , the Spaniards found that wooden crosses were erected as sacred symbols . . .	For example , The Great Soviet Encyclopedia says that the Dead Sea Scrolls “ were written between the second century B.C . and A.D .	False	True	1.204479	613	613, 8, 891	0.3333333333333333	891
45	Rétt er að hann segir: Þetta forgengilega á að íklæðast óforgengileikanum og þetta dauðlega að íklæðast ódauðleikanum.	And at the forefront were the apostles of the “ new morality ” ​ — doctors , politicians , philosophers , writers and even clergymen , who proclaimed that the “ old ” sexual restraints were oppressive and harmful .	True , he says : “ For this which is corruptible must put on incorruption , and this which is mortal must put on immortality .	False	False	1.1256913	809	809, 85, 741	0	377
46	Gerir þú það?	Do you ?	Do you ?	True	True	1.2458265	979	979, 173, 974	1.0	979
47	Verða börnin mín heil og eðlileg? '	Do you ?	Will my children be normal ? ’	False	False	1.1759892	979	979, 662, 527	0	784
48	Samræðissjúkdómafaraldurinn er vissulega uggvænlegur, en Biblían gefur ekki til kynna að Guð noti sjúkdóma til að refsa mönnum fyrir ranga breytni.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	The STD epidemic is , to be sure , a frightening specter . But the Bible does not indicate that God today uses disease as punishment for wayward conduct .	False	False	1.0841193	118	118, 731, 126	0	501
49	"Keats skrifaði: "" Ég þrái að trúa á ódauðleika . . . mig langar til að trúa á ódauðleika . """	They see it as the divine punishment for promiscuity .	As Keats wrote : “ I long to believe in immortality . . . I wish to believe in immortality . ”	False	True	1.1348855	741	741, 711, 505	0.5	711
50	En þegar hið forgengilega íklæðist óforgengileikanum og hið dauðlega ódauðleikanum, þá mun rætast orð það, sem ritað er: Dauðinn er uppsvelgdur í sigur . (1.	He boldly denounced and refuted the Trinity doctrine , the immortal soul and eternal hellfire teachings .	But when this which is corruptible puts on incorruption and this which is mortal puts on immortality , then the saying will take place that is written : ‘ Death is swallowed up forever . ’ ”	False	False	1.0639868	988	988, 741, 731	0	183
51	Þar var einn brunnur og vatnið úr honum salt.	The solitary well supplied only brackish water .	The solitary well supplied only brackish water .	True	True	1.2028687	90	90, 921, 383	1.0	90
52	Fyrstu aldar sagnfræðingurinn Flavíus Jósefus skráði uppfyllinguna í fornaldarsögu sinni.	The first - century historian Flavius Josephus recorded the fulfillment in his Antiquities of the Jews .	The first - century historian Flavius Josephus recorded the fulfillment in his Antiquities of the Jews .	True	True	1.1304673	8	8, 235, 613	1.0	8
53	Átt þú til slíkar bækur á heimilinu þínu?	Do you have such books in your home ?	Do you have such books in your home ?	True	True	1.1550574	974	974, 979, 545	1.0	974
54	Hver myndi vilja mig ef ég segði honum að ég væri með ólæknandi sjúkdóm sem getur borist við kynmök?	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Who would want me if I told him that I have an incurable disease that can be sexually transmitted ? ”	False	True	1.144584	118	118, 632, 814	0.5	632
55	Hátíðahöldin í tilefni 500 ára afmælis Marteins Lúthers hafa hins vegar engin varanleg fyrirheit í för með sér, þótt áhugaverð séu á sína vísu, hvorki að því er varðar stjórnsýslu eða trúarlíf.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	The 500th anniversary celebration of Martin Luther’s birth , on the other hand , while of passing interest , holds no lasting promise of global unity , either governmental or religious .	False	False	1.0443077	118	118, 142, 741	0	617
56	Hinar öru breytingar sjöunda áratugarins komu því nær öllum í opna skjöldu.	Many , however , find little fulfillment in casual sex .	The rapid changes of the 1960 ’ s thus caught almost everyone off guard .	False	False	1.2288451	142	142, 767, 169	0	628
57	Við skulum taka sem dæmi orð Jesú um eyðingu Jerúsalem og musteris hennar sem sögð var eiga að gerast á æviskeiði þeirrar kynslóðar sem heyrði hann mæla fram spádóminn.	If death is defeated by means of an ‘ immortal and imperishable ’ soul , then what purpose is served by the resurrection that Jesus taught and that the ancient Hebrew patriarchs believed in ? ​ — Hebrews 11 : 17 - 19 , 35 ; John 5 : 28 , 29 .	Take , for example , Jesus ’ words regarding the destruction of Jerusalem and its temple , foretold to take place within the generation of those who heard him .	False	False	1.0588365	819	819, 993, 567	0	608
58	Skýrsla Matvæla - og landbúnaðarstofnunarinnar árið 1965 um hið vaxandi ójafnvægi milli íbúatölu jarðar og líklegrar getu þeirra til að brauðfæða sig, leiddi í ljós ástand sem margir álítu alvarlegt ef ekki ógnvekjandi . . . .	The notion that with “ the pill ” and penicillin one can enjoy illicit sex without consequences has been proved a naive absurdity .	“ The Food and Agriculture Organization’s 1965 assessment of the developing imbalance between the world’s population and its probable ability to feed itself revealed a situation that many considered serious if not , indeed , alarming . . . .	False	False	1.0638281	427	427, 330, 686	0	916
59	"Þessi athugasemd í bréfi páfa um Lúther og aðrar, sem miða að sáttum, urðu til þess að dagblöð í Róm kölluðu bréfið "" söguleg tímamót í samskiptum kaþólskra og mótmælenda . """	This and other conciliatory commentary about Luther made in the pope’s letter caused Rome newspapers to hail it as a “ historical turning point in the relationship between Catholics and Protestants . ”	This and other conciliatory commentary about Luther made in the pope’s letter caused Rome newspapers to hail it as a “ historical turning point in the relationship between Catholics and Protestants . ”	True	True	0.96338093	175	175, 809, 328	1.0	175
60	216 árum síðar, 323 til 301 f.o.t.	216 years later , 323 to 301 B.C.E .	216 years later , 323 to 301 B.C.E .	True	True	1.0358667	603	603, 803, 830	1.0	603
61	Svo var spurt í dagblaðinu Süddeutsche Zeitung útgefið í München.	This was the question raised by Munich’s Süddeutsche Zeitung .	This was the question raised by Munich’s Süddeutsche Zeitung .	True	True	1.2213526	333	333, 766, 714	1.0	333
62	Sýfilis (sárasótt) drepur menn ekki lengur í milljónatali eins og var á dögum Kólumbusar en er enn sem fyrr hættulegur sjúkdómur.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Syphilis no longer kills millions as it did in Columbus ’ day , but it is still dangerous .	False	False	1.0859255	118	118, 718, 411	0	888
63	""" Siðbótamaðurinn, sem sundraði kristninni, er upp á siðkastið orðinn lykillinn að endursameiningu hennar . "" — Tíme."	“ Indeed , as the reformer who fractured Christianity , Luther has latterly become a key to reuniting it . ” ​ — Time .	“ Indeed , as the reformer who fractured Christianity , Luther has latterly become a key to reuniting it . ” ​ — Time .	True	True	1.1025796	22	22, 731, 369	1.0	22
64	Áformað var að hreinsun og endurnám lands skyldi fara fram á átta ára tímabili.	During these “ last days ” there would be a sharp increase in immorality , pleasure - seeking , crime , family breakdown and juvenile delinquency .	The cleanup and resettlement was planned to extend over an eight - year period .	False	False	1.0934666	256	256, 230, 836	0	415
65	Hvort heldur AIDS, herpes eða aðrir banvænir félagar þeirra halda áfram farsóttarvexti sínum eða verða að lúta í lægra haldi er í rauninni ekki aðalatriði.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	True	True	0.9910029	118	118, 427, 280	1.0	118
66	Þrem til sjö dögum eftir sýkingu tekur fórnarlambið eftir sviða í kynfærum eða þar um kring — fyrirboði um sársaukafull bóluútþot.	Ten to 90 days go by before the victim notices the characteristic syphilitic sore at the place of the germ’s entry ​ — usually the genitals .	Three to seven days after exposure to herpes , the infected one notices a burning or tingling sensation in the genital area ​ — the herald of painful , fluid - filled blisters .	False	False	1.0573453	554	554, 477, 118	0	279
67	"Þegar Guð sagði: "" Því að mold ert þú og til moldar skalt þú aftur hverfa, "" við hvern var hann að tala?"	When God said , “ For dust you are and to dust you will return , ” to whom was he speaking ?	When God said , “ For dust you are and to dust you will return , ” to whom was he speaking ?	True	True	1.0982608	68	68, 982, 384	1.0	68
68	Veraldleiki er í sókn.	The divorce rate is rising sharply and venereal diseases are epidemic .	Secularization is on the march .	False	True	1.3073641	568	568, 431, 142	0.5	431
69	"Að því er segir í einni skýrlsu verður eyjan algerlega óbyggileg "" að eilífu . """	It takes courage to break away from an entrenched religious tradition originating in the mists of pagan antiquity .	According to one report , it will be completely off limits “ forever . ”	False	False	1.161242	451	451, 741, 727	0	158
70	Er ástæða til að efast?	What gives humans this advantage ?	Is There Reason to Doubt ?	False	False	1.2586913	222	222, 420, 789	0	46
71	Pizarro lauk síðan við að leggja undir sig Inkaveldið.	Atahualpa negotiated with Pizarro for his release .	Pizarro then completed the conquest of the Inca Empire .	False	True	1.1198264	933	933, 930, 943	0.5	930
72	Með því að maðurinn allur er syndari deyr hann við dauðann algerlega með líkama og sál (fullum dauða). . . . milli dauðans og upprisunnar er tómarúm; einstaklingurinn heldur tilveru sinni áfram í mesta lagi í minni Guðs.	His death would atone for man’s sins .	Since man as a whole is a sinner , therefore at death he dies completely with body and soul ( full death ) . . . .	False	False	1.0917406	622	622, 988, 369	0	236
73	"(1 . Korintubréf 10: 14) Jóhannes postuli bætti við: "" Gætið yðar fyrir skurðgoðunum . """	Matthew 1 : 18 - 23 and Luke 1 : 26 – 2 : 14 record the miraculous virgin birth of Jesus .	The apostle John added : “ Guard yourselves from idols . ”	False	False	1.00056	449	449, 644, 13	0	384
74	Það var frekar skrýtin tilfinning, því að ég var þarna uppi og þessi líkami fyrir neðan . . . .	I could see them operating on my back . . . .	It was sort of a funny feeling because I was up there and this body was below . . . .	False	False	1.1407882	739	739, 567, 207	0	134
75	Þeir sem aftur sneru fundu, í stað gróðursælla eyja sem þeir höfðu yfirgefið, stórskemmdar eyjar þaktar þéttum, einskisnýtum runnagróðri.	Instead of the lush islands they had left , those who returned found a shattered atoll covered with dense , worthless scrub , few trees and tons of testing debris .	Instead of the lush islands they had left , those who returned found a shattered atoll covered with dense , worthless scrub , few trees and tons of testing debris .	True	True	1.0102205	757	757, 451, 298	1.0	757
76	Ef rit Platons, Dialogos, lýsir hugmyndum hans sjálfs var hann sannfærður um að hann hefði ódauðlega sál.	If his Dialogue writings really reflect his own thinking , Plato was convinced that he had an immortal soul .	If his Dialogue writings really reflect his own thinking , Plato was convinced that he had an immortal soul .	True	True	1.0858166	316	316, 560, 523	1.0	316
77	Svo rækileg yrði eyðingin að jarðveginum yrði sópað burt og fiskimenn myndu þurrka net sín þar.	So thorough would the destruction be that the dust of the city would be scraped away and fishermen would dry their nets there .	So thorough would the destruction be that the dust of the city would be scraped away and fishermen would dry their nets there .	True	True	1.1310889	571	571, 757, 404	1.0	571
78	Mörgum fleirum finnst farsóttarvöxtur AIDS, herpes og annarra samræðissjúkdóma vera meira en bara uppskera hinnar svonefndu kynlífsbyltingar.	Thus spoke a sufferer of the much - publicized genital herpes .	Many similarly feel that the epidemic growth of AIDS , herpes and other STD’s is more than a product of the so - called sexual revolution .	False	False	1.0335189	718	718, 118, 280	0	818
79	Í bók sinni The Agony of Christianity (Kvöl kristninnar) tókst spænski rithöfundurinn Miguel de Unamuno á við þetta sama misræmi.	In his book The Agony of Christianity , Spanish writer Miguel de Unamuno struggled with this same conflict .	In his book The Agony of Christianity , Spanish writer Miguel de Unamuno struggled with this same conflict .	True	True	1.1281257	72	72, 215, 613	1.0	72
80	En, því miður, það kemur ekki í veg fyrir að einkennin gjósi upp á ný!	But , alas , it does not prevent recurrences !	But , alas , it does not prevent recurrences !	True	True	1.1526103	812	812, 767, 292	1.0	812
81	Fjórðungur jarðarbúa sveltur, 40 milljónir deyja ár hvert.	The 50,000 coconut trees and 40 new homes that were part of the three - million - dollar rehabilitation plan were abandoned .	A quarter of the world is hungry , 40 million persons dying annually .	False	False	1.2299557	723	723, 70, 563	0	514
82	Nægir að lesa Phaedo Platons til að sannfærast um það.	Evidently they were not trusting in the “ butterfly ” myth of human philosophy .	It is sufficient to read Plato’s Phaedo to be convinced of that . ”	False	True	1.1822824	523	523, 396, 748	0.3333333333333333	748
83	"Wallis Budge bætir við í bók sinni Amulets and Talismans: "" Krossinn varð ekki æðsta tákn og merki kristninnar fyrr en á 4 . öld . """	Wallis Budge in Amulets and Talismans : “ The cross did not become the supreme emblem and symbol of Christianity until the IVth century . ”	Wallis Budge in Amulets and Talismans : “ The cross did not become the supreme emblem and symbol of Christianity until the IVth century . ”	True	True	1.0568113	323	323, 328, 817	1.0	323
84	' Stjórnleysistímar í kynferðismálum '	Many , however , find little fulfillment in casual sex .	“ A Time of ‘ Sexual Anarchy ’ ”	False	False	1.2067833	142	142, 427, 256	0	497
85	Kókoshneturnar voru lélegar að gæðum.	Canoes are useless as there is no way to launch them through the rough waters .	The coconuts were of poor quality .	False	False	1.2002324	679	679, 63, 142	0	84
86	Í Galatabréfinu 6: 7, 8 segir Biblían: Villist ekki! Guð lætur ekki að sér hæða.	At Galatians 6 : 7 , 8 the Bible says : “ Do not be misled : God is not one to be mocked .	At Galatians 6 : 7 , 8 the Bible says : “ Do not be misled : God is not one to be mocked .	True	True	0.9805614	13	13, 644, 449	1.0	13
87	En það hvarflaði aldrei að mér að svona málfar fyndist í bókum sem skrifaðar eru fyrir tíu til tólf ára krakka.	“ The appalling discovery was made that young doctors and medical students knew practically nothing about [ STD ] ”	But I never dreamed that books written for 10 - to 12 - year - olds would contain such language .	False	False	1.1495129	219	219, 142, 73	0	980
88	Lónið, sem var 142 ferkílómetrar, komst ekki í hálfkvisti við lónið á Bikini sem var 174 ferkílómetrar.	The lagoon was rocked by several - hundred - miles - per - hour winds .	Its 55 square miles ( 142 sq km ) of lagoon did not begin to compare with the 299 square miles ( 774 sq km ) of lagoon in Bikini .	False	False	1.176894	120	120, 584, 743	0	452
89	Það var haustið 1522.	This was in the fall of 1522 .	This was in the fall of 1522 .	True	True	1.2425033	463	463, 442, 904	1.0	463
90	"Læknir einn áætlaði að "" í Kanada séu greind árlega 20 til 50 þúsund ný herpestilfelli . """	In time , an effective test to screen AIDS - contaminated blood may be announced .	One doctor estimated that “ 20,000 to 50,000 new cases of genital herpes are diagnosed in Canada each year . ”	False	True	1.0730476	477	477, 103, 70	0.3333333333333333	70
