	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
17	Telepon aku kalau sudah siap.	The men will be happy no matter what they get back.	Call me when you're ready.	False	False	1.0091574	570	570, 461, 670	0	898
18	Aku memberi Tom perintah langsung, tapi dia tidak mengacuhkannya.	Tom told Mary that he didn't have to do anything.	I gave Tom a direct order, but he ignored it.	False	True	0.9389318	321	321, 385, 392	0.3333333333333333	392
19	Dia tidak memiliki keturunan untuk menggantikannya.	He has no children to succeed to him.	He has no children to succeed to him.	True	True	0.80693674	46	46, 783, 150	1.0	46
20	Saya alergi akan serbuk bunga.	I am allergic to pollen.	I am allergic to pollen.	True	True	1.0423682	259	259, 228, 472	1.0	259
21	Itu ada di bawah kursi.	It is under the chair.	It is under the chair.	True	True	0.9571183	891	891, 610, 653	1.0	891
22	Apa pekerjaan Anda?	Who are you?	What is her profession?	False	False	1.0235581	506	506, 551, 938	0	926
23	Nama saya Ichiro Tanaka.	My name is Ichiro Tanaka.	My name is Ichiro Tanaka.	True	True	0.85147417	979	979, 922, 338	1.0	979
24	Kita wajib melalui pemeriksaan bea dan cukai saat kedatangan.	Customs will ask for a receipt.	It's necessary to go through customs on arriving.	False	False	0.98324466	913	913, 874, 79	0	929
25	Aula ini dapat menampung 2000 orang.	This hall holds two thousand people.	This hall holds two thousand people.	True	True	0.844633	539	539, 771, 49	1.0	539
26	Kau salah jika berpikir bahwa dia berbuat salah.	You are mistaken if you think he is wrong.	You are mistaken if you think he is wrong.	True	True	0.92354	537	537, 996, 103	1.0	537
27	Aku harus menonton sebuah film dokumenter.	I should watch a documentary.	I should watch a documentary.	True	True	0.7920041	755	755, 740, 347	1.0	755
28	Tom dan Mary berdiri berdekatan satu sama lain.	Tom and Mary were standing close to each other.	Tom and Mary were standing close to each other.	True	True	0.759645	763	763, 768, 83	1.0	763
29	Si gadis mendengarkan musik, si pemuda membaca buku.	The girl listened to music, the boy was reading a book.	The girl listened to music, the boy was reading a book.	True	True	0.8583741	630	630, 82, 533	1.0	630
30	Aku akan pergi mandi.	They will follow you.	I'm going to have a shower.	False	False	0.9860095	557	557, 498, 652	0	684
31	Aku tidak sanggup kalau harus berbelanja di toko semahal itu.	I must have tried on everything in the shop, but nothing looked right on me.	I can't afford to shop at such an expensive store.	False	True	0.933545	757	757, 402, 907	0.5	402
32	Dimana kursi saya?	How did you get injured?	Where is my seat?	False	False	1.1144303	159	159, 506, 595	0	239
33	Sudahlah, Tom, kita tidak punya waktu untuk hal ini.	We have to do this the right way.	Look, Tom, we don't have time for this.	False	True	0.9243889	129	129, 595, 292	0.3333333333333333	292
34	Tom lebih pandai bermain catur daripada saya.	Tom plays chess better than me.	Tom plays chess better than me.	True	True	0.8656523	586	586, 902, 329	1.0	586
35	Itu pesananku.	Go for it.	Those are my orders.	False	False	1.1597288	708	708, 270, 639	0	148
36	Aku tidak percaya padamu.	Nothing happens to me.	I don't believe you.	False	False	0.97982407	473	473, 458, 633	0	854
37	Permohonan kenaikan gaji kalian kembali ditolak.	Tom blacked out.	I'm afraid that your request for a pay raise was turned down again.	False	False	1.113268	910	910, 214, 997	0	540
38	Kuharap aku tidak mengganggumu.	I don't want you getting hurt because of me.	I hope I haven't interrupted you.	False	False	0.9733381	459	459, 633, 756	0	782
39	Bahkan Tom sedikit terkejut.	Tom has confidence in Mary.	Even Tom is a little surprised.	False	True	0.8571905	690	690, 747, 263	0.3333333333333333	263
40	Pria tua itu tertabrak sebuah mobil dan segera dilarikan ke rumah sakit.	The old man was hit by a car and was immediately taken to the hospital.	The old man was hit by a car and was immediately taken to the hospital.	True	True	0.84259903	199	199, 315, 383	1.0	199
41	Jika pihak yang lain tidak menawarkan informasi pribadi, lebih baik dibiarkan saja.	If the other party does not offer personal information, however, it is better to leave it alone.	If the other party does not offer personal information, however, it is better to leave it alone.	True	True	0.8258277	436	436, 580, 79	1.0	436
42	Kamu paham kan kenapa kamu sedang dihukum?	May I ask who you are?	You understand why you're being punished, don't you?	False	False	0.97294354	530	530, 152, 153	0	772
43	Bagaimana pendapatnya terhadap berita ini?	What was her reaction to the news?	What was her reaction to the news?	True	True	1.0164864	31	31, 855, 275	1.0	31
44	Aku kehabisan akal.	I made use of this good opportunity.	I was at my wit's end.	False	False	1.1140409	550	550, 164, 903	0	853
45	Dia berkata bahwa dia sangat ingin pergi ke sana.	She said that she was eager to go there.	She said that she was eager to go there.	True	True	0.9187561	581	581, 783, 507	1.0	581
46	Maaf membuatmu menunggu.	I saw them leave together.	I'm sorry to have kept you waiting.	False	False	1.07379	84	84, 992, 450	0	177
47	Aku menangis semalam suntuk.	I am become death, the destroyer of worlds.	I cried all night long.	False	False	1.135566	70	70, 442, 27	0	359
48	Anda ingin segelas kopi lagi?	The first necessary thing in choosing books to read is to select those which really interest you.	Would you like another cup of coffee?	False	False	1.083744	367	367, 641, 719	0	118
49	Kemarin bulan purnama.	I can't stand this hot weather.	It was a full moon yesterday.	False	False	1.1622083	164	164, 70, 162	0	967
50	Kamu harus memperhatikan kendaraan ketika akan menyeberang jalan.	Look out for cars when you cross the road.	Look out for cars when you cross the road.	True	True	0.8760288	647	647, 874, 767	1.0	647
51	Ia pergi berburu rusa.	He went deer hunting.	He went deer hunting.	True	True	0.89602804	480	480, 783, 668	1.0	480
52	"Di Belanda, sudah menjadi kebiasaan saat membangun rumah jika sudah mencapai bagian tertinggi dan atap sudah siap dipasang, pemilik rumah menjamu para tukang bangunan dengan istilah ""bir atap"" untuk memberi selamat. Sebuah bendera kemudian dipasang di bubungan. Jika pemilik rumah agak pelit, yang dipasang bukan bendera, tetapi sapu."	"In the Netherlands, it is the custom that, when during the construction of a house the highest point has been reached and the roof is ready for tiling, the client treats the construction workers to so-called ""tile beer"" to celebrate this. A flag is then placed on the ridge of the house. If the client is too stingy to treat, not a flag, but a broom is placed."	"In the Netherlands, it is the custom that, when during the construction of a house the highest point has been reached and the roof is ready for tiling, the client treats the construction workers to so-called ""tile beer"" to celebrate this. A flag is then placed on the ridge of the house. If the client is too stingy to treat, not a flag, but a broom is placed."	True	True	0.8276994	895	895, 7, 436	1.0	895
53	Tempelkan sebuah perangko pada amplopnya.	Smile for the camera.	Stick a stamp on the envelope.	False	True	1.0608232	740	740, 543, 0	0.5	543
54	Kami telah memutuskan untuk menunda rapat hingga hari Minggu berikutnya.	We've decided to move the meeting to next Sunday.	We've decided to move the meeting to next Sunday.	True	True	0.8683394	717	717, 907, 532	1.0	717
55	Taksi itu menunggu di luar.	Smile for the camera.	The taxi is waiting outside.	False	False	0.9743216	740	740, 433, 891	0	983
56	Saya akan pergi selama beberapa waktu.	I could be away for some time.	I could be away for some time.	True	True	0.8781835	334	334, 906, 365	1.0	334
57	Di dalam hidup, kita semua berjuang untuk mencapai kesuksesan, namun sedikit sekali orang yang berhasil.	We all try hard to make the grade in life, but only a few succeed.	We all try hard to make the grade in life, but only a few succeed.	True	True	0.8461505	410	410, 91, 367	1.0	410
58	Bisakah saya membayar dengan menggunakan kartu kredit?	Can I pay by credit card?	Can I pay by credit card?	True	True	0.9242854	676	676, 238, 57	1.0	676
59	Dia menjalani tes pemeriksaan HIV.	She got tested for HIV.	She got tested for HIV.	True	True	0.92896235	102	102, 560, 438	1.0	102
60	Mengapa kamu gagal di ujian masuk?	Why did you fail on the entrance examination?	Why did you fail on the entrance examination?	True	True	0.88924813	561	561, 820, 76	1.0	561
61	Mungkin lebih baik aku buang saja ini ke tempat sampah.	Go for it.	I should probably just toss this in the trash.	False	False	1.08303	708	708, 455, 900	0	719
62	Dapatkah saya berbicara denganmu sebentar, Tom?	Did Tom say anything to you about that?	Could I speak to you for a moment, Tom?	False	True	0.85198975	277	277, 316, 328	0.5	316
63	Tolong pergi ke rumah saudaramu Amnon.	Someone told me Tom left his wife.	Go, please, to the house of your brother Amnon.	False	False	1.1570312	533	533, 805, 130	0	493
64	Sudah pernah hujan di hutan.	It rained in the forest.	It has been raining in the forest.	False	False	1.0977376	90	90, 523, 88	0	87
65	Dalam waktu dekat ini kita akan mampu mengobati AIDS	In the near future, we will be able to put an end to AIDS.	In the near future, we will be able to put an end to AIDS.	True	True	0.85122824	424	424, 91, 580	1.0	424
66	Ini tidak seperti kamu menangis di bioskop.	It's not like you to cry at movies.	It's not like you to cry at movies.	True	True	0.92856944	959	959, 595, 137	1.0	959
67	Kami masih mencari.	You are no longer a mere child.	We're still searching.	False	False	1.0638375	943	943, 639, 371	0	791
68	Saya membaca buku dari awal sampai akhir.	I read the book from cover to cover.	I read the book from cover to cover.	True	True	0.9372387	376	376, 367, 511	1.0	376
69	Bolehkah saya membuka jendela?	Don't you regret getting that tattoo?	Can I open the window?	False	False	1.045835	271	271, 288, 551	0	554
70	Apartemen-apartemen ini didesain khusus untuk keluarga muda.	These apartments are designed specifically for young families.	These apartments are designed specifically for young families.	True	True	0.7605524	822	822, 779, 79	1.0	822
71	Mematuhi aturan adalah kewajiban kita semua.	It is our duty to obey the law.	It is our duty to obey the law.	True	True	0.9502646	585	585, 739, 221	1.0	585
72	Mengapa kita tidak naik taksi?	Why do you need change?	Why don't we take a taxi?	False	False	0.97635627	919	919, 641, 159	0	377
73	Apa kau meninggalkan tip?	Did you leave a tip?	Did you leave a tip?	True	True	0.97185206	744	744, 710, 641	1.0	744
74	Aku telah menjadi mati, penghancur dunia.	I am become death, the destroyer of worlds.	I am become death, the destroyer of worlds.	True	True	0.82551694	70	70, 27, 104	1.0	70
75	Senyum.	Sugar draws ants.	Smile for the camera.	False	True	1.1952343	879	879, 370, 740	0.3333333333333333	740
76	Sulit sekali mencari pekerjaan.	Finding work is difficult.	Finding work is difficult.	True	True	0.9964067	86	86, 545, 588	1.0	86
77	Karena kedai minum yang biasa kukunjungi berada di bawah jalur kereta api, aku selalu mendengar suara kereta api lewat ketika sedang minum.	My favorite bar is located below the railway, so I always hear the clanging noise of the trains passing by when I'm drinking.	My favorite bar is located below the railway, so I always hear the clanging noise of the trains passing by when I'm drinking.	True	True	0.8420638	596	596, 81, 647	1.0	596
78	Tom mungkin saja sudah pergi.	Tom may have already left.	Tom may have already left.	True	True	0.87281597	165	165, 507, 651	1.0	165
79	Tom menyadari Mary tidak sedang bercanda.	Tom realized Mary wasn't kidding.	Tom realized Mary wasn't kidding.	True	True	0.8247875	123	123, 126, 408	1.0	123
80	Merkurius adalah planet terkecil dalam tata surya kita.	Mercury is the smallest planet in our solar system.	Mercury is the smallest planet in our solar system.	True	True	0.7562102	486	486, 231, 812	1.0	486
81	Aku suka pakaian-pakaian yang mencolok.	Mother-in-law jokes are funny because they're true.	I like showy clothes.	False	True	0.91672957	398	398, 620, 570	0.5	620
82	Tom masih tidak mengangkat teleponnya.	Tom is still not answering his phone.	Tom is still not answering his phone.	True	True	0.8702395	672	672, 56, 408	1.0	672
83	Ini tidak dihitung.	This paragraph is vague.	It just doesn't count.	False	False	0.8823166	446	446, 722, 358	0	933
84	Aku ketinggalan keretaku.	My heart aches for the starving children in Africa.	I missed my train.	False	True	1.1152561	13	13, 925, 992	0.5	925
85	Cepat!	Smile for the camera.	Step on it!	False	False	1.1755967	740	740, 507, 899	0	704
86	Apakah Anda pernah ke Amerika?	What do you want to do next?	Have you ever been to America?	False	False	0.97140574	641	641, 203, 290	0	220
87	Dah!	This is true!	I'll see you later.	False	False	1.098149	232	232, 817, 474	0	695
88	Saya sama sekali tidak bisa berbahasa Prancis.	I need someone who can speak French.	I can't speak French at all.	False	True	0.85537875	347	347, 911, 19	0.5	911
89	Pulanglah ke istrimu, Tom.	Go home to your wife, Tom.	Go home to your wife, Tom.	True	True	1.0730846	333	333, 96, 77	1.0	333
90	Tunggu sebentar, Tom.	Go for it.	Hang on just a second, Tom.	False	True	1.1700902	708	708, 324, 666	0.5	324
91	Aku telanjang!	My dad will kill me.	I am naked!	False	False	1.0775571	652	652, 992, 13	0	94
92	Sayang sekali, dia sakit.	Nothing happens to me.	It's too bad she's ill.	False	False	0.989522	473	473, 639, 384	0	483
93	Kopi ini tidak cukup panas.	This coffee is not hot enough.	This coffee is not hot enough.	True	True	0.85670006	233	233, 787, 134	1.0	233
94	Tidak ada yang boleh keluar tanpa permisi.	No one is to leave without permission.	No one is to leave without permission.	True	True	0.77474487	618	618, 907, 913	1.0	618
95	Aku pikir kita punya beberapa urusan yang belum diselesaikan.	I think we have some unfinished business.	I think we have some unfinished business.	True	True	0.8935858	848	848, 155, 767	1.0	848
96	Saya harus pergi ke toilet.	I need to go to the toilet.	I need to go to the toilet.	True	True	0.8326702	574	574, 472, 907	1.0	574
97	Apa kau tidak jenuh terus-terusan makan di sini?	You are - do not be angry, please - a strange communist.	Aren't you sick of eating here?	False	False	1.0077446	103	103, 764, 16	0	291
98	Aku pikir aku adalah seorang putri di kehidupanku yang sebelumnya.	I think that I was a princess in a past life.	I think that I was a princess in a past life.	True	True	0.9311156	788	788, 847, 943	1.0	788
99	Tikus itu diperangkap ke dalam jebakan dengan potongan keju besar.	The mouse was lured into the trap by a big piece of cheese.	The mouse was lured into the trap by a big piece of cheese.	True	True	0.91417253	980	980, 43, 81	1.0	980
100	Jangan manja gitu. Sepatu merah yang kamu mau itu sudah terjual, yang ada cuma yang biru.	Stop being so selfish. The red shoes you wanted are sold out, and only the blue ones are left.	Stop being so selfish. The red shoes you wanted are sold out, and only the blue ones are left.	True	True	0.9647721	510	510, 364, 638	1.0	510
101	Apakah aku memberitahumu kalau aku memiliki ini?	May I ask who you are?	Did I tell you I had this?	False	False	0.89859307	530	530, 274, 710	0	769
102	Apakah ada pepatah yang mirip dalam bahasa Jepang?	Do you have a similar saying in Japanese?	Do you have a similar saying in Japanese?	True	True	0.84482753	174	174, 580, 131	1.0	174
103	Anda ingin pergi ke mana?	What do you want to do next?	Where would you like to go?	False	True	0.9177445	641	641, 868, 869	0.3333333333333333	869
104	Mohon pemberitahuan pabean anda.	I love lasagna.	Your customs declaration, please.	False	False	1.2053442	189	189, 70, 27	0	940
105	Klabaster dan Gizmo adalah kucing.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.7741957	396	396, 10, 3	1.0	396
106	Pertanyaannya adalah apa yang akan kita lakukan sekarang.	They will follow you.	The question is what do we do now.	False	False	0.9689486	557	557, 585, 364	0	710
107	Australia lebih kecil daripada Amerika Selatan.	Australia is smaller than South America.	Australia is smaller than South America.	True	True	0.5680717	615	615, 386, 776	1.0	615
108	Kami sudah muak dengan keluhanmu.	I am become death, the destroyer of worlds.	We're fed up with your complaining.	False	False	1.062972	70	70, 756, 550	0	635
109	Aku dapat surat dari temanku di London.	I got a letter from a friend of mine in London.	I got a letter from a friend of mine in London.	True	True	0.9386903	161	161, 466, 865	1.0	161
110	Kuharap kita akan segera bertemu lagi.	They will follow you.	I hope we'll see each other again soon.	False	True	1.0357878	557	557, 305, 84	0.5	305
111	"""Selamat pagi,"" kata Tom sambil tersenyum."	"""Good morning"", said Tom with a smile."	"""Good morning"", said Tom with a smile."	True	True	0.94613564	178	178, 359, 899	1.0	178
112	Makan pagi telah dipesan.	I should probably just toss this in the trash.	Breakfast is served.	False	False	1.0497613	719	719, 48, 798	0	973
113	Kemarin, saya pergi ke pasar membeli jeruk peras.	Yesterday, I went to the market to buy some sweet oranges.	Yesterday, I went to the market to buy some sweet oranges.	True	True	0.89611936	447	447, 648, 501	1.0	447
114	Kami telah melakukan yang terbaik yang kami bisa.	We've done what we could.	We've done the best we can.	False	True	0.9484844	735	735, 732, 91	0.5	732
115	Apakah kamu paham dengan apa yang kamu katakan?	Is there something in particular that you want to hear?	Do you understand what you're saying?	False	False	0.8745892	67	67, 938, 266	0	976
116	Jeruk peras rasanya tidak terlalu masam.	Sweet oranges are not very sour.	Sweet oranges are not very sour.	True	True	0.97138584	448	448, 134, 507	1.0	448
117	Hujankah?	Who is it?	Is it raining?	False	False	1.0600355	725	725, 506, 966	0	255
118	Saya tidak makan daging.	I don't eat meat.	I don't eat meat.	True	True	0.9199326	445	445, 843, 907	1.0	445
119	Mana yang lebih kamu suka, wine putih atau merah?	Which do you like better, white wine or red wine?	Which do you like better, white wine or red wine?	True	True	0.8927593	253	253, 686, 595	1.0	253
120	Kenapa kamu tidak membantunya?	Why aren't you helping him?	Why aren't you helping him?	True	True	0.8870263	820	820, 819, 919	1.0	820
121	Siapa mau cokelat panas?	Who wants hot chocolate?	Who wants hot chocolate?	True	True	1.0072236	616	616, 133, 234	1.0	616
122	Apa yang kamu rasakan tentang ini, Tom?	How do you feel about this, Tom?	How do you feel about this, Tom?	True	True	0.82853436	328	328, 276, 317	1.0	328
123	Dedaunan pohonnya menjadi merah.	The tree leaves turned red.	The tree leaves turned red.	True	True	0.8669214	818	818, 673, 25	1.0	818
124	Anda ingin bertanya sesuatu pada saya?	Did Tom say anything to you about that?	Do you want to ask me some questions?	False	True	0.9720552	277	277, 67, 490	0.3333333333333333	490
125	Kami memilih John untuk menjadi kapten kami.	We chose John to be our captain.	We chose John to be our captain.	True	True	0.9236448	863	863, 347, 740	1.0	863
126	Apa saya masih mampu melakukannya?	What does this mean for you?	Will I still be able to do it?	False	False	0.9572468	274	274, 266, 710	0	599
127	Kenapa kamu membutuhkan uang kembalian?	Why do you need change?	Why do you need change?	True	True	0.906011	919	919, 820, 114	1.0	919
128	Selamat pagi, semuanya.	Good morning, everybody.	Good morning, everybody.	True	True	0.9890058	176	176, 359, 342	1.0	176
129	Apa kau pernah mendonorkan darah?	Do you hate me?	Have you ever donated blood?	False	False	0.96091723	612	612, 641, 224	0	249
130	Kamu mengenal seseorang di sini?	May I ask who you are?	Do you know anyone here?	False	False	1.0552312	530	530, 67, 644	0	492
131	Daerah itu memiliki sumber daya mineral yang relatif berlimpah.	That area is relatively rich in natural resources.	That area is relatively rich in natural resources.	True	True	0.8358542	849	849, 257, 418	1.0	849
132	Terima kasih telah membantu Tom.	Thanks for helping Tom.	Thanks for helping Tom.	True	True	1.088328	666	666, 625, 507	1.0	666
133	Apakah kamu mendapatkan ini dari Tom?	Did you get this from Tom?	Did you get this from Tom?	True	True	0.89706445	309	309, 332, 275	1.0	309
134	Aku lebih memilih tinggal di rumah.	I would rather stay at home.	I would rather stay at home.	True	True	0.8811374	544	544, 412, 907	1.0	544
135	Tom bilang ia berencana untuk mengunjungi mantan kekasihnya di Boston.	Tom will be driving through Boston on his way to visit Mary.	Tom said he was planning on visiting an old girlfriend in Boston.	False	True	0.8195236	917	917, 197, 924	0.5	197
136	Apa ini akan memakan waktu beberapa lama?	Is this going to take a while?	Is this going to take a while?	True	True	0.89269066	692	692, 984, 981	1.0	692
137	Dia meminta kami untuk mematuhi peraturan.	I need someone who can speak French.	He urged us to obey the rule.	False	False	0.9620892	347	347, 600, 991	0	59
138	Bahkan Tom terkejut mendengarkan itu.	Tom grudgingly did what Mary asked.	Even Tom was surprised to hear that.	False	True	0.8390862	553	553, 282, 504	0.5	282
139	Kulkas kecilnya kotor.	Rabbits have long ears.	The little fridge is dirty.	False	False	1.1343492	482	482, 620, 442	0	134
140	Aku memberitahu istriku untuk cepat bersiap-siap.	The men will be happy no matter what they get back.	I told my wife to get ready in a hurry.	False	True	0.9077841	570	570, 151, 184	0.5	151
141	Saya tidak dapat pergi.	You don't have to go unless you want to.	I can't go.	False	False	0.9390985	712	712, 764, 897	0	770
142	Tom melakukan apa yang Mary minta dengan berat hati.	Tom grudgingly did what Mary asked.	Tom grudgingly did what Mary asked.	True	True	0.824595	553	553, 507, 504	1.0	553
143	Aku ingin menunjukkan foto Tom ini kepadamu.	I'd like to show this picture of Tom to you.	I'd like to show this picture of Tom to you.	True	True	1.0168883	691	691, 740, 564	1.0	691
144	Cara yang modern telah memajukan industri.	Modern methods have pushed industry forward.	Modern methods have pushed industry forward.	True	True	0.86232054	705	705, 681, 848	1.0	705
145	Bayi itu tertidur.	I am become death, the destroyer of worlds.	The baby fell asleep.	False	False	1.0796076	70	70, 953, 324	0	464
146	Sudah berapa lama Anda tinggal di pulau tersebut?	What do they live on in Egypt?	How long did you live on the island?	False	True	0.940673	614	614, 710, 98	0.3333333333333333	98
147	Kami tahu Tom akan melakukan apa saja yang kami perintahkan.	We know Tom will do whatever we tell him to do.	We know Tom will do whatever we tell him to do.	True	True	0.9424174	372	372, 495, 200	1.0	372
148	Mereka mengenal kita.	Let them take care of themselves.	They know us.	False	False	1.0393623	439	439, 557, 84	0	463
149	Semoga sukses dengan pekerjaan barumu.	Good luck with the new job.	Good luck with the new job.	True	True	1.0418053	900	900, 155, 371	1.0	900
150	Petugas pemadam kebakaran menerobos masuk ke dalam rumah yang sedang terbakar.	The fireman rushed into the burning house.	The fireman rushed into the burning house.	True	True	0.84781337	71	71, 626, 696	1.0	71
151	Petugas Bea dan Cukai memeriksa kotak-kotak.	You have to unpack your luggage for customs inspection.	The customs officials examined the boxes.	False	False	1.0466578	874	874, 913, 648	0	807
152	Aku mau pergi ke tengah kota.	I want to go with you.	I'm going to the center of town.	False	False	1.0071989	498	498, 128, 472	0	825
153	Aku penasaran apa yang sedang dilakukan Tom sekarang.	You are mistaken if you think he is wrong.	I wonder what Tom is doing now.	False	False	1.0275865	537	537, 372, 710	0	495
154	Jangan merokok di ruangan ini.	You are always to knock before entering my room.	Don't smoke in this room.	False	True	0.98893666	472	472, 993, 184	0.5	993
155	Kakakku adalah insinyur.	My name is Hashimoto.	My brother is an engineer.	False	True	0.9981228	922	922, 979, 487	0.3333333333333333	487
156	Tom tidak berkata sepatah kata pun sepanjang sore.	Tom hasn't said a word all evening.	Tom hasn't said a word all evening.	True	True	0.93762374	146	146, 507, 126	1.0	146
157	Aku bertemu dengan Tom Januari ini.	I met Tom this January.	I met Tom this January.	True	True	0.94334555	130	130, 507, 22	1.0	130
158	Apakah kamu sudah minum obat?	Aren't you sick of eating here?	Have you taken your medicine yet?	False	False	0.88990176	291	291, 114, 517	0	210
159	Dan di sinilah mereka.	And here they are.	And here they are.	True	True	1.0310483	675	675, 557, 708	1.0	675
160	Anda harus membuka barang bawaan anda untuk pemeriksaan pabean.	You have to unpack your luggage for customs inspection.	You have to unpack your luggage for customs inspection.	True	True	0.9534961	874	874, 228, 421	1.0	874
161	Mohon maaf, kami kehabisan stok barang tersebut.	I am become death, the destroyer of worlds.	I'm afraid we don't have any left.	False	False	1.1266067	70	70, 652, 189	0	713
162	Tolong panggilkan taksi.	Look out for cars when you cross the road.	Please call a taxi.	False	False	1.2868934	647	647, 320, 324	0	182
163	Kau ingin pergi ke mana?	What do you want to do next?	Where do you want to go?	False	True	0.9132948	641	641, 868, 870	0.5	868
164	Payung ini berapa harganya?	How much do you charge by the hour?	How much does this umbrella cost?	False	False	1.07163	57	57, 121, 926	0	122
165	Maling itu kabur saat melihat polisi.	The police caught sight of the criminal running away.	The thief ran away when she saw the policeman.	False	True	0.87836933	696	696, 383, 914	0.5	383
166	Permisi, apakah kamu melihat Tom dimana?	What are you reading?	Excuse me, have you seen Tom?	False	False	0.907213	551	551, 328, 686	0	326
167	Dia mempunyai watak yang mirip dengan ayahnya.	His character resembles his father's.	His character resembles his father's.	True	True	0.84295785	754	754, 531, 310	1.0	754
168	Dia mengambil pinjaman uang.	Tom borrowed some money from Mary.	He ran into debt.	False	False	0.9571662	204	204, 617, 913	0	400
169	Saya beradu mulut dengan kakak perempuan saya.	My dad will kill me.	I had a quarrel with my sister.	False	False	1.0124065	652	652, 767, 570	0	867
170	Apakah mencari tumpangan dilarang di Australia?	Is hitchhiking prohibited in Australia?	Is hitchhiking prohibited in Australia?	True	True	0.95717895	191	191, 820, 377	1.0	191
171	Aku keceplosan mengatakan hal yang seharusnya tidak aku katakan.	That may mean nothing to you, but it means a lot to me.	A foolish impulse made me say what I should have left unsaid.	False	True	0.89627445	364	364, 519, 398	0.5	519
172	Kamu perlu melihat gambar besar itu di sini.	Smile for the camera.	You need to look at the big picture here.	False	True	0.9784913	740	740, 716, 755	0.5	716
173	Tom dan Mary bermain tenis seharian.	Tom and Mary played tennis all day long.	Tom and Mary played tennis all day long.	True	True	0.7519618	170	170, 56, 35	1.0	170
174	Aku sadar kalau apa yang telah aku pilih ternyata tidak membuatku tertarik.	A foolish impulse made me say what I should have left unsaid.	I realized that what I had chosen didn't really interest me.	False	True	0.86034095	519	519, 330, 633	0.5	330
175	Terima kasih atas koreksinya.	I made use of this good opportunity.	Thank you for the corrections.	False	False	1.1399099	550	550, 439, 438	0	451
176	"""Apakah kau melihat ponselku?"" ""Ada di meja."""	"""Have you seen my cell phone?"" ""It's on the table."""	"""Have you seen my cell phone?"" ""It's on the table."""	True	True	0.97856104	208	208, 728, 612	1.0	208
177	Tahun 1990-an dimulai dengan peristiwa Teluk	The 1990s began with the Gulf incident.	The 1990s began with the Gulf incident.	True	True	0.883242	422	422, 340, 671	1.0	422
178	Jim suka dengan dokternya.	Jim likes the doctor.	Jim likes the doctor.	True	True	0.84224784	384	384, 955, 690	1.0	384
179	"""Aku ingin buku itu"", katanya pada dirinya sendiri."	"""I want that book"", he said to himself."	"""I want that book"", he said to himself."	True	True	0.7877935	423	423, 466, 376	1.0	423
