	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
13	Á öðrum en óbyggðum eyjum væru þeir eins og fátækir ættingjar, ættu allt sitt undir miskunn innfæddra.	They never swallowed Plato’s pagan philosophy , for they knew very well that Jesus had taught : “ Do not marvel at this , because the hour is coming in which all those in the memorial tombs will hear his voice and come out , those who did good things to a resurrection of life , those who practiced vile things to a resurrection of judgment . ”	On any but an uninhabited atoll , they would be the equivalent of poor relatives , dependent on the goodwill of the natives .	False	False	0.77057266	349	349, 693, 372	0	124
14	Eftir dauðann leysist líkaminn í sundur og hverfur út í lífvana hluta umhverfisins.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	After death the body disintegrates and is reabsorbed into the inanimate component of the environment .	False	False	0.80149317	605	605, 424, 118	0	868
15	Verulegt magn geislavirkra efna fannst í líkömum manna.	In fact , so many NDEs are closely related to the patients ’ experiences and background in life that it is unreasonable to believe that they are having a glimpse of a realm beyond death .	High levels of radioactivity were found in their bodies .	False	False	0.9148935	424	424, 605, 692	0	625
16	Þeir myndu endurbyggja Jerúsalem og musteri hennar og verða vitnisburður þess að Jehóva er Guð sannra spádóma.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	They would rebuild Jerusalem and its temple , becoming living witnesses to the fact that Jehovah is the God of true prophecy .	False	False	0.5346658	605	605, 424, 819	0	419
17	"Breytir hin kaþólska kirkja nútímans "" eftir þeirri fyrirmynd "" sem var gefin af Páli og öðrum frumkristnum mönnum?"	Psychologist Siegel quotes one lecturer on the paranormal , or supernatural , as saying that “ if we are to examine the evidence for an afterlife honestly and dispassionately we must free ourselves from the tyranny of common sense . ”	Is the Catholic Church today “ walking in a way that accords with the example ” we find in Paul and in the other early Christians ?	False	False	0.86587787	69	69, 731, 102	0	416
18	Samkvæmt einni kenningu kallar heilinn fram upplýsingar úr geymslu eftir kerfi sem byggist á tenginganeti, og þetta flókna tauganet í minni mannsins skilur hvað mest á milli manns og vélar.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	According to one theory , the brain’s retrieval system is based on a network of connections and “ this rich network of connections in human memory is one of the most profound differences between humans and machines .	False	False	0.6014323	605	605, 424, 69	0	277
19	Þetta sýnir sig glöggt í sambandi við hina útbreiddu trú á ódauðlega sál.	The German Lutheran Catechism for Grown - Ups ( Evangelischer Erwachsenenkatechismus ) states regarding the body - soul split taught by Plato : “ Evangelical theologians of modern times challenge this combination of Greek and Biblical concepts . . . .	This is well illustrated with regard to the generally held belief in an immortal soul .	False	False	0.8094554	215	215, 118, 424	0	401
20	Þannig komust skipin hjá hinni hættulegu siglingu fyrir Pelopsskaga.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	Thus the ships avoided the risks of circumnavigating the Peloponnese .	False	True	1.0079681	605	605, 242, 947	0.3333333333333333	947
21	Læknar segja að hann hopi aðeins meðfram taugum í líkamanum og taki sér bólfestu í taugþyrpingum við rætur hryggjarins.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	Doctors say it merely beats a retreat , via nerve pathways , to nerve clusters at the base of the spine .	False	False	0.7500849	605	605, 424, 349	0	517
22	Hvað munt þú gera?	Are they vague or are they specific ?	What Will You Do ?	False	False	0.7342094	691	691, 222, 697	0	852
23	Samkvæmt skýrslum í Bandaríkjunum er talið að hann hrjái á bilinu 200 til 500 þúsund einstaklinga ár hvert.	In fact , so many NDEs are closely related to the patients ’ experiences and background in life that it is unreasonable to believe that they are having a glimpse of a realm beyond death .	The United States alone reports that an estimated 200,000 to 500,000 individuals are afflicted with it each year .	False	False	0.78215516	424	424, 605, 542	0	361
24	Hún bætir við: Með auknum rannsóknum og útgáfu mun sífellt fleira fólk vita frekar en trúa að efnislíkami okkar er í sannleka aðeins lirfuhýði, ytri skurn mannverunnar.	Psychologist Siegel quotes one lecturer on the paranormal , or supernatural , as saying that “ if we are to examine the evidence for an afterlife honestly and dispassionately we must free ourselves from the tyranny of common sense . ”	She adds : “ With further research and further publications , more and more people will know rather than believe that our physical body is truly only the cocoon , the outer shell of the human being .	False	False	0.8043934	69	69, 424, 215	0	646
25	Sífellt verður vinsælla að skoða Biblíuna með efagirni.	A good example of such a break is in the New World Translation of the Holy Scriptures , which renders staurós as “ torture stake ” and the verb stauróo as “ impale , ” not “ crucify . ”	It has become increasingly popular to view the Bible with skepticism .	False	False	0.9305155	845	845, 605, 731	0	733
26	Borgarbúar yrðu drepnir og musterið jafnað við jörðu.	In addition , the Hebrew Scriptures clearly show that the faithful men and women of old awaited a resurrection , even as Paul commented in Hebrews 11 : 35 : “ Women received their dead by resurrection [ in certain miraculous cases ] ; but other men were tortured because they would not accept release by some ransom , in order that they might attain a better resurrection [ to everlasting life ] . ”	The inhabitants would be killed and the temple would be razed .	False	False	0.9190793	693	693, 642, 605	0	99
27	Þeir vona hins vegar að þeir sem eru úti á braut lauslætisins muni alvarlega íhuga líf sitt og þær afleiðingar sem það getur haft.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	They do , however , hope that those trapped in the “ fast lane ” of promiscuity will seriously reflect on their way of life and what it can result in .	False	False	0.5373218	605	605, 424, 448	0	848
28	Undir stjórn þess ríkis mun engum framar standa ógn af kjarnorkuvopnum — og enginn verða fórnarlamb þeirra.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	Pr 13 : 12 Under that Kingdom , there will be no more nuclear threat ​ — and no more victims .	False	False	0.8613676	605	605, 424, 343	0	537
29	(Sálmur 37: 10, 11; Jesaja 25: 6) Sjúkdómar og dauði munu heyra fortíðinni til.	Matthew 1 : 18 - 23 and Luke 1 : 26 – 2 : 14 record the miraculous virgin birth of Jesus .	Sickness and death will come to be things of the past .	False	False	0.75398207	449	449, 819, 701	0	469
30	Þess vegna tala Brasilíumenn portúgölsku enn þann dag í dag þótt meirihluti íbúa Suður - og Mið - Ameríku tali spænsku.	Hence , even today , Brazil speaks Portuguese , while the major part of the rest of South and Central America speaks Spanish .	Hence , even today , Brazil speaks Portuguese , while the major part of the rest of South and Central America speaks Spanish .	True	True	0.5828451	973	973, 311, 102	1.0	973
31	"Í hinum enskumælandi heimi var þessi nútímaplága kennd við Venus, hina fornu rómversku ástargyðju, og nefnd "" venereal disease . """	Doctors used to call this modern - day plague venereal disease , after Venus , the ancient Roman goddess of love .	Doctors used to call this modern - day plague venereal disease , after Venus , the ancient Roman goddess of love .	True	True	0.72045946	684	684, 69, 687	1.0	684
32	MÁNUDAGINN 1 . júlí árið 1946 umturnaðist tært og lygnt lón lítt þekktrar eyjar í Marshall - eyjaklasanum á Suðvestur - Kyrrahafi, um 3200 kílómetra suðvestur af Hawaii, í blindandi sprengingu.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	ON MONDAY , July 1 , 1946 , the sparkling calm lagoon of a little - known atoll in the Marshall Islands , about 2,000 miles ( 3,200 km ) southwest of Hawaii , was shattered by a blinding explosion .	False	False	0.5430441	605	605, 424, 62	0	55
33	Þegar sem ungur maður byrjaði hann að véfengja sumar kenningar kaþólsku kirkjunnar.	Even as a young man he began questioning various Catholic teachings .	Even as a young man he began questioning various Catholic teachings .	True	True	0.6224103	141	141, 676, 989	1.0	141
34	Mikillar beiskju gætti hjá Bikinibúum vegna þessa.	In fact , so many NDEs are closely related to the patients ’ experiences and background in life that it is unreasonable to believe that they are having a glimpse of a realm beyond death .	There was much bitterness on the part of the Bikinians over this .	False	False	0.94102657	424	424, 642, 311	0	570
35	"Áið 1520 gaf hann svo út bæklingana "" Ávarp til kristinnar aðalstéttar þýsku þjóðarinnar, "" "" Babýlonarfjötur kirjkunnar "" og "" Frelsi kristins manns . """	Psychologist Siegel quotes one lecturer on the paranormal , or supernatural , as saying that “ if we are to examine the evidence for an afterlife honestly and dispassionately we must free ourselves from the tyranny of common sense . ”	Then in 1520 he published the pamphlets “ An Address to the Christian Nobility of the German Nation , ” “ The Babylonian Captivity of the Church ” and “ The Liberty of a Christian Man . ”	False	False	0.76276565	69	69, 731, 605	0	409
36	Þeim er kastað í Tartarus [í hugum Forn - Grikkja sá hluti Hades þar sem verstu afbrotamönnum var refsað], sem eru hæfileg örlög fyrir þá, og þeir komast aldrei út.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	“ Such are hurled into Tartarus [ to the ancient Greeks , a section of Hades reserved for punishment of the worst offenders ] , which is their suitable destiny , and they will never come out . ”	False	False	0.45746458	605	605, 424, 311	0	308
37	Í dögun var ég allur í uppnámi því að ég hafði myndað mér heila kenningu um hugsanlegar orsakir hvítblæðis.	In fact , so many NDEs are closely related to the patients ’ experiences and background in life that it is unreasonable to believe that they are having a glimpse of a realm beyond death .	By dawn I was all excited because I had worked out a complete theory on the possible causes of leukemia .	False	False	0.7521963	424	424, 69, 349	0	969
38	Gagnrýni hans varð æ harðari í hverjum bæklingi sem út kom.	ON MONDAY , July 1 , 1946 , the sparkling calm lagoon of a little - known atoll in the Marshall Islands , about 2,000 miles ( 3,200 km ) southwest of Hawaii , was shattered by a blinding explosion .	Each became stronger in its criticism .	False	False	0.9419588	55	55, 279, 642	0	561
39	"Vitneskjan um að sá tími sé nú mjög nærri að ríki Guðs muni koma aftur á paradís á jörðinni mun hjálpa þeim að kynnast af eigin raun því sem segir í síðari hluta versins sem getið er að ofan: "" Uppfyllt ósk er lífstré . """	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	A knowledge that the time is very close when the Kingdom will bring paradise conditions back to the earth will help them to experience the latter half of the Bible verse mentioned above : “ A wish come true is a staff of life . ”	False	False	0.54593706	605	605, 424, 69	0	335
40	Ring: Ég minni áheyrendur mína á að það sem ég hef rannsakað er reynsla í nánd við dauðann . . . .	In confirmation of this , appendix No . 162 of The Companion Bible states concerning staurós that it “ denotes an upright pale or stake , to which the criminals were nailed for execution . . . .	Ring admits : “ I remind my audiences that what I have studied are near - death experiences , not after - death experiences . . . .	False	False	0.7730801	413	413, 349, 183	0	245
41	Crux simplex eins og hann er sýndur af rómversk - kaþólska fræðimanninum Jústusi Lipsíusi í bók sinni De Cruce Libri Tres	The crux simplex as illustrated by the Roman Catholic scholar Justus Lipsius in his book De Cruce Libri Tres	The crux simplex as illustrated by the Roman Catholic scholar Justus Lipsius in his book De Cruce Libri Tres	True	True	0.70974755	660	660, 605, 583	1.0	660
42	Óraunhæf eftirvænting kveikir aðeins nýjar áhyggjur og vonbrigði.	Psychologist Siegel quotes one lecturer on the paranormal , or supernatural , as saying that “ if we are to examine the evidence for an afterlife honestly and dispassionately we must free ourselves from the tyranny of common sense . ”	Unrealistically high expectations merely produce new anxieties and frustrations .	False	False	0.9869726	69	69, 687, 118	0	303
43	Á bilinu 80.000 til 120.000 nýjar veirur eru búnar til á þrem til fimm klukkustundum.	The United States alone reports that an estimated 200,000 to 500,000 individuals are afflicted with it each year .	From 80,000 to 120,000 new viruses are created within three to five hours .	False	False	0.85219276	361	361, 62, 70	0	243
44	Til dæmis segir The Great Soviet Encyclopedia að Dauðahafshandritin hafi verið skrifuð á bilinu frá annarri öld f.	For example , The Great Soviet Encyclopedia says that the Dead Sea Scrolls “ were written between the second century B.C . and A.D .	For example , The Great Soviet Encyclopedia says that the Dead Sea Scrolls “ were written between the second century B.C . and A.D .	True	True	0.69829154	891	891, 261, 716	1.0	891
45	Rétt er að hann segir: Þetta forgengilega á að íklæðast óforgengileikanum og þetta dauðlega að íklæðast ódauðleikanum.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	True , he says : “ For this which is corruptible must put on incorruption , and this which is mortal must put on immortality .	False	False	0.77080214	605	605, 424, 349	0	377
46	Gerir þú það?	Are they vague or are they specific ?	Do you ?	False	False	0.78494024	691	691, 173, 784	0	979
47	Verða börnin mín heil og eðlileg? '	( Psychology Today , January 1981 ) Interestingly , this same lecturer “ argues that ghosts and apparitions are indeed hallucinations , but they are projected telepathically from the minds of dead people to those of the living ! ”	Will my children be normal ? ’	False	False	0.8207116	687	687, 69, 489	0	784
48	Samræðissjúkdómafaraldurinn er vissulega uggvænlegur, en Biblían gefur ekki til kynna að Guð noti sjúkdóma til að refsa mönnum fyrir ranga breytni.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	The STD epidemic is , to be sure , a frightening specter . But the Bible does not indicate that God today uses disease as punishment for wayward conduct .	False	False	0.7393459	605	605, 424, 69	0	501
49	"Keats skrifaði: "" Ég þrái að trúa á ódauðleika . . . mig langar til að trúa á ódauðleika . """	They never swallowed Plato’s pagan philosophy , for they knew very well that Jesus had taught : “ Do not marvel at this , because the hour is coming in which all those in the memorial tombs will hear his voice and come out , those who did good things to a resurrection of life , those who practiced vile things to a resurrection of judgment . ”	As Keats wrote : “ I long to believe in immortality . . . I wish to believe in immortality . ”	False	True	0.8041496	349	349, 711, 731	0.5	711
50	En þegar hið forgengilega íklæðist óforgengileikanum og hið dauðlega ódauðleikanum, þá mun rætast orð það, sem ritað er: Dauðinn er uppsvelgdur í sigur . (1.	But when this which is corruptible puts on incorruption and this which is mortal puts on immortality , then the saying will take place that is written : ‘ Death is swallowed up forever . ’ ”	But when this which is corruptible puts on incorruption and this which is mortal puts on immortality , then the saying will take place that is written : ‘ Death is swallowed up forever . ’ ”	True	True	0.66788864	183	183, 993, 349	1.0	183
51	Þar var einn brunnur og vatnið úr honum salt.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	The solitary well supplied only brackish water .	False	False	0.98495734	605	605, 455, 374	0	90
52	Fyrstu aldar sagnfræðingurinn Flavíus Jósefus skráði uppfyllinguna í fornaldarsögu sinni.	Second - century physician Galen coined the name for the age - old partner of syphilis ​ — gonorrhea .	The first - century historian Flavius Josephus recorded the fulfillment in his Antiquities of the Jews .	False	False	0.8752887	235	235, 605, 332	0	8
53	Átt þú til slíkar bækur á heimilinu þínu?	Did this patient actually see barbed wire in “ heaven ” or in the realm beyond death ?	Do you have such books in your home ?	False	False	0.93393624	890	890, 691, 913	0	974
54	Hver myndi vilja mig ef ég segði honum að ég væri með ólæknandi sjúkdóm sem getur borist við kynmök?	Who would want me if I told him that I have an incurable disease that can be sexually transmitted ? ”	Who would want me if I told him that I have an incurable disease that can be sexually transmitted ? ”	True	True	0.76864696	632	632, 411, 2	1.0	632
55	Hátíðahöldin í tilefni 500 ára afmælis Marteins Lúthers hafa hins vegar engin varanleg fyrirheit í för með sér, þótt áhugaverð séu á sína vísu, hvorki að því er varðar stjórnsýslu eða trúarlíf.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	The 500th anniversary celebration of Martin Luther’s birth , on the other hand , while of passing interest , holds no lasting promise of global unity , either governmental or religious .	False	False	0.54010844	605	605, 424, 69	0	617
56	Hinar öru breytingar sjöunda áratugarins komu því nær öllum í opna skjöldu.	In fact , so many NDEs are closely related to the patients ’ experiences and background in life that it is unreasonable to believe that they are having a glimpse of a realm beyond death .	The rapid changes of the 1960 ’ s thus caught almost everyone off guard .	False	False	0.89753044	424	424, 102, 764	0	628
57	Við skulum taka sem dæmi orð Jesú um eyðingu Jerúsalem og musteris hennar sem sögð var eiga að gerast á æviskeiði þeirrar kynslóðar sem heyrði hann mæla fram spádóminn.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	Take , for example , Jesus ’ words regarding the destruction of Jerusalem and its temple , foretold to take place within the generation of those who heard him .	False	False	0.5008248	605	605, 424, 69	0	608
58	Skýrsla Matvæla - og landbúnaðarstofnunarinnar árið 1965 um hið vaxandi ójafnvægi milli íbúatölu jarðar og líklegrar getu þeirra til að brauðfæða sig, leiddi í ljós ástand sem margir álítu alvarlegt ef ekki ógnvekjandi . . . .	( Psychology Today , January 1981 ) Interestingly , this same lecturer “ argues that ghosts and apparitions are indeed hallucinations , but they are projected telepathically from the minds of dead people to those of the living ! ”	“ The Food and Agriculture Organization’s 1965 assessment of the developing imbalance between the world’s population and its probable ability to feed itself revealed a situation that many considered serious if not , indeed , alarming . . . .	False	True	0.79742134	687	687, 916, 69	0.5	916
59	"Þessi athugasemd í bréfi páfa um Lúther og aðrar, sem miða að sáttum, urðu til þess að dagblöð í Róm kölluðu bréfið "" söguleg tímamót í samskiptum kaþólskra og mótmælenda . """	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	This and other conciliatory commentary about Luther made in the pope’s letter caused Rome newspapers to hail it as a “ historical turning point in the relationship between Catholics and Protestants . ”	False	False	0.63994145	605	605, 424, 311	0	175
60	216 árum síðar, 323 til 301 f.o.t.	216 years later , 323 to 301 B.C.E .	216 years later , 323 to 301 B.C.E .	True	True	0.60373294	603	603, 153, 43	1.0	603
61	Svo var spurt í dagblaðinu Süddeutsche Zeitung útgefið í München.	This was the question raised by Munich’s Süddeutsche Zeitung .	This was the question raised by Munich’s Süddeutsche Zeitung .	True	True	0.9195243	333	333, 95, 884	1.0	333
62	Sýfilis (sárasótt) drepur menn ekki lengur í milljónatali eins og var á dögum Kólumbusar en er enn sem fyrr hættulegur sjúkdómur.	In fact , so many NDEs are closely related to the patients ’ experiences and background in life that it is unreasonable to believe that they are having a glimpse of a realm beyond death .	Syphilis no longer kills millions as it did in Columbus ’ day , but it is still dangerous .	False	False	0.7771697	424	424, 678, 805	0	888
63	""" Siðbótamaðurinn, sem sundraði kristninni, er upp á siðkastið orðinn lykillinn að endursameiningu hennar . "" — Tíme."	Psychologist Siegel quotes one lecturer on the paranormal , or supernatural , as saying that “ if we are to examine the evidence for an afterlife honestly and dispassionately we must free ourselves from the tyranny of common sense . ”	“ Indeed , as the reformer who fractured Christianity , Luther has latterly become a key to reuniting it . ” ​ — Time .	False	False	0.7202747	69	69, 183, 993	0	22
64	Áformað var að hreinsun og endurnám lands skyldi fara fram á átta ára tímabili.	The 167 islanders were loath to leave , but they consented when they were told that the tests were “ for the good of mankind and to end all world wars . ”	The cleanup and resettlement was planned to extend over an eight - year period .	False	False	0.8633561	242	242, 424, 726	0	415
65	Hvort heldur AIDS, herpes eða aðrir banvænir félagar þeirra halda áfram farsóttarvexti sínum eða verða að lúta í lægra haldi er í rauninni ekki aðalatriði.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	True	True	0.8102014	118	118, 692, 424	1.0	118
66	Þrem til sjö dögum eftir sýkingu tekur fórnarlambið eftir sviða í kynfærum eða þar um kring — fyrirboði um sársaukafull bóluútþot.	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	Three to seven days after exposure to herpes , the infected one notices a burning or tingling sensation in the genital area ​ — the herald of painful , fluid - filled blisters .	False	False	0.61930513	605	605, 424, 62	0	279
67	"Þegar Guð sagði: "" Því að mold ert þú og til moldar skalt þú aftur hverfa, "" við hvern var hann að tala?"	They never swallowed Plato’s pagan philosophy , for they knew very well that Jesus had taught : “ Do not marvel at this , because the hour is coming in which all those in the memorial tombs will hear his voice and come out , those who did good things to a resurrection of life , those who practiced vile things to a resurrection of judgment . ”	When God said , “ For dust you are and to dust you will return , ” to whom was he speaking ?	False	True	0.8268914	349	349, 68, 731	0.5	68
68	Veraldleiki er í sókn.	The New Bible Dictionary says : “ The Gk . word for ‘ cross ’ ( staurós , verb stauróo ) means primarily an upright stake or beam , and secondarily a stake used as an instrument for punishment and execution . ”	Secularization is on the march .	False	False	1.1150882	180	180, 605, 424	0	431
69	"Að því er segir í einni skýrlsu verður eyjan algerlega óbyggileg "" að eilífu . """	Psychologist Siegel quotes one lecturer on the paranormal , or supernatural , as saying that “ if we are to examine the evidence for an afterlife honestly and dispassionately we must free ourselves from the tyranny of common sense . ”	According to one report , it will be completely off limits “ forever . ”	False	False	0.8889365	69	69, 942, 916	0	158
70	Er ástæða til að efast?	Are they vague or are they specific ?	Is There Reason to Doubt ?	False	False	0.943107	691	691, 914, 222	0	46
71	Pizarro lauk síðan við að leggja undir sig Inkaveldið.	Pizarro then completed the conquest of the Inca Empire .	Pizarro then completed the conquest of the Inca Empire .	True	True	0.7524495	930	930, 933, 943	1.0	930
