	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
12	Anh ta đi ra ngoài bất chấp cơn mưa.	Turn the light off. I can't fall asleep.	He went out in spite of the rain.	False	False	0.97994804	490	490, 819, 78	0	949
13	Họ tố cáo anh ấy có mặt trong lớp để gấy náo động.	They accused him of being in the classroom in order to cause trouble.	They accused him of being in the classroom in order to cause trouble.	True	True	0.98025346	931	931, 89, 687	1.0	931
14	Hôm qua tôi đã đọc sách.	Yesterday, I read a book.	Yesterday, I read a book.	True	True	0.9952128	689	689, 794, 57	1.0	689
15	Chúng tôi thấy ngồi nhà rung lắc.	We felt the house shake.	We felt the house shake.	True	True	0.97816825	711	711, 78, 23	1.0	711
16	Làm sao để tìm thức ăn ngoài vũ trụ?	How do you find food in outer space?	How do you find food in outer space?	True	True	0.85721564	196	196, 97, 282	1.0	196
17	Chúng tôi bơi trong hồ.	We swam in the lake.	We swam in the lake.	True	True	1.0279415	441	441, 11, 78	1.0	441
18	Tôi phải làm việc vào tuần này.	I have to work this weekend.	I have to work this weekend.	True	True	0.88339186	463	463, 78, 127	1.0	463
19	London nằm trong số những thành phố lớn nhất thế giới.	London is among the largest cities in the world.	London is among the largest cities in the world.	True	True	0.6485815	168	168, 428, 453	1.0	168
20	Tôi xin hứa tôi sẽ không làm vậy nữa.	We should help each other.	I promise I won't do that again.	False	True	0.8944136	354	354, 811, 286	0.5	811
21	Tôi cảm thấy dễ chịu hơn nhiều.	Nobody does it better.	I'm feeling much better.	False	True	0.9309648	36	36, 547, 354	0.5	547
22	Tôi rất mơ ước được nhìn thấy Paris.	I love Hollywood movies.	I'm dying to see Paris.	False	False	0.95981634	316	316, 547, 71	0	352
23	Không có gì cứng bằng kim cương.	Cover the seeds with a little earth.	Nothing is as hard as a diamond.	False	True	0.99072087	583	583, 91, 259	0.3333333333333333	259
24	Rượu bản thân nó không có hại.	Nobody does it better.	Wine is not harmful in itself.	False	True	0.9819732	36	36, 161, 682	0.5	161
25	Muối là nguyên liệu nhất thiết phải có để nấu nướng.	The soup tastes of garlic.	Salt is an indispensable ingredient for cooking.	False	False	0.9785031	63	63, 849, 996	0	754
26	Tôi định sẽ nói với anh sự thật	I'll tell you the truth.	I'll tell you the truth.	True	True	0.93555224	62	62, 531, 412	1.0	62
27	Số tiền này ít hơn số bọn mình muốn.	This is much less money than we expected.	This is much less money than we expected.	True	True	0.9919081	124	124, 956, 549	1.0	124
28	Tôi ở Osaka	I stay in Osaka.	I stay in Osaka.	True	True	0.9749687	249	249, 716, 514	1.0	249
29	Trường của chúng tôi ở trong làng này.	My place is here.	Our school is in this village.	False	True	0.9946686	716	716, 856, 51	0.5	856
30	Nước Bra-xin có rất nhiều thành phố lớn.	There are a lot of big cities in Brazil.	There are a lot of big cities in Brazil.	True	True	0.9097713	453	453, 869, 487	1.0	453
31	Tôi hoàn toàn không hiểu bạn.	I don't understand German.	I don't quite follow you.	False	False	0.9328153	815	815, 207, 95	0	904
32	Tôi không sao nhớ nổi Timothy trông như thế nào, nhưng tôi tin chắc là tôi sẽ nhận ra anh ấy ngay.	We'll probably never know why Tom killed himself.	I can't remember what Timothy looks like, but I'm sure I'll know him by sight.	False	True	0.91304183	188	188, 207, 734	0.3333333333333333	734
33	Giữ được bình tĩnh khi có chuyện khẩn cấp là rất quan trọng.	Health is essential to happiness.	It's very important to keep your head if there's an emergency.	False	True	0.9188436	805	805, 730, 629	0.5	730
34	Hãy chắc là bạn tới đón tôi lúc năm giờ nha!	It's great to meet you.	Make sure that you pick me up at five, please.	False	False	0.9402158	959	959, 719, 114	0	633
35	Nó khá nóng đấy.	It's raining heavily.	It's kind of hot.	False	False	1.0176758	40	40, 819, 330	0	189
36	Tia tử ngoại và tia hồng ngoại là loại ánh sáng mắt người không nhìn thấy được.	Infrared and ultra-violet rays are types of light invisible to the human eye.	Infrared and ultra-violet rays are types of light invisible to the human eye.	True	True	0.7825835	558	558, 469, 507	1.0	558
37	Tớ biết con người cô ấy thế nào.	Yes. This one I can sing from memory.	I know her personally.	False	False	0.9954963	659	659, 233, 51	0	132
38	Trước tiên, tôi muốn bạn đi với tôi đến chỗ đang bán hàng giảm giá ở trung tâm mua sắm.	Be careful when you shop, because some sales people will try to take advantage of you and offer you an expensive price.	First off, I'd like you to come with me to a department store sale.	False	False	0.95633173	775	775, 777, 619	0	346
39	"Tôi hỏi ""tên mày là gì?""."	"""What's your name?"" I asked."	"""What's your name?"" I asked."	True	True	0.8776399	310	310, 564, 411	1.0	310
40	Tom hiếm khi phàn nàn về bất cứ thứ gì.	Tom hardly ever complains about anything.	Tom hardly ever complains about anything.	True	True	0.8202579	113	113, 617, 475	1.0	113
41	Tôi đang viết một cuốn sách.	Yesterday, I read a book.	I'm writing a book.	False	False	0.9155133	689	689, 555, 653	0	584
42	Thật là một buổi chiều thú vị.	It was a very pleasant afternoon.	It was a very pleasant afternoon.	True	True	0.9542922	212	212, 237, 629	1.0	212
43	Đất nước của chúng tôi đang trong thời kỳ khủng hoảng.	Our country is in a crisis.	Our country is in a crisis.	True	True	0.8047917	152	152, 519, 573	1.0	152
44	Nơi nào đẹp nhất thế giới?	What is the most beautiful place in the world?	What is the most beautiful place in the world?	True	True	0.9410522	505	505, 350, 837	1.0	505
45	Tôi mừng khi thấy gần đây sếp rất khỏe mạnh.	I feel very relaxed.	I'm glad to say that the boss has been very well lately.	False	False	0.904917	323	323, 547, 671	0	334
46	Mọi người ngắm sao khi trời tối hơn nữa.	When it is darkest, men see the stars.	When it is darkest, men see the stars.	True	True	0.87134194	649	649, 693, 239	1.0	649
47	Tại lễ hội, mọi người đều ăn mặc đẹp.	At the party, everybody was well-dressed.	At the party, everybody was well-dressed.	True	True	0.9169712	17	17, 951, 731	1.0	17
48	Tôi từng tận mắt thấy nó.	Follow that person.	I've seen it myself.	False	False	0.99394464	51	51, 125, 550	0	130
49	Rốt cuộc cậu là ai vậy?	Whose beer is this?	Who are you, anyway?	False	True	0.9075378	564	564, 606, 535	0.5	606
50	Cái bàn này nặng quá.	It's two pounds.	This table is heavy.	False	False	1.0933893	828	828, 320, 91	0	610
51	Khi mẹ nó đi vắng, nó trông chừng em.	Turn the light off. I can't fall asleep.	In the absence of her mother, she looks after her sister.	False	False	1.0228348	490	490, 629, 43	0	333
52	Anh sẽ không bị muộn, có phải không?	I could have killed you, but I didn't.	You won't be late, will you?	False	False	0.9764825	257	257, 476, 341	0	7
53	Hãy tìm một bàn ở gần cuối.	Follow that person.	Let's sit at one of the tables near the back.	False	False	0.93397677	51	51, 78, 57	0	368
54	Anh ấy sẽ là một người chồng tốt.	He will be a good husband.	He will be a good husband.	True	True	0.9200758	570	570, 43, 798	1.0	570
55	Vâng, anh ta có thể chạy 100 mét trong vòng 12 giây.	Yes. He can run 100 meters within twelve seconds.	Yes. He can run 100 meters within twelve seconds.	True	True	0.721678	119	119, 918, 911	1.0	119
56	Ấy có dùng hãng American Express không?	Do you take American Express?	Do you take American Express?	True	True	0.9126451	832	832, 929, 43	1.0	832
57	Ông Long và ông Smith đã nói chuyện với nhau.	Mr Long and Mr Smith spoke to each other.	Mr Long and Mr Smith spoke to each other.	True	True	0.9590137	175	175, 443, 498	1.0	175
58	Theo ý tôi, đá banh là môn thể thao tuyệt vời.	In my opinion, soccer is a great sport.	In my opinion, soccer is a great sport.	True	True	0.94279206	492	492, 671, 316	1.0	492
59	Đúng là bà ấy đã qua đời.	I know her personally.	It's true that she's dead.	False	False	0.95109785	132	132, 387, 716	0	209
60	Bill luôn luôn lương thiện.	Tom loves it.	Bill is honest all the time.	False	False	0.93781817	498	498, 671, 416	0	534
61	Chỉ có sự thật là tốt đẹp.	Nothing is beautiful but the truth.	Nothing is beautiful but the truth.	True	True	0.8074862	837	837, 519, 574	1.0	837
62	Sự tài trợ của bà ấy là cần thiết cho dự án của chúng ta.	Her financial support is indispensable to this project of ours.	Her financial support is indispensable to this project of ours.	True	True	0.87129486	591	591, 809, 666	1.0	591
63	Tom cần tìm kiếm sự giúp đỡ.	Tom needs to seek help.	Tom needs to seek help.	True	True	0.8280332	270	270, 498, 181	1.0	270
64	Japan không to bằng Canada.	Catalonia is not Spain.	Japan is not as large as Canada.	False	False	0.95105386	266	266, 91, 105	0	718
65	Tôi bị dính vào cuộc tranh cãi của người khác.	I got involved in other people's quarrel.	I got involved in other people's quarrel.	True	True	0.92763567	687	687, 446, 95	1.0	687
66	Cô ấy không thể nhịn được cười.	I'll never ever forget you.	She couldn't hold back her laughter.	False	False	0.94848204	128	128, 20, 697	0	420
67	Mẹ hy vọng rằng phòng học của con có điều hòa không khí.	I hope that your classroom had air conditioning.	I hope that your classroom had air conditioning.	True	True	0.98379195	988	988, 937, 71	1.0	988
68	Nhờ vào máy bay mà con người có thể di chuyển giữa các nơi xa xôi.	Airplanes enable people to travel great distances rapidly.	Airplanes enable people to travel great distances rapidly.	True	True	0.9017807	669	669, 777, 894	1.0	669
69	Bạn ước điều gì vậy?	What are you saying?	What do you wish for?	False	False	0.99143505	724	724, 564, 178	0	962
70	Bạn trông tái nhợt.	I rescued you.	You look pale.	False	False	1.012931	125	125, 659, 629	0	126
71	Tôi đã ở Boston trước khi tôi trở lại Nhật Bản.	I had stayed in Boston before I returned to Japan.	I had stayed in Boston before I returned to Japan.	True	True	0.78093493	45	45, 685, 555	1.0	45
72	Tôi thực sự phải đi.	Follow that person.	I really have to go.	False	False	0.9391129	51	51, 95, 11	0	542
73	Tom rất đẹp trai.	Tom loves it.	Tom is very handsome.	False	True	0.86661005	498	498, 416, 320	0.5	416
74	Do mưa to, chúng tôi đến trường quá muộn.	We were late for school because it rained heavily.	We were late for school because it rained heavily.	True	True	1.0308385	802	802, 819, 213	1.0	802
75	Tôi thích đi du lịch.	My family goes skiing every winter.	I like to travel.	False	False	0.99482596	477	477, 237, 671	0	557
76	Tớ không muốn xử lý việc đó bây giờ.	You were wrong after all.	I don't want to have to deal with it right now.	False	False	0.9691868	95	95, 699, 509	0	81
77	Khi đèn tín hiểu chuyển sang màu vàng, chúng ta dừng lại.	When it is darkest, men see the stars.	When the traffic light is yellow, we stop.	False	True	0.9908631	649	649, 622, 143	0.5	622
78	Đi theo người đó.	I rescued you.	Follow that person.	False	True	0.9169197	125	125, 51, 927	0.5	51
79	Hai vị thủ tướng không có điểm chung nào cả.	The two premiers had nothing in common.	The two premiers had nothing in common.	True	True	0.9133686	279	279, 304, 507	1.0	279
80	Tôi lúc nào cũng ăn ngoài hàng, nhưng tôi thích đồ ăn nhà làm hơn.	I'm always eating in restaurants, but I prefer homemade foods.	I'm always eating in restaurants, but I prefer homemade foods.	True	True	0.8019918	141	141, 406, 120	1.0	141
81	Cả hai đều rất dễ thương.	The two teams fought very hard.	Both of them are very cute.	False	True	0.82676554	304	304, 625, 751	0.5	625
82	Chúng tôi không phải là những người duy nhất tin rằng cậu ta không có tội.	We are not the only ones to believe that he is not guilty.	We are not the only ones to believe that he is not guilty.	True	True	0.81204724	382	382, 136, 229	1.0	382
83	Tôi thích bận rộn.	We were in a hurry then.	I like being busy.	False	False	1.0048827	573	573, 43, 798	0	418
84	Cô Roland, cô nghĩ gì về vấn đề này?	Ms. Roland, what do you think about this problem?	Ms. Roland, what do you think about this problem?	True	True	0.864342	202	202, 556, 564	1.0	202
85	Robot có thể hoạt động trong điều kiện nguy hiểm.	Robots can withstand dangerous conditions.	Robots can withstand dangerous conditions.	True	True	0.78670895	179	179, 218, 271	1.0	179
86	Họ không thích tôi.	I love Hollywood movies.	They don't like me.	False	False	0.91139054	316	316, 91, 814	0	407
87	Bạn thật tốt khi giúp tôi làm bài tập về nhà.	It is very nice of you to help me with my homework.	It is very nice of you to help me with my homework.	True	True	0.915406	970	970, 845, 798	1.0	970
88	Loài người chỉ sống trong hòa bình tổng cộng 268 năm trong 3,400 nghìn năm trở lại đây thôi, tức là khoảng 8%.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	True	True	0.82298374	485	485, 953, 975	1.0	485
89	Bạn đã sẵn sàng bắt đầu chưa?	What's the big occasion today?	Are you ready to start?	False	True	1.0720425	392	392, 929, 865	0.3333333333333333	865
90	Chúng ta hãy tiếp tục dịch sang tiếng Đức nào.	I will try to translate more sentences into German.	I will try to translate more sentences into German.	True	True	0.8910434	586	586, 623, 807	1.0	586
91	Cậu mang theo nhiều tiền chứ?	How much money is left?	Do you have a lot of money with you?	False	False	1.0030801	282	282, 43, 124	0	37
92	Bill làm công việc bán xe.	Bill's work is selling cars.	Bill's work is selling cars.	True	True	0.95689034	528	528, 498, 891	1.0	528
93	Tom đã không mời tôi.	Tom loves it.	Tom didn't invite me.	False	False	0.9195092	498	498, 804, 320	0	248
94	Các sinh viên đã đứng chờ xe buýt.	The students stood waiting for a bus.	The students stood waiting for a bus.	True	True	0.89017296	628	628, 319, 777	1.0	628
95	Đừng quên hỏi thăm vợ của ông Long khi mày gặp ổng.	Don't forget to ask after Mr Long's wife when you see him.	Don't forget to ask after Mr Long's wife when you see him.	True	True	1.0183605	183	183, 412, 125	1.0	183
96	London chẳng còn là thành phố sương mù nữa.	London is no longer a city of fog.	London is no longer a city of fog.	True	True	0.9598479	170	170, 837, 336	1.0	170
97	Lâu rồi Tom không gặp lại Mary.	Never call anyone fat.	Tom hasn't seen Mary in a while.	False	False	0.9080992	91	91, 177, 498	0	153
98	Tối nay bạn muốn làm gì?	Are you busy today?	What do you want to do tonight?	False	False	0.9567355	929	929, 606, 595	0	576
99	Có rất nhiều lý do để giải thích vì sao một căn nhà bị bỏ trống.	There are various reasons why a house may be left vacant.	There are various reasons why a house may be left vacant.	True	True	0.7703166	935	935, 315, 731	1.0	935
100	Tất cả những điều anh nói đều đúng.	All that you say is perfectly correct.	All that you say is perfectly correct.	True	True	0.8529531	574	574, 853, 95	1.0	574
101	Cô ta luôn đứng về bên yếu.	She always sides with the weak.	She always sides with the weak.	True	True	1.0453773	972	972, 51, 342	1.0	972
102	Mười người bị nhét vào một căn phòng nhỏ.	Ten people were packed into the small room.	Ten people were packed into the small room.	True	True	0.783813	448	448, 786, 628	1.0	448
103	Thái độ thách đố của anh ta khiến thủ trưởng tức giận.	It is his defiant attitude that made the chief angry.	It is his defiant attitude that made the chief angry.	True	True	1.0252163	552	552, 687, 572	1.0	552
104	Anh ta ngồi lên giường.	The doctor had me lying in bed.	He was sitting on the floor.	False	False	0.9613292	705	705, 78, 490	0	676
105	Trời mưa rất nhiều trong tháng này.	It's raining heavily.	We've had a lot of rain this month.	False	False	0.9651189	40	40, 900, 693	0	362
106	Tom chỉ muốn sống cùng với Mary	Tom just wants to be with Mary.	Tom just wants to be with Mary.	True	True	0.89441586	224	224, 891, 181	1.0	224
107	Tom không có ô tô. Anh ta sử dụng xe của Mary.	Tom doesn't have a car. He just uses Mary's.	Tom doesn't have a car. He just uses Mary's.	True	True	0.87479186	395	395, 617, 498	1.0	395
108	Bạn nên đi kiểm tra mắt đi.	Follow that person.	You should get your eyes checked.	False	False	1.0717409	51	51, 105, 11	0	643
109	Bà ấy gửi tới tòa soạn một rao vặt tìm một người giúp việc nhà.	Tom helped Mary in the kitchen.	She put an advertisement for a domestic help in the paper.	False	False	1.0873208	891	891, 908, 482	0	444
110	Anh ta nghỉ học lúc học năm nhất đại học.	He dropped out of college in the first year.	He dropped out of college in the first year.	True	True	1.1327205	121	121, 554, 664	1.0	121
111	Cậu có nghĩ Tom thực sự thích việc đó không?	Are you guys sure that's necessary?	Do you think Tom really enjoys doing that?	False	True	0.85311913	538	538, 365, 142	0.5	365
112	Không có lời giải thích nào cho việc xảy đến với Tom.	There's no explanation for what happened to Tom.	There's no explanation for what happened to Tom.	True	True	0.7643516	475	475, 113, 377	1.0	475
113	Tôm bị đau.	I have abdominal gas.	Tom was in pain.	False	False	1.0292959	981	981, 105, 693	0	243
114	Tác giả đó là người Nga.	This writer is Russian.	This writer is Russian.	True	True	0.9242246	274	274, 51, 102	1.0	274
115	Thành phố Rome đáng để viếng thăm.	Rome is worthy of a visit.	Rome is worthy of a visit.	True	True	1.0847319	199	199, 685, 265	1.0	199
116	Tôi bị bụi vào mắt.	Watch out! That car almost hit you.	Dust got into one of my eyes.	False	False	0.95448136	768	768, 490, 355	0	979
117	Bạn thích loại rượu vang rẻ tiền nào?	Whose beer is this?	What's your favorite cheap wine?	False	True	0.9474956	564	564, 59, 351	0.5	59
118	Tôi tưởng cậu ở phố Park cơ.	I thought you lived on Park Street.	I thought you lived on Park Street.	True	True	0.9887763	52	52, 125, 249	1.0	52
119	Bạn có thể giúp tôi rửa bát đĩa?	Can you sing us a song?	Can you help me with the washing up?	False	True	0.9646481	366	366, 491, 24	0.3333333333333333	24
120	Toudaiji lớn nhất trong hai ngồi đền.	Toudaiji is the bigger of the two temples.	Toudaiji is the bigger of the two temples.	True	True	0.941535	614	614, 589, 105	1.0	614
121	Nỗi lo lắng của ông ấy như thế nên ông ấy hầu như không thể nào ngủ được.	I am tired of my monotonous life.	His anxiety was such that he could hardly sleep.	False	False	0.9308194	111	111, 128, 671	0	630
122	Đâu là bức vẽ ưng ý nhất của ấy?	Which of these do you consider your best painting?	Which of these do you consider your best painting?	True	True	0.9246321	350	350, 788, 205	1.0	350
123	Tôi có thể giết cậu nhưng tôi đã không làm vậy.	I could have killed you, but I didn't.	I could have killed you, but I didn't.	True	True	0.82869637	257	257, 86, 288	1.0	257
124	Chiếc xe lửa này luôn luôn đúng giờ.	The train is always on time.	The train is always on time.	True	True	0.98941445	493	493, 768, 477	1.0	493
125	Nhà ở Nhật nhỏ.	Japanese houses are small.	Japanese houses are small.	True	True	1.0001838	589	589, 105, 91	1.0	589
126	"""Tại sao?"". Cô con gái hỏi với một chút bực dọc."	"""Why?"" asked the daughter, a trifle irritated."	"""Why?"" asked the daughter, a trifle irritated."	True	True	0.85734653	952	952, 310, 233	1.0	952
127	Bạn ấy đã giúp tôi làm bài tập về nhà.	He helped me do my homework.	He helped me do my homework.	True	True	0.8986366	845	845, 11, 354	1.0	845
128	Mình không muốn đi làm.	I can love.	I don't wanna go to work.	False	False	0.94147897	18	18, 367, 920	0	690
129	Mùa đông nào gia đình tôi cũng đi trượt tuyết.	My family goes skiing every winter.	My family goes skiing every winter.	True	True	0.95379865	477	477, 442, 819	1.0	477
130	Câu nói đó trong ngôn ngữ của bạn rất dễ để nghe thấy nó tự nhiên, và cũng rất dễ để nó trở nên không tự nhiên đối với ngôn không phải là ngôn ngữ mẹ đẻ của bạn.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	True	True	0.7921064	321	321, 878, 918	1.0	321
131	Anh ta kiếm được nhiều tiền hơn mức có thể tiêu hết	This is much less money than we expected.	She earns more than she spends.	False	False	0.8484514	124	124, 986, 456	0	67
132	Giáo viên cho chị ấy nhiều thông tin về trường đại học.	The teacher gave her much information about the university.	The teacher gave her much information about the university.	True	True	0.98972976	512	512, 132, 30	1.0	512
133	Còn lại bao nhiêu tiền?	What's the big occasion today?	How much money is left?	False	True	0.9232365	392	392, 456, 282	0.3333333333333333	282
134	Anh ta gửi tiền ngân hàng hàng tháng.	I bought this hat for 2000 yen.	He puts aside some money every month.	False	True	1.0566659	549	549, 109, 678	0.3333333333333333	678
135	Đọc đối vời tinh thần cũng như thức ăn đối với cơ thể.	Appetite comes with eating.	Reading is to the mind as food is to the body.	False	False	0.9295777	502	502, 805, 629	0	26
136	Ông ấy sống trong một ngôi làng nhỏ ở đảo Kyushu.	He lives in a small village in Kyushu.	He lives in a small village in Kyushu.	True	True	0.6972389	21	21, 588, 589	1.0	21
137	Bạn có muốn chơi với chúng tôi không?	Would you like to play with us?	Would you like to play with us?	True	True	0.9046483	247	247, 491, 100	1.0	247
138	Cô ấy dành qua nhiều thời gian xem TV.	She's spending too much time watching TV.	She's spending too much time watching TV.	True	True	0.90518284	260	260, 569, 203	1.0	260
139	Anh ta hết năng lượng rồi.	Follow that person.	He has run out of energy.	False	False	0.9688033	51	51, 11, 807	0	965
140	Súp có mùi tỏi.	The soup tastes of garlic.	The soup tastes of garlic.	True	True	0.8441615	63	63, 483, 849	1.0	63
141	Hãy hưởng thụ đi.	Follow that person.	Just enjoy it.	False	False	0.9393985	51	51, 105, 693	0	237
142	Họ sống trong thị trấn này.	They live in this town.	They live in this town.	True	True	0.88249826	401	401, 589, 536	1.0	401
143	Anh ta chả là gì cả.	Follow that person.	He is nothing.	False	False	0.9974232	51	51, 837, 354	0	147
144	Con mèo chạy sau con chuột.	The cat ran after the rat.	The cat ran after the rat.	True	True	0.9593694	160	160, 906, 709	1.0	160
145	Làm sao bạn luôn đạt điểm tốt như vậy ở trường chứ? Thậm chí tôi chưa bao giờ nhìn thấy bạn mở sách ra đọc.	How do you always get such good marks in school? I never see you even crack a book.	How do you always get such good marks in school? I never see you even crack a book.	True	True	0.92860174	784	784, 748, 554	1.0	784
146	Cô ấy rất quý bông hoa đó.	She has been cherishing that flower.	She has been cherishing that flower.	True	True	1.0161629	668	668, 524, 314	1.0	668
147	Dự báo thời tiết đã nói rằng chiều nay trời sẽ mưa, nhưng nó không xảy ra.	The weather forecast said that it would rain this afternoon, but it didn't.	The weather forecast said that it would rain this afternoon, but it didn't.	True	True	0.7779708	419	419, 32, 638	1.0	419
148	Chúng ta hãy đi ra biển đi. Tôi được nghỉ làm trong 6 ngày tới.	Let's go to the beach. I got time off from work for the next 6 days.	Let's go to the beach. I got time off from work for the next 6 days.	True	True	0.84968746	729	729, 75, 78	1.0	729
149	Tôi biết viết các chương trình Visual Basic.	I can write programs in Visual Basic.	I can write programs in Visual Basic.	True	True	0.7595172	991	991, 862, 814	1.0	991
150	Nhân vật phản diện mà bạn ưa thích trong điện ảnh là ai?	Who's your favorite movie villain?	Who's your favorite movie villain?	True	True	0.9059372	844	844, 606, 205	1.0	844
151	Anh ấy có hai con chó.	He has two dogs.	He has two dogs.	True	True	0.9238131	290	290, 569, 958	1.0	290
152	Tom còn chưa đáp ứng với thực tế.	Tom appeared confused.	Tom hasn't got used to the reality yet.	False	False	0.9929824	320	320, 498, 36	0	712
153	Tôi đã gặp Tom ở trên đường.	I met Tom on the way.	I met Tom on the way.	True	True	0.84295964	722	722, 555, 78	1.0	722
154	Một trận động đất lớn đã xảy ra khi tôi mới chỉ mười tuổi.	When the big earthquake happened, I was only ten.	When the big earthquake happened, I was only ten.	True	True	0.7279068	226	226, 918, 131	1.0	226
155	Một người bạn đã kể cho tôi nghe câu chuyện đó.	A friend told me that story.	A friend told me that story.	True	True	0.7896607	451	451, 71, 853	1.0	451
156	Tôi không thể chịu đựng tiếng ồn này thêm nữa	There's no wind today.	I cannot put up with this noise.	False	False	0.9574611	819	819, 370, 732	0	65
157	Đợi tao với!	Come and see!	Wait for me!	False	False	1.0615563	182	182, 213, 51	0	967
158	Đây không phải cốc trà của tôi.	Please explain why you can't come.	This is not my cup of tea.	False	True	0.99322	48	48, 662, 837	0.5	662
159	Thằng nhóc thực sự là một đứa trẻ thông minh.	Tom is very handsome.	He is a very smart boy.	False	True	0.97658277	416	416, 135, 701	0.3333333333333333	701
160	Tôi không nghĩ là sẽ có mưa, nhưng cứ cầm theo ô cho chắc.	There's no wind today.	I don't think it'll rain, but I'll take an umbrella with me, just in case.	False	False	0.9388281	819	819, 693, 646	0	513
161	Tình yêu phải có cánh để bay khỏi tình yêu, và lại bay trở lại.	Love must have wings to fly away from love, and to fly back again.	Love must have wings to fly away from love, and to fly back again.	True	True	0.8182044	704	704, 213, 490	1.0	704
162	Anh ấy tới chưa?	Has he arrived?	Has he arrived?	True	True	1.0661986	706	706, 556, 125	1.0	706
163	Cuộc tranh luận sẽ diễn ra tối nay.	The debate will happen tonight.	The debate will happen tonight.	True	True	0.88296974	598	598, 666, 263	1.0	598
164	Loại con trai gì thế không biết !	Yes. This one I can sing from memory.	What a kind boy he is!	False	True	1.0145392	659	659, 932, 556	0.5	932
165	Bà ấy mua sách trong cứa hàng.	Please put socks in the basket.	She bought a book at the shop.	False	False	1.0977161	38	38, 317, 159	0	879
166	Con chó của cậu đâu rồi?	Are you afraid of dogs?	Where's your dog?	False	False	1.0693233	100	100, 556, 233	0	252
167	Trọng âm của từ ở âm tiết thứ hai.	The accent of the word is on the second syllable.	The accent of the word is on the second syllable.	True	True	0.87877166	99	99, 551, 648	1.0	99
168	Cậu bỏ lỡ nó phải không?	Please explain why you can't come.	You miss it, don't you?	False	False	1.0662279	48	48, 43, 491	0	371
169	Mắt tôi đẫm nước.	I rescued you.	My eyes are watery.	False	False	1.0243754	125	125, 441, 659	0	529
170	Bạn có thể ăn gì cũng được, miễn là đừng ăn quá nhiều.	You may eat anything so long as you don't eat too much.	You may eat anything so long as you don't eat too much.	True	True	0.85189354	642	642, 120, 406	1.0	642
171	Chris, bạn bị ướt hết rồi kìa!	Chris, you're completely wet!	Chris, you're completely wet!	True	True	0.9782765	744	744, 125, 768	1.0	744
172	Hàng năm có một số lượng lớn thanh niên nhập học đại học trên khắp nước Mỹ.	Throughout the United State large numbers of young people enter college every year.	Throughout the United State large numbers of young people enter college every year.	True	True	0.71607566	313	313, 453, 869	1.0	313
173	Chúng ta đều đã thay đổi.	We all have changed.	We all have changed.	True	True	0.8988111	359	359, 95, 623	1.0	359
174	Anh ấy hỏi tôi nên đi đâu.	Please explain why you can't come.	He asked me where to go.	False	False	0.97462773	48	48, 11, 910	0	526
175	Kiểm tra áp suất của bánh xe.	Check the pressure of the tires.	Check the pressure of the tires.	True	True	0.8730651	702	702, 862, 400	1.0	702
