	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
10	"""%s"" မတွေ့ပါ"	"The file ""%s"" is read-only."	"""%s"" not found"	False	True	0.9717523	951	951, 96, 613	0.3333333333333333	613
11	ယုံကြည်ခြင်းအားဖြင့် ခရစ်ယာန်များဖြောင့်မတ်ခြင်းသို့ရောက်သည်ဟု ရောမကျမ်းစောင်ကသက်သေထူသည်။ ဘိသိက်ခံများအတွက်ဆိုလျှင် ကောင်းကင်နိုင်ငံတော်တွင် ယေရှု၏တွဲဘက်အစိုးရမင်းများဖြစ်ရန် အခွင့်အရေးရှိစေသည်။ သို့သော် လူအုပ်ကြီးအဝင်တို့သည် ဘိုးဘေးအာဗြဟံနည်းတူ ‘ဘုရားသခင်၏မိတ်ဆွေများ’ အနေနှင့်လည်း ဖြောင့်မတ်ခြင်းသို့ရောက်နိုင်ကြသည်။ (ယာကုပ် ၂:၂၁-၂၃) သူတို့၏ဖြောင့်မတ်ခြင်းမူကား ကြီးစွာသောဒုက္ခဘေးကို ကျော်လွှားရန် မျှော်လင့်ခြင်းနှင့်ဆိုင်ပြီး ဘိသိက်ခံများနည်းတူ ယေရှု၏အသွေး၌ယုံကြည် ခြင်းအပေါ်အခြေခံသည်။ (ဆာလံ ၃၇:၁၁။ ယောဟန် ၁၀:၁၆။ ဗျာဒိတ် ၇:၉၊ ၁၄) သို့ဖြစ်သောကြောင့် ရောမကျမ်းတွင် ပေါလု၏တင်ပြချက်သည် ဘိသိက်ခံများအတွက် အထူးစိတ်ဝင်စားစရာဖြစ်သကဲ့သို့ အခြားသိုးများအတွက်လည်းစိတ်ဝင်စားစရာဖြစ်သည်။ ဖြောင့်မတ်သည်ဟုမှတ်တော်မူခြင်းခံရသည်နှင့်အညီ အသက်ရှင်ရန်အတွက် ဤကျမ်းစောင်ပါမွန်မြတ်သောသြဝါဒသည် ခရစ်ယာန်အားလုံးအတွက် အရေးကြီးသည်။	(Numbers 14:2) What a gross lack of appreciation! Not surprisingly, Jehovah said to Moses: “How long will this people treat me without respect, and how long will they not put faith in me?” (Numbers 14:11) Those ungrateful complainers were condemned to wander in the wilderness for 40 years until that generation passed away. The apostle Paul reminds us of this example. He warns fellow Christians never to be like those Israelites who became murmurers, only to perish in the wilderness. (1 Corinthians 10:10, 11) Clearly, unjustified murmuring and a spirit of complaint can undermine our faith and lead to Jehovah’s displeasure. Yet, Jehovah is patient with his servants who may occasionally complain because of discouraging circumstances. When Elijah fled to Mount Horeb because of persecution by wicked Queen Jezebel, he was convinced that his work as a prophet had come to an end. He mistakenly assumed that he was the only worshiper of Jehovah remaining in the land. To strengthen Elijah’s faith, God first gave him a demonstration of His divine power. The prophet was then told that there were still 7,000 faithful servants of Jehovah in Israel and that there was much work for him to do. Consequently, Elijah forgot his complaints and went forward with renewed vigor. (1 Kings 19:4, 10-12, 15-18) As Christian elders exercise discernment, they can likewise speak consolingly to faithful ones, helping them to see their role in the outworking of God’s purpose.​—1 Thessalonians 5:14. Overcoming a Spirit of Complaint How can a spirit of complaint be overcome? Well, those who are given proof about the harm tobacco does to the body have a powerful incentive to stop smoking. Similarly, understanding why a spirit of complaint is so detrimental can motivate us to break any habit of complaining. What benefits result to those who overcome a complaining spirit?	(Psalm 37:11; John 10:16; Revelation 7:9, 14) Hence, Paul’s reasoning in Romans is of great concern to other sheep as well as anointed ones. And the book’s fine counsel for living in harmony with our being declared righteous is vital for all Christians.	False	False	0.7565932	376	376, 965, 730	0	495
12	HCoVs လူမှုလှုပ်ရှားမှုမှ ရရှိလာသည့် ကူးစက်မှုများကဲ့သို့ ရာသီဥတုအလိုက် ပေါ်ထွက်လာသည့် SARS-CoV-2 ကို မြင်တွေ့နိုင်မှုရှိ၊ မရှိမှာ အထူးသဖြင့် စိတ်ဝင်စားဖွယ်ရာဖြစ်သည်။	Practically all of them must die and be replaced. Each type of cell has a different life span; some are replaced every few weeks, and others every few years. Our body’s system of programmed cell death has to be highly controlled to maintain the delicate balance between cell death and cell formation. What can go wrong? Some studies indicate that when cells fail to die as they should, rheumatoid arthritis or cancer may result.	It is also of particularly great interest to see whether SARS-CoV-2 might exhibit seasonality as in the cases of community-acquired HCoVs.	False	False	0.74482954	420	420, 890, 990	0	966
13	ငါ ဆယ့်သုံးနှစ် သား မှာ ပထမဆုံး အကြိမ် ဘီယာ စသောက်ဖူး ခဲ့တယ်။	I drank beer for the first time when I was thirteen years old.	I drank beer for the first time when I was thirteen years old.	False	True	0.9114884	46	46, 47, 48	0.5	47
14	အားလုံးက နွား ကို ပလာတာ ကျွေးတာ ထက် တော့ ပိုကောင်းမှာ ပဲလေ။	The reason that happened to you was because you weren't careful.	It's better to feed wild ducks grain than bread.	False	False	0.94123566	148	148, 149, 974	0	95
15	အိမ်မှာပဲနေပါ။	It isn't easy to make women happy.	Stay home.	False	False	0.96190596	91	91, 50, 111	0	137
16	လူသည် မိမိကာလအချိန်ကိုမသိတတ်။ ဘေးပြု ရာ ပိုက်ကွန်အုပ်မိသော ငါးကဲ့သို့၎င်း၊ ကျော့ကွင်း၌ ကျော့မိသော ငှက်ကဲ့သို့၎င်း၊ လူသားတို့သည် ဘေးပြုရာ ကာလထဲသို့ အမှတ်တမဲ့ရောက်၍ ကျော့မိတတ်ကြ၏။	Practically all of them must die and be replaced. Each type of cell has a different life span; some are replaced every few weeks, and others every few years. Our body’s system of programmed cell death has to be highly controlled to maintain the delicate balance between cell death and cell formation. What can go wrong? Some studies indicate that when cells fail to die as they should, rheumatoid arthritis or cancer may result.	For man also doesn't know his time. As the fish that are taken in an evil net, and as the birds that are caught in the snare, even so are the sons of men snared in an evil time, when it falls suddenly on them.	False	False	0.80060434	420	420, 463, 877	0	256
17	ဘယ် တစ်ခု ကို ခင်ဗျား နိုင်မလဲ ဆိုတာ ကျွန်တော် သိချင်နေပြီ။	I just have one thing to say to those who hate me: It's your problem.	I'm curious as to which one of you will win.	False	False	0.84447813	52	52, 653, 148	0	60
18	၃။ ငွေကို မည်သို့အသုံးပြုမည်ကို ကလေးများအား ဆုံးဖြတ်ခွင့်ပြုပါ။ ကလေးများသည် ထောက်ပံ့ငွေ သို့မဟုတ် အလုပ်တစ်ခုမှ ငွေရရှိသည်ဆိုလျှင် သူတို့ကို လမ်းညွှန်ချက်တချို့ပေးပါ။ ယင်းနောက် သူတို့အား ဆုံးဖြတ်ချက်အချို့ ချခွင့်ပြုပါ။	12 Many lands have laws or governmental agencies to protect neglected and abused children. The children of Jehovah’s Witnesses are not being neglected or abused when parents decide against allowing their beloved son or daughter to be given blood, requesting at the same time the use of alternative therapies that modern medicine can provide. Even from a medical standpoint, this is not neglect or abuse, considering the admitted dangers of transfusion therapy.	After adequately satisfying their basic needs, they embark on the pursuit of riches. Yet, beyond food, clothing, and shelter, how much does a person really need? No wonder the Bible writer quoted at the beginning of this article also wrote: “Having sustenance and covering, we shall be content with these things.” (1 Timothy 6:8) Cultivating contentment prevents us from developing the love of money and all the problems that come along with it. The love of money is indeed the root of many evil things. Money will become your master if you let it. When managed properly, however, money can provide you with the freedom to pursue the more important things in life, such as a close bond with family, friends, and God. Still, in this world it seems impossible to be totally free of money worries. Will money always be such a source of anxiety? What hope is there for an end to poverty? The concluding article in this series will answer those questions. Beyond food, clothing, and shelter, how much does a person really need? TEACH YOUR CHILDREN TO MANAGE MONEY	False	False	0.7928463	463	463, 870, 417	0	413
19	Slurry Pump, Excellent ကရေ Pump, Warman ညှစ်ထုတ်လိုက် - ရော်ဘာပစ္စည်းအစိတ်အပိုင်းများ Wear	Expanded PTFE joint tape is manufactured from 100% PTFE, it is an inert material which can be used in many applications against corrosive environments, except molten alkali metals and elemental fluorine. 24B will not contaminate media and can be used in food and drug equipment applications. 	Address:Group Headquarter---Building C,Wanda Plaza,Shijingshan Road.Shijingshan District,Beijing China Plant Location---Equipment Manufacturing Base,Yuanshi County Industrial Park, Shijiazhuang City, China 	False	False	0.8362037	889	889, 672, 233	0	340
20	လူတွေကြုံနေရတဲ့ ဆင်းရဲခက်ခဲမှုတွေကို တကယ်ပဲ ဘုရားသခင် “ဖြစ်ပေါ်စေ” တာလား။ သမ္မာကျမ်းစာက လုံးဝမဟုတ်ဘူးလို့ ဖြေဆိုပါတယ်။ ယေဟောဝါဘုရားသခင့် ရည်ရွယ်ချက်ထဲမှာ လူသားတွေ ဆင်းရဲခက်ခဲမှုကြုံရဖို့ဆိုတာ မပါဘူး။ ဒါပေမဲ့ ပထမလူသားမောင်နှံက အကောင်းအဆိုးနဲ့ပတ်သက်ပြီး ကိုယ်ပိုင်စံနှုန်းတွေချမှတ်ခြင်းအားဖြင့် ဘုရားသခင့်အုပ်ချုပ်မှုကို ဆန့်ကျင်ပုန်ကန်ခဲ့ကြတယ်။ သူတို့ဟာ ဘုရားသခင်ကို ကျောခိုင်းခဲ့တဲ့အတွက် အကျိုးဆက်တွေကို ကြုံတွေ့ခံစားခဲ့ကြရတယ်။ သူတို့ရဲ့မှားယွင်းတဲ့ရွေးချယ်မှုကြောင့်ဖြစ်လာတဲ့ အကျိုးဆက်တွေကို ကနေ့ ကျွန်တော်တို့ တွေ့ကြုံခံစားနေရတယ်။ ဒါကြောင့် လူသားတွေကြုံတွေ့နေရတဲ့ ဆင်းရဲခက်ခဲမှုတွေဟာ ဘုရားသခင် ဖြစ်ပေါ်စေတာ လုံးဝမဟုတ်ဘူး။ ကျမ်းစာက ဒီလိုပြောတယ်– “စမ်းသပ်ခံရသောအခါ ‘ငါ့ကို ဘုရားသခင် စမ်းသပ်သည်’ ဟုမည်သူမျှမဆိုစေနှင့်။ အကြောင်းမူကား မကောင်းသောအမှုများဖြင့် ဘုရားသခင်ကို မစမ်းသပ်နိုင်သကဲ့သို့ ကိုယ်တော်သည်လည်း မည်သူ့ကိုမျှ စမ်းသပ်တော်မမူ။” (ယာကုပ် ၁:၁၃) ဆင်းရဲခက်ခဲမှုတွေကို လူတိုင်းကြုံတွေ့ရနိုင်တယ်၊ ဘုရားသခင့် မျက်နှာသာခံစားရသူတွေတောင် ကြုံတွေ့ရနိုင်တယ်။ အောက်ပါဥပမာတွေကို သုံးသပ်ကြည့်ပါ–	(Numbers 14:2) What a gross lack of appreciation! Not surprisingly, Jehovah said to Moses: “How long will this people treat me without respect, and how long will they not put faith in me?” (Numbers 14:11) Those ungrateful complainers were condemned to wander in the wilderness for 40 years until that generation passed away. The apostle Paul reminds us of this example. He warns fellow Christians never to be like those Israelites who became murmurers, only to perish in the wilderness. (1 Corinthians 10:10, 11) Clearly, unjustified murmuring and a spirit of complaint can undermine our faith and lead to Jehovah’s displeasure. Yet, Jehovah is patient with his servants who may occasionally complain because of discouraging circumstances. When Elijah fled to Mount Horeb because of persecution by wicked Queen Jezebel, he was convinced that his work as a prophet had come to an end. He mistakenly assumed that he was the only worshiper of Jehovah remaining in the land. To strengthen Elijah’s faith, God first gave him a demonstration of His divine power. The prophet was then told that there were still 7,000 faithful servants of Jehovah in Israel and that there was much work for him to do. Consequently, Elijah forgot his complaints and went forward with renewed vigor. (1 Kings 19:4, 10-12, 15-18) As Christian elders exercise discernment, they can likewise speak consolingly to faithful ones, helping them to see their role in the outworking of God’s purpose.​—1 Thessalonians 5:14. Overcoming a Spirit of Complaint How can a spirit of complaint be overcome? Well, those who are given proof about the harm tobacco does to the body have a powerful incentive to stop smoking. Similarly, understanding why a spirit of complaint is so detrimental can motivate us to break any habit of complaining. What benefits result to those who overcome a complaining spirit?	Days after Haiti’s earthquake, for example, a priest in the capital told his congregation that the disaster was a message from God.	False	False	0.73915625	376	376, 965, 413	0	476
21	ဖိုင် သိမ်းနေသည် '%s'…	Get the most out of %s.	Saving file '%s'…	False	False	1.0866016	849	849, 962, 196	0	358
22	ချို့ယွင်းချက်	Tom wished that their kiss would last forever.	Error	False	False	1.1686368	191	191, 125, 653	0	427
23	သငျသညျအကြှနျုပျတို့နှငျ့အတူအလုပ်လုပ်ချင်ပါသလား? ယနေ့ Facebook ပေါ်မှာကျွန်တော်တို့ကိုဆက်သွယ်ပါ!	After adequately satisfying their basic needs, they embark on the pursuit of riches. Yet, beyond food, clothing, and shelter, how much does a person really need? No wonder the Bible writer quoted at the beginning of this article also wrote: “Having sustenance and covering, we shall be content with these things.” (1 Timothy 6:8) Cultivating contentment prevents us from developing the love of money and all the problems that come along with it. The love of money is indeed the root of many evil things. Money will become your master if you let it. When managed properly, however, money can provide you with the freedom to pursue the more important things in life, such as a close bond with family, friends, and God. Still, in this world it seems impossible to be totally free of money worries. Will money always be such a source of anxiety? What hope is there for an end to poverty? The concluding article in this series will answer those questions. Beyond food, clothing, and shelter, how much does a person really need? TEACH YOUR CHILDREN TO MANAGE MONEY	Making the first move can often be difficult so why not send a free gift instead! 	False	False	1.0578872	413	413, 772, 669	0	637
24	တွမ် သည် မယ်ရီ အမည်ရှိ ကနေဒါသူ နှင့် အိမ်ထောင်ကျ ခဲ့သည်။	Tom is married to a Canadian woman named Mary.	Tom is married to a Canadian named Mary.	False	True	0.91033494	171	171, 170, 168	0.3333333333333333	168
25	ကျနော် နင့်ကို နက်ဖြန် မတွေ့နိုင်ဘူး။	Tom hardly spoke any French when I first met him.	I can't meet you now.	False	False	0.98192203	166	166, 986, 148	0	30
26	Pluto	Pluto 	Pluto 	True	True	0.82573485	671	671, 299, 137	1.0	671
27	ရိုးသားမှု—ကံအားလျော်၍လော၊ ရွေးချယ်၍လော၊ ၅/၁၅	After adequately satisfying their basic needs, they embark on the pursuit of riches. Yet, beyond food, clothing, and shelter, how much does a person really need? No wonder the Bible writer quoted at the beginning of this article also wrote: “Having sustenance and covering, we shall be content with these things.” (1 Timothy 6:8) Cultivating contentment prevents us from developing the love of money and all the problems that come along with it. The love of money is indeed the root of many evil things. Money will become your master if you let it. When managed properly, however, money can provide you with the freedom to pursue the more important things in life, such as a close bond with family, friends, and God. Still, in this world it seems impossible to be totally free of money worries. Will money always be such a source of anxiety? What hope is there for an end to poverty? The concluding article in this series will answer those questions. Beyond food, clothing, and shelter, how much does a person really need? TEACH YOUR CHILDREN TO MANAGE MONEY	Honesty—Chance or Choice? 5/15 Honoring Elderly Parents, 9/1	False	False	0.96025217	413	413, 877, 417	0	298
28	အဆိုပါ မနက် က တွမ် သည် ‌ဂေါက် ရိုက် နေခဲ့သည်။	Tom is supposed to be at home with Mary.	Tom was playing golf that morning.	False	False	0.94171333	177	177, 171, 170	0	189
29	ကျနော်တို့ စုံစမ်းနေတုန်းပါ။	Some of the people who are disappointed send me notes, complaining. 	We're still investigating.	False	False	0.9562869	234	234, 761, 96	0	195
30	သင်တန်းဆောင်းပါး ၄ စာမျက်နှာ ၂၂-၂၆	Basic Education schooling lasts 11 years: 5 years of primary school (Kindergarten to Standard 4) and 6 years of secondary education. 	A spirit of independence is common in the world.	False	False	1.0526417	744	744, 919, 957	0	576
31	တွမ် ငှက်ပျောသီးကြိုက်တယ်။	And it seems that the offspring were hybrids, unable to reproduce.	Tom loves bananas.	False	False	1.1166482	342	342, 404, 246	0	186
32	ထောက်ပံ့ရေးနိုင်ခြင်း: တစ်လလျှင် 10000 Piece / ပိုငျးပိုငျး	Every employee, from secretary to CEO, was required to take four weeks of unpaid vacation. 	Supply Ability: 10000 Piece/Pieces per Month 	False	False	1.0250375	596	596, 512, 232	0	357
33	နောက်ဆုံး ရုပ်ပုံမှာ တက်ကြွတဲ့ ရောင်စဉ်တန်းကို အသုံးချပါ	She followed up with experiments on a Tinder-style app. Three men and three women agreed to have two different profiles created for them. One showed them in open poses, such as leaning back with legs outstretched, or standing up with their arms out wide. In the other profile, they adopted “contractive” poses, for example, by hunching up, or folding their arms and crossing their legs. 	Apply active gradient to final image	False	False	0.95113826	901	901, 728, 420	0	760
34	Kaplan USMLE ဆန်းစစ်ခြင်း USMLE Discounts	Learning Approaches-Utilizing and choosing trainingANDinstructional approaches and techniques appropriate for the specific situation when learning or educating fresh items. 	Becker USMLE 	False	False	1.0238582	953	953, 902, 806	0	786
35	□ သွားသည် □ မသွားပါ	It isn't easy to make women happy.	□ Yes □ No	False	False	1.0844553	91	91, 342, 234	0	631
36	VIP အွန်လိုင်းကာစီနို, Slotjar – Up to £200 Extra Spins Bonus! 100% Match	5% OFF for any order! This is an EXCLUSIVE TOMTOP Coupon! 	Play VIP Poker _ Get Up To £10 Free Bonus _ PocketWin Casino 	False	True	0.9573735	887	887, 596, 228	0.3333333333333333	228
37	အစပိုင်းမှာ ၎င်းဟာ နှေးကွေးစွာ ပျံ့နှံ့လျက် သီးခြားစီရှိကြတဲ့ နေရာ ၂ -၃ ခုမှာ ဖြစ်နိုင်တယ်။	Practically all of them must die and be replaced. Each type of cell has a different life span; some are replaced every few weeks, and others every few years. Our body’s system of programmed cell death has to be highly controlled to maintain the delicate balance between cell death and cell formation. What can go wrong? Some studies indicate that when cells fail to die as they should, rheumatoid arthritis or cancer may result.	It initially goes quite slowly, you get two or three discrete locations. 	False	False	0.9071796	420	420, 246, 368	0	838
38	မော်လီကျူးဖော်မြူလာ: C7H17N.HCl	Molecular Formula: C9H14ClNO3 	Molecular Formula: C7H17N.HCl 	False	True	0.9179157	995	995, 723, 655	0.5	723
39	ParentHelp123 ရဲ့သွားရောက်လည်ပတ်	The rise in sleep-inducing chemicals, like adenosine and melatonin, send us into a light doze that grows deeper, making our breathing and heart rate slow down and our muscles relax. 	Visit ParentHelp123’s 	False	False	1.0176959	634	634, 300, 351	0	394
40	ပန်းခြံ ထဲ မှာ တော့ ကလေး အနည်းငယ် သာ ရှိနေခဲ့ တယ်။	Most of those Georgians who live in the north Iranian provinces of Gilan, Mazandaran, Isfahan, Tehran Province and the rest of Iran no longer speak the language but keep a Georgian conscience. The Circassians in Iran, a very large minority in the past and speakers of the Circassian language, have been strongly assimilated and absorbed within the population in the past few centuries. However, significant pockets do exist spread over the country, and they are the second-largest Caucasus-derived group in the nation after the Georgians.[18][19] 	There were only a few children in the park.	False	False	0.9841932	474	474, 420, 368	0	150
41	မူပိုင် © 2019 _ အားဖြင့် WordPress ကိုအဓိကအကြောင်းအရာ MH Themes	Developer tools	▷ culinary von alpinae 27.-30. JUNE 2019 19. June 2019 	False	False	0.99540806	865	865, 763, 945	0	633
42	ငါတို့ မှာ ဘီယာ မကျန် တော့ဘူး နော်။	The reason that happened was because you weren't careful.	We don't have any more beer.	False	False	0.9782102	149	149, 140, 148	0	194
43	Prefab ခေတ်သစ်အိမ်များ	Many people in low-income communities cannot afford soap and use ash or soil instead.	Prefab Container Homes 	False	False	1.0366023	757	757, 680, 728	0	648
44	လျှပ်စစ်စွမ်းအား အင်ဂျင်နီယာသည် လျှပ်စစ်အင်ဂျင်နီယာ၏ ဘာသာရပ်ခွဲဖြစ်သည်။လျှပ်စစ်ဓါတ်အား ထုတ်လုပ်ခြင်း၊ထုတ်လွှတ်ခြင်း၊ဖြန့်ဖြူခြင်းနှင့် အသုံးချခြင်းဆိုင်ရာဘာသာရပ်နှင့်ထိုလုပ်ငန်းများနှင့်ဆိုင်​သော ပစ္စည်းများကို လျှပ်စစ်စွမ်းအား အင်ဂျင်နီယာနယ်ပယ်ဟု​ခေါ်သည်။	Power engineering, also called power systems engineering, is a subfield of electrical engineering that deals with the generation, transmission, distribution and utilization of electric power, and the electrical apparatus connected to such systems. Although much of the field is concerned with the problems of three-phase AC power – the standard for large-scale power transmission and distribution across the modern world – a significant fraction of the field is concerned with the conversion between AC and DC power and the development of specialized power systems such as those used in aircraft or for electric railway networks. Power engineering draws the majority of its theoretical base from electrical engineering. 	Power engineering, also called power systems engineering, is a subfield of electrical engineering that deals with the generation, transmission, distribution and utilization of electric power, and the electrical apparatus connected to such systems. Although much of the field is concerned with the problems of three-phase AC power – the standard for large-scale power transmission and distribution across the modern world – a significant fraction of the field is concerned with the conversion between AC and DC power and the development of specialized power systems such as those used in aircraft or for electric railway networks. Power engineering draws the majority of its theoretical base from electrical engineering. 	True	True	0.7731192	990	990, 870, 889	1.0	990
45	စိတ်ချရတဲ့ လိပ်စာတပ်ရေးနဲ့ ရုန်းကန်ရတဲ့ တိုင်းပြည် ရ၅ % ဟာ စကားလုံး သုံးလုံးပါ လိပ်စာတွေ စသုံးကြတယ်ဆိုရင် အရေးပါတဲ့ အက်ပ်တွေ အပုံကြီး ထပ်ရှိပါသေးတယ်။	Most of those Georgians who live in the north Iranian provinces of Gilan, Mazandaran, Isfahan, Tehran Province and the rest of Iran no longer speak the language but keep a Georgian conscience. The Circassians in Iran, a very large minority in the past and speakers of the Circassian language, have been strongly assimilated and absorbed within the population in the past few centuries. However, significant pockets do exist spread over the country, and they are the second-largest Caucasus-derived group in the nation after the Georgians.[18][19] 	If the 75 percent of countries that struggle with reliable addressing started using three-word addresses, there's a stack of far more important applications. 	False	False	0.8816426	474	474, 443, 890	0	999
46	တစ်ဦးချင်းစီအဆင့်တွင် ator ။	Every employee, from secretary to CEO, was required to take four weeks of unpaid vacation. 	ator on the individual level. 	False	False	1.2225856	596	596, 191, 177	0	676
47	လွန်ခဲ့တဲ့ 2 နှစ်ပေါင်း 1 လ #428 by Gh0stRider203	1 year 8 months ago #428 by Gh0stRider203 	1 year 8 months ago #428 by Gh0stRider203 	True	True	0.9928982	477	477, 680, 420	1.0	477
48	အမျိုးအစား (ခဲဝါယာကြိုးရှိသည်) Ф8 6mm × ZM86 2R-75L ZM86 2R-90L ZM86 2R-150L ZM86 2R-230L ZM86 2R-250L ZM86 2R-350L ZM86 2R-500L ZM86 2R-600L ZM86 2R-800L ZM862R-1000L ZM862R-1400	Type(have no lead wire)Ф8×6mm ZM862R-75 ZM86 2R-90 ZM862R-150 ZM86 2R-230 ZM86 2R-250 ZM86 2R-350 ZM86 2R-500 ZM86 2R-600 ZM86 2R-800 ZM86 2R-1000 ZM86 2R-1400 	Type(have no lead wire)Ф8×6mm ZM862R-75 ZM86 2R-90 ZM862R-150 ZM86 2R-230 ZM86 2R-250 ZM86 2R-350 ZM86 2R-500 ZM86 2R-600 ZM86 2R-800 ZM86 2R-1000 ZM86 2R-1400 	True	True	0.4168799	934	934, 455, 630	1.0	934
