	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
37	Tớ biết con người cô ấy thế nào.	Who is she?	I know her personally.	False	False	1.3799212	535	535, 125, 858	0	132
38	Trước tiên, tôi muốn bạn đi với tôi đến chỗ đang bán hàng giảm giá ở trung tâm mua sắm.	Who's your favorite movie villain?	First off, I'd like you to come with me to a department store sale.	False	False	1.3631968	844	844, 205, 59	0	346
39	"Tôi hỏi ""tên mày là gì?""."	Whose beer is this?	"""What's your name?"" I asked."	False	False	1.2991151	564	564, 205, 844	0	310
40	Tom hiếm khi phàn nàn về bất cứ thứ gì.	Don't trust anyone here.	Tom hardly ever complains about anything.	False	False	1.3684402	927	927, 901, 961	0	113
41	Tôi đang viết một cuốn sách.	Who's your favorite poet?	I'm writing a book.	False	True	1.3999738	205	205, 584, 152	0.5	584
42	Thật là một buổi chiều thú vị.	Omit needless words!	It was a very pleasant afternoon.	False	False	1.3829961	624	624, 112, 372	0	212
43	Đất nước của chúng tôi đang trong thời kỳ khủng hoảng.	Our country is in a crisis.	Our country is in a crisis.	True	True	1.3089788	152	152, 125, 624	1.0	152
44	Nơi nào đẹp nhất thế giới?	Why are you still here?	What is the most beautiful place in the world?	False	False	1.3745964	413	413, 936, 171	0	505
45	Tôi mừng khi thấy gần đây sếp rất khỏe mạnh.	It's the best feeling.	I'm glad to say that the boss has been very well lately.	False	False	1.4103489	193	193, 484, 152	0	334
46	Mọi người ngắm sao khi trời tối hơn nữa.	When it is darkest, men see the stars.	When it is darkest, men see the stars.	True	True	1.3575568	649	649, 372, 886	1.0	649
47	Tại lễ hội, mọi người đều ăn mặc đẹp.	At the party, everybody was well-dressed.	At the party, everybody was well-dressed.	True	True	1.4318675	17	17, 851, 66	1.0	17
48	Tôi từng tận mắt thấy nó.	I rescued you.	I've seen it myself.	False	False	1.3569225	125	125, 314, 193	0	130
49	Rốt cuộc cậu là ai vậy?	Whose beer is this?	Who are you, anyway?	False	False	1.3724833	564	564, 844, 171	0	606
50	Cái bàn này nặng quá.	Draw your chair closer to the fire.	This table is heavy.	False	False	1.5211117	977	977, 624, 858	0	610
51	Khi mẹ nó đi vắng, nó trông chừng em.	Our teacher had us learn the poem by heart.	In the absence of her mother, she looks after her sister.	False	False	1.4248898	794	794, 314, 125	0	333
52	Anh sẽ không bị muộn, có phải không?	Omit needless words!	You won't be late, will you?	False	False	1.4657111	624	624, 341, 14	0	7
53	Hãy tìm một bàn ở gần cuối.	Omit needless words!	Let's sit at one of the tables near the back.	False	False	1.5088396	624	624, 152, 716	0	368
54	Anh ấy sẽ là một người chồng tốt.	My father will travel abroad next year.	He will be a good husband.	False	False	1.4034648	910	910, 193, 524	0	570
55	Vâng, anh ta có thể chạy 100 mét trong vòng 12 giây.	Yes. He can run 100 meters within twelve seconds.	Yes. He can run 100 meters within twelve seconds.	True	True	1.1969969	119	119, 598, 794	1.0	119
56	Ấy có dùng hãng American Express không?	Do you take American Express?	Do you take American Express?	True	True	1.3379555	832	832, 844, 14	1.0	832
57	Ông Long và ông Smith đã nói chuyện với nhau.	Yesterday I met Marie.	Mr Long and Mr Smith spoke to each other.	False	False	1.3934156	314	314, 637, 829	0	175
58	Theo ý tôi, đá banh là môn thể thao tuyệt vời.	In my opinion, soccer is a great sport.	In my opinion, soccer is a great sport.	True	True	1.3277403	492	492, 193, 910	1.0	492
59	Đúng là bà ấy đã qua đời.	Omit needless words!	It's true that she's dead.	False	False	1.4226531	624	624, 858, 125	0	209
60	Bill luôn luôn lương thiện.	He loves you very much.	Bill is honest all the time.	False	False	1.4095597	671	671, 958, 764	0	534
61	Chỉ có sự thật là tốt đẹp.	You're the last hope for humanity.	Nothing is beautiful but the truth.	False	True	1.3446624	519	519, 193, 837	0.3333333333333333	837
62	Sự tài trợ của bà ấy là cần thiết cho dự án của chúng ta.	Her financial support is indispensable to this project of ours.	Her financial support is indispensable to this project of ours.	True	True	1.3104341	591	591, 531, 809	1.0	591
63	Tom cần tìm kiếm sự giúp đỡ.	They'll help us.	Tom needs to seek help.	False	False	1.3901396	531	531, 873, 976	0	270
64	Japan không to bằng Canada.	I stay in Osaka.	Japan is not as large as Canada.	False	False	1.4100955	249	249, 125, 624	0	718
65	Tôi bị dính vào cuộc tranh cãi của người khác.	Yesterday I met Marie.	I got involved in other people's quarrel.	False	True	1.3629804	314	314, 278, 687	0.3333333333333333	687
66	Cô ấy không thể nhịn được cười.	Omit needless words!	She couldn't hold back her laughter.	False	False	1.4145778	624	624, 193, 20	0	420
67	Mẹ hy vọng rằng phòng học của con có điều hòa không khí.	Omit needless words!	I hope that your classroom had air conditioning.	False	False	1.3371496	624	624, 314, 18	0	988
68	Nhờ vào máy bay mà con người có thể di chuyển giữa các nơi xa xôi.	Airplanes enable people to travel great distances rapidly.	Airplanes enable people to travel great distances rapidly.	True	True	1.3672574	669	669, 777, 199	1.0	669
69	Bạn ước điều gì vậy?	How much money is left?	What do you wish for?	False	False	1.3960901	282	282, 844, 59	0	962
70	Bạn trông tái nhợt.	I rescued you.	You look pale.	False	False	1.4190677	125	125, 624, 531	0	126
71	Tôi đã ở Boston trước khi tôi trở lại Nhật Bản.	I had stayed in Boston before I returned to Japan.	I had stayed in Boston before I returned to Japan.	True	True	1.3485401	45	45, 314, 249	1.0	45
72	Tôi thực sự phải đi.	They'll help us.	I really have to go.	False	False	1.355135	531	531, 650, 125	0	542
73	Tom rất đẹp trai.	Yesterday I met Marie.	Tom is very handsome.	False	False	1.3764576	314	314, 125, 249	0	416
74	Do mưa to, chúng tôi đến trường quá muộn.	I rescued you.	We were late for school because it rained heavily.	False	False	1.3758132	125	125, 650, 435	0	802
75	Tôi thích đi du lịch.	My father will travel abroad next year.	I like to travel.	False	False	1.3625038	910	910, 832, 474	0	557
76	Tớ không muốn xử lý việc đó bây giờ.	Omit needless words!	I don't want to have to deal with it right now.	False	False	1.3215785	624	624, 112, 125	0	81
77	Khi đèn tín hiểu chuyển sang màu vàng, chúng ta dừng lại.	When it is darkest, men see the stars.	When the traffic light is yellow, we stop.	False	False	1.4058359	649	649, 794, 819	0	622
78	Đi theo người đó.	I rescued you.	Follow that person.	False	False	1.4584069	125	125, 624, 886	0	51
79	Hai vị thủ tướng không có điểm chung nào cả.	Religion is the opium of the people.	The two premiers had nothing in common.	False	False	1.4246407	820	820, 851, 112	0	279
80	Tôi lúc nào cũng ăn ngoài hàng, nhưng tôi thích đồ ăn nhà làm hơn.	What's your favorite cheap wine?	I'm always eating in restaurants, but I prefer homemade foods.	False	True	1.3875636	59	59, 141, 197	0.5	141
81	Cả hai đều rất dễ thương.	The two teams fought very hard.	Both of them are very cute.	False	True	1.3890864	304	304, 625, 751	0.5	625
82	Chúng tôi không phải là những người duy nhất tin rằng cậu ta không có tội.	Omit needless words!	We are not the only ones to believe that he is not guilty.	False	True	1.3875726	624	624, 382, 844	0.5	382
83	Tôi thích bận rộn.	She always sides with the weak.	I like being busy.	False	False	1.4877837	972	972, 205, 137	0	418
84	Cô Roland, cô nghĩ gì về vấn đề này?	Is this your son, Betty?	Ms. Roland, what do you think about this problem?	False	False	1.2822272	556	556, 535, 844	0	202
85	Robot có thể hoạt động trong điều kiện nguy hiểm.	Robots can withstand dangerous conditions.	Robots can withstand dangerous conditions.	True	True	1.3934985	179	179, 82, 669	1.0	179
86	Họ không thích tôi.	I rescued you.	They don't like me.	False	False	1.4238034	125	125, 205, 831	0	407
87	Bạn thật tốt khi giúp tôi làm bài tập về nhà.	Let me back in.	It is very nice of you to help me with my homework.	False	True	1.3614898	650	650, 970, 193	0.5	970
88	Loài người chỉ sống trong hòa bình tổng cộng 268 năm trong 3,400 nghìn năm trở lại đây thôi, tức là khoảng 8%.	46 million Americans lived under the poverty line in 2010.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	False	False	1.3857385	975	975, 820, 594	0	485
89	Bạn đã sẵn sàng bắt đầu chưa?	What's the big occasion today?	Are you ready to start?	False	False	1.428461	392	392, 193, 706	0	865
90	Chúng ta hãy tiếp tục dịch sang tiếng Đức nào.	Our teacher had us learn the poem by heart.	I will try to translate more sentences into German.	False	True	1.4245296	794	794, 125, 586	0.3333333333333333	586
91	Cậu mang theo nhiều tiền chứ?	How much money is left?	Do you have a lot of money with you?	False	False	1.3792999	282	282, 171, 844	0	37
92	Bill làm công việc bán xe.	Bill's work is selling cars.	Bill's work is selling cars.	True	True	1.4242215	528	528, 482, 356	1.0	528
93	Tom đã không mời tôi.	I rescued you.	Tom didn't invite me.	False	False	1.3321009	125	125, 314, 159	0	248
94	Các sinh viên đã đứng chờ xe buýt.	I actually ended up walking all the way from Shinjuku Station to Jimbocho yesterday!	The students stood waiting for a bus.	False	False	1.4375792	185	185, 882, 314	0	628
95	Đừng quên hỏi thăm vợ của ông Long khi mày gặp ổng.	Our house adjoins his.	Don't forget to ask after Mr Long's wife when you see him.	False	False	1.4399076	858	858, 314, 125	0	183
96	London chẳng còn là thành phố sương mù nữa.	London is no longer a city of fog.	London is no longer a city of fog.	True	True	1.3227803	170	170, 472, 624	1.0	170
97	Lâu rồi Tom không gặp lại Mary.	Yesterday I met Marie.	Tom hasn't seen Mary in a while.	False	False	1.4221827	314	314, 118, 275	0	153
98	Tối nay bạn muốn làm gì?	Whose beer is this?	What do you want to do tonight?	False	False	1.3963519	564	564, 14, 341	0	576
99	Có rất nhiều lý do để giải thích vì sao một căn nhà bị bỏ trống.	Who's your favorite movie villain?	There are various reasons why a house may be left vacant.	False	True	1.3719779	844	844, 935, 59	0.5	935
100	Tất cả những điều anh nói đều đúng.	It's the best feeling.	All that you say is perfectly correct.	False	False	1.3506339	193	193, 624, 659	0	574
101	Cô ta luôn đứng về bên yếu.	She always sides with the weak.	She always sides with the weak.	True	True	1.4588574	972	972, 152, 716	1.0	972
102	Mười người bị nhét vào một căn phòng nhỏ.	Ten people were packed into the small room.	Ten people were packed into the small room.	True	True	1.410789	448	448, 535, 293	1.0	448
103	Thái độ thách đố của anh ta khiến thủ trưởng tức giận.	It is his defiant attitude that made the chief angry.	It is his defiant attitude that made the chief angry.	True	True	1.4290679	552	552, 760, 112	1.0	552
104	Anh ta ngồi lên giường.	Our house adjoins his.	He was sitting on the floor.	False	False	1.490304	858	858, 977, 389	0	676
105	Trời mưa rất nhiều trong tháng này.	When it is darkest, men see the stars.	We've had a lot of rain this month.	False	False	1.3944204	649	649, 40, 372	0	362
106	Tom chỉ muốn sống cùng với Mary	Tom just wants to be with Mary.	Tom just wants to be with Mary.	True	True	1.4762502	224	224, 891, 314	1.0	224
107	Tom không có ô tô. Anh ta sử dụng xe của Mary.	She's my type.	Tom doesn't have a car. He just uses Mary's.	False	False	1.3759371	992	992, 447, 843	0	395
108	Bạn nên đi kiểm tra mắt đi.	We took a plane from Tokyo to Sapporo.	You should get your eyes checked.	False	False	1.4640174	816	816, 125, 249	0	643
109	Bà ấy gửi tới tòa soạn một rao vặt tìm một người giúp việc nhà.	The girl who works at the bakery is cute.	She put an advertisement for a domestic help in the paper.	False	False	1.4466839	482	482, 314, 317	0	444
110	Anh ta nghỉ học lúc học năm nhất đại học.	Tom is the smartest one in our class.	He dropped out of college in the first year.	False	False	1.4531456	919	919, 681, 249	0	121
111	Cậu có nghĩ Tom thực sự thích việc đó không?	Who's your favorite movie villain?	Do you think Tom really enjoys doing that?	False	False	1.3402377	844	844, 300, 760	0	365
112	Không có lời giải thích nào cho việc xảy đến với Tom.	Who's your favorite movie villain?	There's no explanation for what happened to Tom.	False	False	1.3540846	844	844, 24, 353	0	475
113	Tôm bị đau.	Omit needless words!	Tom was in pain.	False	False	1.4736179	624	624, 125, 314	0	243
114	Tác giả đó là người Nga.	I was late for the appointment.	This writer is Russian.	False	False	1.3947062	112	112, 910, 820	0	274
115	Thành phố Rome đáng để viếng thăm.	Rome is worthy of a visit.	Rome is worthy of a visit.	True	True	1.4931259	199	199, 249, 910	1.0	199
116	Tôi bị bụi vào mắt.	Omit needless words!	Dust got into one of my eyes.	False	False	1.3807633	624	624, 858, 411	0	979
117	Bạn thích loại rượu vang rẻ tiền nào?	Whose beer is this?	What's your favorite cheap wine?	False	True	1.3296385	564	564, 59, 351	0.5	59
118	Tôi tưởng cậu ở phố Park cơ.	Yesterday I met Marie.	I thought you lived on Park Street.	False	False	1.420621	314	314, 249, 716	0	52
119	Bạn có thể giúp tôi rửa bát đĩa?	How much money is left?	Can you help me with the washing up?	False	False	1.4687259	282	282, 624, 366	0	24
120	Toudaiji lớn nhất trong hai ngồi đền.	Toudaiji is the bigger of the two temples.	Toudaiji is the bigger of the two temples.	True	True	1.3406204	614	614, 185, 272	1.0	614
121	Nỗi lo lắng của ông ấy như thế nên ông ấy hầu như không thể nào ngủ được.	Our house adjoins his.	His anxiety was such that he could hardly sleep.	False	False	1.4030077	858	858, 18, 659	0	630
122	Đâu là bức vẽ ưng ý nhất của ấy?	Who's your favorite poet?	Which of these do you consider your best painting?	False	False	1.3787433	205	205, 788, 556	0	350
123	Tôi có thể giết cậu nhưng tôi đã không làm vậy.	Who's your favorite poet?	I could have killed you, but I didn't.	False	True	1.367933	205	205, 257, 125	0.5	257
124	Chiếc xe lửa này luôn luôn đúng giờ.	It's the best feeling.	The train is always on time.	False	True	1.4576604	193	193, 493, 152	0.5	493
125	Nhà ở Nhật nhỏ.	I stay in Osaka.	Japanese houses are small.	False	False	1.3279691	249	249, 650, 314	0	589
126	"""Tại sao?"". Cô con gái hỏi với một chút bực dọc."	"""Why?"" asked the daughter, a trifle irritated."	"""Why?"" asked the daughter, a trifle irritated."	True	True	1.3472979	952	952, 844, 59	1.0	952
127	Bạn ấy đã giúp tôi làm bài tập về nhà.	Yesterday I met Marie.	He helped me do my homework.	False	False	1.3644319	314	314, 125, 650	0	845
128	Mình không muốn đi làm.	My father will travel abroad next year.	I don't wanna go to work.	False	False	1.4387653	910	910, 18, 249	0	690
129	Mùa đông nào gia đình tôi cũng đi trượt tuyết.	Our house adjoins his.	My family goes skiing every winter.	False	False	1.4746662	858	858, 125, 435	0	477
130	Câu nói đó trong ngôn ngữ của bạn rất dễ để nghe thấy nó tự nhiên, và cũng rất dễ để nó trở nên không tự nhiên đối với ngôn không phải là ngôn ngữ mẹ đẻ của bạn.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	True	True	1.3934865	321	321, 123, 820	1.0	321
131	Anh ta kiếm được nhiều tiền hơn mức có thể tiêu hết	This is much less money than we expected.	She earns more than she spends.	False	True	1.3879452	124	124, 956, 67	0.3333333333333333	67
132	Giáo viên cho chị ấy nhiều thông tin về trường đại học.	Our teacher had us learn the poem by heart.	The teacher gave her much information about the university.	False	False	1.4149851	794	794, 660, 314	0	512
133	Còn lại bao nhiêu tiền?	How much money is left?	How much money is left?	True	True	1.3972918	282	282, 27, 624	1.0	282
134	Anh ta gửi tiền ngân hàng hàng tháng.	My father will travel abroad next year.	He puts aside some money every month.	False	False	1.3898299	910	910, 109, 956	0	678
135	Đọc đối vời tinh thần cũng như thức ăn đối với cơ thể.	Reading is to the mind as food is to the body.	Reading is to the mind as food is to the body.	True	True	1.3876005	26	26, 518, 502	1.0	26
136	Ông ấy sống trong một ngôi làng nhỏ ở đảo Kyushu.	He lives in a small village in Kyushu.	He lives in a small village in Kyushu.	True	True	1.3535811	21	21, 249, 858	1.0	21
137	Bạn có muốn chơi với chúng tôi không?	Who wants to play volleyball?	Would you like to play with us?	False	False	1.3712295	197	197, 14, 844	0	247
138	Cô ấy dành qua nhiều thời gian xem TV.	She's spending too much time watching TV.	She's spending too much time watching TV.	True	True	1.3454769	260	260, 314, 992	1.0	260
139	Anh ta hết năng lượng rồi.	I rescued you.	He has run out of energy.	False	False	1.3886225	125	125, 794, 624	0	965
140	Súp có mùi tỏi.	The soup tastes of garlic.	The soup tastes of garlic.	True	True	1.4323556	63	63, 483, 624	1.0	63
141	Hãy hưởng thụ đi.	Omit needless words!	Just enjoy it.	False	False	1.3827673	624	624, 531, 424	0	237
142	Họ sống trong thị trấn này.	I stay in Osaka.	They live in this town.	False	True	1.3928286	249	249, 314, 401	0.3333333333333333	401
143	Anh ta chả là gì cả.	Omit needless words!	He is nothing.	False	False	1.392545	624	624, 125, 794	0	147
144	Con mèo chạy sau con chuột.	The cat was basking in the sun.	The cat ran after the rat.	False	False	1.4853075	33	33, 709, 506	0	160
145	Làm sao bạn luôn đạt điểm tốt như vậy ở trường chứ? Thậm chí tôi chưa bao giờ nhìn thấy bạn mở sách ra đọc.	Who's your favorite poet?	How do you always get such good marks in school? I never see you even crack a book.	False	False	1.421638	205	205, 844, 59	0	784
146	Cô ấy rất quý bông hoa đó.	This is a beautiful flower.	She has been cherishing that flower.	False	False	1.4298831	524	524, 314, 858	0	668
147	Dự báo thời tiết đã nói rằng chiều nay trời sẽ mưa, nhưng nó không xảy ra.	When it is darkest, men see the stars.	The weather forecast said that it would rain this afternoon, but it didn't.	False	False	1.3559144	649	649, 442, 484	0	419
148	Chúng ta hãy đi ra biển đi. Tôi được nghỉ làm trong 6 ngày tới.	They'll help us.	Let's go to the beach. I got time off from work for the next 6 days.	False	True	1.3618419	531	531, 650, 729	0.3333333333333333	729
149	Tôi biết viết các chương trình Visual Basic.	I can write programs in Visual Basic.	I can write programs in Visual Basic.	True	True	1.3205628	991	991, 674, 205	1.0	991
150	Nhân vật phản diện mà bạn ưa thích trong điện ảnh là ai?	Who's your favorite movie villain?	Who's your favorite movie villain?	True	True	1.2476231	844	844, 205, 535	1.0	844
151	Anh ấy có hai con chó.	Our house adjoins his.	He has two dogs.	False	False	1.4737451	858	858, 794, 190	0	290
152	Tom còn chưa đáp ứng với thực tế.	They'll help us.	Tom hasn't got used to the reality yet.	False	False	1.409688	531	531, 125, 193	0	712
153	Tôi đã gặp Tom ở trên đường.	Yesterday I met Marie.	I met Tom on the way.	False	False	1.3326005	314	314, 125, 716	0	722
154	Một trận động đất lớn đã xảy ra khi tôi mới chỉ mười tuổi.	When the big earthquake happened, I was only ten.	When the big earthquake happened, I was only ten.	True	True	1.3082204	226	226, 450, 314	1.0	226
155	Một người bạn đã kể cho tôi nghe câu chuyện đó.	I rescued you.	A friend told me that story.	False	True	1.37882	125	125, 314, 451	0.3333333333333333	451
156	Tôi không thể chịu đựng tiếng ồn này thêm nữa	Omit needless words!	I cannot put up with this noise.	False	False	1.363133	624	624, 125, 531	0	65
157	Đợi tao với!	Shut up and listen!	Wait for me!	False	False	1.4875894	424	424, 674, 182	0	967
158	Đây không phải cốc trà của tôi.	Omit needless words!	This is not my cup of tea.	False	True	1.3991106	624	624, 662, 190	0.5	662
159	Thằng nhóc thực sự là một đứa trẻ thông minh.	My father will travel abroad next year.	He is a very smart boy.	False	False	1.4164678	910	910, 193, 859	0	701
160	Tôi không nghĩ là sẽ có mưa, nhưng cứ cầm theo ô cho chắc.	Omit needless words!	I don't think it'll rain, but I'll take an umbrella with me, just in case.	False	False	1.4269798	624	624, 205, 820	0	513
161	Tình yêu phải có cánh để bay khỏi tình yêu, và lại bay trở lại.	Love must have wings to fly away from love, and to fly back again.	Love must have wings to fly away from love, and to fly back again.	True	True	1.3282042	704	704, 650, 125	1.0	704
162	Anh ấy tới chưa?	Has he arrived?	Has he arrived?	True	True	1.412845	706	706, 282, 413	1.0	706
163	Cuộc tranh luận sẽ diễn ra tối nay.	The debate will happen tonight.	The debate will happen tonight.	True	True	1.2782845	598	598, 852, 858	1.0	598
164	Loại con trai gì thế không biết !	Is this your son, Betty?	What a kind boy he is!	False	False	1.4617057	556	556, 624, 341	0	932
165	Bà ấy mua sách trong cứa hàng.	Religion is the opium of the people.	She bought a book at the shop.	False	False	1.4977807	820	820, 858, 197	0	879
166	Con chó của cậu đâu rồi?	Whose beer is this?	Where's your dog?	False	False	1.4699261	564	564, 844, 205	0	252
167	Trọng âm của từ ở âm tiết thứ hai.	The accent of the word is on the second syllable.	The accent of the word is on the second syllable.	True	True	1.3830965	99	99, 63, 799	1.0	99
168	Cậu bỏ lỡ nó phải không?	Who's your favorite movie villain?	You miss it, don't you?	False	False	1.50297	844	844, 624, 205	0	371
169	Mắt tôi đẫm nước.	I rescued you.	My eyes are watery.	False	False	1.4465123	125	125, 441, 314	0	529
170	Bạn có thể ăn gì cũng được, miễn là đừng ăn quá nhiều.	Do you want tea or coffee?	You may eat anything so long as you don't eat too much.	False	True	1.4048057	351	351, 624, 642	0.3333333333333333	642
171	Chris, bạn bị ướt hết rồi kìa!	I rescued you.	Chris, you're completely wet!	False	False	1.4461237	125	125, 976, 650	0	744
172	Hàng năm có một số lượng lớn thanh niên nhập học đại học trên khắp nước Mỹ.	Throughout the United State large numbers of young people enter college every year.	Throughout the United State large numbers of young people enter college every year.	True	True	1.3344413	313	313, 910, 637	1.0	313
173	Chúng ta đều đã thay đổi.	I rescued you.	We all have changed.	False	False	1.3847502	125	125, 794, 531	0	359
174	Anh ấy hỏi tôi nên đi đâu.	My father will travel abroad next year.	He asked me where to go.	False	False	1.4171168	910	910, 205, 858	0	526
175	Kiểm tra áp suất của bánh xe.	Check the pressure of the tires.	Check the pressure of the tires.	True	True	1.4198644	702	702, 799, 582	1.0	702
176	Để mình nói thứ mình muốn nhân dịp sinh nhật cho cậu nhớ.	I rescued you.	Let me tell you what I want for my birthday.	False	False	1.4286585	125	125, 314, 910	0	83
177	Thật may vì cậu ở nhà.	Omit needless words!	Luckily, you were at home.	False	False	1.3846115	624	624, 249, 18	0	73
178	Tôn giáo là thuốc phiện của nhân dân.	Religion is the opium of the people.	Religion is the opium of the people.	True	True	1.2693958	820	820, 26, 519	1.0	820
179	Mình mong cậu có một đêm ngủ ngon.	Today is the first day of the rest of your life.	I want you to get a good night's rest.	False	False	1.4588635	372	372, 314, 660	0	841
180	Lẽ ra tớ không nên để cậu trở về nhà một mình, đêm qua.	I was late for the appointment.	I never should've let you go home alone last night.	False	False	1.4319439	112	112, 650, 314	0	242
