	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
54	IMSUM( árvu; árvu; …)	INTRATE(settlement; maturity; investment; redemption; basis)	IMSUM(value; value;...)	False	True	0.8326545	846	846, 804, 276	0.5	804
55	Doaimmat   …	Money:	Edit...	False	False	1.0474086	930	930, 957, 599	0	380
56	Jus leat válljen automáhtalaččat válljet govaža, de válljet man guhká ádjána sieván galgá leat govaža bajábealde ovdalgo dat merkejuvvo.	If you have checked the option to automatically select icons, this slider allows you to select how long the mouse pointer must be paused over the icon before it is selected.	If you have checked the option to automatically select icons, this slider allows you to select how long the mouse pointer must be paused over the icon before it is selected.	True	True	0.61943126	82	82, 897, 207	1.0	82
57	philippines. kgm	Puerto Princesa Cityphilippines. kgm	Kabuntalan	False	False	0.68408036	621	621, 245, 360	0	669
58	bangladesh. kgm	Not Bangladeshbangladesh. kgm	Not Bangladeshbangladesh. kgm	True	True	0.83018005	891	891, 396, 755	1.0	891
59	QShortcut	WirelessQShortcut	Page Up	False	False	0.80939686	247	247, 420, 766	0	926
60	Dán láhkai áigi čájehuvvo.	This page contains changes that have not been submitted. Reloading the page will discard these changes.	This is how the time will be displayed.	False	False	0.7874501	883	883, 241, 543	0	370
61	Láse 1. čállinbeavdái	Do you want to disable showing the introduction in the webbrowsing profile?	Window to Desktop 1	False	False	0.8730514	777	777, 845, 241	0	435
62	Guovttebealát badjin (Veallut)	SHORTWEEKDAY	Double Top (Landscape)	False	False	0.92621493	651	651, 614, 784	0	410
63	Aktiivalaš láseComment	XScorchComment	Another window is activated	False	False	0.8325193	766	766, 412, 328	0	299
64	Son hupmá veahá eŋgelasgiela .	He speaks English a little.	He speaks English a little.	True	True	0.67641306	12	12, 1, 589	1.0	12
65	Oaidnaleapmai.	Aborted	See you.	False	False	0.9683242	961	961, 764, 412	0	33
66	_Čoavdaga:	_Password:	_Key:	False	True	0.97274995	813	813, 340, 358	0.3333333333333333	358
67	Raba liŋkka	Clanbomber	Open Link	False	False	1.02568	579	579, 164, 42	0	968
68	Siiddut	Digits	Pages	False	False	0.8845273	677	677, 421, 503	0	515
69	IEX	IEX	IEX	True	True	0.61701727	901	901, 923, 565	1.0	901
70	Juogadeami standárdspiehkastat	This means that the contents of the requested file or folder %1 could not be retrieved, as read access could not be obtained.	Standard deviation of the distribution	False	False	0.87532353	207	207, 527, 777	0	250
71	Čállinbeavdái	No Color Adjustment	To & Desktop	False	False	0.99291337	582	582, 277, 845	0	215
72	ACPI	ACPI	ACPI	False	True	0.58171105	565	565, 923, 901	0.5	923
73	40 – 56 MB muitu oktiibuot	40 - 56 MB Total RAM	40 - 56 MB Total RAM	True	True	0.7567276	787	787, 371, 527	1.0	787
74	XBMName	ZAngbandGenericName	XBM	False	False	0.7627268	451	451, 977, 744	0	859
75	Liibme fiillas	No dithering	Paste From File	False	False	1.0382682	343	343, 203, 329	0	920
76	Rulle bajásguvlui	Plugin	Scroll Up	False	False	0.8856275	359	359, 252, 128	0	402
77	Geavaheaddjit	Undefined	Users	False	False	0.89762807	609	609, 750, 582	0	120
78	Mun lean ilus odne	Do you want to resign?	I'm happy today	False	False	0.9732728	594	594, 19, 32	0	21
79	Guorus osiiguin	Thick Paper	& With empty fields	False	False	1.0228388	78	78, 643, 359	0	835
80	Sajáiduhtte/ođasmahte	Overwrite & Destination	Install/update	False	False	0.83020496	764	764, 594, 371	0	138
81	Guovddáš AmerihkáName	KataTudoQuery	America, CentralName	False	False	1.0135511	476	476, 845, 197	0	996
82	philippines. kgm	Puerto Princesa Cityphilippines. kgm	Nabunturanphilippines. kgm	False	True	0.68408036	621	621, 245, 360	0.3333333333333333	360
83	ATM fierbmadatdoaimmat	Browsing	ATM Networking	False	False	0.94266963	242	242, 777, 961	0	717
84	Ceahkke	Contrast	The Dash	False	False	1.105192	571	571, 277, 854	0	690
85	Danne mon ráhkistan du	Do you want to resign?	Because I love you.	False	False	0.8176385	594	594, 318, 371	0	0
86	cap-style	undo-type	Bevel	False	False	0.91566944	546	546, 785, 77	0	202
87	Čále htdig- diehtovuođu máhpa bálgá.	undo-type	Enter the path to the htdig database folder.	False	False	0.8358822	546	546, 785, 77	0	99
88	Stáhtus	Cancel	Status	False	False	0.9371865	876	876, 277, 227	0	541
89	Vuolil SáksonagiellaName	NextJobOnSameSheet	Low Saxon	False	False	1.0060017	633	633, 629, 412	0	688
90	Doaimmat diehtu	What to do when archiving	Account Info	False	False	0.9237641	436	436, 594, 777	0	384
91	undo-type	undo-type	Text layer	False	False	0.5983523	77	77, 785, 546	0	695
92	MONTHS () - funkšuvdna dieđiha galle mánu leat guovtti dáhtona gaskkas. Goalmmát paramehter mearrida rehkenastinvuogi: Jos paramehteris lea 0, de dieđiha MONTHS () mánuid stuorimus logu dan guovtti beaivvi gaskkas. Jos paramenteris lea 1, de dieđiha dušše galle olles mánu leat dáhtonis nubbái.	"WEEKS(""2002-19-02 "";"" 2002-19-02 ""; 1) returns 0, because there is not a whole week in between, starting at the first day of the week (monday or sunday, depending on your local settings)"	"WEEKS(""2002-19-02 "";"" 2002-19-02 ""; 1) returns 0, because there is not a whole week in between, starting at the first day of the week (monday or sunday, depending on your local settings)"	True	True	0.5695729	241	241, 539, 742	1.0	241
93	Davvi- AfrihkáName	Guinea-Bissau Peso	Africa, NorthernName	False	False	0.96221006	259	259, 862, 303	0	814
94	Buot	Flatten	All	False	False	0.97281444	83	83, 238, 677	0	789
95	& Váldde eret siskkildeami	Do you want to resign?	& Clean Indentation	False	False	0.9272504	594	594, 760, 897	0	729
96	Válddahus	Configuration	Description	False	False	0.9756961	277	277, 609, 425	0	308
97	Reaidorávvagiid duogášgovva	This means that the contents of the requested file or folder %1 could not be retrieved, as read access could not be obtained.	Opaque background image for tooltips	False	False	0.8504894	207	207, 828, 749	0	288
98	Jearat nama ja máhpa go girjemearkkat lasihuvvojit	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Ask for name and folder when adding bookmarks	False	False	0.7115643	527	527, 207, 900	0	611
99	Makkár ivdni lea liŋkkain mat eai leat galleduvvon vel.	If you have selected something within the current document, this will no longer be selected.	What color links should be that have not yet been clicked on	False	False	0.6251615	897	897, 527, 883	0	673
100	Ii sáhttán rahpat skriptafiilla «% 1 »	Do you want to disable showing the introduction in the webbrowsing profile?	"Failed to open scriptfile ""%1"""	False	False	0.67299056	777	777, 174, 824	0	776
101	Giittos eatnat!	Do you want to resign?	Thank you very much!	False	False	0.89435697	594	594, 60, 31	0	38
102	Hálidatgo álgosiidu ii oidno fierpmádatgolganprofiillas?	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Do you want to disable showing the introduction in the webbrowsing profile?	False	True	0.7387929	527	527, 777, 594	0.5	777
103	Ovdánahtti (HTML čájehanmašiidna, JavaScript)	Developer (HTML rendering engine, JavaScript)	Developer (HTML rendering engine, JavaScript)	True	True	0.54104686	423	423, 289, 969	1.0	423
104	Máŋge merkejuvvon teavstta/ áđa( id) čuohpusgirjái	This page contains changes that have not been submitted. Reloading the page will discard these changes.	Copy the selected text or item(s) to the clipboard	False	True	0.740697	883	883, 777, 828	0.3333333333333333	828
105	Filtii% 1 rabadettiin.	Fetching cover for %1...	Open of %1 failed.	False	False	0.8668995	728	728, 388, 154	0	668
106	IMABS( kompleaksa lohku) dieđiha kompleaksa logu norpma. Kompleaksa logu hápmi lea x+yi.	The CODE() function returns a numeric code for the first character in a text string.	"IMARGUMENT(""12 "") returns"" #Div/ 0 """	False	False	0.60194874	478	478, 199, 861	0	146
107	Resursamáhpat leat konttus:	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	& Resource folders are in account:	False	False	0.80898094	527	527, 897, 371	0	406
108	& Geavat standárdan	Glossy Paper	Set as & Default	False	False	0.9381175	128	128, 845, 329	0	314
109	Čálihangieđaheapmi dábálaš geavaheaddjin Muhtun čálihan gieđahallandoaimmat gáibidit hálddašeaddji vuoigatvuođaid. Geavat « Hálddašandilli » boalu dás vuolábealde álggahit dán reaiddu hálddašanvuoigatvuođaiguin.	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	"Print management as normal user Some print management operations may need administrator privileges. Use the ""Administrator Mode"" button below to start this print management tool with administrator privileges."	False	False	0.59318066	527	527, 241, 883	0	587
110	Ii sáhttán sáddet sisa árvosáni.	If you have selected something within the current document, this will no longer be selected.	The rating could not be submitted.	False	False	0.71625674	897	897, 371, 207	0	562
111	Kyrillalaš/Ukrainagiella	Cyrillic/Ukrainian	Cyrillic/Ukrainian	True	True	0.79343796	307	307, 959, 526	1.0	307
112	Vállje čuolddaid:	The screen will turn to a custom color for the amount of time specified below.	Select columns:	False	False	0.93074393	203	203, 594, 961	0	581
113	standárda	Duration	default	False	False	0.9735509	373	373, 277, 383	0	967
114	htdig	htdig	htdig	True	True	0.71964943	841	841, 765, 223	1.0	841
115	Peršuvnnalaš dieđut	Transparency	Personal Information	False	False	0.82421875	666	666, 328, 624	0	576
116	oceania. kgm	Clarendonjamaica. kgm	Adamstown	False	False	0.7737136	293	293, 396, 755	0	976
117	Arch Cpaper size	Arch Cpaper size	Arch Cpaper size	True	True	0.7267926	103	103, 243, 437	1.0	103
118	Galle elementta oktiibuot	This page contains changes that have not been submitted. Reloading the page will discard these changes.	CHIDIST(13.27; 5) returns 0.021	False	False	0.865793	883	883, 84, 370	0	983
119	Atlántaáhpi/ Canary	Atlantic/ Canary	Atlantic/ Canary	True	True	0.93023455	634	634, 94, 764	1.0	634
120	Álo	Freehand	Always	False	False	0.99394536	801	801, 452, 963	0	636
121	Beassansátni:	The boy has a horse.	Password:	False	False	0.99056554	40	40, 990, 42	0	596
122	Beduinnat orrot sáttoábis.	Bedouins live in the desert.	Bedouins live in the desert.	True	True	0.63164234	1	1, 34, 45	1.0	1
123	Fiila maid rahpat	Hide panel	File to open	False	False	0.8178855	320	320, 421, 961	0	799
124	Mu namma lea Tom.	My name is Tom.	My name's Tom.	False	True	0.9325458	29	29, 30, 15	0.5	30
125	Goargu	Charging	Surname	False	False	1.0525424	659	659, 605, 571	0	751
126	NAMA	NAME	NAME	True	True	0.82914114	963	963, 652, 800	1.0	963
127	Gaskkalduhte	Aborted	Abort	False	False	1.0095177	961	961, 227, 677	0	238
128	"CONVERT( 3; ""lbm""; ""kg"") dieđiha 1, 3608"	"CONVERT(3; ""lbm""; ""kg"") equals 1.3608"	"CONVERT(3; ""lbm""; ""kg"") equals 1.3608"	True	True	0.36372232	794	794, 949, 983	1.0	794
129	puertorico. kgm	Clarendonjamaica. kgm	Catañopuertorico. kgm	False	False	0.7114098	293	293, 396, 233	0	696
130	San Luis (SL)	San Luis (SL)	San Luis (SL)	True	True	0.5604534	284	284, 172, 724	1.0	284
131	Ii mihkiige	Do you want to resign?	Nothing	False	False	0.9727473	594	594, 28, 21	0	708
132	egypt. kgm	Clarendonjamaica. kgm	Qalyubiaegypt. kgm	False	True	0.84697604	293	293, 973, 396	0.5	973
133	Earát	Light	Others	False	False	1.063077	938	938, 434, 847	0	637
134	Mii leat dávjá Romssas.	We are often in Tromsø.	We are often in Tromsø.	True	True	0.79132676	47	47, 527, 647	1.0	47
135	zambia_ districts. kgm	Kalomozambia_districts. kgm	Kalomozambia_districts. kgm	True	True	0.78782856	498	498, 797, 293	1.0	498
136	Dus ii leat lohkanvuoigatvuohta du sáddejuvvon e- boasta máhppii.	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	You do not have read/ write permission to your sent-mail folder.	False	False	0.65164757	527	527, 207, 174	0	552
137	Bártnis lea heasta.	The boy has a horse.	The boy has a horse.	True	True	0.71683395	40	40, 42, 8	1.0	40
138	Kwajalein	Kwajalein	Kwajalein	True	True	0.54292667	205	205, 583, 568	1.0	205
139	Dárkkis ahte dokumeanta gusto	Do you want to disable showing the introduction in the webbrowsing profile?	Check the document for validity	False	False	0.842211	777	777, 883, 824	0	105
140	MikronesiafederašuvdnaName	Micronesia, Federated States ofName	Micronesia, Federated States ofName	True	True	0.77820206	418	418, 629, 845	1.0	418
141	Oktii gádden ahte ledjen meaddán, muhto feilejin.	This page contains changes that have not been submitted. Reloading the page will discard these changes.	Once I thought I was wrong. Turns out I was mistaken.	False	False	0.76723576	883	883, 897, 527	0	32
142	Lassemoduvla	Paper Tray	Plugin	False	False	0.9590205	210	210, 242, 227	0	359
143	UNIX- čoahkkáldatName	UNIX SchemeName	UNIX SchemeName	True	True	0.79559326	630	630, 289, 461	1.0	630
144	IrákaName	Africa, NorthernName	Iraq	False	False	0.9692888	814	814, 577, 965	0	654
145	Jienat	Photons	Sounds	False	False	0.9671619	990	990, 938, 269	0	295
146	Sajádat	Digits	Status	False	False	0.98554385	677	677, 452, 421	0	272
147	Beaivvalaččat	This page contains changes that have not been submitted. Reloading the page will discard these changes.	Daily	False	False	0.9088299	883	883, 651, 207	0	555
148	Guhttaivnnát buoriduvvon čohkkehus	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Six Colour Enhanced Composite	False	False	0.75999093	527	527, 883, 207	0	623
149	paper size	paper size	#10 Envelopepaper size	False	False	0.78029394	639	639, 995, 128	0	407
150	& Joatkke	& Select Printer	& Resume	False	False	1.0754244	471	471, 854, 335	0	809
151	& Geavaheaddjinamma:	Overwrite & Destination	& Username:	False	False	0.9081521	764	764, 817, 928	0	894
152	Reivelistu – ođđa reivvet	What to do when archiving	Message List - New Messages	False	False	0.9803531	436	436, 889, 527	0	375
153	Sillit	Filters	Filters	True	True	0.9161936	421	421, 677, 659	1.0	421
154	Guatemala	Guatemala	Guatemala	True	True	0.77658296	646	646, 654, 188	1.0	646
155	philippines. kgm	Puerto Princesa Cityphilippines. kgm	Kidapawan City	False	False	0.68408036	621	621, 245, 360	0	955
156	Ubuntu Prográmmaguovddáža	Developer (Netscape plugin support)	Ubuntu Software Centre	False	True	0.76406884	461	461, 289, 432	0.3333333333333333	432
157	Deaddil F8 dahje Shiftnbsp; +F8 mannat ovddit/ čuovvuvaš čájeheapmái.	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Press F8 or Shift+F8 to switch to the next/ previous frame.	False	False	0.68804264	527	527, 174, 763	0	265
158	SRA0	SRA0	SRA0	True	True	0.65316737	721	721, 652, 565	1.0	721
159	Vállje fiilla	Do you want to resign?	File Selection	False	False	1.0678962	594	594, 28, 40	0	201
160	Fonttat	Flatten	Fonts	False	True	0.9094024	83	83, 184, 427	0.5	184
161	Mun dieđán.	Do you want to resign?	I know.	False	False	1.025534	594	594, 61, 753	0	20
162	Erenoamáš beassanvuoigatvuođat	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Advanced Permissions	False	False	0.82592523	527	527, 897, 207	0	750
163	Bija árvosáni dán bihtái: 5	The screen will turn to a custom color for the amount of time specified below.	Last. fm: Skip Current Track	False	False	0.81837964	203	203, 883, 527	0	989
164	Muitu	Mukdahan	Memory	False	False	1.0275449	627	627, 938, 990	0	852
165	Laddejuvvo	Installed	Charging	False	False	0.92852366	446	446, 160, 301	0	659
166	italyprovince. kgm	malcolm. hunter@gmx. co. uk	Mantova	False	False	0.83483195	396	396, 293, 245	0	774
167	Iskka mánus guvlui	Highlighting for Ferite	Negative lookahead	False	False	0.93513477	189	189, 496, 845	0	347
168	poland. kgm	Clarendonjamaica. kgm	Ł ódź	False	False	0.92123437	293	293, 396, 763	0	939
169	Váldde eret	I want to learn.	Remove	False	True	0.97374105	28	28, 301, 160	0.5	301
170	Christian Muehlhaeuser	Christian Gebauer	Andrew Turner	False	False	0.8214086	534	534, 597, 162	0	931
171	Kommeanta:	Palette	Comment:	False	False	1.0136662	374	374, 666, 811	0	186
172	Geavaheaddjit	Undefined	Users	False	False	0.89762807	609	609, 750, 582	0	663
173	VI: DÁBÁLAŠ MODUS	SHORTWEEKDAY	VI: NORMAL MODE	False	True	0.7725742	651	651, 197, 237	0.5	197
174	Lohkka	Folders	Lock	False	False	0.94801295	329	329, 677, 383	0	831
175	"BIN2OCT (""1010"") dieđiha « 12 »"	"OCT2BIN(""55 "") returns"" 101101 """	BIN2OCT(value)	False	False	0.56060076	404	404, 842, 89	0	480
176	Nohkkat %s	No Color Adjustment	Sleep %s	False	False	0.98306227	582	582, 343, 756	0	906
177	KurdagiellaName	About KuickShow	Kurdish	False	False	1.0236684	363	363, 839, 577	0	526
178	Várra leat gávdnat dihkki prográmmas.	This means that the contents of the requested file or folder %1 could not be retrieved, as read access could not be obtained.	You may have encountered a bug in the program.	False	False	0.7230481	207	207, 527, 371	0	229
179	11 liigelođa	Only on Hover	11 Extra Bins	False	True	1.1931298	496	496, 784, 820	0.3333333333333333	820
180	%1 sekundda	1 hour	%1 seconds	False	True	0.8340057	112	112, 132, 219	0.5	132
