	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
30	J'ai besoin de quelqu'un à qui je puisse me fier.	Two in distress make sorrow less.	I need somebody I can trust.	False	False	1.28702	488	488, 130, 672	0	33
31	C'est inévitable que j'aille en France un jour, je ne sais juste pas quand.	I'd appreciate it if you'd help me.	It is inevitable that I go to France someday, I just don't know when.	False	True	1.2241838	403	403, 903, 899	0.3333333333333333	899
32	J'aimerais pouvoir m'inquiéter plus pour mes notes mais il semblerait qu'à un certain moment de ma vie, j'ai décidé que cela n'était finalement pas si important.	If you could come, I'd be really happy.	I wish I could care more about my grades but it seems that, at a certain point of my life, I decided they wouldn't be so important anymore.	False	False	1.2374052	434	434, 403, 245	0	956
33	"""Cœur"" et ""chœur"" ont la même prononciation."	"""Heart"" and ""choir"" have the same pronunciation."	"""Heart"" and ""choir"" have the same pronunciation."	True	True	1.1973324	721	721, 505, 742	1.0	721
34	Si seulement j'avais vendu cette propriété avant l'explosion de la bulle économique, je n'aurais pas perdu tout cet argent.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	If only I'd sold that property before the economic bubble burst I wouldn't have lost all that money.	True	True	1.2186445	612	612, 544, 245	1.0	612
35	« Je n'y ai jamais pensé », dit le vieil homme. « Que devrions-nous faire ? »	I can do this with you or without you.	"""I have never thought about it"", said the old man. ""What should we do?"""	False	True	1.3178856	594	594, 912, 112	0.5	912
36	Quel est ton programme télévisé préféré ?	What is your favorite TV program?	What is your favorite TV program?	True	True	1.1906178	349	349, 738, 112	1.0	349
37	Avant même que tu ne le saches, tu seras dans les journaux.	Next thing you know, you'll be in the papers.	Next thing you know, you'll be in the papers.	True	True	1.235179	903	903, 280, 935	1.0	903
38	Tout le monde est épuisé.	Everyone is gone now.	Everyone is exhausted.	False	True	1.3423167	69	69, 64, 70	0.3333333333333333	70
39	Pourquoi tout le monde chuchote-t-il ?	How do you find food in outer space?	Why's everyone whispering?	False	False	1.2485294	921	921, 600, 293	0	511
40	Je suis maintenant disposé à discuter.	You had better avail yourself of this opportunity.	I'm in the mood to talk now.	False	True	1.2265892	245	245, 398, 37	0.5	398
41	N'attends pas que les autres pensent pour toi !	You never have time for important things!	Don't expect others to think for you!	False	False	1.295722	948	948, 280, 488	0	947
42	Tom n'aime pas les chats.	Tom doesn't like cats.	Tom doesn't like cats.	True	True	1.3061898	692	692, 695, 171	1.0	692
43	Pourquoi es-tu désolée pour quelque chose que tu n'as pas fait ?	Would you please repeat what you just said?	Why are you sorry for something you haven't done?	False	False	1.2040997	313	313, 112, 594	0	924
44	Je suis fatiguée de tous ces mensonges.	I'm tired of all these lies.	I'm tired of all these lies.	True	True	1.2350326	197	197, 245, 230	1.0	197
45	Avez-vous vu qui que ce soit sur la plage ?	Did you see anyone on the beach?	Did you see anyone on the beach?	True	True	1.2478318	632	632, 647, 550	1.0	632
46	J'ai légèrement faim.	You never have time for important things!	I'm slightly hungry.	False	False	1.329786	948	948, 672, 95	0	583
47	Il faut que l'on facilite l'étude des langues.	It is necessary to make the study of languages easier.	It is necessary to make the study of languages easier.	True	True	1.2369044	361	361, 488, 726	1.0	361
48	Il faut que ce soit maintenant.	It's got to be now.	It's got to be now.	True	True	1.345545	385	385, 358, 280	1.0	385
49	Ce café est trop fort.	This coffee is too bitter.	This coffee is too bitter.	True	True	1.2738893	150	150, 133, 691	1.0	150
50	J'ai tant à vous montrer.	I have so much to show you.	I have so much to show you.	True	True	1.3337847	598	598, 245, 903	1.0	598
51	C'était ma faute.	It was driving me crazy.	It was my mistake.	False	False	1.3256223	616	616, 358, 214	0	111
52	"""J'ai envie de jouer aux cartes."" ""Moi aussi."""	I'll have some letters to write.	"""I feel like playing cards."" ""So do I."""	False	True	1.3548591	453	453, 980, 903	0.5	980
53	Si quelqu'un devait demander quel est le but de l'histoire, je ne saurais vraiment pas.	Who is your favorite author?	If anyone was to ask what the point of the story is, I really don't know.	False	False	1.2808763	600	600, 497, 738	0	841
54	Reconnaissez-vous quiconque ?	Do you trust anyone?	Do you recognize anyone?	False	True	1.2155259	542	542, 785, 543	0.3333333333333333	543
55	Penses-tu que c'est une bonne idée de nourrir ton chien avec les déchets de repas ?	Do you think it's a good idea to feed your dog table scraps?	Do you think it's a good idea to feed your dog table scraps?	True	True	1.2770066	648	648, 601, 474	1.0	648
56	Je crois que tu la connais.	I have to say I envy you.	I think you know her.	False	False	1.2022455	427	427, 713, 672	0	113
57	Elle n'est pas gentille avec lui. À vrai dire, elle n'est gentille avec personne.	She isn't kind to him. In fact, she's not kind to anyone.	She isn't kind to him. In fact, she's not kind to anyone.	True	True	1.293559	704	704, 594, 544	1.0	704
58	Je ne vous aurais jamais tiré dessus.	Communism will never be reached in my lifetime.	I never would have shot you.	False	False	1.240892	985	985, 245, 214	0	661
59	Je m'entends avec tout le monde.	I can do this with you or without you.	I get along with everybody.	False	False	1.2788765	594	594, 713, 424	0	88
60	Personne ne t'a-t-il interrogé ?	Didn't anyone question you?	Didn't anyone question you?	True	True	1.2064853	629	629, 628, 490	1.0	629
61	Tom a parlé sans cesse toute la nuit.	Tom kept talking all night.	Tom kept talking all night.	True	True	1.2425263	319	319, 321, 617	1.0	319
62	Je ne l'ai jamais aimé.	I never would have shot you.	I've never liked him.	False	False	1.2732834	661	661, 660, 985	0	105
63	Ce n'était pas mon intention.	It was not my intention.	It was not my intention.	True	True	1.3004613	861	861, 665, 591	1.0	861
64	Où allez-vous en vacances cet été ?	Where are you going to vacation this summer?	Where are you going to vacation this summer?	True	True	1.2432382	572	572, 92, 921	1.0	572
65	Si j'en ai si cruellement besoin, il me faut le cultiver. Je n'ai pas le choix.	Do not underestimate my power.	If I want it so badly, I need to cultivate it. I have no choice.	False	False	1.2333925	916	916, 403, 594	0	415
66	La tempête de neige se poursuivit.	The snowstorm continued.	The snowstorm continued.	True	True	1.2952337	332	332, 242, 8	1.0	332
67	Je chie dans ton lait.	I shit in your milk.	I shit in your milk.	True	True	1.2779073	438	438, 214, 713	1.0	438
68	Il ne compte pas du tout sur moi.	I can do this with you or without you.	He doesn't altogether trust me.	False	False	1.3110662	594	594, 948, 916	0	240
69	Le communisme ne sera jamais atteint de mon vivant.	Communism will never be reached in my lifetime.	Communism will never be reached in my lifetime.	True	True	1.2129452	985	985, 280, 242	1.0	985
70	Comment épelle-t-on votre nom de famille ?	Who is your favorite author?	How do you spell your family name?	False	True	1.2483872	600	600, 108, 273	0.3333333333333333	273
71	Je n'ai pas compris un seul mot.	I don't drink beer, only spirits.	I did not understand a word.	False	False	1.2949812	709	709, 549, 594	0	109
72	Il confectionna une petite statue à base d'argile molle.	He made a little statue out of soft clay.	He made a little statue out of soft clay.	True	True	1.1862309	621	621, 242, 989	1.0	621
73	L'Islam émergea au septième siècle dans la péninsule arabique.	Islam emerged in the Arabian Peninsula in the seventh century.	Islam emerged in the Arabian Peninsula in the seventh century.	True	True	1.1089883	675	675, 0, 719	1.0	675
74	Je n'aurais pu résoudre cette affaire sans toi.	I couldn't have solved this case without you.	I couldn't have solved this case without you.	True	True	1.2154396	584	584, 594, 245	1.0	584
75	Elle demande comment c’est possible.	Is everyone ready?	She's asking how that's possible.	False	False	1.3357805	84	84, 738, 864	0	846
76	Dans ma famille, ce sont tous des lève-tôt.	The victory is ours.	My family are all early risers.	False	False	1.3076333	280	280, 749, 677	0	540
77	Si je pouvais être comme ça...	If I could be like that...	If I could be like that...	True	True	1.3148584	790	790, 434, 972	1.0	790
78	Il y a un type en bas qui te demande.	That's a horse of a different color.	There's a guy downstairs asking for you.	False	False	1.3898549	331	331, 903, 544	0	674
79	Je t'aime !	I love you!	I love you!	True	True	1.2611749	892	892, 955, 886	1.0	892
80	Elle n'a pas froid aux yeux.	There's almost no milk left in the glass.	She is not afraid of anything.	False	False	1.3617883	321	321, 144, 93	0	180
81	J'ai appris que tu venais juste de te marier.	Come by later, I have something for you.	I heard you just got married.	False	False	1.2940831	672	672, 427, 245	0	464
82	Où est-ce que tout le monde se rend ?	How do you find food in outer space?	Where's everyone going?	False	False	1.2487022	921	921, 738, 84	0	92
83	Je l'assurais de mon plus profond regret.	I was in the mountains.	I showed him my deepest regret.	False	True	1.1640841	749	749, 416, 488	0.5	416
84	Vous auriez dû la fermer.	You ran in the garden.	You should've kept your mouth shut.	False	False	1.2479821	214	214, 8, 234	0	23
85	Ça montre seulement que tu n'es pas un robot.	It only shows you're not a robot.	It only shows you're not a robot.	True	True	1.2756238	910	910, 946, 903	1.0	910
86	Comment as-tu pu laisser passer cela ?	How could you have let it happen?	How could you have let it happen?	True	True	1.2758582	181	181, 633, 59	1.0	181
87	J'ai vu votre père.	I saw your father.	I saw your father.	True	True	1.221576	713	713, 130, 655	1.0	713
88	Personne ne m'invita à la fête.	Nobody invited me to the party.	Nobody invited me to the party.	True	True	1.3197498	523	523, 321, 79	1.0	523
89	Je suis curieux.	I shit in your milk.	I am curious.	False	False	1.2728139	438	438, 749, 713	0	894
90	Tu me comprends.	The victory is ours.	You understand me.	False	False	1.2380898	280	280, 713, 487	0	461
91	Le problème se résout tout seul.	The problem resolved itself.	The problem resolved itself.	True	True	1.3515817	246	246, 325, 139	1.0	246
92	Quand tu es à Rome, agis comme un Romain.	The victory is ours.	When in Rome, do as the Romans do.	False	True	1.2600901	280	280, 258, 713	0.5	258
93	Je ne voulais pas attraper froid, je ne suis donc pas sorti.	Do not underestimate my power.	I didn't want to catch a cold, so I didn't go out.	False	False	1.2329278	916	916, 245, 387	0	330
94	Vous vendiez des pommes au marché.	You sold some apples at the market.	You used to sell some apples at the market.	False	True	1.1991265	691	691, 480, 690	0.3333333333333333	690
95	Il me l'a reproché.	He has made me what I am today.	He blamed it on me.	False	False	1.2740371	7	7, 687, 268	0	121
96	J'ai toujours plus apprécié les personnages mystérieux.	I have too many things on my mind these days.	I always liked mysterious characters more.	False	False	1.2934903	941	941, 245, 403	0	770
97	La bougie s'est éteinte d'elle-même.	The cat is in its basket.	The candle went out by itself.	False	False	1.3379662	548	548, 378, 118	0	527
98	C'est pas possible !	This can't be!	This can't be!	True	True	1.2838244	955	955, 358, 738	1.0	955
99	Veuillez accrocher votre manteau dans l'antichambre, s'il vous plait.	Please hang your coat in the anteroom.	Please hang your coat in the anteroom.	True	True	1.1838504	234	234, 214, 8	1.0	234
100	Ils veulent simplement faire ta connaissance.	They just want to get to know you.	They just want to get to know you.	True	True	1.3055714	400	400, 946, 963	1.0	400
101	Quelqu'un peut-il m'aider ?	Does anyone care?	Can somebody help me?	False	False	1.2914711	536	536, 738, 99	0	56
102	Presque tout le monde était en retard.	Everyone is waiting in the other room.	Almost everyone was late.	False	False	1.2916882	64	64, 551, 550	0	89
103	Arrête ! Tu la mets mal à l'aise !	Try your luck!	Stop it! You're making her feel uncomfortable!	False	False	1.2382051	166	166, 892, 903	0	933
104	Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel !	Today is June 18th and it is Muiriel's birthday!	Today is June 18th and it is Muiriel's birthday!	True	True	1.1446737	739	739, 740, 696	1.0	739
105	Quiconque vous a-t-il vu entrer ici ?	Do you know someone here?	Did anyone see you come in here?	False	False	1.1895224	546	546, 112, 633	0	649
106	Encore une tasse de café ?	How about another cup of coffee?	How about another cup of coffee?	True	True	1.2623607	312	312, 474, 958	1.0	312
107	Qui que ce soit d'autre se trouvait-il alentour ?	Is there anyone there?	Was there anyone else around?	False	False	1.2946382	559	559, 551, 497	0	531
108	Selon mon opinion, un site web bien conçu ne devrait pas requérir de défilement horizontal.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	True	True	1.2491746	577	577, 544, 877	1.0	577
109	Tom s'est fait une tasse de thé.	Tom made himself a cup of tea.	Tom made himself a cup of tea.	True	True	1.2277905	124	124, 171, 958	1.0	124
110	Quiconque va-t-il manger ça ?	Which book do you want?	Is anyone going to eat that?	False	False	1.2637194	112	112, 106, 884	0	553
111	Je n'ai jamais aimé la biologie.	Communism will never be reached in my lifetime.	I never liked biology.	False	False	1.2868423	985	985, 774, 466	0	776
112	Quel livre intéressant !	What an interesting book!	What an interesting book!	True	True	1.3110714	586	586, 489, 600	1.0	586
113	Je vais m'évanouir si je ne m'assieds pas.	You had better avail yourself of this opportunity.	I'll drop if I don't sit down.	False	False	1.3240874	245	245, 488, 403	0	287
114	La salière était sur la table.	The salt cellar was on the table.	The salt cellar was on the table.	True	True	1.1437291	404	404, 407, 311	1.0	404
115	Voudras-tu couper tous les arbres ici ?	Are you going to cut down all the trees here?	Are you going to cut down all the trees here?	True	True	1.2145802	255	255, 8, 214	1.0	255
116	Le mobilier de son bureau a pu donner lieu à une déduction d'impôt.	He was accused of stealing the jewels.	He could deduct the furnishing of his work room from his taxes.	False	True	1.2644382	336	336, 369, 479	0.5	369
117	Est-ce que c'est une photo récente ?	What is this?	Is it a recent picture?	False	False	1.2366464	738	738, 864, 553	0	750
118	Il perçoit un salaire à six chiffres.	He has a six-figure salary.	He has a six-figure salary.	True	True	1.2511601	432	432, 667, 411	1.0	432
119	Ça m'a presque fait peur de ne pas te voir connectée pendant toute une journée.	It almost scared me not to see you online for a whole day.	It almost scared me not to see you online for a whole day.	True	True	1.3120635	865	865, 736, 37	1.0	865
120	Tu ne fais que fuir les problèmes de la vie.	You never have time for important things!	You're just running away from life's problems.	False	False	1.2623214	948	948, 300, 488	0	847
121	Le seigle, le blé et l'orge sont des céréales.	Rye, wheat, and barley are cereals.	Rye, wheat, and barley are cereals.	True	True	1.1833616	192	192, 189, 150	1.0	192
122	Personne ne te l'a-t-il dit ?	Didn't anyone question you?	Didn't anyone tell you?	False	True	1.2563767	629	629, 628, 490	0.5	628
123	Il me faut m'entretenir avec quelqu'un.	I have a friend I correspond with.	I have to talk to somebody.	False	False	1.3400745	729	729, 594, 358	0	39
124	J'ai un peu faim.	I had a terrible dream.	I'm a bit hungry.	False	False	1.3003271	467	467, 672, 948	0	581
125	Je te remercie très sincèrement de m'avoir montré les erreurs.	I thank you sincerely for having shown me the errors.	I thank you sincerely for having shown me the errors.	True	True	1.1416769	268	268, 245, 230	1.0	268
126	Tout est changé, désormais.	Everyone is gone now.	That's all changed now.	False	True	1.2979984	69	69, 655, 357	0.3333333333333333	357
127	Aujourd'hui est un jour formidable !	Today is a good day!	Today is a good day!	True	True	1.3010998	696	696, 280, 385	1.0	696
128	Connais-tu quiconque, ici ?	Do you trust anyone?	Do you know someone here?	False	True	1.1719558	542	542, 546, 543	0.5	546
129	Je suis ici jusqu'à trois heures.	I will stay here till three o'clock.	I will stay here till three o'clock.	True	True	1.2977154	14	14, 445, 234	1.0	14
130	Je commence à en avoir assez de tes mensonges.	I have so much to show you.	I'm getting tired of your lies.	False	False	1.2611735	598	598, 941, 706	0	198
131	Je veux un bateau qui m'emmènera loin d'ici.	I want a boat that'll take me far away from here.	I want a boat that'll take me far away from here.	True	True	1.2928551	979	979, 434, 935	1.0	979
132	Ce fut difficile pour elle de répondre à la question.	She found it difficult to answer the question.	She found it difficult to answer the question.	True	True	1.1795669	206	206, 884, 286	1.0	206
133	J'ai eu peur de m'endormir en conduisant.	You had better avail yourself of this opportunity.	I was afraid I might fall asleep while driving.	False	False	1.2693285	245	245, 759, 434	0	140
134	Je n'ai pas froid aux yeux.	You can't change your mind now.	I'm not scared.	False	False	1.2930819	386	386, 672, 709	0	179
135	Le seigle était appelé le grain de la pauvreté.	Rye was called the grain of poverty.	Rye was called the grain of poverty.	True	True	1.2428	986	986, 242, 989	1.0	986
136	Très peu nombreux sont ceux qui connaissent leur groupe sanguin.	Very few people know what their blood group is.	Very few people know what their blood group is.	True	True	1.3512719	298	298, 488, 562	1.0	298
137	C'est ta vie quotidienne qui est ton temple et ta religion !	The victory is ours.	Your daily life is your temple and your religion.	False	True	1.2381816	280	280, 715, 931	0.5	715
138	Cette texte n'est pas une texte traduite.	This text is not a translated text.	This text is not a translated text.	True	True	1.3062708	186	186, 144, 126	1.0	186
139	Je ne veux surtout pas vivre dans une grande ville.	I have no wish to live in a large city.	I have no wish to live in a large city.	True	True	1.2396479	656	656, 672, 358	1.0	656
140	Un rhinocéros est très grand.	The rhinoceros is very big.	The rhinoceros is very big.	True	True	1.1653687	155	155, 539, 242	1.0	155
141	La chance est aveugle.	Innocence is a beautiful thing.	Luck is blind.	False	False	1.341255	834	834, 488, 544	0	163
142	Je gagne 100€ par jour.	I make 100 euros per day.	I make 100 euros per day.	True	True	1.2216791	759	759, 758, 262	1.0	759
143	La route est longue.	The way is long.	The way is long.	True	True	1.3140445	314	314, 143, 723	1.0	314
144	J'ai tout lu à ton sujet.	I'll have some letters to write.	I've read all about you.	False	False	1.3627284	453	453, 598, 341	0	576
145	Mais la possibilité semble improbable.	But the possibility seems unlikely.	But the possibility seems unlikely.	True	True	1.2636331	897	897, 779, 368	1.0	897
146	Personne ne saura.	No one saw me.	Nobody will know.	False	False	1.3857915	520	520, 948, 488	0	879
147	Tu crois que nous la trouverons, sa maison à elle ?	Next thing you know, you'll be in the papers.	Do you think that we'll find her house?	False	False	1.2146442	903	903, 600, 280	0	285
148	Comment pourrais-je être un robot ? Les robots ne rêvent pas.	How could I be a robot? Robots don't dream.	How could I be a robot? Robots don't dream.	True	True	1.2823691	911	911, 921, 371	1.0	911
149	N'écrivez jamais les mots « borchtch » et « chtchi » en allemand !	"Never write the words ""bortsch"" and ""shchi"" in German!"	"Never write the words ""bortsch"" and ""shchi"" in German!"	True	True	1.2607346	505	505, 721, 740	1.0	505
150	Les cambrioleurs sont en prison.	The burglars are in prison.	The burglars are in prison.	True	True	1.2410172	283	283, 235, 990	1.0	283
151	Il a la poisse.	Bring water with the bucket.	He has very bad luck.	False	False	1.2847966	708	708, 691, 480	0	190
152	Ne tenez aucun compte de ce qu'il dit.	Can we believe that?	Don't take any notice of what he says.	False	False	1.3024819	99	99, 594, 488	0	422
153	L'architecte se vantait d'avoir reçu une récompense prestigieuse.	The architect boasted that he had received a prestigious award.	The architect boasted that he had received a prestigious award.	True	True	1.3121281	610	610, 245, 256	1.0	610
154	Avez-vous vu qui que ce soit de suspect ?	Do you know someone here?	Did you see anyone suspicious?	False	False	1.3100228	546	546, 600, 376	0	631
155	Demain, il va alunir.	Tomorrow, he will land on the moon.	Tomorrow, he will land on the moon.	True	True	1.2708739	935	935, 214, 488	1.0	935
156	Puis-je emprunter le vôtre ?	How do you find food in outer space?	Can I borrow yours?	False	False	1.2776667	921	921, 542, 600	0	219
157	Elle a prétendu qu'elle ne l'avait pas entendu.	She made believe that she had not heard him.	She made believe that she had not heard him.	True	True	1.2638218	46	46, 25, 449	1.0	46
158	Tout le monde me déteste, à l'école.	You ran in the garden.	Everybody at school hates me.	False	False	1.2649899	214	214, 358, 64	0	80
159	J'en perds mes mots.	The victory is ours.	Words fail me.	False	False	1.2658226	280	280, 713, 749	0	745
160	Est-ce que tu te fous de moi ? !	Yes, what of it?	Are you freaking kidding me?!	False	False	1.3026162	497	497, 738, 600	0	793
161	Quiconque vous y a-t-il vu ?	Which book do you want?	Did anyone see you there?	False	False	1.214194	112	112, 546, 884	0	645
162	Il écrit souvent à ses parents.	He often writes to his parents.	He often writes to his parents.	True	True	1.180706	281	281, 468, 449	1.0	281
163	Qui écrit lit deux fois.	He who writes reads twice.	He who writes reads twice.	True	True	1.2033875	468	468, 346, 223	1.0	468
164	Elle a attribué son succès à la bonne fortune.	She attributed her success to good luck.	She attributed her success to good luck.	True	True	1.2380198	413	413, 683, 686	1.0	413
165	Après sa licence, il est devenu professeur.	His diligence earned him success.	Having graduated from college, she became a teacher.	False	False	1.3674326	686	686, 176, 191	0	260
166	Je n'espère rien, je n'ai peur de rien ; je suis libre.	I hope for nothing, I fear for nothing, I am free.	I hope for nothing, I fear for nothing, I am free.	True	True	1.2641165	177	177, 427, 672	1.0	177
167	Quelqu'un peut-il m'amener en voiture ?	Does anyone care?	Can someone give me a lift?	False	False	1.2769496	536	536, 59, 600	0	57
168	Peut-être es-tu encore en veine.	They'll be rooting for you.	You may still be in luck.	False	True	1.3127828	677	677, 396, 903	0.5	396
169	Vous pouvez vous habiller, maintenant.	You may still be in luck.	You can get dressed now.	False	False	1.2958168	396	396, 214, 903	0	362
170	Le champ était couvert de mauvaises herbes.	The garden was full of beautiful flowers.	The field was rank with weeds.	False	False	1.3450656	720	720, 214, 411	0	261
171	Quand je serai grand, je veux être roi.	When I grow up, I want to be king.	When I grow up, I want to be king.	True	True	1.2289094	796	796, 130, 713	1.0	796
172	Place le jeu de cartes sur la table en bois de chêne.	Place the deck of cards on the oaken table.	Place the deck of cards on the oaken table.	True	True	1.162248	989	989, 311, 404	1.0	989
173	Ça n'arrivera pas.	This can't be!	That won't happen.	False	False	1.3596133	955	955, 736, 544	0	762
174	Personne ne peut y mettre un terme.	Can it be phrased in another way?	Nobody can stop it.	False	False	1.4144955	878	878, 562, 469	0	526
175	Nous avons parlé de cela hier.	I have so much to show you.	We talked about this yesterday.	False	False	1.3299431	598	598, 245, 264	0	103
176	Après ça, je pars, mais je me rends compte que j'ai oublié mon sac chez eux.	Come by later, I have something for you.	After that, I left, but then I realized that I forgot my backpack at their house.	False	False	1.2438192	672	672, 230, 594	0	855
177	Tu serais surprise de ce que tu peux apprendre en une semaine.	You had better avail yourself of this opportunity.	You'd be surprised what you can learn in a week.	False	True	1.2824411	245	245, 929, 903	0.5	929
178	Et si nous retournions à la maison ?	Welcome to our restaurant!	Why don't we go home?	False	False	1.2623067	351	351, 280, 935	0	993
179	"Le mot de passe est ""Muiriel""."	"The password is ""Muiriel""."	"The password is ""Muiriel""."	True	True	1.2536457	742	742, 721, 739	1.0	742
180	Je suis sans voix.	I was in the mountains.	I'm at a loss for words.	False	False	1.2875456	749	749, 713, 214	0	345
181	La climatisation ne fonctionne pas.	The AC doesn't work.	The AC doesn't work.	True	True	1.3313636	144	144, 978, 139	1.0	144
182	Vous devriez utiliser cette chance.	You had better avail yourself of this opportunity.	You had better avail yourself of this opportunity.	True	True	1.2419591	245	245, 903, 594	1.0	245
183	Regarde ! Le train est là !	Look! The train is there!	Look! The train is there!	True	True	1.1737251	714	714, 788, 236	1.0	714
184	Il vit l'accident sur le chemin de l'école.	I saw him crossing the road.	He saw the accident on the way to school.	False	True	1.3157904	486	486, 569, 659	0.5	569
185	Tom s'est frayé un chemin à travers la foule.	Tom made his way through the crowd.	Tom made his way through the crowd.	True	True	1.2613194	539	539, 481, 486	1.0	539
186	Ai-je oublié qui que ce soit ?	What is this?	Did I forget anyone?	False	False	1.1888249	738	738, 600, 497	0	641
187	Je n'ai sauvé personne.	I can do this with you or without you.	I didn't rescue anybody.	False	False	1.2654798	594	594, 34, 520	0	625
188	Papa est-il dans la cuisine ?	Is dad in the kitchen?	Is dad in the kitchen?	True	True	1.1588553	157	157, 738, 600	1.0	157
189	Je suis une personne qui a des défauts, mais ces défauts peuvent être facilement corrigés.	I am a flawed person, but these are flaws that can easily be fixed.	I am a flawed person, but these are flaws that can easily be fixed.	True	True	1.2383995	830	830, 756, 469	1.0	830
190	Cherchez-vous quelqu'un ?	Do you trust anyone?	Are you looking for somebody?	False	False	1.2750584	542	542, 543, 546	0	60
191	Je suppose que c'est bon pour vous.	I guess that's good for you.	I guess that's good for you.	True	True	1.2485192	668	668, 657, 672	1.0	668
