	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
52	"Di Belanda, sudah menjadi kebiasaan saat membangun rumah jika sudah mencapai bagian tertinggi dan atap sudah siap dipasang, pemilik rumah menjamu para tukang bangunan dengan istilah ""bir atap"" untuk memberi selamat. Sebuah bendera kemudian dipasang di bubungan. Jika pemilik rumah agak pelit, yang dipasang bukan bendera, tetapi sapu."	"In the Netherlands, it is the custom that, when during the construction of a house the highest point has been reached and the roof is ready for tiling, the client treats the construction workers to so-called ""tile beer"" to celebrate this. A flag is then placed on the ridge of the house. If the client is too stingy to treat, not a flag, but a broom is placed."	"In the Netherlands, it is the custom that, when during the construction of a house the highest point has been reached and the roof is ready for tiling, the client treats the construction workers to so-called ""tile beer"" to celebrate this. A flag is then placed on the ridge of the house. If the client is too stingy to treat, not a flag, but a broom is placed."	True	True	0.8049257	895	895, 7, 630	1.0	895
53	Tempelkan sebuah perangko pada amplopnya.	Smile for the camera.	Stick a stamp on the envelope.	False	False	0.9979036	740	740, 428, 668	0	543
54	Kami telah memutuskan untuk menunda rapat hingga hari Minggu berikutnya.	You must not go out after dinner.	We've decided to move the meeting to next Sunday.	False	True	0.8361714	907	907, 717, 243	0.5	717
55	Taksi itu menunggu di luar.	You must stay awake.	The taxi is waiting outside.	False	False	0.9372537	842	842, 740, 588	0	983
56	Saya akan pergi selama beberapa waktu.	I could be away for some time.	I could be away for some time.	True	True	0.8786756	334	334, 842, 557	1.0	334
57	Di dalam hidup, kita semua berjuang untuk mencapai kesuksesan, namun sedikit sekali orang yang berhasil.	We all try hard to make the grade in life, but only a few succeed.	We all try hard to make the grade in life, but only a few succeed.	True	True	0.74049926	410	410, 91, 784	1.0	410
58	Bisakah saya membayar dengan menggunakan kartu kredit?	Can I pay by credit card?	Can I pay by credit card?	True	True	0.8397659	676	676, 238, 57	1.0	676
59	Dia menjalani tes pemeriksaan HIV.	She got tested for HIV.	She got tested for HIV.	True	True	0.854494	102	102, 438, 228	1.0	102
60	Mengapa kamu gagal di ujian masuk?	Why did you fail on the entrance examination?	Why did you fail on the entrance examination?	True	True	0.85329473	561	561, 159, 820	1.0	561
61	Mungkin lebih baik aku buang saja ini ke tempat sampah.	I'll never do this again.	I should probably just toss this in the trash.	False	False	0.9782574	897	897, 595, 792	0	719
62	Dapatkah saya berbicara denganmu sebentar, Tom?	Could I speak to you for a moment, Tom?	Could I speak to you for a moment, Tom?	True	True	0.79507804	316	316, 277, 317	1.0	316
63	Tolong pergi ke rumah saudaramu Amnon.	My father insisted I should go to see the place.	Go, please, to the house of your brother Amnon.	False	False	1.0542333	805	805, 533, 130	0	493
64	Sudah pernah hujan di hutan.	It rained in the forest.	It has been raining in the forest.	False	False	0.91067314	90	90, 523, 89	0	87
65	Dalam waktu dekat ini kita akan mampu mengobati AIDS	In the near future, we will be able to put an end to AIDS.	In the near future, we will be able to put an end to AIDS.	True	True	0.73620915	424	424, 996, 475	1.0	424
66	Ini tidak seperti kamu menangis di bioskop.	I'd never seen you like that before.	It's not like you to cry at movies.	False	True	0.9260014	485	485, 959, 740	0.5	959
67	Kami masih mencari.	I need help.	We're still searching.	False	False	0.9002656	588	588, 95, 639	0	791
68	Saya membaca buku dari awal sampai akhir.	I read the book from cover to cover.	I read the book from cover to cover.	True	True	0.92787373	376	376, 511, 790	1.0	376
69	Bolehkah saya membuka jendela?	What are you reading?	Can I open the window?	False	False	0.95332825	551	551, 159, 271	0	554
70	Apartemen-apartemen ini didesain khusus untuk keluarga muda.	These apartments are designed specifically for young families.	These apartments are designed specifically for young families.	True	True	0.7325418	822	822, 738, 779	1.0	822
71	Mematuhi aturan adalah kewajiban kita semua.	It is our duty to obey the law.	It is our duty to obey the law.	True	True	0.90989566	585	585, 842, 739	1.0	585
72	Mengapa kita tidak naik taksi?	How did you get injured?	Why don't we take a taxi?	False	False	0.8508594	159	159, 919, 820	0	377
73	Apa kau meninggalkan tip?	What is Ken eating?	Did you leave a tip?	False	True	0.97759604	966	966, 744, 710	0.5	744
74	Aku telah menjadi mati, penghancur dunia.	I am become death, the destroyer of worlds.	I am become death, the destroyer of worlds.	True	True	0.75942135	70	70, 842, 414	1.0	70
75	Senyum.	Marie gained weight.	Smile for the camera.	False	False	1.0771252	948	948, 588, 5	0	740
76	Sulit sekali mencari pekerjaan.	I need help.	Finding work is difficult.	False	True	0.8738998	588	588, 86, 8	0.5	86
77	Karena kedai minum yang biasa kukunjungi berada di bawah jalur kereta api, aku selalu mendengar suara kereta api lewat ketika sedang minum.	My favorite bar is located below the railway, so I always hear the clanging noise of the trains passing by when I'm drinking.	My favorite bar is located below the railway, so I always hear the clanging noise of the trains passing by when I'm drinking.	True	True	0.8182528	596	596, 647, 630	1.0	596
78	Tom mungkin saja sudah pergi.	Tom may have already left.	Tom may have already left.	True	True	0.8453702	165	165, 507, 651	1.0	165
79	Tom menyadari Mary tidak sedang bercanda.	Tom realized Mary wasn't kidding.	Tom realized Mary wasn't kidding.	True	True	0.8374773	123	123, 126, 507	1.0	123
80	Merkurius adalah planet terkecil dalam tata surya kita.	Mercury is the smallest planet in our solar system.	Mercury is the smallest planet in our solar system.	True	True	0.7471707	486	486, 634, 441	1.0	486
81	Aku suka pakaian-pakaian yang mencolok.	I prefer modern furniture.	I like showy clothes.	False	True	0.91024315	681	681, 620, 259	0.5	620
82	Tom masih tidak mengangkat teleponnya.	Tom is still not answering his phone.	Tom is still not answering his phone.	True	True	0.8802221	672	672, 56, 408	1.0	672
83	Ini tidak dihitung.	This paragraph is vague.	It just doesn't count.	False	False	0.9244007	446	446, 722, 444	0	933
84	Aku ketinggalan keretaku.	I need help.	I missed my train.	False	True	0.9662894	588	588, 925, 428	0.5	925
85	Cepat!	Cut it out!	Step on it!	False	True	1.1239986	844	844, 704, 948	0.5	704
86	Apakah Anda pernah ke Amerika?	Have you ever been to America?	Have you ever been to America?	True	True	0.9233502	220	220, 159, 641	1.0	220
87	Dah!	This is true!	I'll see you later.	False	False	0.9775281	232	232, 844, 474	0	695
88	Saya sama sekali tidak bisa berbahasa Prancis.	I can't speak French at all.	I can't speak French at all.	True	True	0.8367357	911	911, 347, 426	1.0	911
89	Pulanglah ke istrimu, Tom.	That house belongs to me.	Go home to your wife, Tom.	False	False	0.91802144	77	77, 639, 96	0	333
90	Tunggu sebentar, Tom.	You look happy today.	Hang on just a second, Tom.	False	False	0.9738078	639	639, 651, 95	0	324
91	Aku telanjang!	You must stay awake.	I am naked!	False	False	0.95554364	842	842, 639, 95	0	94
92	Sayang sekali, dia sakit.	You look happy today.	It's too bad she's ill.	False	False	0.90433455	639	639, 37, 473	0	483
93	Kopi ini tidak cukup panas.	This coffee is not hot enough.	This coffee is not hot enough.	True	True	0.82575095	233	233, 787, 937	1.0	233
94	Tidak ada yang boleh keluar tanpa permisi.	No one is to leave without permission.	No one is to leave without permission.	True	True	0.7523694	618	618, 801, 588	1.0	618
95	Aku pikir kita punya beberapa urusan yang belum diselesaikan.	I think we have some unfinished business.	I think we have some unfinished business.	True	True	0.81340456	848	848, 793, 752	1.0	848
96	Saya harus pergi ke toilet.	I need to go to the toilet.	I need to go to the toilet.	True	True	0.8110759	574	574, 842, 877	1.0	574
97	Apa kau tidak jenuh terus-terusan makan di sini?	You are - do not be angry, please - a strange communist.	Aren't you sick of eating here?	False	False	0.9413798	103	103, 614, 971	0	291
98	Aku pikir aku adalah seorang putri di kehidupanku yang sebelumnya.	You really are desperate.	I think that I was a princess in a past life.	False	False	0.9367651	793	793, 374, 218	0	788
99	Tikus itu diperangkap ke dalam jebakan dengan potongan keju besar.	The mouse was lured into the trap by a big piece of cheese.	The mouse was lured into the trap by a big piece of cheese.	True	True	0.9484943	980	980, 43, 781	1.0	980
100	Jangan manja gitu. Sepatu merah yang kamu mau itu sudah terjual, yang ada cuma yang biru.	Stop being so selfish. The red shoes you wanted are sold out, and only the blue ones are left.	Stop being so selfish. The red shoes you wanted are sold out, and only the blue ones are left.	True	True	0.93006253	510	510, 749, 885	1.0	510
101	Apakah aku memberitahumu kalau aku memiliki ini?	May I ask who you are?	Did I tell you I had this?	False	False	0.8560984	530	530, 490, 591	0	769
102	Apakah ada pepatah yang mirip dalam bahasa Jepang?	Do you have a similar saying in Japanese?	Do you have a similar saying in Japanese?	True	True	0.8145807	174	174, 274, 710	1.0	174
103	Anda ingin pergi ke mana?	What do you want to do next?	Where would you like to go?	False	False	0.87214625	641	641, 868, 870	0	869
104	Mohon pemberitahuan pabean anda.	I love lasagna.	Your customs declaration, please.	False	False	1.094617	189	189, 442, 639	0	940
105	Klabaster dan Gizmo adalah kucing.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.78212607	396	396, 669, 623	1.0	396
106	Pertanyaannya adalah apa yang akan kita lakukan sekarang.	The question is what do we do now.	The question is what do we do now.	True	True	0.88482213	710	710, 257, 421	1.0	710
107	Australia lebih kecil daripada Amerika Selatan.	Australia is smaller than South America.	Australia is smaller than South America.	True	True	0.63840795	615	615, 386, 22	1.0	615
108	Kami sudah muak dengan keluhanmu.	I was frightened.	We're fed up with your complaining.	False	False	0.9249078	605	605, 903, 639	0	635
109	Aku dapat surat dari temanku di London.	I need help.	I got a letter from a friend of mine in London.	False	True	0.9506105	588	588, 161, 733	0.5	161
110	Kuharap kita akan segera bertemu lagi.	You look happy today.	I hope we'll see each other again soon.	False	True	0.9030478	639	639, 305, 557	0.5	305
111	"""Selamat pagi,"" kata Tom sambil tersenyum."	"""Good morning"", said Tom with a smile."	"""Good morning"", said Tom with a smile."	True	True	0.8807497	178	178, 899, 842	1.0	178
112	Makan pagi telah dipesan.	This is good sushi.	Breakfast is served.	False	False	1.0274221	268	268, 95, 48	0	973
113	Kemarin, saya pergi ke pasar membeli jeruk peras.	Yesterday, I went to the market to buy some sweet oranges.	Yesterday, I went to the market to buy some sweet oranges.	True	True	0.84754705	447	447, 648, 749	1.0	447
114	Kami telah melakukan yang terbaik yang kami bisa.	We've done what we could.	We've done the best we can.	False	True	0.83350277	735	735, 732, 726	0.5	732
115	Apakah kamu paham dengan apa yang kamu katakan?	What are you worried about?	Do you understand what you're saying?	False	True	0.8573196	567	567, 67, 976	0.3333333333333333	976
116	Jeruk peras rasanya tidak terlalu masam.	Sweet oranges are not very sour.	Sweet oranges are not very sour.	True	True	0.94980776	448	448, 507, 752	1.0	448
117	Hujankah?	What is Ken eating?	Is it raining?	False	False	0.9904785	966	966, 506, 725	0	255
118	Saya tidak makan daging.	You must stay awake.	I don't eat meat.	False	False	0.89687157	842	842, 888, 37	0	445
119	Mana yang lebih kamu suka, wine putih atau merah?	Which do you like better, white wine or red wine?	Which do you like better, white wine or red wine?	True	True	0.79502225	253	253, 149, 118	1.0	253
120	Kenapa kamu tidak membantunya?	Why aren't you helping him?	Why aren't you helping him?	True	True	0.7776396	820	820, 819, 919	1.0	820
121	Siapa mau cokelat panas?	Who wants hot chocolate?	Who wants hot chocolate?	True	True	0.98329973	616	616, 551, 517	1.0	616
122	Apa yang kamu rasakan tentang ini, Tom?	How do you feel about this, Tom?	How do you feel about this, Tom?	True	True	0.6961566	328	328, 317, 351	1.0	328
123	Dedaunan pohonnya menjadi merah.	The tree leaves turned red.	The tree leaves turned red.	True	True	0.90138793	818	818, 886, 448	1.0	818
124	Anda ingin bertanya sesuatu pada saya?	Do you want to ask me some questions?	Do you want to ask me some questions?	True	True	0.9087565	490	490, 277, 316	1.0	490
125	Kami memilih John untuk menjadi kapten kami.	We chose John to be our captain.	We chose John to be our captain.	True	True	0.8455409	863	863, 428, 639	1.0	863
126	Apa saya masih mampu melakukannya?	The question is what do we do now.	Will I still be able to do it?	False	False	0.81840587	710	710, 274, 551	0	599
127	Kenapa kamu membutuhkan uang kembalian?	How much do you charge by the hour?	Why do you need change?	False	False	0.86042464	57	57, 114, 820	0	919
128	Selamat pagi, semuanya.	Good morning, everybody.	Good morning, everybody.	True	True	0.7946807	176	176, 639, 95	1.0	176
129	Apa kau pernah mendonorkan darah?	Do you hate me?	Have you ever donated blood?	False	True	0.928558	612	612, 249, 152	0.5	249
130	Kamu mengenal seseorang di sini?	I'd never seen you like that before.	Do you know anyone here?	False	False	1.0114062	485	485, 67, 644	0	492
131	Daerah itu memiliki sumber daya mineral yang relatif berlimpah.	That area is relatively rich in natural resources.	That area is relatively rich in natural resources.	True	True	0.77429605	849	849, 350, 257	1.0	849
132	Terima kasih telah membantu Tom.	Tom has confidence in Mary.	Thanks for helping Tom.	False	False	0.9577403	690	690, 507, 639	0	666
133	Apakah kamu mendapatkan ini dari Tom?	Did you get this from Tom?	Did you get this from Tom?	True	True	0.7999215	309	309, 551, 328	1.0	309
134	Aku lebih memilih tinggal di rumah.	I would rather stay at home.	I would rather stay at home.	True	True	0.85316694	544	544, 842, 639	1.0	544
135	Tom bilang ia berencana untuk mengunjungi mantan kekasihnya di Boston.	Tom said he was planning on visiting an old girlfriend in Boston.	Tom said he was planning on visiting an old girlfriend in Boston.	True	True	0.782519	197	197, 917, 935	1.0	197
136	Apa ini akan memakan waktu beberapa lama?	Is this going to take a while?	Is this going to take a while?	True	True	0.7933254	692	692, 984, 64	1.0	692
137	Dia meminta kami untuk mematuhi peraturan.	We need to speak with you.	He urged us to obey the rule.	False	False	0.9101405	627	627, 588, 793	0	59
138	Bahkan Tom terkejut mendengarkan itu.	Tom grudgingly did what Mary asked.	Even Tom was surprised to hear that.	False	True	0.8165617	553	553, 282, 507	0.5	282
139	Kulkas kecilnya kotor.	He looks young.	The little fridge is dirty.	False	False	1.0427575	680	680, 639, 22	0	134
140	Aku memberitahu istriku untuk cepat bersiap-siap.	You really are desperate.	I told my wife to get ready in a hurry.	False	True	0.9056809	793	793, 151, 570	0.5	151
141	Saya tidak dapat pergi.	You look happy today.	I can't go.	False	False	0.87023854	639	639, 842, 557	0	770
142	Tom melakukan apa yang Mary minta dengan berat hati.	Tom thought Mary seemed really happy.	Tom grudgingly did what Mary asked.	False	True	0.8200755	507	507, 553, 408	0.5	553
143	Aku ingin menunjukkan foto Tom ini kepadamu.	This happened prior to receiving your letter.	I'd like to show this picture of Tom to you.	False	False	0.9658592	511	511, 130, 77	0	691
144	Cara yang modern telah memajukan industri.	Modern methods have pushed industry forward.	Modern methods have pushed industry forward.	True	True	0.8302493	705	705, 795, 681	1.0	705
145	Bayi itu tertidur.	You must stay awake.	The baby fell asleep.	False	False	0.9535638	842	842, 95, 639	0	464
146	Sudah berapa lama Anda tinggal di pulau tersebut?	The question is what do we do now.	How long did you live on the island?	False	True	0.86625504	710	710, 98, 614	0.5	98
147	Kami tahu Tom akan melakukan apa saja yang kami perintahkan.	I wonder what Tom is doing now.	We know Tom will do whatever we tell him to do.	False	False	0.8782309	495	495, 200, 449	0	372
148	Mereka mengenal kita.	They know us.	They know us.	True	True	0.8577323	463	463, 639, 374	1.0	463
149	Semoga sukses dengan pekerjaan barumu.	I need help.	Good luck with the new job.	False	False	0.8487537	588	588, 639, 958	0	900
150	Petugas pemadam kebakaran menerobos masuk ke dalam rumah yang sedang terbakar.	The fireman rushed into the burning house.	The fireman rushed into the burning house.	True	True	0.8397292	71	71, 154, 696	1.0	71
151	Petugas Bea dan Cukai memeriksa kotak-kotak.	The customs officials examined the boxes.	The customs officials examined the boxes.	True	True	0.9960644	807	807, 913, 874	1.0	807
152	Aku mau pergi ke tengah kota.	I went inside.	I'm going to the center of town.	False	False	0.8527254	273	273, 639, 588	0	825
153	Aku penasaran apa yang sedang dilakukan Tom sekarang.	I wonder what Tom is doing now.	I wonder what Tom is doing now.	True	True	0.8821603	495	495, 710, 449	1.0	495
154	Jangan merokok di ruangan ini.	You must stay awake.	Don't smoke in this room.	False	False	0.90685403	842	842, 77, 740	0	993
155	Kakakku adalah insinyur.	My name is Hashimoto.	My brother is an engineer.	False	True	0.9015657	922	922, 979, 487	0.3333333333333333	487
156	Tom tidak berkata sepatah kata pun sepanjang sore.	Tom hasn't said a word all evening.	Tom hasn't said a word all evening.	True	True	0.95920444	146	146, 507, 899	1.0	146
157	Aku bertemu dengan Tom Januari ini.	I met Tom this January.	I met Tom this January.	True	True	0.8268869	130	130, 639, 428	1.0	130
158	Apakah kamu sudah minum obat?	Do you have any coffee?	Have you taken your medicine yet?	False	False	0.8906374	517	517, 114, 234	0	210
159	Dan di sinilah mereka.	And here they are.	And here they are.	True	True	0.88587177	675	675, 557, 463	1.0	675
160	Anda harus membuka barang bawaan anda untuk pemeriksaan pabean.	You have to unpack your luggage for customs inspection.	You have to unpack your luggage for customs inspection.	True	True	0.95574045	874	874, 421, 877	1.0	874
161	Mohon maaf, kami kehabisan stok barang tersebut.	I am all ears.	I'm afraid we don't have any left.	False	False	1.0553794	442	442, 77, 214	0	713
162	Tolong panggilkan taksi.	Tom did it.	Please call a taxi.	False	False	1.0930169	651	651, 925, 320	0	182
163	Kau ingin pergi ke mana?	What do you want to do next?	Where do you want to go?	False	True	0.8577486	641	641, 530, 868	0.3333333333333333	868
164	Payung ini berapa harganya?	What colour is this fish?	How much does this umbrella cost?	False	False	0.9904046	469	469, 710, 121	0	122
165	Maling itu kabur saat melihat polisi.	The police caught sight of the criminal running away.	The thief ran away when she saw the policeman.	False	True	0.84088826	696	696, 383, 914	0.5	383
166	Permisi, apakah kamu melihat Tom dimana?	What are you reading?	Excuse me, have you seen Tom?	False	True	0.7659826	551	551, 326, 317	0.5	326
167	Dia mempunyai watak yang mirip dengan ayahnya.	His character resembles his father's.	His character resembles his father's.	True	True	0.89535534	754	754, 310, 531	1.0	754
168	Dia mengambil pinjaman uang.	I borrow money.	He ran into debt.	False	False	0.9700489	733	733, 204, 617	0	400
169	Saya beradu mulut dengan kakak perempuan saya.	You look happy today.	I had a quarrel with my sister.	False	False	0.969484	639	639, 218, 77	0	867
170	Apakah mencari tumpangan dilarang di Australia?	Why aren't you helping him?	Is hitchhiking prohibited in Australia?	False	True	0.9346334	820	820, 191, 159	0.5	191
171	Aku keceplosan mengatakan hal yang seharusnya tidak aku katakan.	That may mean nothing to you, but it means a lot to me.	A foolish impulse made me say what I should have left unsaid.	False	True	0.9032471	364	364, 519, 398	0.5	519
172	Kamu perlu melihat gambar besar itu di sini.	Smile for the camera.	You need to look at the big picture here.	False	True	0.92913556	740	740, 716, 755	0.5	716
173	Tom dan Mary bermain tenis seharian.	Tom and Mary played tennis all day long.	Tom and Mary played tennis all day long.	True	True	0.75158477	170	170, 35, 507	1.0	170
174	Aku sadar kalau apa yang telah aku pilih ternyata tidak membuatku tertarik.	I'm afraid that your request for a pay raise was turned down again.	I realized that what I had chosen didn't really interest me.	False	True	0.8693353	540	540, 459, 330	0.3333333333333333	330
175	Terima kasih atas koreksinya.	I initially hated it.	Thank you for the corrections.	False	True	1.0079632	374	374, 903, 451	0.3333333333333333	451
176	"""Apakah kau melihat ponselku?"" ""Ada di meja."""	"""Have you seen my cell phone?"" ""It's on the table."""	"""Have you seen my cell phone?"" ""It's on the table."""	True	True	0.89279675	208	208, 194, 749	1.0	208
177	Tahun 1990-an dimulai dengan peristiwa Teluk	The 1990s began with the Gulf incident.	The 1990s began with the Gulf incident.	True	True	0.83120537	422	422, 671, 340	1.0	422
178	Jim suka dengan dokternya.	Jim likes the doctor.	Jim likes the doctor.	True	True	0.8779123	384	384, 690, 507	1.0	384
179	"""Aku ingin buku itu"", katanya pada dirinya sendiri."	"""I want that book"", he said to himself."	"""I want that book"", he said to himself."	True	True	0.67359805	423	423, 466, 564	1.0	423
180	Kembalikan dompetku.	That house belongs to me.	Give me back my wallet.	False	False	0.9896842	77	77, 428, 463	0	923
181	Dia mencintai anak-anaknya.	She loves her children.	She loves her children.	True	True	0.88228095	236	236, 374, 996	1.0	236
182	Mukanya masam saat dia tahu bahwa nilainya turun.	Tom thought Mary seemed really happy.	He has a disappointed look on his face because he knows that his grade went down.	False	False	1.0188468	507	507, 937, 22	0	454
