	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
20	Экраным пырля кучылтмаш	Conversation	Screen Sharing	False	False	1.0863912	598	598, 862, 973	0	805
21	%s -лан йолташ лӱмым шынде.	Failed to remove buddy	Set friendly name for %s.	False	False	1.1263528	810	810, 244, 53	0	791
22	Угыч аныклаш	She lives in Yoshkar-Ola.	Overwrite	False	False	1.1540371	53	53, 52, 619	0	467
23	Шке IM	Anki	Personal IM	False	False	1.3457437	980	980, 461, 711	0	868
24	Авторизацийым ӧрдыжтарыме нерген каласымаш:	Presence	Authorization Denied Message:	False	False	1.1571182	862	862, 759, 259	0	645
25	Публичне сравочым тергаш	Verify Public Key	Verify Public Key	True	True	1.2053812	712	712, 747, 170	1.0	712
26	Аудиокнига-влакын библиотека	Audiobooks Library	Audiobooks Library	True	True	1.1397023	482	482, 666, 689	1.0	482
27	Bangarang	Bangarang	Bangarang	True	True	1.0802413	720	720, 575, 727	1.0	720
28	Тунемашлан	Possible Matches	Education	False	False	1.2090733	898	898, 276, 207	0	521
29	Тототлымвер нерген келшыше увераҥарым пурто, кушко тый ушнынет ыле.	How many theaters are there in Yoshkar-Ola?	Please enter the appropriate information about the chat you would like to join.	False	False	1.1032505	4	4, 409, 251	0	182
30	Журнал-влак	Emails	Logging	False	False	1.2406874	826	826, 100, 479	0	400
31	Тиде эмым йӱат гын, тылат куштылгырак лиеш.	She lives in Yoshkar-Ola.	You'll feel better if you drink this medicine.	False	False	1.1127247	53	53, 52, 4	0	46
32	%s гыч %s -шке келыштарымаш-влакетым кусарыме годым %s йоҥылыш-влак дене пернен. Мо лиймым лончыло да кусарымашым кид дене мучашле. Тиде йоҥылыш нерген тышке шижтаре: http://developer.pidgin.im	OCaml	%s encountered errors migrating your settings from %s to %s. Please investigate and complete the migration by hand. Please report this error at http://developer.pidgin.im	False	False	1.0744946	973	973, 666, 219	0	212
33	Мланде Кече йыр пӧрдеш.	Failed to remove buddy	The earth moves around the sun.	False	False	1.204165	244	244, 810, 231	0	14
34	/Мутланыше-влак/Мутланышым ешараш...	He lives in Yoshkar-Ola.	/Buddies/Add Buddy...	False	False	1.1978694	52	52, 53, 898	0	675
35	Сертификатым пурташ	Receiving As:	Certificate Import	False	False	1.1746368	759	759, 649, 537	0	223
36	names [канал]: Кызыт каналыште улшо пайдаланыше лӱмерым лукташ.	Failed to change nickname	names [channel]: List the users currently in a channel.	False	False	1.0617175	844	844, 202, 251	0	209
37	Escape полдыш дене мутланымаш-влакым _петыраш	He lives in Yoshkar-Ola.	Cl_ose conversations with the Escape key	False	False	1.2062085	52	52, 666, 53	0	956
38	_STUN сервер:	ST_UN server:	ST_UN server:	False	True	1.1648778	870	870, 538, 109	0.5	538
39	Сравоч-влакым ваш келыштарымаш шке дене тӱҥалын ок керт	Failed to authenticate	Key agreement cannot be started with yourself	False	False	1.1409628	670	670, 410, 244	0	886
40	%s нераш тӱҥалын	Cbrpager	%s became idle	False	True	1.1823587	796	796, 958, 364	0.5	958
41	Тӱшкам ешарен кертме огыл: тӱшка уке	Invalid Room Name	Unable to add group: group not found	False	False	1.1551261	545	545, 52, 932	0	274
42	Экспозиций	Exposure	Exposure	True	True	1.3140409	300	300, 598, 862	1.0	300
43	'%s' файл %s -лан утыж ден кугу. Изирак сӱретым кучылт ончо.	Failed to store image: %s	The file '%s' is too large for %s. Please try a smaller image.	False	False	1.000575	610	610, 249, 891	0	615
44	Писе каласымашым налме годым тӧрза дене _волгенчалташ	Removing this contact will also remove all the buddies in the contact	F_lash window when IMs are received	False	False	1.1087577	251	251, 202, 312	0	166
45	Кодировко-влак	Send emoticons	Encodings	False	False	1.1874905	949	949, 292, 793	0	539
46	Аутентификаций йоҥылыш	Humiliated	Authentication failed	False	False	1.2265928	850	850, 712, 855	0	917
47	Мый тиде пӧлекым налын ом керт.	Humbled	I cannot accept this gift.	False	False	1.2292519	902	902, 4, 379	0	25
48	Ме тунемынна чӱчкыдын пычкемыш марте ышташ.	She lives in Yoshkar-Ola.	We got used to late-hour work.	False	False	1.1297402	53	53, 52, 244	0	13
49	/Мутланыше-влак/Пайдаланышын увераҥаржым налаш...	/Buddies/New Instant _Message...	/Buddies/Get User Info...	False	False	1.2204045	681	681, 358, 828	0	306
50	Пеҥгыдемдыме семын келыштарымаш-влакым _кумылаҥдаш	Co_nversations:	_Accept Defaults	False	False	1.1988077	629	629, 919, 109	0	534
51	Тиде тототлымверлан шолыплӱмым пурто.	Removing this contact will also remove all the buddies in the contact	Enter an alias for this chat.	False	False	1.1649638	251	251, 202, 53	0	833
52	Ачалӱм	minutes	Family Name	False	False	1.3603809	621	621, 722, 276	0	892
53	Ойырымо шотыш налме возыш вотышто огыл.	He lives in Yoshkar-Ola.	The selected account is not online.	False	False	1.147417	52	52, 53, 202	0	698
54	%s Финч угыч ушнаш тӧчаш огеш тӱҥал, кызыт йоҥылышым тӧрлате да шке шотан возышым угыч чӱктӧ.	Failed to remove buddy	%s Finch will not attempt to reconnect the account until you correct the error and re-enable the account.	False	False	1.0545937	810	810, 244, 844	0	804
55	Сомылкам ышташ	Calm	Create an event	False	False	1.1829457	312	312, 53, 996	0	380
56	Вигак ушнаш	Humiliated	Auto-join	False	False	1.1395259	850	850, 53, 598	0	82
57	Палыдыме кыл сын	Humbled	Unknown node type	False	False	1.1512117	902	902, 170, 171	0	669
58	Сокетым ышташ ыш лий: %s	Unable to create socket: %s	Unable to create socket: %s	True	True	1.1377954	891	891, 610, 109	1.0	891
59	Могай улмым вашталташ	She lives in Yoshkar-Ola.	Edit Status	False	False	1.1667966	53	53, 52, 244	0	926
60	Ты прокси типлан палемдыме хост лӱм але порт номер чын огытыл.	Either the host name or port number specified for your given proxy type is invalid.	Either the host name or port number specified for your given proxy type is invalid.	True	True	1.0651791	370	370, 932, 422	1.0	370
61	Владкым петырыме годым вигак писе каласымаш-влакым петыраш	Presence	Close IMs immediately when the tab is closed	False	False	1.0417871	862	862, 826, 100	0	435
62	Пурымаш йоҥылыш	Calm	Failed to authenticate	False	False	1.1514276	312	312, 567, 446	0	410
63	_Кудалташ	Calm	_Unset	False	False	1.2313397	312	312, 109, 902	0	299
64	Ме она мондо.	The message is too large.	We shall not forget.	False	False	1.2916367	499	499, 34, 707	0	12
65	Паша пытышаш марте шуын.	She lives in Yoshkar-Ola.	That job is pretty much finished.	False	False	1.1231179	53	53, 52, 244	0	33
66	/Ойыркалыме йӧн-влак/Журналым наҥгаяш	Emails	/Options/Enable Logging	False	False	1.1739153	100	100, 826, 898	0	358
67	Кӧм шекланаш	She lives in Yoshkar-Ola.	Pounce Who	False	False	1.2709677	53	53, 276, 598	0	968
68	Сравоч-влакым ваш келыштараш йодмаш	She lives in Yoshkar-Ola.	Key Agreement Request	False	False	1.1451215	53	53, 52, 199	0	515
69	Кӱлеш ойыркалыме йӧн-влакым колтымо огыл	Failed to remove buddy	Required parameters not passed in	False	False	1.0835732	244	244, 810, 902	0	901
70	Шотыш налме возыш-влак	He lives in Yoshkar-Ola.	Accounts	False	False	1.1065894	52	52, 53, 487	0	250
71	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	%s has returned from being idle (%s)	%s. Try `%s -h' for more information.	False	False	1.0953699	725	725, 511, 262	0	215
72	_Пӧртылеш	_Keep	Ret_urn from away	False	False	1.3571804	264	264, 879, 252	0	923
73	%s темым эрыктен.	Humbled	%s has cleared the topic.	False	False	1.2396638	902	902, 276, 52	0	787
74	Рашемдыме палыме мут:	Codec:	Defining adjective:	False	False	1.1274632	109	109, 719, 479	0	859
75	Dbus плагин шынамат	Failed to remove buddy	DBus Plug-in Example	False	False	1.1881907	810	810, 244, 363	0	920
76	Ӱлнӧ еҥ нерген увераҥарым пурто.	Failed to remove buddy	Please enter the person's information below.	False	False	1.200958	810	810, 244, 531	0	402
77	Ешартыш-влак	He lives in Yoshkar-Ola.	Applications	False	False	1.1346798	52	52, 53, 598	0	120
78	Мый марла кутырем.	She lives in Yoshkar-Ola.	I speak Mari.	False	False	1.2240479	53	53, 52, 3	0	21
79	Текст дене ойвозыш-влакым кучылтын, кӱчымӧ пуртымым колташ пуа.	Failed to authenticate	Lets you send raw input to text-based protocols.	False	False	1.1212977	410	410, 670, 52	0	835
80	тиде полышым ончыкташ да лекташ	She lives in Yoshkar-Ola.	display this help and exit	False	False	1.0756469	53	53, 52, 666	0	138
81	Сфере	Galeon	Realm	False	False	1.3569291	231	231, 778, 91	0	996
82	Интернет-радио	Internet Radio	Internet Radio	True	True	1.2028158	360	360, 203, 82	1.0	360
83	Возалтмашым чарыме годым йоҥылыш	Humbled	Unregistration Error	False	False	1.1285083	902	902, 53, 312	0	717
84	Синтаксис йоҥылыш: Тый йоҥылыш ӱшаной чотым тиде коммандылан пуртенат.	Removing this contact will also remove all the buddies in the contact	Syntax Error: You typed the wrong number of arguments to that command.	False	False	1.1018009	202	202, 251, 244	0	690
85	Искусственный спутник мланде йыр пӧрдеш.	Retrieving buddy list	The artificial satellite orbits the earth.	False	False	1.1929651	830	830, 949, 244	0	0
86	Тиде вашкылым кораҥдет гын, тушко пурышо чыламутланыше кораҥдалтеш	She lives in Yoshkar-Ola.	Removing this contact will also remove all the buddies in the contact	False	True	1.1003737	53	53, 52, 202	0.3333333333333333	202
87	Google-мутланымаш	Google Talk	Google Talk	True	True	1.2128614	99	99, 381, 53	1.0	99
88	U)ncapU)ncap	(Tap)	Replace with:	False	False	1.2794456	235	235, 552, 252	0	541
89	Сукалтше	Choose Playlist	Grateful	False	False	1.2148085	170	170, 312, 124	0	688
90	Вучымо жап эртен	He lives in Yoshkar-Ola.	Ping timed out	False	False	1.1051731	52	52, 53, 898	0	384
91	Ойырымо шотыш налме возыш вотышто огыл.	He lives in Yoshkar-Ola.	The selected account is not online.	False	False	1.147417	52	52, 53, 202	0	695
92	time: IRC серверыште кызытсе верысе жапым ончыкта.	Browser preferences are configured in GNOME preferences	time: Displays the current local time at the IRC server.	False	False	1.0064546	635	635, 743, 233	0	241
93	Сервер писылык шырым эртен	XMPP Service Discovery	Server rate limit exceeded	False	False	1.153326	233	233, 954, 830	0	814
94	Тототлымверыш ӱжаш	Bluetooth settings…	Invite to chat	False	False	1.293217	714	714, 171, 164	0	789
95	Мобил телефон	Mobile Phone Number	Mobile Phone	False	True	1.1377591	394	394, 729, 296	0.5	729
96	Angband (GTK)	Angband (GTK)	Angband (GTK)	True	True	1.1070158	308	308, 494, 740	1.0	308
97	Шижтарымашым савыктыме шрифт	Calm	Typing notification font	False	False	1.0882683	312	312, 830, 837	0	288
98	Сравоч-влакым ваш келыштарен кертме огыл	Failed to authenticate	Key Agreement failed	False	False	1.1395082	670	670, 410, 567	0	611
99	HTTP прокси деч вашмутым лончылен кертме огыл: %s	Unable to parse response from HTTP proxy: %s	Unable to parse response from HTTP proxy: %s	True	True	1.0967854	673	673, 198, 370	1.0	673
100	Ушымашым кӱрлын кертме огыл	Invalid Room Name	Cannot detach	False	False	1.1061784	545	545, 237, 53	0	776
101	Саде студент-влак, чынжымак, лудын огыт мошто.	How many theaters are there in Yoshkar-Ola?	Those students really can't read.	False	False	1.0993849	4	4, 65, 202	0	38
102	Bittornado клиент	Bittornado Client	Bittornado Client	True	True	1.0194608	777	777, 853, 247	1.0	777
103	Пашадыме годым могай улмым алмашташ тыгайлан:	Codec:	Change to this status when _idle:	False	False	1.108252	109	109, 629, 735	0	423
104	/Мутланымаш/_Тототлымверыш ушнаш...	/Buddies/New Instant _Message...	/Conversation/Join a _Chat...	False	True	1.0843594	681	681, 828, 524	0.5	828
105	Гуджарати йылме дене кусарыше тӱшка	Receiving As:	Gujarati Language Team	False	False	1.121691	759	759, 53, 747	0	668
106	Иктык-влакым тӱшкалаш	Humbled	Group Items	False	False	1.2284814	902	902, 898, 919	0	146
107	Мета пакетым темлен огеш керт	There is no splash-screen currently available	Can't guess meta-packag	False	False	1.1584119	728	728, 409, 735	0	406
108	Тышке кусараш	She lives in Yoshkar-Ola.	Move to	False	False	1.0938314	53	53, 52, 446	0	314
109	Файлым ойыраш	File Transfer	Select a file	False	False	1.1867752	126	126, 810, 244	0	587
110	Канал нерген увераҥар	Failed to change nickname	Channel Information	False	False	1.1478207	844	844, 244, 810	0	562
111	Канал публичне сравочым ешараш	OCaml	Add Channel Public Key	False	False	1.1189351	973	973, 712, 719	0	307
112	%s чын пӧлем лӱм огыл	Failed to store image: %s	%s is not a valid room name	False	False	1.1510067	610	610, 810, 244	0	581
113	Шола могыр	He lives in Yoshkar-Ola.	Left side	False	False	1.2472618	52	52, 53, 580	0	967
114	Тый кодироватлаш йодынат, тудо серверыште лиймеямде огыл.	Failure: Remote does not support proposed KE group	You require encryption, but it is not available on this server.	False	False	1.0237572	932	932, 354, 570	0	841
115	Тыйын сӱретым колтымо огыл. Сӱретым колташ тыйын вияш ушымаш лийшаш.	She lives in Yoshkar-Ola.	Your IM Image was not sent. You must be Direct Connected to send IM Images.	False	False	1.1102965	53	53, 810, 244	0	576
116	/Мутланымаш/_Шолыплӱм...	/Buddies/New Instant _Message...	/Conversation/Al_ias...	False	False	1.1332351	681	681, 828, 675	0	976
117	%s дене мутланымаш-влак	Codec:	Conversations with %s	False	False	1.2238929	109	109, 950, 610	0	103
118	роль <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [шолыплӱм1] [шолыплӱм2] ...: Роль дене пайдаланыше-влакым нал але пӧлемыште пайдаланыше-влаклан рольым шынде.	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	True	True	1.0409077	983	983, 629, 666	1.0	983
119	SSH почеш пашадам шуйыза	OCaml	Continue running under SSH?	False	False	1.1274318	973	973, 53, 52	0	634
120	AIM профильым шынден кертме огыл.	Failure: Remote does not support proposed KE group	Unable to set AIM profile.	False	False	1.0922403	932	932, 545, 728	0	636
121	Палыме огыл	Possible Matches	Unknown	False	False	1.1499178	898	898, 727, 248	0	596
122	Ит маймыллане!	You have mail!	Don't play the ape!	False	False	1.2922094	427	427, 40, 4	0	1
123	Тый ушымо отыл.	Humbled	You are not connected.	False	False	1.1995838	902	902, 55, 499	0	799
124	Мылам келша француз йылмым тунемаш.	I like to study French.	I like to study French.	True	True	1.1768701	30	30, 4, 52	1.0	30
125	Йодмашым ӧрдыжтарыме	Humbled	Request denied	False	False	1.2015959	902	902, 837, 996	0	751
126	Тӱжвал сын	Buxon	Layout	False	False	1.3944511	276	276, 389, 323	0	963
127	Вотышто огыл каласымаш-влакым налаш ыш лий	She lives in Yoshkar-Ola.	Unable to receive offline messages	False	False	1.1044173	53	53, 52, 244	0	238
128	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	%s has returned from being idle (%s)	%s. Try `%s -h' for more information.	False	False	1.0953699	725	725, 511, 262	0	794
129	Йолташ-влак	She lives in Yoshkar-Ola.	Friends	False	False	1.1384729	53	53, 52, 735	0	696
130	Пытартыш	Torch	Recent	False	False	1.2133524	446	446, 727, 124	0	284
131	Тыйын кычалме негызым ӱлнӧ пурто	Failed to remove buddy	Please enter your search criteria below	False	False	1.085556	810	810, 244, 902	0	708
132	OCaml	OCaml	OCaml	True	True	1.0073727	973	973, 678, 296	1.0	973
133	Дискым эсен луктымо	Possible Matches	The drive has been successfully ejected	False	False	1.0985545	898	898, 52, 837	0	637
134	Томлан тиде фильм йӧршын келшен огыл.	Tom didn't like that movie at all.	Tom didn't like that movie at all.	True	True	1.1772748	47	47, 932, 759	1.0	47
135	Бот шотыш налме возыш эн кугу кечылан каласымаш чотыш шуын	He lives in Yoshkar-Ola.	Bot account reached daily IM limit	False	False	1.0863519	52	52, 53, 598	0	498
136	-ше копий)	st copy)	st copy)	True	True	1.3289818	552	552, 53, 251	1.0	552
137	Те йӧратеда сюрпризым?	Failed to remove buddy	Do you like surprises?	False	False	1.2315602	244	244, 810, 111	0	40
138	GhostScript	Install	Printer DefaultGhostScript	False	False	1.2398734	770	770, 305, 124	0	205
139	Файл колтымаш прокси	Default Formatting	File transfer proxies	False	False	1.1666621	889	889, 768, 872	0	105
140	Йолташ-влак	She lives in Yoshkar-Ola.	Friends	False	False	1.1384729	53	53, 52, 735	0	418
141	Мыланна тиде пашам ик кечыште пытарыман.	Presence	We have to do the work in a day.	False	False	1.1092443	862	862, 4, 52	0	32
142	Тошто SSL сыным кучылташ	Use SSL	Use old-style SSL	False	False	1.0872548	993	993, 52, 53	0	359
143	/_Полыш	/Help/_About	/_Help	False	True	1.2311738	736	736, 630, 524	0.5	630
144	Пычкаш	Torch	Blink	False	False	1.1318786	446	446, 170, 487	0	654
145	жап	Raspberry	_Term:	False	False	1.290272	790	790, 565, 199	0	295
146	%s пайдаланыше тыйын мутланыше лӱмерыш шкежым ешараш кӧнен.	Failed to remove buddy	The user %s has granted your request to add them to your buddy list.	False	False	1.1541829	810	810, 244, 263	0	272
147	Тиде команде писе каласымашыште ок ышталт, тототлымверыште гына.	Failure: Remote does not support proposed KE group	That command only works in chats, not IMs.	False	False	1.075985	932	932, 251, 202	0	555
148	Сай	Busy	Normal	False	False	1.4119595	152	152, 980, 575	0	623
149	Пайдаланышым муымо огыл	Cancelled	User not found	False	False	1.1204305	860	860, 349, 898	0	407
150	XMPP консоль	XMPP Console	XMPP Console	True	True	1.0685977	809	809, 143, 738	1.0	809
151	Шукырак информаций	Optional information:	Details	False	False	1.1126773	719	719, 837, 53	0	894
152	Чын, тыгай кылвер дене ончыктымо командым терминалыште шуктыман гын.	There is no application configured to open this type of file.	True if the command used to handle this type of URL should be run in a terminal.	False	False	1.0988435	422	422, 109, 409	0	375
153	Иктаж-могай увераҥарым пайдаланыше профильыште муын омыл. Тыге гай чучеш, тыгай пайдаланыше йӧршын уке.	Failed to remove buddy	Could not find any information in the user's profile. The user most likely does not exist.	False	False	1.0435003	244	244, 810, 610	0	421
154	Профессий	Failed to remove buddy	Profession	False	True	1.2960318	810	810, 244, 646	0.3333333333333333	646
155	Увертарымаш-влак	Emails	Messages	False	False	1.1478602	826	826, 100, 53	0	955
156	Уна сеанс	Send emoticons	Guest Session	False	False	1.3331556	949	949, 855, 961	0	432
157	SOCKS 5	SOCKS 5	SOCKS 5	False	True	0.9943882	793	793, 265, 277	0.5	265
158	Кычалаш	Conversation	Search in	False	False	1.173716	598	598, 898, 827	0	721
159	Писе каласымаш тӧрзам почаш	Conversation	Open an IM window	False	False	1.0901581	598	598, 276, 487	0	201
160	Коктеланыше пайдаланыше ID-м пуртымо	Failure: Remote does not support proposed KE group	An ambiguous user ID was entered	False	False	1.1313424	932	932, 127, 251	0	184
161	Мый ачатым пеш сайын палем.	Presence	I know your father very well.	False	False	1.2351378	862	862, 34, 898	0	20
162	SSL эҥертыш лиймеямде огыл	Use SSL	SSL support unavailable	False	False	1.0795963	993	993, 932, 251	0	750
163	prefs: Ойыркалыме йӧн тӧрзам лукташ.	Failed to remove buddy	prefs: Show the preference window.	False	False	1.0575662	244	244, 810, 109	0	989
164	Организаций вуймут	Delete	Organization Name	False	False	1.1745803	479	479, 826, 100	0	852
165	iPod/iPhone/iPad-ын шукырак модель авалтыш	Support for most iPod/iPhone/iPad devices.	Support for most iPod/iPhone/iPad devices.	True	True	1.0061362	659	659, 286, 839	1.0	659
166	Аралыме луктымаш	Relaxed	Safely remove	False	False	1.1174331	91	91, 778, 244	0	774
167	Чоткыдемдыме _мутланыше лӱмер	Co_nversations:	_Dockable Buddy List	False	False	1.1511332	629	629, 109, 171	0	347
168	Сравоч-влакым ваш келыштарыме жапыште йоҥылыш лийын	Emails	Error occurred during key agreement	False	False	1.1523618	100	100, 826, 810	0	939
169	Даний	Forcing Login	Danish	False	False	1.3261526	567	567, 297, 957	0	301
170	Шолыпмутым пеҥгыдемден кертме огыл	He lives in Yoshkar-Ola.	Unable to canonicalise password	False	False	1.0725452	52	52, 545, 53	0	931
171	Файлым модмолаштык гыч кораҥдаш	Failed to remove buddy	Remove file from playlist	False	False	1.1350383	810	810, 244, 830	0	186
172	Вотышто огыл	Out to Lunch	Not logged in	False	False	1.1903126	392	392, 61, 111	0	663
173	SIP пайдаланыше лӱмыштӧ яравер але @ символ лийын ок керт	SIP usernames may not contain whitespaces or @ symbols	SIP usernames may not contain whitespaces or @ symbols	True	True	1.0627676	197	197, 932, 313	1.0	197
174	Операцион систем	Operating System	Operating System	True	True	1.220607	831	831, 277, 345	1.0	831
175	Паша	Meebo	Work	False	False	1.2323549	619	619, 124, 446	0	480
176	Zephyr ойвозыш плагин	Zephyr Protocol Plugin	Zephyr Protocol Plugin	True	True	1.1057469	906	906, 934, 487	1.0	906
177	Турций	Torch	Turkish	False	False	1.293207	446	446, 152, 479	0	526
178	Мутланышылан у правил	Braille Terminal	New Buddy Pounce	False	False	1.2256582	207	207, 572, 151	0	229
179	Йодыштмашлан конференций серверым ойыро	OCaml	Select a conference server to query	False	False	1.1484462	973	973, 296, 635	0	820
180	"""sip"" URL-лан келыштарыше"	"The handler for ""sip"" URLs"	"The handler for ""sip"" URLs"	True	True	1.1519909	132	132, 702, 313	1.0	132
181	Вашкыл лиймеямдым ончылгоч палымаш плагин.	Humbled	Contact Availability Prediction plugin.	False	False	1.0776951	902	902, 244, 810	0	969
182	OEM шындыктымаш режим (ытышелан)	Relaxed	OEM install (for manufacturers)	False	False	1.2054768	778	778, 91, 235	0	839
183	Вашталташ	Media Initiation Failed	Replace	False	False	1.1940749	795	795, 487, 207	0	243
184	Пошкудын эреат шаршудыжо ужаррак.	Failed to remove buddy	The grass is always greener on the other side of the fence.	False	False	1.1680745	244	244, 810, 409	0	36
185	Улнышо	Cancel	Relaxed	False	False	1.2364119	332	332, 458, 277	0	778
186	"Мутланышын публичне сравочшым пуртыде, тый тудым ешарен от керт. Публичне сравочым пурташлан ""Пурташ..."" темдал."	The PIN is invalid. It should only consist of digits [0-9].	To add the buddy you must import his/her public key. Press Import to import a public key.	False	False	1.1062956	409	409, 810, 244	0	553
187	Кочкаш каен	She lives in Yoshkar-Ola.	Out to Lunch	False	False	1.2607129	53	53, 598, 61	0	392
188	Верым петырыме	Emails	Place Closed	False	False	1.1544597	826	826, 100, 479	0	104
189	Музык ваш возгалымаш келыштарымаш	He lives in Yoshkar-Ola.	Music Messaging Configuration	False	False	1.1170255	52	52, 53, 973	0	749
190	Колташ	Conversation	Launch	False	False	1.1217163	598	598, 363, 170	0	638
191	%s -лан канал режим-влак: %s	channel modes for %s: %s	channel modes for %s: %s	True	True	1.048136	582	582, 249, 345	1.0	582
192	%s ыштыме годым йоҥылыш лийын	Registration Successful	Error running %s	False	False	1.1832739	761	761, 610, 891	0	785
193	Армян	Armenian	Armenian	True	True	1.3521339	959	959, 558, 276	1.0	959
194	Кодировко-влак	Send emoticons	Encodings	False	False	1.1874905	949	949, 292, 793	0	273
195	Тылзе Мландын спутникше улеш.	The artificial satellite orbits the earth.	The moon is the Earth's satellite.	False	True	1.0807362	0	0, 64, 898	0.5	64
196	Диско	Install	Disco	False	True	1.2844374	770	770, 90, 957	0.5	90
197	Кокымшо тӱшка	Spooky	Secondary groups	False	False	1.155915	727	727, 598, 277	0	327
198	Шке изисӱретым кораҥдаш	Failed to remove buddy	Remove Custom Icon	False	False	1.3168454	244	244, 810, 902	0	222
199	Волгалтарыме каласымаш-влак	Calm	Highlighted Messages	False	False	1.1431214	312	312, 598, 363	0	416
200	/Ӱзгар-влак/Систем _журнал	/Tools/Privacy	/Tools/System _Log	False	False	1.1565286	900	900, 390, 736	0	128
201	Тудо мыйым йӧрата. А мый тудым уке.	Possible Matches	She loves me. But I do not love her.	False	False	1.2842827	898	898, 4, 862	0	54
202	У шотыш налме возыш	She lives in Yoshkar-Ola.	New Account	False	False	1.119091	53	53, 52, 487	0	196
203	Том ямдылалтеш.	Codec:	Tom is getting ready.	False	False	1.2260246	109	109, 902, 826	0	50
204	Trillian шифрований	Trillian Encryption	Trillian Encryption	True	True	1.1290839	114	114, 82, 176	1.0	114
205	Пурымо лӱмым вес вере колтымо	Buddy logs out	Login Redirected	False	False	1.1296867	403	403, 251, 202	0	169
206	Иврит	Hebrew	Hebrew	True	True	1.264102	214	214, 789, 840	1.0	214
207	Йӱк	minutes	Sound	False	False	1.3603809	621	621, 722, 276	0	849
208	Шке шотан возышым чӱкташ	She lives in Yoshkar-Ola.	Enable Account	False	False	1.232729	53	53, 52, 276	0	687
