	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
34	Ii gávdnan CUPS- bálvá mii lea jođus	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Unable to find a running CUPS server	False	False	0.876907	527	527, 318, 824	0	675
35	kcmclock	kcmclock	kcmclock	True	True	0.8789655	223	223, 363, 766	1.0	223
36	Vuosttaš oassefinálii oassálasttii 19 riikka.	Nineteen countries participated in the first semi-final. 	Nineteen countries participated in the first semi-final. 	True	True	0.8259139	209	209, 589, 883	1.0	209
37	Seaillut álgoproporšuvnna (mihttogori)	Cached information (e. g. favicons, web-pages)	Retain original aspect ratio	False	True	0.953578	749	749, 846, 956	0.3333333333333333	956
38	Sádde láse ovtta čállinbeavddi vulosguvlui	Unable to create new process. The system may have reached the maximum number of processes possible or the maximum number of processes that you are allowed to use has been reached.	Window One Desktop Down	False	False	1.0976208	371	371, 834, 213	0	538
39	(reiveteaksta)	(body part)	(body part)	True	True	1.0594673	886	886, 749, 828	1.0	886
40	zaire2006. kgm	malcolm. hunter@gmx. co. uk	Kasaï orientalzaire2006. kgm	False	False	0.98361194	396	396, 293, 788	0	958
41	undo-type	undo-type	Add Horizontal Guide	False	False	0.77268875	77	77, 785, 546	0	274
42	Oktiičatnon	Shut Down	Connecting	False	False	1.0970836	376	376, 990, 872	0	300
43	Geavat & iešmeroštuvvon siidoravddaid	This means that the contents of the requested file or folder %1 could not be retrieved, as read access could not be obtained.	& Use custom margins	False	False	1.0459397	207	207, 527, 749	0	615
44	Heaittihuvvo...	Configure...	Exiting...	False	True	0.9471276	726	726, 263, 166	0.3333333333333333	166
45	Metralaš mihtut sáhttet geavahit dáid prefivssaid: E (exa, 1E+18), P (peta, 1E+15), T (tera, 1E+12), G (giga, 1E+09), M (mega, 1E+06), k (kilo, 1E+03), h (hecto, 1E+02), e (dekao, 1E+01), d (deci, 1E- 01), c (centi, 1E- 02), m (milli, 1E- 03), u (micro, 1E- 06), n (nano, 1E- 09), p (pico, 1E- 12), f (femto, 1E- 15), a (atto, 1E- 18).	For metric units any of the following prefixes can be used: E (exa, 1E+18), P (peta, 1E+15), T (tera, 1E+12), G (giga, 1E+09), M (mega, 1E+06), k (kilo, 1E+03), h (hecto, 1E+02), e (dekao, 1E+01), d (deci, 1E-01), c (centi, 1E-02), m (milli, 1E-03), u (micro, 1E-06), n (nano, 1E-09), p (pico, 1E-12), f (femto, 1E-15), a (atto, 1E-18).	For metric units any of the following prefixes can be used: E (exa, 1E+18), P (peta, 1E+15), T (tera, 1E+12), G (giga, 1E+09), M (mega, 1E+06), k (kilo, 1E+03), h (hecto, 1E+02), e (dekao, 1E+01), d (deci, 1E-01), c (centi, 1E-02), m (milli, 1E-03), u (micro, 1E-06), n (nano, 1E-09), p (pico, 1E-12), f (femto, 1E-15), a (atto, 1E-18).	True	True	0.33568	539	539, 241, 474	1.0	539
46	Čálán	Cancel	Printer	False	False	1.1227013	876	876, 373, 96	0	917
47	Oidnen maiddái Niillasa.	Aborted	I saw Nils as well	False	False	1.1801113	961	961, 686, 187	0	25
48	Mo hurgá?	What's your name?	How is it going?	False	False	1.2234486	51	51, 142, 594	0	13
49	1200 čd	1200dpi	1200 DPI	False	True	0.9921297	765	765, 306, 348	0.5	306
50	Christian Gebauer	Christian Gebauer	Christian Gebauer	False	True	0.78617287	597	597, 534, 519	0.5	534
51	Muorra	Thermal Zone	Wood	False	False	1.1216063	108	108, 627, 238	0	833
52	Ii leat addon ulbmilfiilanama.	Data you requested to be saved could not be written. Please choose how you want to proceed.	No target filename has been given.	False	False	0.95807064	760	760, 229, 19	0	892
53	Ivdnecoahkkádusaid ja merkenbuorideamit	Check that no applications are accessing the device, and try again.	Schema and text selection improvements	False	False	1.0630273	632	632, 207, 749	0	698
54	IMSUM( árvu; árvu; …)	IMSUM(value; value;...)	IMSUM(value; value;...)	True	True	0.93916273	804	804, 846, 527	1.0	804
55	Doaimmat   …	Turtles don't have teeth.	Edit...	False	False	1.197648	45	45, 27, 16	0	380
56	Jus leat válljen automáhtalaččat válljet govaža, de válljet man guhká ádjána sieván galgá leat govaža bajábealde ovdalgo dat merkejuvvo.	If you have checked the option to automatically select icons, this slider allows you to select how long the mouse pointer must be paused over the icon before it is selected.	If you have checked the option to automatically select icons, this slider allows you to select how long the mouse pointer must be paused over the icon before it is selected.	True	True	0.7627331	82	82, 207, 897	1.0	82
57	philippines. kgm	Puerto Princesa Cityphilippines. kgm	Kabuntalan	False	False	0.81946266	621	621, 245, 360	0	669
58	bangladesh. kgm	malcolm. hunter@gmx. co. uk	Not Bangladeshbangladesh. kgm	False	True	0.946818	396	396, 891, 293	0.5	891
59	QShortcut	WirelessQShortcut	Page Up	False	False	0.99816024	247	247, 420, 766	0	926
60	Dán láhkai áigi čájehuvvo.	The screen will turn to a custom color for the amount of time specified below.	This is how the time will be displayed.	False	True	0.9166248	203	203, 883, 370	0.3333333333333333	370
61	Láse 1. čállinbeavdái	Do you want to disable showing the introduction in the webbrowsing profile?	Window to Desktop 1	False	False	1.0732111	777	777, 865, 166	0	435
62	Guovttebealát badjin (Veallut)	Pack Window to the Right	Double Top (Landscape)	False	False	1.1840104	614	614, 40, 45	0	410
63	Aktiivalaš láseComment	XScorchComment	Another window is activated	False	False	0.97394705	766	766, 660, 919	0	299
64	Son hupmá veahá eŋgelasgiela .	He speaks English a little.	He speaks English a little.	True	True	0.82990587	12	12, 1, 62	1.0	12
65	Oaidnaleapmai.	Negative lookahead	See you.	False	False	1.2135581	347	347, 652, 961	0	33
66	_Čoavdaga:	_Password:	_Key:	False	True	1.1198797	813	813, 340, 358	0.3333333333333333	358
67	Raba liŋkka	Pixmap Cache	Open Link	False	False	1.2246022	164	164, 229, 579	0	968
68	Siiddut	Digits	Pages	False	False	1.0558048	677	677, 144, 296	0	515
69	IEX	IEX	IEX	True	True	0.7642796	901	901, 923, 565	1.0	901
70	Juogadeami standárdspiehkastat	Prompt every time a popup window is requested.	Standard deviation of the distribution	False	False	1.0688988	818	818, 207, 174	0	250
71	Čállinbeavdái	No Color Adjustment	To & Desktop	False	False	1.2027283	582	582, 651, 45	0	215
72	ACPI	ACPI	ACPI	True	True	0.725209	923	923, 565, 500	1.0	923
73	40 – 56 MB muitu oktiibuot	40 - 56 MB Total RAM	40 - 56 MB Total RAM	True	True	0.9090638	787	787, 371, 760	1.0	787
74	XBMName	Web BrowsingName	XBM	False	False	0.93041146	744	744, 451, 977	0	859
75	Liibme fiillas	No dithering	Paste From File	False	False	1.2181114	343	343, 779, 329	0	920
76	Rulle bajásguvlui	Cached information (e. g. favicons, web-pages)	Scroll Up	False	False	1.1485405	749	749, 889, 818	0	402
77	Geavaheaddjit	Undefined	Users	False	False	1.1137465	609	609, 582, 750	0	120
78	Mun lean ilus odne	I have many books.	I'm happy today	False	False	1.1995074	19	19, 32, 61	0	21
79	Guorus osiiguin	Charging	& With empty fields	False	False	1.2542108	659	659, 30, 643	0	835
80	Sajáiduhtte/ođasmahte	Unable to create new process. The system may have reached the maximum number of processes possible or the maximum number of processes that you are allowed to use has been reached.	Install/update	False	False	1.0965685	371	371, 632, 552	0	138
81	Guovddáš AmerihkáName	America, CentralName	America, CentralName	True	True	1.2479954	996	996, 476, 759	1.0	996
82	philippines. kgm	Puerto Princesa Cityphilippines. kgm	Nabunturanphilippines. kgm	False	True	0.81946266	621	621, 245, 360	0.3333333333333333	360
83	ATM fierbmadatdoaimmat	Browsing	ATM Networking	False	False	1.1368663	242	242, 464, 28	0	717
84	Ceahkke	Turtles don't have teeth.	The Dash	False	False	1.183393	45	45, 571, 950	0	690
85	Danne mon ráhkistan du	Do you want to resign?	Because I love you.	False	False	1.1100605	594	594, 318, 632	0	0
86	cap-style	built-in	Bevel	False	False	0.9899771	908	908, 77, 785	0	202
87	Čále htdig- diehtovuođu máhpa bálgá.	You may have encountered a bug in the program.	Enter the path to the htdig database folder.	False	False	1.0519117	229	229, 908, 28	0	99
88	Stáhtus	Cancel	Status	False	False	1.0314194	876	876, 96, 227	0	541
89	Vuolil SáksonagiellaName	NextJobOnSameSheet	Low Saxon	False	False	1.1817752	633	633, 744, 150	0	688
90	Doaimmat diehtu	What to do when archiving	Account Info	False	False	1.0838082	436	436, 17, 594	0	384
91	undo-type	undo-type	Text layer	False	False	0.77268875	77	77, 785, 546	0	695
92	MONTHS () - funkšuvdna dieđiha galle mánu leat guovtti dáhtona gaskkas. Goalmmát paramehter mearrida rehkenastinvuogi: Jos paramehteris lea 0, de dieđiha MONTHS () mánuid stuorimus logu dan guovtti beaivvi gaskkas. Jos paramenteris lea 1, de dieđiha dušše galle olles mánu leat dáhtonis nubbái.	The LARGE() function returns the k-th largest value from the data set.	"WEEKS(""2002-19-02 "";"" 2002-19-02 ""; 1) returns 0, because there is not a whole week in between, starting at the first day of the week (monday or sunday, depending on your local settings)"	False	True	0.7254698	195	195, 241, 742	0.5	241
93	Davvi- AfrihkáName	Kasaï orientalzaire2006. kgm	Africa, NorthernName	False	True	1.155223	958	958, 814, 862	0.5	814
94	Buot	Images	All	False	False	1.1429924	296	296, 144, 202	0	789
95	& Váldde eret siskkildeami	Data you requested to be saved could not be written. Please choose how you want to proceed.	& Clean Indentation	False	False	1.0804689	760	760, 594, 591	0	729
96	Válddahus	Filter Settings	Description	False	False	1.1041857	781	781, 425, 961	0	308
97	Reaidorávvagiid duogášgovva	Copy the selected text or item(s) to the clipboard	Opaque background image for tooltips	False	False	1.1221575	828	828, 834, 207	0	288
98	Jearat nama ja máhpa go girjemearkkat lasihuvvojit	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Ask for name and folder when adding bookmarks	False	False	0.9155643	527	527, 207, 861	0	611
99	Makkár ivdni lea liŋkkain mat eai leat galleduvvon vel.	If you have selected something within the current document, this will no longer be selected.	What color links should be that have not yet been clicked on	False	False	0.83047485	897	897, 229, 527	0	673
100	Ii sáhttán rahpat skriptafiilla «% 1 »	'%1 'does not appear to be a folder. Please move the file out of the way.	"Failed to open scriptfile ""%1"""	False	False	0.8207673	174	174, 777, 824	0	776
101	Giittos eatnat!	Continue from the end?	Thank you very much!	False	False	1.116143	753	753, 31, 594	0	38
102	Hálidatgo álgosiidu ii oidno fierpmádatgolganprofiillas?	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Do you want to disable showing the introduction in the webbrowsing profile?	False	True	1.0061444	527	527, 318, 777	0.3333333333333333	777
103	Ovdánahtti (HTML čájehanmašiidna, JavaScript)	Developer (HTML rendering engine, JavaScript)	Developer (HTML rendering engine, JavaScript)	True	True	0.74254966	423	423, 969, 289	1.0	423
104	Máŋge merkejuvvon teavstta/ áđa( id) čuohpusgirjái	Copy the selected text or item(s) to the clipboard	Copy the selected text or item(s) to the clipboard	True	True	0.8861344	828	828, 777, 749	1.0	828
105	Filtii% 1 rabadettiin.	Unable to create directory %1.	Open of %1 failed.	False	False	0.9744898	763	763, 906, 640	0	668
106	IMABS( kompleaksa lohku) dieđiha kompleaksa logu norpma. Kompleaksa logu hápmi lea x+yi.	The CODE() function returns a numeric code for the first character in a text string.	"IMARGUMENT(""12 "") returns"" #Div/ 0 """	False	False	0.7314223	478	478, 798, 195	0	146
107	Resursamáhpat leat konttus:	& Resource folders are in account:	& Resource folders are in account:	True	True	1.0309706	406	406, 763, 207	1.0	406
108	& Geavat standárdan	#10 Envelopepaper size	Set as & Default	False	False	1.1755846	407	407, 818, 329	0	314
109	Čálihangieđaheapmi dábálaš geavaheaddjin Muhtun čálihan gieđahallandoaimmat gáibidit hálddašeaddji vuoigatvuođaid. Geavat « Hálddašandilli » boalu dás vuolábealde álggahit dán reaiddu hálddašanvuoigatvuođaiguin.	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	"Print management as normal user Some print management operations may need administrator privileges. Use the ""Administrator Mode"" button below to start this print management tool with administrator privileges."	False	True	0.81462026	527	527, 587, 777	0.5	587
110	Ii sáhttán sáddet sisa árvosáni.	Unable to create new process. The system may have reached the maximum number of processes possible or the maximum number of processes that you are allowed to use has been reached.	The rating could not be submitted.	False	False	0.9199877	371	371, 897, 760	0	562
111	Kyrillalaš/Ukrainagiella	Cyrillic/Ukrainian	Cyrillic/Ukrainian	True	True	0.90077686	307	307, 959, 12	1.0	307
112	Vállje čuolddaid:	The screen will turn to a custom color for the amount of time specified below.	Select columns:	False	False	1.0564239	203	203, 591, 760	0	581
113	standárda	Duration	default	False	False	1.1007411	373	373, 647, 833	0	967
114	htdig	htdig	htdig	True	True	0.86901784	841	841, 293, 765	1.0	841
115	Peršuvnnalaš dieđut	Transparency	Personal Information	False	False	0.96640074	666	666, 328, 686	0	576
116	oceania. kgm	Clarendonjamaica. kgm	Adamstown	False	False	0.8396368	293	293, 396, 279	0	976
117	Arch Cpaper size	Arch Cpaper size	Arch Cpaper size	True	True	0.98535216	103	103, 243, 437	1.0	103
118	Galle elementta oktiibuot	ACOSH(0) equals NaN	CHIDIST(13.27; 5) returns 0.021	False	False	1.1269791	352	352, 304, 370	0	983
119	Atlántaáhpi/ Canary	Antarctica/ Casey	Atlantic/ Canary	False	True	1.1538067	94	94, 711, 634	0.3333333333333333	634
120	Álo	Normal	Always	False	False	1.0641458	866	866, 297, 808	0	636
121	Beassansátni:	Transmission aborted.	Password:	False	False	1.2309792	499	499, 779, 930	0	596
122	Beduinnat orrot sáttoábis.	Bedouins live in the desert.	Bedouins live in the desert.	True	True	0.8532324	1	1, 45, 34	1.0	1
123	Fiila maid rahpat	Hide panel	File to open	False	False	1.0592731	320	320, 113, 889	0	799
124	Mu namma lea Tom.	My name is Tom.	My name's Tom.	False	True	1.0504242	29	29, 30, 15	0.5	30
125	Goargu	Charging	Surname	False	False	1.0979806	659	659, 643, 605	0	751
126	NAMA	NAME	NAME	True	True	0.89733684	963	963, 800, 923	1.0	963
127	Gaskkalduhte	Aborted	Abort	False	False	1.1710347	961	961, 990, 425	0	238
128	"CONVERT( 3; ""lbm""; ""kg"") dieđiha 1, 3608"	"CONVERT(3; ""lbm""; ""kg"") equals 1.3608"	"CONVERT(3; ""lbm""; ""kg"") equals 1.3608"	True	True	0.4831165	794	794, 949, 285	1.0	794
129	puertorico. kgm	Clarendonjamaica. kgm	Catañopuertorico. kgm	False	False	0.77568483	293	293, 233, 222	0	696
130	San Luis (SL)	San Luis (SL)	San Luis (SL)	True	True	0.711823	284	284, 724, 172	1.0	284
131	Ii mihkiige	I saw Nils too	Nothing	False	False	1.214184	26	26, 18, 21	0	708
132	egypt. kgm	Clarendonjamaica. kgm	Qalyubiaegypt. kgm	False	False	0.94203484	293	293, 396, 223	0	973
133	Earát	Images	Others	False	False	1.1729298	144	144, 296, 990	0	637
134	Mii leat dávjá Romssas.	We are often in Tromsø.	We are often in Tromsø.	True	True	0.9613228	47	47, 527, 883	1.0	47
135	zambia_ districts. kgm	Kalomozambia_districts. kgm	Kalomozambia_districts. kgm	True	True	0.92836523	498	498, 293, 797	1.0	498
136	Dus ii leat lohkanvuoigatvuohta du sáddejuvvon e- boasta máhppii.	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	You do not have read/ write permission to your sent-mail folder.	False	False	0.91338146	527	527, 760, 174	0	552
137	Bártnis lea heasta.	The girl has a white horse.	The boy has a horse.	False	True	0.9649683	42	42, 40, 8	0.5	40
138	Kwajalein	Kwajalein	Kwajalein	True	True	0.65160775	205	205, 303, 259	1.0	205
139	Dárkkis ahte dokumeanta gusto	Do you want to disable showing the introduction in the webbrowsing profile?	Check the document for validity	False	False	1.1127869	777	777, 142, 591	0	105
140	MikronesiafederašuvdnaName	Micronesia, Federated States ofName	Micronesia, Federated States ofName	True	True	1.0362824	418	418, 328, 629	1.0	418
141	Oktii gádden ahte ledjen meaddán, muhto feilejin.	I don't eat meat.	Once I thought I was wrong. Turns out I was mistaken.	False	False	1.0199568	16	16, 594, 17	0	32
142	Lassemoduvla	Paper Tray	Plugin	False	False	1.2222403	210	210, 62, 990	0	359
143	UNIX- čoahkkáldatName	UNIX SchemeName	UNIX SchemeName	True	True	0.9303402	630	630, 461, 988	1.0	630
144	IrákaName	Africa, NorthernName	Iraq	False	False	1.2062856	814	814, 577, 363	0	654
145	Jienat	Photons	Sounds	False	False	1.0421079	990	990, 907, 296	0	295
146	Sajádat	New command	Status	False	False	1.1512072	135	135, 677, 107	0	272
147	Beaivvalaččat	This means that the contents of the requested file or folder %1 could not be retrieved, as read access could not be obtained.	Daily	False	False	1.0607687	207	207, 972, 554	0	555
148	Guhttaivnnát buoriduvvon čohkkehus	Unable to create new process. The system may have reached the maximum number of processes possible or the maximum number of processes that you are allowed to use has been reached.	Six Colour Enhanced Composite	False	False	1.0285907	371	371, 527, 207	0	623
149	paper size	paper size	#10 Envelopepaper size	False	False	0.8302338	639	639, 995, 544	0	407
150	& Joatkke	& Select Printer	& Resume	False	False	1.2554824	471	471, 363, 895	0	809
151	& Geavaheaddjinamma:	& Resource folders are in account:	& Username:	False	False	1.1031919	406	406, 494, 305	0	894
152	Reivelistu – ođđa reivvet	Moved all messages to the trash	Message List - New Messages	False	False	1.1989886	889	889, 436, 318	0	375
153	Sillit	Preparing	Filters	False	False	1.0936885	872	872, 659, 677	0	421
154	Guatemala	Guatemala	Guatemala	True	True	0.62541175	646	646, 724, 188	1.0	646
155	philippines. kgm	Puerto Princesa Cityphilippines. kgm	Kidapawan City	False	False	0.81946266	621	621, 245, 360	0	955
156	Ubuntu Prográmmaguovddáža	Developer (Netscape plugin support)	Ubuntu Software Centre	False	True	0.98457193	461	461, 432, 289	0.5	432
157	Deaddil F8 dahje Shiftnbsp; +F8 mannat ovddit/ čuovvuvaš čájeheapmái.	Press F8 or Shift+F8 to switch to the next/ previous frame.	Press F8 or Shift+F8 to switch to the next/ previous frame.	True	True	0.8404341	265	265, 174, 763	1.0	265
158	SRA0	SRA0	SRA0	True	True	0.7406976	721	721, 306, 565	1.0	721
159	Vállje fiilla	I want to learn.	File Selection	False	False	1.2637427	28	28, 40, 33	0	201
160	Fonttat	Fonts	Fonts	True	True	0.9857063	184	184, 244, 173	1.0	184
161	Mun dieđán.	I want to learn.	I know.	False	False	1.199186	28	28, 974, 753	0	20
162	Erenoamáš beassanvuoigatvuođat	Zero or one occurrences	Advanced Permissions	False	False	1.0306146	686	686, 207, 318	0	750
163	Bija árvosáni dán bihtái: 5	The screen will turn to a custom color for the amount of time specified below.	Last. fm: Skip Current Track	False	False	0.97481394	203	203, 728, 828	0	989
164	Muitu	Mukdahan	Memory	False	False	1.1010264	627	627, 333, 317	0	852
165	Laddejuvvo	Installed	Charging	False	False	1.0952148	446	446, 160, 301	0	659
166	italyprovince. kgm	& occurrence(s)@info: whatsthis	Mantova	False	False	0.97982454	788	788, 293, 396	0	774
167	Iskka mánus guvlui	We both have almost missed the bus.	Negative lookahead	False	False	1.1417664	48	48, 749, 203	0	347
168	poland. kgm	Clarendonjamaica. kgm	Ł ódź	False	False	0.944988	293	293, 396, 481	0	939
169	Váldde eret	Remove	Remove	False	True	1.1324441	160	160, 301, 28	0.5	301
170	Christian Muehlhaeuser	Christian Gebauer	Andrew Turner	False	False	1.0657727	597	597, 534, 162	0	931
171	Kommeanta:	Conversation ID	Comment:	False	True	1.1811312	328	328, 186, 743	0.5	186
172	Geavaheaddjit	Undefined	Users	False	False	1.1137465	609	609, 582, 750	0	663
173	VI: DÁBÁLAŠ MODUS	SHORTWEEKDAY	VI: NORMAL MODE	False	True	0.9156779	651	651, 197, 237	0.5	197
174	Lohkka	She invited him.	Lock	False	False	1.0442123	35	35, 8, 383	0	831
175	"BIN2OCT (""1010"") dieđiha « 12 »"	"OCT2BIN(""12 "") returns"" 1010 """	BIN2OCT(value)	False	False	0.68422437	842	842, 404, 146	0	480
176	Nohkkat %s	Sleep %s	Sleep %s	True	True	1.0987644	906	906, 614, 582	1.0	906
177	KurdagiellaName	GuatemalaName	Kurdish	False	False	1.1716754	577	577, 363, 291	0	526
178	Várra leat gávdnat dihkki prográmmas.	Unable to modify settings of printer %1.	You may have encountered a bug in the program.	False	True	0.94001997	554	554, 229, 318	0.5	229
179	11 liigelođa	Only on Hover	11 Extra Bins	False	True	1.2544158	496	496, 820, 784	0.5	820
180	%1 sekundda	1 hour	%1 seconds	False	True	0.988876	112	112, 132, 219	0.5	132
181	Muital meattáhusaid birra mat čuožžilit vuojedettiin JavaScript- koda.	Service Manager This module allows you to have an overview of all plugins of the KDE Dæmon, also referred to as KDE Services. Generally, there are two types of service: Services invoked at startup Services called on demand The latter are only listed for convenience. The startup services can be started and stopped. In Administrator mode, you can also define whether services should be loaded at startup. Use this with care: some services are vital for KDE; do not deactivate services if you do not know what you are doing.	Enables the reporting of errors that occur when JavaScript code is executed.	False	False	0.8242922	527	527, 466, 230	0	969
182	MarathigiellaName	MarathiName	MarathiName	True	True	0.86425555	839	839, 697, 342	1.0	839
183	Cyanalit	Cyan	Cyan	True	True	0.85678923	243	243, 359, 252	1.0	243
184	Giitu.	File to open	Thanks.	False	False	1.2244217	799	799, 166, 812	0	36
185	Gerund	Christian Gebauer	Transmission PreferencesGerund	False	False	1.0988908	597	597, 534, 252	0	778
186	Dokumeantalistu	Enumerated ListStyle name	Document List	False	True	1.0734333	671	671, 553, 777	0.5	553
187	Terminála	Contrast	Terminal	False	False	1.1077399	571	571, 227, 676	0	392
188	Jorgal lásku	Charging	Flip horizontally	False	False	1.209083	659	659, 884, 322	0	104
189	Gaskaboddosaš vurkejuvvon dieđut (nugo faviconat, fierpmesiiddut)	Cached information (e. g. favicons, web-pages)	Cached information (e. g. favicons, web-pages)	True	True	0.87631655	749	749, 527, 969	1.0	749
190	iran. kgm	Clarendonjamaica. kgm	Kerman	False	False	0.98107004	293	293, 396, 279	0	638
191	Ii makkárge ivdnimudden	Once I thought I was wrong. Turns out I was mistaken.	No Color Adjustment	False	False	1.1672384	32	32, 21, 142	0	582
