	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
30	Nước Bra-xin có rất nhiều thành phố lớn.	There are a lot of big cities in Brazil.	There are a lot of big cities in Brazil.	True	True	0.6073315	453	453, 869, 168	1.0	453
31	Tôi hoàn toàn không hiểu bạn.	I didn't even know you knew.	I don't quite follow you.	False	False	0.64524424	207	207, 792, 740	0	904
32	Tôi không sao nhớ nổi Timothy trông như thế nào, nhưng tôi tin chắc là tôi sẽ nhận ra anh ấy ngay.	No matter how much you try to convince people that chocolate is vanilla, it'll still be chocolate, even though you may manage to convince yourself and a few others that it's vanilla.	I can't remember what Timothy looks like, but I'm sure I'll know him by sight.	False	True	0.6151973	878	878, 734, 142	0.5	734
33	Giữ được bình tĩnh khi có chuyện khẩn cấp là rất quan trọng.	It's very important to keep your head if there's an emergency.	It's very important to keep your head if there's an emergency.	True	True	0.669621	730	730, 301, 422	1.0	730
34	Hãy chắc là bạn tới đón tôi lúc năm giờ nha!	It's great to meet you.	Make sure that you pick me up at five, please.	False	False	0.6608442	959	959, 929, 193	0	633
35	Nó khá nóng đấy.	It's raining heavily.	It's kind of hot.	False	True	0.77978826	40	40, 301, 189	0.3333333333333333	189
36	Tia tử ngoại và tia hồng ngoại là loại ánh sáng mắt người không nhìn thấy được.	Infrared and ultra-violet rays are types of light invisible to the human eye.	Infrared and ultra-violet rays are types of light invisible to the human eye.	True	True	0.42593622	558	558, 469, 507	1.0	558
37	Tớ biết con người cô ấy thế nào.	It's the best feeling.	I know her personally.	False	False	0.7326491	193	193, 535, 857	0	132
38	Trước tiên, tôi muốn bạn đi với tôi đến chỗ đang bán hàng giảm giá ở trung tâm mua sắm.	First off, I'd like you to come with me to a department store sale.	First off, I'd like you to come with me to a department store sale.	True	True	0.6234244	346	346, 775, 740	1.0	346
39	"Tôi hỏi ""tên mày là gì?""."	"""What's your name?"" I asked."	"""What's your name?"" I asked."	True	True	0.5577605	310	310, 564, 202	1.0	310
40	Tom hiếm khi phàn nàn về bất cứ thứ gì.	Tom hardly ever complains about anything.	Tom hardly ever complains about anything.	True	True	0.5490031	113	113, 617, 621	1.0	113
41	Tôi đang viết một cuốn sách.	I'm writing a book.	I'm writing a book.	True	True	0.6116861	584	584, 689, 918	1.0	584
42	Thật là một buổi chiều thú vị.	It was a very pleasant afternoon.	It was a very pleasant afternoon.	True	True	0.66903734	212	212, 326, 740	1.0	212
43	Đất nước của chúng tôi đang trong thời kỳ khủng hoảng.	Our country is in a crisis.	Our country is in a crisis.	True	True	0.4958142	152	152, 519, 644	1.0	152
44	Nơi nào đẹp nhất thế giới?	What is the most beautiful place in the world?	What is the most beautiful place in the world?	True	True	0.6389446	505	505, 350, 936	1.0	505
45	Tôi mừng khi thấy gần đây sếp rất khỏe mạnh.	I'm glad to say that the boss has been very well lately.	I'm glad to say that the boss has been very well lately.	True	True	0.6226131	334	334, 789, 970	1.0	334
46	Mọi người ngắm sao khi trời tối hơn nữa.	When it is darkest, men see the stars.	When it is darkest, men see the stars.	True	True	0.6075022	649	649, 490, 911	1.0	649
47	Tại lễ hội, mọi người đều ăn mặc đẹp.	At the party, everybody was well-dressed.	At the party, everybody was well-dressed.	True	True	0.5600085	17	17, 753, 615	1.0	17
48	Tôi từng tận mắt thấy nó.	It's the best feeling.	I've seen it myself.	False	False	0.7838367	193	193, 128, 550	0	130
49	Rốt cuộc cậu là ai vậy?	Whose beer is this?	Who are you, anyway?	False	True	0.68385196	564	564, 535, 606	0.3333333333333333	606
50	Cái bàn này nặng quá.	A cat has two ears.	This table is heavy.	False	False	0.8421943	92	92, 828, 87	0	610
51	Khi mẹ nó đi vắng, nó trông chừng em.	No matter how much you try to convince people that chocolate is vanilla, it'll still be chocolate, even though you may manage to convince yourself and a few others that it's vanilla.	In the absence of her mother, she looks after her sister.	False	False	0.7205354	878	878, 490, 732	0	333
52	Anh sẽ không bị muộn, có phải không?	Can't you move faster?	You won't be late, will you?	False	False	0.7263869	341	341, 476, 139	0	7
53	Hãy tìm một bàn ở gần cuối.	Let's sit at one of the tables near the back.	Let's sit at one of the tables near the back.	True	True	0.69692385	368	368, 439, 231	1.0	368
54	Anh ấy sẽ là một người chồng tốt.	He will be a good husband.	He will be a good husband.	True	True	0.6433189	570	570, 798, 774	1.0	570
55	Vâng, anh ta có thể chạy 100 mét trong vòng 12 giây.	Yes. He can run 100 meters within twelve seconds.	Yes. He can run 100 meters within twelve seconds.	True	True	0.42961514	119	119, 878, 631	1.0	119
56	Ấy có dùng hãng American Express không?	Do you take American Express?	Do you take American Express?	True	True	0.6503953	832	832, 740, 929	1.0	832
57	Ông Long và ông Smith đã nói chuyện với nhau.	Mr Long and Mr Smith spoke to each other.	Mr Long and Mr Smith spoke to each other.	True	True	0.64553154	175	175, 253, 443	1.0	175
58	Theo ý tôi, đá banh là môn thể thao tuyệt vời.	In my opinion, soccer is a great sport.	In my opinion, soccer is a great sport.	True	True	0.53801584	492	492, 740, 878	1.0	492
59	Đúng là bà ấy đã qua đời.	Tom almost drowned.	It's true that she's dead.	False	False	0.6192012	387	387, 283, 308	0	209
60	Bill luôn luôn lương thiện.	Tom loves it.	Bill is honest all the time.	False	False	0.63101125	498	498, 416, 671	0	534
61	Chỉ có sự thật là tốt đẹp.	Nothing is beautiful but the truth.	Nothing is beautiful but the truth.	True	True	0.6410167	837	837, 193, 519	1.0	837
62	Sự tài trợ của bà ấy là cần thiết cho dự án của chúng ta.	Her financial support is indispensable to this project of ours.	Her financial support is indispensable to this project of ours.	True	True	0.5719249	591	591, 809, 666	1.0	591
63	Tom cần tìm kiếm sự giúp đỡ.	Tom needs to seek help.	Tom needs to seek help.	True	True	0.5456182	270	270, 181, 224	1.0	270
64	Japan không to bằng Canada.	Japan is not as big as Canada.	Japan is not as large as Canada.	False	True	0.69820607	717	717, 718, 266	0.5	718
65	Tôi bị dính vào cuộc tranh cãi của người khác.	I got involved in other people's quarrel.	I got involved in other people's quarrel.	True	True	0.6143806	687	687, 446, 539	1.0	687
66	Cô ấy không thể nhịn được cười.	One can't learn to do anything without making mistakes.	She couldn't hold back her laughter.	False	True	0.6514708	621	621, 420, 20	0.5	420
67	Mẹ hy vọng rằng phòng học của con có điều hòa không khí.	I hope that your classroom had air conditioning.	I hope that your classroom had air conditioning.	True	True	0.5853603	988	988, 773, 311	1.0	988
68	Nhờ vào máy bay mà con người có thể di chuyển giữa các nơi xa xôi.	Airplanes enable people to travel great distances rapidly.	Airplanes enable people to travel great distances rapidly.	True	True	0.5882834	669	669, 777, 894	1.0	669
69	Bạn ước điều gì vậy?	What are you saying?	What do you wish for?	False	False	0.70452833	724	724, 577, 564	0	962
70	Bạn trông tái nhợt.	The cat was basking in the sun.	You look pale.	False	False	0.74947786	33	33, 519, 646	0	126
71	Tôi đã ở Boston trước khi tôi trở lại Nhật Bản.	I had stayed in Boston before I returned to Japan.	I had stayed in Boston before I returned to Japan.	True	True	0.48546195	45	45, 495, 685	1.0	45
72	Tôi thực sự phải đi.	It makes no difference what you say. I'm still going to buy that expensive car.	I really have to go.	False	False	0.6976203	740	740, 75, 103	0	542
73	Tom rất đẹp trai.	Tom is very handsome.	Tom is very handsome.	True	True	0.6603328	416	416, 707, 915	1.0	416
74	Do mưa to, chúng tôi đến trường quá muộn.	We were late for school because it rained heavily.	We were late for school because it rained heavily.	True	True	0.71801126	802	802, 843, 275	1.0	802
75	Tôi thích đi du lịch.	I like to travel.	I like to travel.	True	True	0.68694806	557	557, 477, 75	1.0	557
76	Tớ không muốn xử lý việc đó bây giờ.	It makes no difference what you say. I'm still going to buy that expensive car.	I don't want to have to deal with it right now.	False	False	0.66112566	740	740, 863, 646	0	81
77	Khi đèn tín hiểu chuyển sang màu vàng, chúng ta dừng lại.	When the traffic light is yellow, we stop.	When the traffic light is yellow, we stop.	True	True	0.67332816	622	622, 143, 649	1.0	622
78	Đi theo người đó.	Don't trust anyone here.	Follow that person.	False	True	0.78308964	927	927, 51, 125	0.5	51
79	Hai vị thủ tướng không có điểm chung nào cả.	The two premiers had nothing in common.	The two premiers had nothing in common.	True	True	0.5755646	279	279, 304, 539	1.0	279
80	Tôi lúc nào cũng ăn ngoài hàng, nhưng tôi thích đồ ăn nhà làm hơn.	I'm always eating in restaurants, but I prefer homemade foods.	I'm always eating in restaurants, but I prefer homemade foods.	True	True	0.5562531	141	141, 740, 120	1.0	141
81	Cả hai đều rất dễ thương.	Both of them are very cute.	Both of them are very cute.	True	True	0.5880699	625	625, 304, 751	1.0	625
82	Chúng tôi không phải là những người duy nhất tin rằng cậu ta không có tội.	We are not the only ones to believe that he is not guilty.	We are not the only ones to believe that he is not guilty.	True	True	0.52986145	382	382, 740, 878	1.0	382
83	Tôi thích bận rộn.	It will not make much difference whether you go today or tomorrow.	I like being busy.	False	False	0.7410791	466	466, 573, 798	0	418
84	Cô Roland, cô nghĩ gì về vấn đề này?	Ms. Roland, what do you think about this problem?	Ms. Roland, what do you think about this problem?	True	True	0.59296775	202	202, 149, 535	1.0	202
85	Robot có thể hoạt động trong điều kiện nguy hiểm.	Robots can withstand dangerous conditions.	Robots can withstand dangerous conditions.	True	True	0.47995234	179	179, 218, 669	1.0	179
86	Họ không thích tôi.	They don't like me.	They don't like me.	True	True	0.6769445	407	407, 288, 393	1.0	407
87	Bạn thật tốt khi giúp tôi làm bài tập về nhà.	It is very nice of you to help me with my homework.	It is very nice of you to help me with my homework.	True	True	0.58420205	970	970, 784, 740	1.0	970
88	Loài người chỉ sống trong hòa bình tổng cộng 268 năm trong 3,400 nghìn năm trở lại đây thôi, tức là khoảng 8%.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	Of the past 3,400 years, humans have been entirely at peace for 268 of them, or just 8 percent of recorded history.	True	True	0.46745086	485	485, 953, 975	1.0	485
89	Bạn đã sẵn sàng bắt đầu chưa?	What's the big occasion today?	Are you ready to start?	False	True	0.7527869	392	392, 865, 353	0.5	865
90	Chúng ta hãy tiếp tục dịch sang tiếng Đức nào.	I will try to translate more sentences into German.	I will try to translate more sentences into German.	True	True	0.5401138	586	586, 439, 382	1.0	586
91	Cậu mang theo nhiều tiền chứ?	How much money is left?	Do you have a lot of money with you?	False	False	0.7127613	282	282, 124, 13	0	37
92	Bill làm công việc bán xe.	Bill's work is selling cars.	Bill's work is selling cars.	True	True	0.6254395	528	528, 319, 482	1.0	528
93	Tom đã không mời tôi.	Tom didn't invite me.	Tom didn't invite me.	True	True	0.6698352	248	248, 300, 526	1.0	248
94	Các sinh viên đã đứng chờ xe buýt.	The students stood waiting for a bus.	The students stood waiting for a bus.	True	True	0.553965	628	628, 471, 777	1.0	628
95	Đừng quên hỏi thăm vợ của ông Long khi mày gặp ổng.	Don't forget to ask after Mr Long's wife when you see him.	Don't forget to ask after Mr Long's wife when you see him.	True	True	0.7386695	183	183, 412, 133	1.0	183
96	London chẳng còn là thành phố sương mù nữa.	London is no longer a city of fog.	London is no longer a city of fog.	True	True	0.5608578	170	170, 644, 831	1.0	170
97	Lâu rồi Tom không gặp lại Mary.	Tom just wants to be with Mary.	Tom hasn't seen Mary in a while.	False	False	0.7037482	224	224, 239, 358	0	153
98	Tối nay bạn muốn làm gì?	Are you busy today?	What do you want to do tonight?	False	False	0.6958263	929	929, 149, 865	0	576
99	Có rất nhiều lý do để giải thích vì sao một căn nhà bị bỏ trống.	There are various reasons why a house may be left vacant.	There are various reasons why a house may be left vacant.	True	True	0.4693539	935	935, 850, 855	1.0	935
100	Tất cả những điều anh nói đều đúng.	All that you say is perfectly correct.	All that you say is perfectly correct.	True	True	0.6153964	574	574, 875, 517	1.0	574
101	Cô ta luôn đứng về bên yếu.	She always sides with the weak.	She always sides with the weak.	True	True	0.7679484	972	972, 666, 835	1.0	972
102	Mười người bị nhét vào một căn phòng nhỏ.	Ten people were packed into the small room.	Ten people were packed into the small room.	True	True	0.46958876	448	448, 652, 931	1.0	448
103	Thái độ thách đố của anh ta khiến thủ trưởng tức giận.	It is his defiant attitude that made the chief angry.	It is his defiant attitude that made the chief angry.	True	True	0.599216	552	552, 707, 621	1.0	552
104	Anh ta ngồi lên giường.	He was sitting on the floor.	He was sitting on the floor.	True	True	0.6645421	676	676, 389, 705	1.0	676
105	Trời mưa rất nhiều trong tháng này.	We live in the country during the summer.	We've had a lot of rain this month.	False	False	0.73031974	900	900, 40, 32	0	362
106	Tom chỉ muốn sống cùng với Mary	Tom just wants to be with Mary.	Tom just wants to be with Mary.	True	True	0.58895636	224	224, 891, 721	1.0	224
107	Tom không có ô tô. Anh ta sử dụng xe của Mary.	Tom doesn't have a car. He just uses Mary's.	Tom doesn't have a car. He just uses Mary's.	True	True	0.51397824	395	395, 946, 319	1.0	395
108	Bạn nên đi kiểm tra mắt đi.	A person with weak eyes can't see far.	You should get your eyes checked.	False	True	0.8103056	469	469, 231, 643	0.3333333333333333	643
109	Bà ấy gửi tới tòa soạn một rao vặt tìm một người giúp việc nhà.	Ten people were packed into the small room.	She put an advertisement for a domestic help in the paper.	False	False	0.6647985	448	448, 879, 482	0	444
110	Anh ta nghỉ học lúc học năm nhất đại học.	He dropped out of college in the first year.	He dropped out of college in the first year.	True	True	0.5990479	121	121, 408, 228	1.0	121
111	Cậu có nghĩ Tom thực sự thích việc đó không?	Do you really think Tom is going to believe me?	Do you think Tom really enjoys doing that?	False	True	0.5996238	142	142, 365, 538	0.5	365
112	Không có lời giải thích nào cho việc xảy đến với Tom.	There's no explanation for what happened to Tom.	There's no explanation for what happened to Tom.	True	True	0.5276766	475	475, 113, 855	1.0	475
113	Tôm bị đau.	Job's tears can cure a large number of diseases.	Tom was in pain.	False	True	0.71120524	427	427, 981, 243	0.3333333333333333	243
114	Tác giả đó là người Nga.	This writer is Russian.	This writer is Russian.	True	True	0.69697785	274	274, 930, 34	1.0	274
115	Thành phố Rome đáng để viếng thăm.	Rome is worthy of a visit.	Rome is worthy of a visit.	True	True	0.77267146	199	199, 272, 685	1.0	199
116	Tôi bị bụi vào mắt.	Turn the light off. I can't fall asleep.	Dust got into one of my eyes.	False	True	0.67747736	490	490, 355, 979	0.3333333333333333	979
117	Bạn thích loại rượu vang rẻ tiền nào?	Whose beer is this?	What's your favorite cheap wine?	False	True	0.6391721	564	564, 59, 351	0.5	59
118	Tôi tưởng cậu ở phố Park cơ.	I thought you lived on Park Street.	I thought you lived on Park Street.	True	True	0.6977693	52	52, 300, 314	1.0	52
119	Bạn có thể giúp tôi rửa bát đĩa?	Why did Bill tear the letter into pieces?	Can you help me with the washing up?	False	False	0.6813631	626	626, 366, 142	0	24
120	Toudaiji lớn nhất trong hai ngồi đền.	Toudaiji is the bigger of the two temples.	Toudaiji is the bigger of the two temples.	True	True	0.56352687	614	614, 272, 168	1.0	614
121	Nỗi lo lắng của ông ấy như thế nên ông ấy hầu như không thể nào ngủ được.	His anxiety was such that he could hardly sleep.	His anxiety was such that he could hardly sleep.	True	True	0.56629133	630	630, 895, 855	1.0	630
122	Đâu là bức vẽ ưng ý nhất của ấy?	Which of these do you consider your best painting?	Which of these do you consider your best painting?	True	True	0.6475469	350	350, 788, 205	1.0	350
123	Tôi có thể giết cậu nhưng tôi đã không làm vậy.	I could have killed you, but I didn't.	I could have killed you, but I didn't.	True	True	0.58915496	257	257, 740, 86	1.0	257
124	Chiếc xe lửa này luôn luôn đúng giờ.	The train is always on time.	The train is always on time.	True	True	0.6279223	493	493, 477, 562	1.0	493
125	Nhà ở Nhật nhỏ.	Japanese houses are small.	Japanese houses are small.	True	True	0.81563294	589	589, 249, 588	1.0	589
126	"""Tại sao?"". Cô con gái hỏi với một chút bực dọc."	"""Why?"" asked the daughter, a trifle irritated."	"""Why?"" asked the daughter, a trifle irritated."	True	True	0.5235925	952	952, 310, 202	1.0	952
127	Bạn ấy đã giúp tôi làm bài tập về nhà.	He helped me do my homework.	He helped me do my homework.	True	True	0.6416354	845	845, 970, 988	1.0	845
128	Mình không muốn đi làm.	I can't make her out.	I don't wanna go to work.	False	False	0.7624583	20	20, 920, 740	0	690
129	Mùa đông nào gia đình tôi cũng đi trượt tuyết.	My family goes skiing every winter.	My family goes skiing every winter.	True	True	0.6609237	477	477, 402, 777	1.0	477
130	Câu nói đó trong ngôn ngữ của bạn rất dễ để nghe thấy nó tự nhiên, và cũng rất dễ để nó trở nên không tự nhiên đối với ngôn không phải là ngôn ngữ mẹ đẻ của bạn.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	True	True	0.44801772	321	321, 878, 301	1.0	321
131	Anh ta kiếm được nhiều tiền hơn mức có thể tiêu hết	This is much less money than we expected.	She earns more than she spends.	False	True	0.6289389	124	124, 986, 67	0.3333333333333333	67
132	Giáo viên cho chị ấy nhiều thông tin về trường đại học.	The teacher gave her much information about the university.	The teacher gave her much information about the university.	True	True	0.54663026	512	512, 689, 379	1.0	512
133	Còn lại bao nhiêu tiền?	What's the big occasion today?	How much money is left?	False	True	0.6661656	392	392, 282, 456	0.5	282
134	Anh ta gửi tiền ngân hàng hàng tháng.	He puts aside some money every month.	He puts aside some money every month.	True	True	0.6726738	678	678, 109, 217	1.0	678
135	Đọc đối vời tinh thần cũng như thức ăn đối với cơ thể.	Job's tears can cure a large number of diseases.	Reading is to the mind as food is to the body.	False	False	0.6744704	427	427, 621, 539	0	26
136	Ông ấy sống trong một ngôi làng nhỏ ở đảo Kyushu.	He lives in a small village in Kyushu.	He lives in a small village in Kyushu.	True	True	0.36850238	21	21, 588, 297	1.0	21
137	Bạn có muốn chơi với chúng tôi không?	Would you like to play with us?	Would you like to play with us?	True	True	0.6011696	247	247, 197, 527	1.0	247
138	Cô ấy dành qua nhiều thời gian xem TV.	She's spending too much time watching TV.	She's spending too much time watching TV.	True	True	0.6041496	260	260, 203, 295	1.0	260
139	Anh ta hết năng lượng rồi.	Give that to me.	He has run out of energy.	False	False	0.7601074	240	240, 659, 439	0	965
140	Súp có mùi tỏi.	The soup tastes of garlic.	The soup tastes of garlic.	True	True	0.5521269	63	63, 754, 880	1.0	63
141	Hãy hưởng thụ đi.	No, please dial nine first.	Just enjoy it.	False	False	0.77744985	892	892, 292, 43	0	237
142	Họ sống trong thị trấn này.	They live in this town.	They live in this town.	True	True	0.55963826	401	401, 265, 536	1.0	401
143	Anh ta chả là gì cả.	It's the best feeling.	He is nothing.	False	False	0.7071763	193	193, 456, 43	0	147
144	Con mèo chạy sau con chuột.	The cat ran after the rat.	The cat ran after the rat.	True	True	0.6826016	160	160, 709, 906	1.0	160
145	Làm sao bạn luôn đạt điểm tốt như vậy ở trường chứ? Thậm chí tôi chưa bao giờ nhìn thấy bạn mở sách ra đọc.	How do you always get such good marks in school? I never see you even crack a book.	How do you always get such good marks in school? I never see you even crack a book.	True	True	0.63463295	784	784, 878, 301	1.0	784
146	Cô ấy rất quý bông hoa đó.	She has been cherishing that flower.	She has been cherishing that flower.	True	True	0.76602745	668	668, 524, 314	1.0	668
147	Dự báo thời tiết đã nói rằng chiều nay trời sẽ mưa, nhưng nó không xảy ra.	The weather forecast said that it would rain this afternoon, but it didn't.	The weather forecast said that it would rain this afternoon, but it didn't.	True	True	0.45532084	419	419, 32, 466	1.0	419
148	Chúng ta hãy đi ra biển đi. Tôi được nghỉ làm trong 6 ngày tới.	Let's go to the beach. I got time off from work for the next 6 days.	Let's go to the beach. I got time off from work for the next 6 days.	True	True	0.53426313	729	729, 75, 103	1.0	729
149	Tôi biết viết các chương trình Visual Basic.	I can write programs in Visual Basic.	I can write programs in Visual Basic.	True	True	0.5405097	991	991, 586, 918	1.0	991
150	Nhân vật phản diện mà bạn ưa thích trong điện ảnh là ai?	Who's your favorite movie villain?	Who's your favorite movie villain?	True	True	0.597373	844	844, 505, 273	1.0	844
151	Anh ấy có hai con chó.	He has two dogs.	He has two dogs.	True	True	0.66336846	290	290, 145, 230	1.0	290
152	Tom còn chưa đáp ứng với thực tế.	It goes without saying that Tom is in love with Kathy.	Tom hasn't got used to the reality yet.	False	False	0.7459885	721	721, 206, 113	0	712
153	Tôi đã gặp Tom ở trên đường.	I met Tom on the way.	I met Tom on the way.	True	True	0.60292673	722	722, 555, 52	1.0	722
154	Một trận động đất lớn đã xảy ra khi tôi mới chỉ mười tuổi.	When the big earthquake happened, I was only ten.	When the big earthquake happened, I was only ten.	True	True	0.4845072	226	226, 918, 468	1.0	226
155	Một người bạn đã kể cho tôi nghe câu chuyện đó.	A friend told me that story.	A friend told me that story.	True	True	0.5589812	451	451, 386, 71	1.0	451
156	Tôi không thể chịu đựng tiếng ồn này thêm nữa	The light is too dim for me to read easily.	I cannot put up with this noise.	False	False	0.70176494	301	301, 911, 732	0	65
157	Đợi tao với!	Omit needless words!	Wait for me!	False	True	0.8038933	624	624, 976, 967	0.3333333333333333	967
158	Đây không phải cốc trà của tôi.	This is not my cup of tea.	This is not my cup of tea.	True	True	0.6389017	662	662, 792, 740	1.0	662
159	Thằng nhóc thực sự là một đứa trẻ thông minh.	Tom is very handsome.	He is a very smart boy.	False	True	0.63817	416	416, 701, 261	0.5	701
160	Tôi không nghĩ là sẽ có mưa, nhưng cứ cầm theo ô cho chắc.	I don't think it'll rain, but I'll take an umbrella with me, just in case.	I don't think it'll rain, but I'll take an umbrella with me, just in case.	True	True	0.6740272	513	513, 646, 740	1.0	513
161	Tình yêu phải có cánh để bay khỏi tình yêu, và lại bay trở lại.	Love must have wings to fly away from love, and to fly back again.	Love must have wings to fly away from love, and to fly back again.	True	True	0.51705015	704	704, 490, 644	1.0	704
162	Anh ấy tới chưa?	Has he arrived?	Has he arrived?	True	True	0.81745267	706	706, 25, 14	1.0	706
163	Cuộc tranh luận sẽ diễn ra tối nay.	The debate will happen tonight.	The debate will happen tonight.	True	True	0.51909864	598	598, 666, 688	1.0	598
164	Loại con trai gì thế không biết !	Omit needless words!	What a kind boy he is!	False	False	0.758057	624	624, 556, 282	0	932
165	Bà ấy mua sách trong cứa hàng.	She bought a book at the shop.	She bought a book at the shop.	True	True	0.7744024	879	879, 317, 689	1.0	879
166	Con chó của cậu đâu rồi?	Is this your son, Betty?	Where's your dog?	False	False	0.75307	556	556, 100, 564	0	252
167	Trọng âm của từ ở âm tiết thứ hai.	The accent of the word is on the second syllable.	The accent of the word is on the second syllable.	True	True	0.59856224	99	99, 586, 597	1.0	99
168	Cậu bỏ lỡ nó phải không?	Are you guys sure that's necessary?	You miss it, don't you?	False	False	0.77507484	538	538, 276, 476	0	371
169	Mắt tôi đẫm nước.	We swam in the lake.	My eyes are watery.	False	False	0.8182676	441	441, 519, 125	0	529
170	Bạn có thể ăn gì cũng được, miễn là đừng ăn quá nhiều.	If you eat too much, you will get fat.	You may eat anything so long as you don't eat too much.	False	True	0.6242678	120	120, 642, 878	0.5	642
171	Chris, bạn bị ướt hết rồi kìa!	Chris, you're completely wet!	Chris, you're completely wet!	True	True	0.67821455	744	744, 768, 838	1.0	744
