	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
10	""" სიმტკიცე ნიშნავს ბოთლისა და ბავშვურობისგან გათავისუფლებას "" — ამბობს ექიმი."	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	In other words , much more than the drinking must change ; the inner man must change as well .	False	False	0.5757351	680	680, 798, 449	0	110
11	ალკოჰოლიზმი და ერთობლივი მორჩილება	* This is not pacifism , a policy of nonresistance under any circumstance .	Gangrene made it necessary for Alice’s leg to be amputated . Alcoholism and Codependency	False	False	0.7600182	307	307, 327, 469	0	848
12	ბოლო წლებში აქ რელიგიის მიმართ ახალგაზრდების ინტერესი იზრდება.	Even when certain problems cannot be avoided , you can learn to control your emotions so as not to feel overwhelmed with discouragement .	In recent years young people there have shown an increasing interest in religion .	False	False	0.6848674	487	487, 506, 863	0	258
13	იმასთან დაკავშირებით, თუ რა არის საჭირო ამ უპირატესობის მისაღებად, შეგიძლია ესაუბრო მშობლებს ან ადგილობრივი კრების უხუცესებს.	But when any substance or activity is used to anesthetize your feelings , this only leads to a false , temporary sense of security . Adjust to New Family Roles	If you are not one already , you could also make it your goal to represent a congregation of Jehovah’s Witnesses as an unbaptized publisher .	False	False	0.6076162	520	520, 487, 469	0	811
14	რამდენად მისაღებია.	How reprehensible was he ?	And whether or not the book ever gets read may well depend on how inviting the cover is .	False	False	1.0214229	337	337, 857, 316	0	726
15	"შემდეგი იგავიც გვიჩვენებს სხვებისგან რჩევის მიღების ფასეულობას: "" რკინა რკინით ილესება, კაცი კი კაცის სახეს ლესავს ""."	Rather than impetuously expressing his own wrath , a Christian fully trusts in God , who says of his people : “ He that is touching you is touching my eyeball . ”	The following proverb also shows the value of seeking counsel from others : “ By iron , iron itself is sharpened . So one man sharpens the face of another . ”	False	True	0.6356356	838	838, 102, 654	0.5	102
16	დაამტვრიე სახლში ყველა სიგარეტი და წყალს გაატანე.	‘ Your father needs to unwind at the end of the day . ’	Take positive action to break the habit . Break up any cigarettes in the house , and pour water over them .	False	False	0.8082411	802	802, 306, 415	0	293
17	იმ დროს, როდესაც ბედნიერი ბავშვობა უნდა მქონოდა, გულში ვიკლავდი გრძნობებს, სურვილებსა და იმედებს.	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	But God promises that soon he will usher in a peaceful new world in which he will wipe out all tears and sorrow .	False	False	0.6011287	680	680, 487, 544	0	111
18	რაც უფრო ძლიერდებოდა ჩვენი მეგობრობა, მით უფრო მიყვარდებოდა.	Outwardly , everything is fine ; inwardly , repressed feelings begin to smolder .	But as the friendship grew closer , I realized I had fallen in love with him .	False	False	0.6956568	254	254, 449, 487	0	909
19	"ბიბლიაში ნათქვამია, რომ არის "" ჟამი ტირილისა ""."	The Bible , however , reveals that God’s name is Jehovah , using that name over 7,000 times !	But you need not grieve forever . The pain will diminish in time .	False	False	0.7059033	800	800, 74, 965	0	905
20	ასეთი კითხვების წამოჭრა არ არის არასწორი ან ბრიყვული.	Asking such questions is not wrong or disrespectful .	Asking such questions is not wrong or disrespectful .	True	True	0.7245908	815	815, 469, 327	1.0	815
21	აულაგმავმა უარყოფითმა ემოციებმა შეიძლება დაგასუსტოთ.	Even with sobriety , the alcoholic is susceptible to rationalization .	The power of discouragement is often underestimated .	False	True	0.82841814	698	698, 327, 415	0.5	327
22	მაგრამ, როგორ უნდა მოიქცეს მწყენინებელი?	Sadly and too often , the son does not realize that . ” How , then , can a husband take an active role in making peace in his family ?	But what about the offender ?	False	False	0.7449846	739	739, 305, 711	0	914
23	იმავეს გრძნობს ბევრი ახალგაზრდა ქრისტიანულ სამყაროში.	Throughout Asia , and particularly in India , medical technology has created an awkward predicament for female - rights activists .	But could it be that your spiritual progress has likewise been hindered by nagging doubts ?	False	False	0.7108084	995	995, 125, 8	0	16
24	ზოგს შესაძლოა არ სურს შეზღუდოს შვილების რაოდენობა.	The result is a strained relationship , if not outright rivalry between the two of them . This tendency seems to intensify as the size of families decreases .	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	False	False	0.68432426	207	207, 675, 352	0	981
25	მაგრამ ფსიქოლოგიური დამოკიდებულების გადალახვა გაცილებით რთულია.	In - law friction may lead to mental and emotional struggles that last for years . To many , this kind of conflict seems unavoidable .	But the psychological dependence is much more difficult to manage .	False	False	0.6980499	469	469, 487, 793	0	488
26	რა მიზნით გამოაღვიძებს ამ ბოროტმოქმედს ღმერთი?	Are you settled at heart that we are living in the last days ? Or are you anxiously planning a career in this system of things ?	For what purpose will God awaken this criminal ?	False	True	0.7589445	711	711, 174, 4	0.5	174
27	მაგრამ ჩემი გული მაგარი და ჯანმრთელია.	But my heart is strong and healthy .	But my heart is strong and healthy .	True	True	0.7061815	395	395, 299, 737	1.0	395
28	შეერთებული შტატების ჯანმრთელობის დაცვის ყოფილმა ხელმძღვანელმა, კ.	This is reflected in UN statistics indicating that the voluntary use of contraceptives in developing countries has risen dramatically , from 10 percent of couples in the 1960 ’ s to 51 percent today .	Everett Koop observed that no one had done “ a study on the emotional reaction or the guilt of the woman who has had an abortion and now desperately wants a baby that she cannot have . ”	False	False	0.7537854	480	480, 205, 983	0	887
29	შეგიძლია დაამტკიცო ისეთი ცრუ დოგმატების უსაფუძვლობა, როგორიც არის სამება და სულის უკვდავება?	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	Can you prove Scripturally that there is a hope for eternal life both in the heavens and on the earth ?	False	False	0.63424873	680	680, 487, 651	0	855
30	13 დეკემბერი:	NOVEMBER 12 :	DECEMBER 13 :	False	False	1.0334378	89	89, 394, 539	0	148
31	სულიერი მოთხოვნილებების დაკმაყოფილება	Feelings of guilt , anger , and low self - ​ esteem may need to be addressed .	What will I get for my efforts ? ’ Satisfying Your Spiritual Need	False	False	0.8034446	388	388, 28, 487	0	182
32	როდესაც ზემოხსენებული სიტყვები გვითხრა, ის 74 წლის იყო!	When relating the above , Robert was 74 years old !	When relating the above , Robert was 74 years old !	True	True	0.7099538	785	785, 425, 654	1.0	785
33	შეუბრალებლად რომ მოჰკითხოს პასუხი მისი წარსული ცოდვების გამო?	Granted , one who takes his own life deprives himself of the opportunity to repent of his self - murder .	So that He mercilessly can hold his past sins against him ?	False	False	0.7198478	127	127, 680, 520	0	417
34	მაშ, რა შეიძლება იყოს პრობლემების მიზეზი?	What , then , may cause the problems ? Who Makes the Decisions ?	What , then , may cause the problems ? Who Makes the Decisions ?	True	True	0.6763077	541	541, 7, 522	1.0	541
35	ვალდებულების გრძნობა კი არა, სიყვარული აყალიბებს კარგ ურთიერთობას.	In - law friction may lead to mental and emotional struggles that last for years . To many , this kind of conflict seems unavoidable .	Love , not a feeling of obligation , builds up fine relationships	False	False	0.6103296	469	469, 207, 388	0	436
36	"ამგვარად , რადგან იეჰოვამ გაიღო მსხვერპლი "" მრავალთა გამოსასყიდად "" , მას უფლება აქვს , თავისი წყალობა თვითმკვლელებზეც მოიღოს , აღადგინოს ისინი და მისცეს ' მონანიების , ღვთისკენ მოქცევისა და მონანიების ღირსი საქმეების კეთების ' ძვირფასი შესაძლებლობა ."	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	True	True	0.51629996	472	472, 680, 633	1.0	472
37	ამის გამო ალისას დედის მსგავს ადამიანებს უწოდებენ ორმაგად მორჩილებს.	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	* She becomes so caught up in the alcoholic’s problem that she manifests the same dependency traits ​ — but without the alcohol .	False	False	0.7418368	199	199, 774, 449	0	72
38	მაგალითად, როდესაც წონაში დაკლებას ცდილობდით მიღწეული წარმატების შესამოწმებლად ყოველდღიურად ან ყოველკვირეულად აწონვის შემდეგ, ალბათ, გარკვეულ ჩანაწერებს აკეთებდით.	Typically , the nonalcoholic spouse is totally consumed by efforts to stop the alcoholic’s drinking or at least to cope with his unpredictable behavior .	Other causes of relapse can be social pressures , conflicts with people , negative emotions , and being in situations where temptation is strong . Relapse Prevention	False	False	0.6877115	637	637, 487, 606	0	28
39	უმალავს ფულს, მაგრამ ის მეგობრებისგან სესხულობს.	She conceals his liquor , but he buys more .	She hides his money , but he borrows from a friend .	False	True	0.66536593	251	251, 788, 720	0.3333333333333333	720
40	ის იყო თავისი პატარა და - ძმების მომვლელი — და ყოველივე ამას აკეთებდა ექვსი წლის ასაკიდან!	“ I AM 20 years old and a baptized Witness of Jehovah . But I began dating a 28 - ​ year - ​ old [ unbeliever ] .	She was also the primary caretaker of her siblings ​ — all of this starting when she was merely six years of age !	False	True	0.6251143	936	936, 531, 478	0.3333333333333333	478
41	""" ჩემთან ერთად იქნები სამოთხეში "", — უთხრა იესომ სიკვდილმისჯილ ბოროტმოქმედს."	“ Do not despise your mother just because she has grown old , ” admonishes the Bible . Yet , with marriage , there is an adjustment in relationships .	Jesus told a criminal sentenced to death : “ You will be with me in Paradise . ”	False	False	0.6580738	449	449, 630, 708	0	84
42	იმასთან დაკავშირებით, თუ ვინ მიიღებს გადაწყვეტილებებს, გონივრულ შეთანხმებას უნდა მიაღწიონ.	In - law friction may lead to mental and emotional struggles that last for years . To many , this kind of conflict seems unavoidable .	Reasonable agreement must be reached as to who makes the decisions	False	False	0.67707014	469	469, 449, 941	0	310
43	"შეგიძლია დაამტკიცო, რომ 1914 წლიდან "" უკანასკნელ დღეებში "" ვცხოვრობთ?."	But whether we are young or old , we can wisely choose , if we so desire , to avoid watching anything that nurtures violence .	Can you establish that we have been living in “ the last days ” since 1914 ?	False	True	0.6779313	963	963, 711, 237	0.3333333333333333	237
44	უარეს შემთხვევაში, საზღვარგადაცილებული შეჯიბრება ჩხუბს და სიკვდილს იწვევს.	If feelings cannot be expressed verbally , they may come out somatically ​ — that is , through ulcers , chronic headaches , and so forth .	At its worst , unbalanced competition leads to fights and even death .	False	False	0.6253774	149	149, 680, 487	0	977
45	სინამდვილეში, ზოგიერთი ცნობილი მკვლელი შეიცვალა და სიცოცხლეშივე ღვთისგან პატიებაც კი დაიმსახურა.	On the other hand , her mother - ​ in - ​ law , Tokiko , became distressed when her daughter - ​ in - ​ law , in tidying up the house , discarded items that Tokiko had cherished for years .	Some notorious murderers have , in fact , changed and earned God’s forgiveness during their lifetime . ​ — 2 Kings 21 : 16 ; 2 Chronicles 33 : 12 , 13 .	False	False	0.67095757	0	0, 260, 233	0	756
46	რამდენად ეტკინებოდა გული ამ ადამიანს, თუ ეს ჩვევა კვლავ გაახსენებდა თავს!	But whether we are young or old , we can wisely choose , if we so desire , to avoid watching anything that nurtures violence .	How disappointing to discover that the bad habit , believed to be gone forever , has made a surprising and powerful return !	False	False	0.6947613	963	963, 342, 838	0	282
47	თუ თქვენის მხრივ შესაძლებელია, ყველა ადამიანთან მშვიდობიანად იყავით.	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	If possible , as far as it depends upon you , be peaceable with all men .	False	False	0.67956984	680	680, 487, 575	0	243
48	შენთვის როდისმე შეცდომით თუ მიუსწავლებიათ გზა?	WHY does the church turn off so many youths ?	Have you ever been given the wrong directions to a place you wanted to go ?	False	False	0.82556844	625	625, 924, 811	0	20
49	"პირველ მსოფლიო მოსახლეობის კონფერენციაზე 1974 წელს 140 სახელმწიფოს წარმომადგენელი შეიკრიბა და მიღებულ იქნა გადაწყვეტილება, რომ ყველა წყვილს "" აქვს საფუძვლიანი უფლება, თავისუფლად და პასუხისმგებლობით გადაწყვიტოს, თუ რამდენ შვილს იყოლიებენ და რა ინტერვალებით, რომ ჰქონდეთ ცოდნა, განათლება და ყოველივე ამის კეთების საშუალება ""."	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	AT THE first World Population Conference , in 1974 , the 140 nations who met resolved that all couples “ have the basic right to decide freely and responsibly the number and spacing of their children and to have the information , education , and means to do so . ” Many consider that resolve to be a good one .	False	True	0.5807879	680	680, 472, 942	0.3333333333333333	942
50	ლეღვის ფოთლები?	But what about the offender ?	Don’t wear anything faddish , extreme .	False	False	0.94121313	914	914, 453, 534	0	177
51	23 ოქტომბერი:	OCTOBER 23 :	OCTOBER 23 :	True	True	0.99586654	141	141, 494, 394	1.0	141
52	მშობლის ალკოჰოლიკობის რეალობას ხშირად თავის მართლებით ფარავენ.	Even with sobriety , the alcoholic is susceptible to rationalization .	The reality of a parent’s alcoholism is thus often enshrouded in denial .	False	False	0.6777668	698	698, 49, 637	0	401
53	შეძლებისდაგვარად, ფიზიკური ვარჯიშები გააკეთე.	Stuart , psychological director for Weight Watchers International , Inc . , recommends the following for those striving to lose weight : “ Keep your mind busy with a range of absorbing activities .	When feeling nervous or under stress , breathe deeply and slowly .	False	False	0.70075524	688	688, 487, 797	0	5
54	მაგრამ შენიშნე, რომ პავლეს ტიმოთესთვის ტვირთად არ დაუკისრებია არარეალური, მიუღწეველი მიზნისკენ სწრაფვა.	Although self - inflicted death is never justified , never righteous , the apostle Paul did hold out a beautiful hope for even some unrighteous ones .	Notice , though , that Paul did not burden Timothy with some unrealistically high , unreachable goal .	False	False	0.6446563	630	630, 472, 774	0	440
55	რაც არ უნდა იყოს მიზეზი, თუ ამოიცნობ მას, გამოსავლის პოვნა უფრო გაგიადვილდება.	Another point to consider is that guilt may be a convenient escape to allow us to do the same thing over again .	Whatever the reasons , if you can put your finger on the causes , you’ll be closer to the solution .	False	False	0.6487994	651	651, 522, 487	0	956
56	არასდროს მოიშიშვლოთ მხრები ან ზურგი.	But when one of them is unfaithful , the bond can be severed .	Acceptability . It is natural to want to be liked and accepted by others .	False	False	0.72397065	941	941, 606, 687	0	499
57	""" ეს არის ერთადერთი გზა ერთად ცხოვრებისთვის, — განმარტავს დოქტორი სუზან ფორუარდი, — სიცრუე, თავის მართლება და ოჯახის საიდუმლო, ყოველივე ეს საოცრად დამახასიათებელია ასეთი ოჯახებისთვის ისე, როგორც ჟანგბადი ""."	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	“ Lies , excuses , and secrets are as common as air in these homes . ” Family members cannot pull the alcoholic out of the quicksand until they first get themselves out .	False	False	0.58200514	680	680, 524, 901	0	272
58	მოდი დავფიქრდეთ ამ შეკითხვებზე და შემდეგ გადავხედოთ ჩვენს გარდერობს.	But all of that in the next issue of this magazine , so do not empty your closet yet ! See you in two weeks .	DO NOT judge a book by its cover ​ — a familiar statement warning against the perils of passing judgment based on mere outward appearance .	False	False	0.8296578	724	724, 405, 423	0	735
59	მაგალითად, ახალგაზრდა მენიში ინდუსად გაიზარდა და მილიონობით ღვთაება სწამდა.	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	True	True	0.67203665	199	199, 44, 449	1.0	199
60	გააღვიძე შენში სულიერი მადა	It was like an unburdening , a catharsis .	Nevertheless , if you are to make spiritual advancement , much more is required .	False	False	0.908036	844	844, 306, 602	0	285
61	"ნილ ფიოურეი ერთ - ერთ წიგნში წერდა: "" მედღეხვალიეობას საფუძვლად ედება სამი ძირითადი პრობლემა: ფიქრი, რომ ექსპლუატაციას გიწევენ, გრძნობა, რომ სამუშაოთი გადატვირთული ხარ და შიში, რომ წარმატებებს ვერ მიაღწევ "" (The Now Habit)."	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	True	True	0.5188117	989	989, 680, 688	1.0	989
62	დასკვნა	It was like an unburdening , a catharsis .	CONCLUSION	False	False	0.9965327	844	844, 703, 817	0	11
63	გამოიყურება ასეთ მდგომარეობაში ეს ტანსაცმელი მოკრძალებულად?	At the first sign of trouble , some doctors are quick to urge abortion . Can they be absolutely sure of the diagnosis ?	Cross your legs . In each position , did the garment remain modest ? Would you wear it to a job interview or before prominent officials ?	False	False	0.74280715	897	897, 307, 856	0	450
64	ახალგაზრდა დენი მათ შორის ერთ - ერთია, რომელმაც სარგებლობა მიიღო ბიბლიის შესწავლიდან.	On the other hand , grandmother , with her years of experience in child training , naturally feels that she is the one qualified to give advice .	Young Dan is one who has benefited from studying the Bible .	False	True	0.656368	501	501, 823, 78	0.3333333333333333	78
65	ეს მიზნები პრაქტიკულია და მათი მიღწევა შესაძლებელია!	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	Becoming more adept at making a defense of your faith . These goals are practical and attainable !	False	False	0.7110915	981	981, 897, 641	0	381
66	"როგორც მან განაცხადა რომის სასამართლოს წინაშე: "" მაქვს ღვთის იმედი, რომ იქნება მკვდრეთით აღდგომა როგორც მართალთა, ისე უკეთურთა ""."	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	As he told a Roman court of law : “ I have hope toward God . . . that there is going to be a resurrection of both the righteous and the unrighteous . ” ​ — Acts 24 : 15 .	False	True	0.5881449	472	472, 832, 633	0.5	832
67	საკუთარი თავისადმი პატივისცემას, რაც ნამდვილად ღირებული ჯილდოა.	Self - respect ​ — a worthwhile reward in itself .	Slipping back a few steps does not require starting again from the beginning	False	False	0.7464341	387	387, 307, 791	0	224
68	რა ჭეშმარიტი სიტყვებია!	Yet , it is wise not to get upset at every thoughtless word .	In fact , these substitute activities will actually become habits ​ — good habits !	False	False	0.8123778	342	342, 984, 61	0	465
69	თუ მედიკამენტები უაღრესად აუცილებელია	Disadvantages : Some allergic reactions and a few cases of toxic shock syndrome reported . The Intrauterine Device	If Medication Is Absolutely Necessary Any medicine containing alcohol can reawaken craving and set one up for a relapse . Dr .	False	False	0.7359263	971	971, 856, 897	0	728
70	ალკოჰოლიკი გადასულია მხოლოდ თავის მართლებაზე.	Visit places where smoking is forbidden , such as museums and libraries .	However , this is easier said than done . The alcoholic is blinded by denial .	False	True	0.826215	86	86, 558, 645	0.3333333333333333	645
71	ნათელია, რომ ეკლესიები არ ზრუნავენ ახალგაზრდების სულიერობაზე.	In not supporting pacifism , however , the Bible indicates that there is a time to defend oneself .	In a survey conducted by pollster George Gallup , young people gave the following reasons : ‘ The sermons are boring . ’	False	False	0.6507144	807	807, 774, 8	0	736
72	ეს გულისხმობს იეჰოვას უკეთ გაცნობის მიზნით საღვთო წერილის გამოკვლევას.	Such appreciation has helped them to overcome seemingly insurmountable feelings of bitterness .	This implies digging into the Scriptures in an effort to know Jehovah intimately .	False	False	0.6868043	214	214, 260, 774	0	382
73	გამოცემულია საგუშაგო კოშკის, ბიბლიისა და ტრაქტატების საზოგადოების მიერ.	In the countries of both East and West , newspapers and magazines abound with personal - ​ advice columns dealing with in - ​ law conflicts .	Making Your Family Life Happy , published by the Watchtower Bible and Tract Society of New York , Inc .	False	False	0.7736342	710	710, 605, 87	0	573
74	პაექრობა სიყვარულისთვის	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	Of course , she does not orally express such a thought , as that is too childish .	False	False	0.81162643	680	680, 382, 449	0	74
75	მაგრამ ეს მხოლოდ გამოჯანსაღების დასაწყისია.	Notice , though , that Paul did not burden Timothy with some unrealistically high , unreachable goal .	Should the alcoholic agree to get help , it is a cause for great joy .	False	False	0.82072437	440	440, 793, 633	0	32
76	ლეღვის ფოთლებით შემოსვა სათაკილო იყო.	Timing is very important . “ As apples of gold in silver carvings is a word spoken at the right time for it , ” says a Bible proverb .	If actions speak louder than words , then clothing has a powerful pair of lungs . Adaptability .	False	False	0.79739785	372	372, 452, 50	0	454
77	რადგან უწყის აგებულება ჩვენი, ახსოვს, რომ მტვერი ვართ ჩვენ.	Rather than impetuously expressing his own wrath , a Christian fully trusts in God , who says of his people : “ He that is touching you is touching my eyeball . ”	A Merciful Opportunity Stunned friends of a suicide victim may thus take comfort in knowing that “ Jehovah has shown mercy to those fearing him .	False	False	0.730026	838	838, 673, 312	0	115
78	თუ თქვენც იგივე ვითარებაში ხართ, რის გაკეთება შეგიძლიათ?	If you are not one already , you could also make it your goal to represent a congregation of Jehovah’s Witnesses as an unbaptized publisher .	If you are faced with such a situation , what can you do ? In his book America’s Older Population , Paul E .	False	False	0.72976017	811	811, 187, 963	0	552
79	ყოველთვის მახსოვს ის შიში, რასაც მთელი ოჯახი გრძნობდა.	Yet , it is wise not to get upset at every thoughtless word .	We are living in an age that the Bible calls the last days , a time in which many ​ — even inside the family circle — ​ would be ‘ abusive , with no natural affection , and fierce . ’	False	False	0.6545918	342	342, 660, 363	0	820
80	საჭიროა გონიერება, თუ გსურს დახმარება, რომ წარმატებული იყო მწუხარებასა და დეპრესიაში მყოფთა გულის ღრმა წყლის ამოხაპვაში.	Even when certain problems cannot be avoided , you can learn to control your emotions so as not to feel overwhelmed with discouragement .	There must be discernment if the one helping is to be successful in drawing out from the deep waters of the heart the things that trouble a depressed one .	False	False	0.6599871	487	487, 388, 149	0	262
81	მოზარდებმა მხოლოდ 17 კითხვაზე შეძლეს პასუხის გაცემა.	I was personally charged with 78 burglaries and suffered the embarrassment of having the details of each one read aloud to the court .	The average youth could answer only 17 .	False	False	0.7064165	875	875, 49, 636	0	850
82	ის გიპასუხებს კითხვებზე ღვთის ვინაობის, მსოფლიოში დღევანდელი მდგომარეობის გამომწვევი მიზეზებისა და მომავლის პერსპექტივების შესახებ.	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	It will answer your questions about God’s identity , the reasons for present world conditions , and your prospects for the future .	False	False	0.6663077	989	989, 680, 8	0	638
83	არ ჩაიცვათ მოკლე კაბა ან ბლუზა.	The spouse may be swallowed up in the drinker’s problems . She needs help .	Why , then , do many of us find ourselves so gullibly donning whatever the fashionmongers and designers dictate ?	False	False	0.6972673	354	354, 606, 93	0	659
84	მხოლოდ ღმერთი იკვლევს ' ყოველთა გულსა და ყველა ფიქრს ' .	And remember : ‘ He who peers into that perfect law and who persists in it will be happy in his doing it . ’ ​ — James 1 : 25 .	God alone searches ‘ all hearts and every inclination of the thoughts . ’	False	False	0.63398945	464	464, 472, 633	0	227
85	შემდეგ მან გადაწყვიტა, ყოველთვის ხსომებოდა, რომ დედამთილს სიყვარულით მოქცეოდა.	As such , he was emotionally and physically unavailable when his daughter desperately needed him .	“ Love is long - ​ suffering and kind , ” he wrote .	False	False	0.6864419	718	718, 449, 108	0	23
