	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
15	"შემდეგი იგავიც გვიჩვენებს სხვებისგან რჩევის მიღების ფასეულობას: "" რკინა რკინით ილესება, კაცი კი კაცის სახეს ლესავს ""."	The following proverb also shows the value of seeking counsel from others : “ By iron , iron itself is sharpened . So one man sharpens the face of another . ”	The following proverb also shows the value of seeking counsel from others : “ By iron , iron itself is sharpened . So one man sharpens the face of another . ”	True	True	0.7240362	102	102, 838, 449	1.0	102
16	დაამტვრიე სახლში ყველა სიგარეტი და წყალს გაატანე.	When mom brings me into the world it will be full of sunshine and flowers .	Take positive action to break the habit . Break up any cigarettes in the house , and pour water over them .	False	False	0.84486663	306	306, 802, 891	0	293
17	იმ დროს, როდესაც ბედნიერი ბავშვობა უნდა მქონოდა, გულში ვიკლავდი გრძნობებს, სურვილებსა და იმედებს.	At a time when I should have had a happy childhood , I learned to bury my feelings , wants , desires , and hopes .	But God promises that soon he will usher in a peaceful new world in which he will wipe out all tears and sorrow .	False	False	0.68677473	544	544, 680, 507	0	111
18	რაც უფრო ძლიერდებოდა ჩვენი მეგობრობა, მით უფრო მიყვარდებოდა.	My heart began to beat today all by itself .	But as the friendship grew closer , I realized I had fallen in love with him .	False	False	0.67606616	611	611, 449, 506	0	909
19	"ბიბლიაში ნათქვამია, რომ არის "" ჟამი ტირილისა ""."	The Bible , however , reveals that God’s name is Jehovah , using that name over 7,000 times !	But you need not grieve forever . The pain will diminish in time .	False	False	0.7509637	800	800, 382, 866	0	905
20	ასეთი კითხვების წამოჭრა არ არის არასწორი ან ბრიყვული.	Asking such questions is not wrong or disrespectful .	Asking such questions is not wrong or disrespectful .	True	True	0.721625	815	815, 415, 327	1.0	815
21	აულაგმავმა უარყოფითმა ემოციებმა შეიძლება დაგასუსტოთ.	Such appreciation has helped them to overcome seemingly insurmountable feelings of bitterness .	The power of discouragement is often underestimated .	False	False	0.8588263	214	214, 398, 434	0	327
22	მაგრამ, როგორ უნდა მოიქცეს მწყენინებელი?	How reprehensible was he ?	But what about the offender ?	False	False	0.64053595	337	337, 990, 82	0	914
23	იმავეს გრძნობს ბევრი ახალგაზრდა ქრისტიანულ სამყაროში.	One 14 - year - old girl said : “ There is no right thing .	But could it be that your spiritual progress has likewise been hindered by nagging doubts ?	False	False	0.70077205	311	311, 125, 44	0	16
24	ზოგს შესაძლოა არ სურს შეზღუდოს შვილების რაოდენობა.	The result is a strained relationship , if not outright rivalry between the two of them . This tendency seems to intensify as the size of families decreases .	Others , using some method of contraception , may decide not to have any children at all . Many birth - control methods are available , each with its advantages and disadvantages .	False	False	0.6947274	207	207, 787, 993	0	981
25	მაგრამ ფსიქოლოგიური დამოკიდებულების გადალახვა გაცილებით რთულია.	In - law friction may lead to mental and emotional struggles that last for years . To many , this kind of conflict seems unavoidable .	But the psychological dependence is much more difficult to manage .	False	False	0.6865666	469	469, 698, 207	0	488
26	რა მიზნით გამოაღვიძებს ამ ბოროტმოქმედს ღმერთი?	For what purpose will God awaken this criminal ?	For what purpose will God awaken this criminal ?	True	True	0.8140421	174	174, 171, 711	1.0	174
27	მაგრამ ჩემი გული მაგარი და ჯანმრთელია.	But my heart is strong and healthy .	But my heart is strong and healthy .	True	True	0.648741	395	395, 299, 10	1.0	395
28	შეერთებული შტატების ჯანმრთელობის დაცვის ყოფილმა ხელმძღვანელმა, კ.	This is reflected in UN statistics indicating that the voluntary use of contraceptives in developing countries has risen dramatically , from 10 percent of couples in the 1960 ’ s to 51 percent today .	Everett Koop observed that no one had done “ a study on the emotional reaction or the guilt of the woman who has had an abortion and now desperately wants a baby that she cannot have . ”	False	False	0.86866045	480	480, 205, 0	0	887
29	შეგიძლია დაამტკიცო ისეთი ცრუ დოგმატების უსაფუძვლობა, როგორიც არის სამება და სულის უკვდავება?	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	Can you prove Scripturally that there is a hope for eternal life both in the heavens and on the earth ?	False	False	0.69646573	680	680, 522, 131	0	855
30	13 დეკემბერი:	Obviously not .	DECEMBER 13 :	False	False	0.7410865	353	353, 463, 33	0	148
31	სულიერი მოთხოვნილებების დაკმაყოფილება	Such appreciation has helped them to overcome seemingly insurmountable feelings of bitterness .	What will I get for my efforts ? ’ Satisfying Your Spiritual Need	False	False	0.8551614	214	214, 487, 469	0	182
32	როდესაც ზემოხსენებული სიტყვები გვითხრა, ის 74 წლის იყო!	When relating the above , Robert was 74 years old !	When relating the above , Robert was 74 years old !	True	True	0.6657407	785	785, 15, 428	1.0	785
33	შეუბრალებლად რომ მოჰკითხოს პასუხი მისი წარსული ცოდვების გამო?	But could it be that your spiritual progress has likewise been hindered by nagging doubts ?	So that He mercilessly can hold his past sins against him ?	False	False	0.7000239	16	16, 990, 522	0	417
34	მაშ, რა შეიძლება იყოს პრობლემების მიზეზი?	What , then , may cause the problems ? Who Makes the Decisions ?	What , then , may cause the problems ? Who Makes the Decisions ?	True	True	0.67158365	541	541, 375, 574	1.0	541
35	ვალდებულების გრძნობა კი არა, სიყვარული აყალიბებს კარგ ურთიერთობას.	In - law friction may lead to mental and emotional struggles that last for years . To many , this kind of conflict seems unavoidable .	Love , not a feeling of obligation , builds up fine relationships	False	False	0.6360347	469	469, 207, 214	0	436
36	"ამგვარად , რადგან იეჰოვამ გაიღო მსხვერპლი "" მრავალთა გამოსასყიდად "" , მას უფლება აქვს , თავისი წყალობა თვითმკვლელებზეც მოიღოს , აღადგინოს ისინი და მისცეს ' მონანიების , ღვთისკენ მოქცევისა და მონანიების ღირსი საქმეების კეთების ' ძვირფასი შესაძლებლობა ."	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	True	True	0.5609181	472	472, 680, 633	1.0	472
37	ამის გამო ალისას დედის მსგავს ადამიანებს უწოდებენ ორმაგად მორჩილებს.	Family members may thus unwittingly perpetuate the alcoholic’s drinking .	* She becomes so caught up in the alcoholic’s problem that she manifests the same dependency traits ​ — but without the alcohol .	False	False	0.75479865	49	49, 214, 980	0	72
38	მაგალითად, როდესაც წონაში დაკლებას ცდილობდით მიღწეული წარმატების შესამოწმებლად ყოველდღიურად ან ყოველკვირეულად აწონვის შემდეგ, ალბათ, გარკვეულ ჩანაწერებს აკეთებდით.	These strategies can be used continuously , or in some cases it may be enough to revive them from time to time , as in periods of stress or strong temptation .	Other causes of relapse can be social pressures , conflicts with people , negative emotions , and being in situations where temptation is strong . Relapse Prevention	False	False	0.7708906	719	719, 656, 856	0	28
39	უმალავს ფულს, მაგრამ ის მეგობრებისგან სესხულობს.	She conceals his liquor , but he buys more .	She hides his money , but he borrows from a friend .	False	False	0.6693343	251	251, 788, 352	0	720
40	ის იყო თავისი პატარა და - ძმების მომვლელი — და ყოველივე ამას აკეთებდა ექვსი წლის ასაკიდან!	“ I AM 20 years old and a baptized Witness of Jehovah . But I began dating a 28 - ​ year - ​ old [ unbeliever ] .	She was also the primary caretaker of her siblings ​ — all of this starting when she was merely six years of age !	False	False	0.6225108	936	936, 531, 181	0	478
41	""" ჩემთან ერთად იქნები სამოთხეში "", — უთხრა იესომ სიკვდილმისჯილ ბოროტმოქმედს."	‘ Share their sorrow , ’ recommends the Bible .	Jesus told a criminal sentenced to death : “ You will be with me in Paradise . ”	False	False	0.7051623	418	418, 633, 832	0	84
42	იმასთან დაკავშირებით, თუ ვინ მიიღებს გადაწყვეტილებებს, გონივრულ შეთანხმებას უნდა მიაღწიონ.	What , though , if despite repeated efforts you are not able to effect a reconciliation ?	Reasonable agreement must be reached as to who makes the decisions	False	False	0.7480496	990	990, 469, 487	0	310
43	"შეგიძლია დაამტკიცო, რომ 1914 წლიდან "" უკანასკნელ დღეებში "" ვცხოვრობთ?."	Can you establish that we have been living in “ the last days ” since 1914 ?	Can you establish that we have been living in “ the last days ” since 1914 ?	True	True	0.70310426	237	237, 885, 616	1.0	237
44	უარეს შემთხვევაში, საზღვარგადაცილებული შეჯიბრება ჩხუბს და სიკვდილს იწვევს.	Some are deliberately killed by smothering , drowning , and in other ways .	At its worst , unbalanced competition leads to fights and even death .	False	False	0.70242524	926	926, 718, 549	0	977
45	სინამდვილეში, ზოგიერთი ცნობილი მკვლელი შეიცვალა და სიცოცხლეშივე ღვთისგან პატიებაც კი დაიმსახურა.	On the other hand , her mother - ​ in - ​ law , Tokiko , became distressed when her daughter - ​ in - ​ law , in tidying up the house , discarded items that Tokiko had cherished for years .	Some notorious murderers have , in fact , changed and earned God’s forgiveness during their lifetime . ​ — 2 Kings 21 : 16 ; 2 Chronicles 33 : 12 , 13 .	False	False	0.7220665	0	0, 926, 823	0	756
46	რამდენად ეტკინებოდა გული ამ ადამიანს, თუ ეს ჩვევა კვლავ გაახსენებდა თავს!	But , subconsciously , the thought of being robbed of her son’s affection is deeply rooted in her . ”	How disappointing to discover that the bad habit , believed to be gone forever , has made a surprising and powerful return !	False	False	0.70798063	649	649, 16, 342	0	282
47	თუ თქვენის მხრივ შესაძლებელია, ყველა ადამიანთან მშვიდობიანად იყავით.	When these arise , you can take care of them , knowing that you’ve allowed some time for them .	If possible , as far as it depends upon you , be peaceable with all men .	False	False	0.6571207	907	907, 581, 285	0	243
48	შენთვის როდისმე შეცდომით თუ მიუსწავლებიათ გზა?	‘ How , then , can I keep my children amused ? ’ you may ask .	Have you ever been given the wrong directions to a place you wanted to go ?	False	False	0.7457274	946	946, 990, 659	0	20
49	"პირველ მსოფლიო მოსახლეობის კონფერენციაზე 1974 წელს 140 სახელმწიფოს წარმომადგენელი შეიკრიბა და მიღებულ იქნა გადაწყვეტილება, რომ ყველა წყვილს "" აქვს საფუძვლიანი უფლება, თავისუფლად და პასუხისმგებლობით გადაწყვიტოს, თუ რამდენ შვილს იყოლიებენ და რა ინტერვალებით, რომ ჰქონდეთ ცოდნა, განათლება და ყოველივე ამის კეთების საშუალება ""."	AT THE first World Population Conference , in 1974 , the 140 nations who met resolved that all couples “ have the basic right to decide freely and responsibly the number and spacing of their children and to have the information , education , and means to do so . ” Many consider that resolve to be a good one .	AT THE first World Population Conference , in 1974 , the 140 nations who met resolved that all couples “ have the basic right to decide freely and responsibly the number and spacing of their children and to have the information , education , and means to do so . ” Many consider that resolve to be a good one .	True	True	0.6729741	942	942, 680, 472	1.0	942
50	ლეღვის ფოთლები?	But what about the offender ?	Don’t wear anything faddish , extreme .	False	False	0.9484149	914	914, 70, 467	0	177
51	23 ოქტომბერი:	OCTOBER 23 :	OCTOBER 23 :	True	True	0.7799516	141	141, 33, 89	1.0	141
52	მშობლის ალკოჰოლიკობის რეალობას ხშირად თავის მართლებით ფარავენ.	Alcoholism engulfs the entire family in much the same way .	The reality of a parent’s alcoholism is thus often enshrouded in denial .	False	False	0.79916024	339	339, 75, 49	0	401
53	შეძლებისდაგვარად, ფიზიკური ვარჯიშები გააკეთე.	But if you have nagging doubts , you must work hard at resolving them .	When feeling nervous or under stress , breathe deeply and slowly .	False	False	0.68361163	210	210, 67, 956	0	5
54	მაგრამ შენიშნე, რომ პავლეს ტიმოთესთვის ტვირთად არ დაუკისრებია არარეალური, მიუღწეველი მიზნისკენ სწრაფვა.	But a strong incentive for doing so is the assurance that we will thereby receive forgiveness from God himself for our mistakes . ​ — Matthew 6 : 14 , 15 .	Notice , though , that Paul did not burden Timothy with some unrealistically high , unreachable goal .	False	False	0.63504505	633	633, 472, 630	0	440
55	რაც არ უნდა იყოს მიზეზი, თუ ამოიცნობ მას, გამოსავლის პოვნა უფრო გაგიადვილდება.	But if you are emotionally involved with an unbeliever , these words may not be so easy to apply .	Whatever the reasons , if you can put your finger on the causes , you’ll be closer to the solution .	False	False	0.64472723	968	968, 522, 7	0	956
56	არასდროს მოიშიშვლოთ მხრები ან ზურგი.	But if you have nagging doubts , you must work hard at resolving them .	Acceptability . It is natural to want to be liked and accepted by others .	False	False	0.75012136	210	210, 353, 886	0	499
57	""" ეს არის ერთადერთი გზა ერთად ცხოვრებისთვის, — განმარტავს დოქტორი სუზან ფორუარდი, — სიცრუე, თავის მართლება და ოჯახის საიდუმლო, ყოველივე ეს საოცრად დამახასიათებელია ასეთი ოჯახებისთვის ისე, როგორც ჟანგბადი ""."	We are living in an age that the Bible calls the last days , a time in which many ​ — even inside the family circle — ​ would be ‘ abusive , with no natural affection , and fierce . ’	“ Lies , excuses , and secrets are as common as air in these homes . ” Family members cannot pull the alcoholic out of the quicksand until they first get themselves out .	False	False	0.62498903	820	820, 680, 524	0	272
58	მოდი დავფიქრდეთ ამ შეკითხვებზე და შემდეგ გადავხედოთ ჩვენს გარდერობს.	Let us examine these questions ​ — and then our closets ! Fickle Fads	DO NOT judge a book by its cover ​ — a familiar statement warning against the perils of passing judgment based on mere outward appearance .	False	False	0.8504293	587	587, 405, 724	0	735
59	მაგალითად, ახალგაზრდა მენიში ინდუსად გაიზარდა და მილიონობით ღვთაება სწამდა.	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	True	True	0.65996766	199	199, 44, 679	1.0	199
60	გააღვიძე შენში სულიერი მადა	“ FORGIVE whatever you have against anyone ; in order that your Father who is in the heavens may also forgive you your trespasses . ”	Nevertheless , if you are to make spiritual advancement , much more is required .	False	False	0.83736205	924	924, 309, 510	0	285
61	"ნილ ფიოურეი ერთ - ერთ წიგნში წერდა: "" მედღეხვალიეობას საფუძვლად ედება სამი ძირითადი პრობლემა: ფიქრი, რომ ექსპლუატაციას გიწევენ, გრძნობა, რომ სამუშაოთი გადატვირთული ხარ და შიში, რომ წარმატებებს ვერ მიაღწევ "" (The Now Habit)."	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	True	True	0.6054778	989	989, 885, 524	1.0	989
62	დასკვნა	does not endorse any particular treatment .	CONCLUSION	False	False	0.98841906	523	523, 33, 817	0	11
63	გამოიყურება ასეთ მდგომარეობაში ეს ტანსაცმელი მოკრძალებულად?	What , though , if despite repeated efforts you are not able to effect a reconciliation ?	Cross your legs . In each position , did the garment remain modest ? Would you wear it to a job interview or before prominent officials ?	False	False	0.7863772	990	990, 897, 307	0	450
64	ახალგაზრდა დენი მათ შორის ერთ - ერთია, რომელმაც სარგებლობა მიიღო ბიბლიის შესწავლიდან.	On the other hand , grandmother , with her years of experience in child training , naturally feels that she is the one qualified to give advice .	Young Dan is one who has benefited from studying the Bible .	False	False	0.70433116	501	501, 478, 981	0	78
65	ეს მიზნები პრაქტიკულია და მათი მიღწევა შესაძლებელია!	Asking such questions is not wrong or disrespectful .	Becoming more adept at making a defense of your faith . These goals are practical and attainable !	False	False	0.73059916	815	815, 981, 641	0	381
66	"როგორც მან განაცხადა რომის სასამართლოს წინაშე: "" მაქვს ღვთის იმედი, რომ იქნება მკვდრეთით აღდგომა როგორც მართალთა, ისე უკეთურთა ""."	As he told a Roman court of law : “ I have hope toward God . . . that there is going to be a resurrection of both the righteous and the unrighteous . ” ​ — Acts 24 : 15 .	As he told a Roman court of law : “ I have hope toward God . . . that there is going to be a resurrection of both the righteous and the unrighteous . ” ​ — Acts 24 : 15 .	True	True	0.607517	832	832, 472, 633	1.0	832
67	საკუთარი თავისადმი პატივისცემას, რაც ნამდვილად ღირებული ჯილდოა.	Self - respect ​ — a worthwhile reward in itself .	Slipping back a few steps does not require starting again from the beginning	False	False	0.71842504	387	387, 718, 307	0	224
68	რა ჭეშმარიტი სიტყვებია!	SOMETHING is wrong . You just know it .	In fact , these substitute activities will actually become habits ​ — good habits !	False	False	0.8679261	984	984, 342, 843	0	465
69	თუ მედიკამენტები უაღრესად აუცილებელია	Disadvantages : Some allergic reactions and a few cases of toxic shock syndrome reported . The Intrauterine Device	If Medication Is Absolutely Necessary Any medicine containing alcohol can reawaken craving and set one up for a relapse . Dr .	False	False	0.78023744	971	971, 856, 981	0	728
70	ალკოჰოლიკი გადასულია მხოლოდ თავის მართლებაზე.	Visit places where smoking is forbidden , such as museums and libraries .	However , this is easier said than done . The alcoholic is blinded by denial .	False	False	0.798705	86	86, 793, 634	0	645
71	ნათელია, რომ ეკლესიები არ ზრუნავენ ახალგაზრდების სულიერობაზე.	In not supporting pacifism , however , the Bible indicates that there is a time to defend oneself .	In a survey conducted by pollster George Gallup , young people gave the following reasons : ‘ The sermons are boring . ’	False	False	0.68933403	807	807, 316, 487	0	736
72	ეს გულისხმობს იეჰოვას უკეთ გაცნობის მიზნით საღვთო წერილის გამოკვლევას.	Such appreciation has helped them to overcome seemingly insurmountable feelings of bitterness .	This implies digging into the Scriptures in an effort to know Jehovah intimately .	False	False	0.73300064	214	214, 199, 8	0	382
73	გამოცემულია საგუშაგო კოშკის, ბიბლიისა და ტრაქტატების საზოგადოების მიერ.	In the countries of both East and West , newspapers and magazines abound with personal - ​ advice columns dealing with in - ​ law conflicts .	Making Your Family Life Happy , published by the Watchtower Bible and Tract Society of New York , Inc .	False	False	0.79380023	710	710, 0, 823	0	573
74	პაექრობა სიყვარულისთვის	Like many teenagers , you may never have done much in the way of personal Bible study .	Of course , she does not orally express such a thought , as that is too childish .	False	False	0.81146586	506	506, 80, 254	0	74
75	მაგრამ ეს მხოლოდ გამოჯანსაღების დასაწყისია.	This is no easy task .	Should the alcoholic agree to get help , it is a cause for great joy .	False	False	0.8085091	253	253, 440, 717	0	32
76	ლეღვის ფოთლებით შემოსვა სათაკილო იყო.	Timing is very important . “ As apples of gold in silver carvings is a word spoken at the right time for it , ” says a Bible proverb .	If actions speak louder than words , then clothing has a powerful pair of lungs . Adaptability .	False	False	0.84241974	372	372, 470, 387	0	454
77	რადგან უწყის აგებულება ჩვენი, ახსოვს, რომ მტვერი ვართ ჩვენ.	Do not avenge yourselves , beloved , but yield place to the wrath ; for it is written : ‘ Vengeance is mine ; I will repay , says Jehovah . ’ ”	A Merciful Opportunity Stunned friends of a suicide victim may thus take comfort in knowing that “ Jehovah has shown mercy to those fearing him .	False	False	0.71201205	510	510, 924, 838	0	115
78	თუ თქვენც იგივე ვითარებაში ხართ, რის გაკეთება შეგიძლიათ?	But if you have nagging doubts , you must work hard at resolving them .	If you are faced with such a situation , what can you do ? In his book America’s Older Population , Paul E .	False	False	0.7228298	210	210, 990, 285	0	552
79	ყოველთვის მახსოვს ის შიში, რასაც მთელი ოჯახი გრძნობდა.	Robert carried a heavy burden of guilt over his father’s alcoholism and did so for many years .	We are living in an age that the Bible calls the last days , a time in which many ​ — even inside the family circle — ​ would be ‘ abusive , with no natural affection , and fierce . ’	False	False	0.7126217	363	363, 415, 339	0	820
80	საჭიროა გონიერება, თუ გსურს დახმარება, რომ წარმატებული იყო მწუხარებასა და დეპრესიაში მყოფთა გულის ღრმა წყლის ამოხაპვაში.	Even when certain problems cannot be avoided , you can learn to control your emotions so as not to feel overwhelmed with discouragement .	There must be discernment if the one helping is to be successful in drawing out from the deep waters of the heart the things that trouble a depressed one .	False	False	0.7504637	487	487, 149, 151	0	262
81	მოზარდებმა მხოლოდ 17 კითხვაზე შეძლეს პასუხის გაცემა.	I was personally charged with 78 burglaries and suffered the embarrassment of having the details of each one read aloud to the court .	The average youth could answer only 17 .	False	False	0.7164209	875	875, 415, 636	0	850
82	ის გიპასუხებს კითხვებზე ღვთის ვინაობის, მსოფლიოში დღევანდელი მდგომარეობის გამომწვევი მიზეზებისა და მომავლის პერსპექტივების შესახებ.	It will answer your questions about God’s identity , the reasons for present world conditions , and your prospects for the future .	It will answer your questions about God’s identity , the reasons for present world conditions , and your prospects for the future .	True	True	0.73952055	638	638, 680, 885	1.0	638
83	არ ჩაიცვათ მოკლე კაბა ან ბლუზა.	You try to salvage it , but to no avail .	Why , then , do many of us find ourselves so gullibly donning whatever the fashionmongers and designers dictate ?	False	False	0.73872447	886	886, 354, 88	0	659
84	მხოლოდ ღმერთი იკვლევს ' ყოველთა გულსა და ყველა ფიქრს ' .	But a strong incentive for doing so is the assurance that we will thereby receive forgiveness from God himself for our mistakes . ​ — Matthew 6 : 14 , 15 .	God alone searches ‘ all hearts and every inclination of the thoughts . ’	False	False	0.65046954	633	633, 105, 472	0	227
85	შემდეგ მან გადაწყვიტა, ყოველთვის ხსომებოდა, რომ დედამთილს სიყვარულით მოქცეოდა.	“ For the first ten years , we confronted each other on trivia , ” admits another daughter - ​ in - ​ law .	“ Love is long - ​ suffering and kind , ” he wrote .	False	False	0.7038071	332	332, 718, 449	0	23
86	[ჩარჩო 17 გვერდზე]	[ Picture on page 25 ]	To be sure , the debate will continue till this system’s end .	False	False	0.68680465	790	790, 229, 203	0	948
87	ქმარი მშვიდობისმყოფელი თუ განხეთქილების მიზეზი?	* This is not pacifism , a policy of nonresistance under any circumstance .	The Husband ​ — Peacemaker or Peacebreaker ?	False	False	0.78130925	307	307, 990, 222	0	1
88	"მოციქულმა პავლემ ახალგაზრდა ტიმოთეს უთხრა: "" ამაზე იზრუნე და ამაზე იდექი, რათა ყველასათვის ცხადი იყოს შენი წარმატება ""."	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	The apostle Paul told the young man Timothy : “ Ponder over these things ; be absorbed in them , that your advancement may be manifest to all persons . ”	False	False	0.62190664	472	472, 680, 633	0	190
89	შემდეგ , სანამ რამეს იტყოდეთ , ' აწონ - დაწონეთ ' .	And after many years it will tire . It will stop , and then I shall die .	“ I try to think before talking when I want to point out something to my daughter - ​ in - ​ law , ” says Tokiko .	False	False	0.7044008	309	309, 510, 77	0	170
