	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
31	სულიერი მოთხოვნილებების დაკმაყოფილება	Even when certain problems cannot be avoided , you can learn to control your emotions so as not to feel overwhelmed with discouragement .	What will I get for my efforts ? ’ Satisfying Your Spiritual Need	False	False	0.7923863	487	487, 388, 549	0	182
32	როდესაც ზემოხსენებული სიტყვები გვითხრა, ის 74 წლის იყო!	When relating the above , Robert was 74 years old !	When relating the above , Robert was 74 years old !	True	True	0.7286711	785	785, 428, 654	1.0	785
33	შეუბრალებლად რომ მოჰკითხოს პასუხი მისი წარსული ცოდვების გამო?	Granted , one who takes his own life deprives himself of the opportunity to repent of his self - murder .	So that He mercilessly can hold his past sins against him ?	False	False	0.6871853	127	127, 680, 16	0	417
34	მაშ, რა შეიძლება იყოს პრობლემების მიზეზი?	What , then , may cause the problems ? Who Makes the Decisions ?	What , then , may cause the problems ? Who Makes the Decisions ?	True	True	0.67764664	541	541, 375, 7	1.0	541
35	ვალდებულების გრძნობა კი არა, სიყვარული აყალიბებს კარგ ურთიერთობას.	In - law friction may lead to mental and emotional struggles that last for years . To many , this kind of conflict seems unavoidable .	Love , not a feeling of obligation , builds up fine relationships	False	False	0.59652376	469	469, 207, 549	0	436
36	"ამგვარად , რადგან იეჰოვამ გაიღო მსხვერპლი "" მრავალთა გამოსასყიდად "" , მას უფლება აქვს , თავისი წყალობა თვითმკვლელებზეც მოიღოს , აღადგინოს ისინი და მისცეს ' მონანიების , ღვთისკენ მოქცევისა და მონანიების ღირსი საქმეების კეთების ' ძვირფასი შესაძლებლობა ."	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	True	True	0.53927636	472	472, 680, 633	1.0	472
37	ამის გამო ალისას დედის მსგავს ადამიანებს უწოდებენ ორმაგად მორჩილებს.	In adulthood any attempts to quell the emotions with an ‘ everything - ​ is - ​ fine ’ facade usually fail .	* She becomes so caught up in the alcoholic’s problem that she manifests the same dependency traits ​ — but without the alcohol .	False	False	0.70497084	504	504, 449, 680	0	72
38	მაგალითად, როდესაც წონაში დაკლებას ცდილობდით მიღწეული წარმატების შესამოწმებლად ყოველდღიურად ან ყოველკვირეულად აწონვის შემდეგ, ალბათ, გარკვეულ ჩანაწერებს აკეთებდით.	These strategies can be used continuously , or in some cases it may be enough to revive them from time to time , as in periods of stress or strong temptation .	Other causes of relapse can be social pressures , conflicts with people , negative emotions , and being in situations where temptation is strong . Relapse Prevention	False	False	0.6588254	719	719, 805, 487	0	28
39	უმალავს ფულს, მაგრამ ის მეგობრებისგან სესხულობს.	She conceals his liquor , but he buys more .	She hides his money , but he borrows from a friend .	False	True	0.7117728	251	251, 788, 720	0.3333333333333333	720
40	ის იყო თავისი პატარა და - ძმების მომვლელი — და ყოველივე ამას აკეთებდა ექვსი წლის ასაკიდან!	“ I AM 20 years old and a baptized Witness of Jehovah . But I began dating a 28 - ​ year - ​ old [ unbeliever ] .	She was also the primary caretaker of her siblings ​ — all of this starting when she was merely six years of age !	False	False	0.64361155	936	936, 531, 296	0	478
41	""" ჩემთან ერთად იქნები სამოთხეში "", — უთხრა იესომ სიკვდილმისჯილ ბოროტმოქმედს."	But a strong incentive for doing so is the assurance that we will thereby receive forgiveness from God himself for our mistakes . ​ — Matthew 6 : 14 , 15 .	Jesus told a criminal sentenced to death : “ You will be with me in Paradise . ”	False	False	0.68565965	633	633, 129, 891	0	84
42	იმასთან დაკავშირებით, თუ ვინ მიიღებს გადაწყვეტილებებს, გონივრულ შეთანხმებას უნდა მიაღწიონ.	If that is the case , you may begin to doubt your ability to abandon the unwanted practice permanently .	Reasonable agreement must be reached as to who makes the decisions	False	False	0.7167983	810	810, 469, 487	0	310
43	"შეგიძლია დაამტკიცო, რომ 1914 წლიდან "" უკანასკნელ დღეებში "" ვცხოვრობთ?."	Keep in mind that , in the end , overcoming the habit is what counts , not whether you experienced a few regressions along the way .	Can you establish that we have been living in “ the last days ” since 1914 ?	False	True	0.65248656	7	7, 237, 711	0.5	237
44	უარეს შემთხვევაში, საზღვარგადაცილებული შეჯიბრება ჩხუბს და სიკვდილს იწვევს.	Negative Consequences : Normal habits do not wreak havoc upon one’s family , career , and physical health .	At its worst , unbalanced competition leads to fights and even death .	False	False	0.6561545	549	549, 149, 680	0	977
45	სინამდვილეში, ზოგიერთი ცნობილი მკვლელი შეიცვალა და სიცოცხლეშივე ღვთისგან პატიებაც კი დაიმსახურა.	Nevertheless , many theologians have long dismissed any suggestion that the resurrection of the unrighteous might offer hope for those who commit suicide .	Some notorious murderers have , in fact , changed and earned God’s forgiveness during their lifetime . ​ — 2 Kings 21 : 16 ; 2 Chronicles 33 : 12 , 13 .	False	False	0.68552446	260	260, 926, 952	0	756
46	რამდენად ეტკინებოდა გული ამ ადამიანს, თუ ეს ჩვევა კვლავ გაახსენებდა თავს!	Many others , who can readily envision the woman and her body , who cry out for her right to control her destiny , barely envision the fetus within that woman and do not imagine as real the life it might have been allowed to lead . ”	How disappointing to discover that the bad habit , believed to be gone forever , has made a surprising and powerful return !	False	False	0.6924908	901	901, 838, 649	0	282
47	თუ თქვენის მხრივ შესაძლებელია, ყველა ადამიანთან მშვიდობიანად იყავით.	Keep in mind that , in the end , overcoming the habit is what counts , not whether you experienced a few regressions along the way .	If possible , as far as it depends upon you , be peaceable with all men .	False	False	0.6567564	7	7, 581, 680	0	243
48	შენთვის როდისმე შეცდომით თუ მიუსწავლებიათ გზა?	Why , then , do many of us find ourselves so gullibly donning whatever the fashionmongers and designers dictate ?	Have you ever been given the wrong directions to a place you wanted to go ?	False	False	0.78871965	659	659, 82, 711	0	20
49	"პირველ მსოფლიო მოსახლეობის კონფერენციაზე 1974 წელს 140 სახელმწიფოს წარმომადგენელი შეიკრიბა და მიღებულ იქნა გადაწყვეტილება, რომ ყველა წყვილს "" აქვს საფუძვლიანი უფლება, თავისუფლად და პასუხისმგებლობით გადაწყვიტოს, თუ რამდენ შვილს იყოლიებენ და რა ინტერვალებით, რომ ჰქონდეთ ცოდნა, განათლება და ყოველივე ამის კეთების საშუალება ""."	It can “ give to the inexperienced ones shrewdness , to a young man [ or woman ] knowledge and thinking ability ” so as to avoid circumstances that could lead to immoral conduct . ​ — Proverbs 1 : 4 .	AT THE first World Population Conference , in 1974 , the 140 nations who met resolved that all couples “ have the basic right to decide freely and responsibly the number and spacing of their children and to have the information , education , and means to do so . ” Many consider that resolve to be a good one .	False	True	0.6128018	680	680, 942, 472	0.5	942
50	ლეღვის ფოთლები?	But what about the offender ?	Don’t wear anything faddish , extreme .	False	False	0.9578718	914	914, 534, 602	0	177
51	23 ოქტომბერი:	OCTOBER 23 :	OCTOBER 23 :	True	True	0.96473837	141	141, 494, 148	1.0	141
52	მშობლის ალკოჰოლიკობის რეალობას ხშირად თავის მართლებით ფარავენ.	Family members may thus unwittingly perpetuate the alcoholic’s drinking .	The reality of a parent’s alcoholism is thus often enshrouded in denial .	False	False	0.7367227	49	49, 698, 245	0	401
53	შეძლებისდაგვარად, ფიზიკური ვარჯიშები გააკეთე.	Negative Consequences : Normal habits do not wreak havoc upon one’s family , career , and physical health .	When feeling nervous or under stress , breathe deeply and slowly .	False	False	0.70656085	549	549, 67, 210	0	5
54	მაგრამ შენიშნე, რომ პავლეს ტიმოთესთვის ტვირთად არ დაუკისრებია არარეალური, მიუღწეველი მიზნისკენ სწრაფვა.	Although self - inflicted death is never justified , never righteous , the apostle Paul did hold out a beautiful hope for even some unrighteous ones .	Notice , though , that Paul did not burden Timothy with some unrealistically high , unreachable goal .	False	False	0.6461456	630	630, 472, 633	0	440
55	რაც არ უნდა იყოს მიზეზი, თუ ამოიცნობ მას, გამოსავლის პოვნა უფრო გაგიადვილდება.	Even when certain problems cannot be avoided , you can learn to control your emotions so as not to feel overwhelmed with discouragement .	Whatever the reasons , if you can put your finger on the causes , you’ll be closer to the solution .	False	False	0.6356859	487	487, 968, 7	0	956
56	არასდროს მოიშიშვლოთ მხრები ან ზურგი.	One accessory not to be overlooked is good posture . Your clothes will look better if your posture does .	Acceptability . It is natural to want to be liked and accepted by others .	False	False	0.7541752	687	687, 522, 941	0	499
57	""" ეს არის ერთადერთი გზა ერთად ცხოვრებისთვის, — განმარტავს დოქტორი სუზან ფორუარდი, — სიცრუე, თავის მართლება და ოჯახის საიდუმლო, ყოველივე ეს საოცრად დამახასიათებელია ასეთი ოჯახებისთვის ისე, როგორც ჟანგბადი ""."	For he himself well knows the formation of us , remembering that we are dust . ” Only God can fully understand the role of mental sickness , extreme stress , even genetic defects , in a “ suicidal crisis , ” which , the National Observer noted , “ is not a lifetime characteristic [ but ] often a matter only of minutes or of hours . ” ​ — See Ecclesiastes 7 : 7 .	“ Lies , excuses , and secrets are as common as air in these homes . ” Family members cannot pull the alcoholic out of the quicksand until they first get themselves out .	False	False	0.6263629	524	524, 680, 820	0	272
58	მოდი დავფიქრდეთ ამ შეკითხვებზე და შემდეგ გადავხედოთ ჩვენს გარდერობს.	If you are contemplating becoming one of Jehovah’s Witnesses , pray earnestly to God for help and then act in accordance with your prayers .	DO NOT judge a book by its cover ​ — a familiar statement warning against the perils of passing judgment based on mere outward appearance .	False	False	0.7977798	405	405, 210, 724	0	735
59	მაგალითად, ახალგაზრდა მენიში ინდუსად გაიზარდა და მილიონობით ღვთაება სწამდა.	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	Not all religions , though , provide satisfying answers . Young Manish , for example , grew up as a Hindu , believing in millions of gods .	True	True	0.6830524	199	199, 44, 449	1.0	199
60	გააღვიძე შენში სულიერი მადა	I gave and gave , trying to buy love , never feeling worthy of unconditional love .	Nevertheless , if you are to make spiritual advancement , much more is required .	False	False	0.90105844	289	289, 467, 276	0	285
61	"ნილ ფიოურეი ერთ - ერთ წიგნში წერდა: "" მედღეხვალიეობას საფუძვლად ედება სამი ძირითადი პრობლემა: ფიქრი, რომ ექსპლუატაციას გიწევენ, გრძნობა, რომ სამუშაოთი გადატვირთული ხარ და შიში, რომ წარმატებებს ვერ მიაღწევ "" (The Now Habit)."	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	In the book The Now Habit , Neil Fiore wrote : “ The three main issues that are at the bottom of most procrastination problems : feeling like a victim , being overwhelmed , and fear of failure . ”	True	True	0.5388967	989	989, 885, 524	1.0	989
62	დასკვნა	It was like an unburdening , a catharsis .	CONCLUSION	False	False	1.0672326	844	844, 467, 977	0	11
63	გამოიყურება ასეთ მდგომარეობაში ეს ტანსაცმელი მოკრძალებულად?	More guilt . ” You do not have to let a temporary setback turn into a full - scale avalanche of relapse .	Cross your legs . In each position , did the garment remain modest ? Would you wear it to a job interview or before prominent officials ?	False	False	0.73098516	797	797, 810, 7	0	450
64	ახალგაზრდა დენი მათ შორის ერთ - ერთია, რომელმაც სარგებლობა მიიღო ბიბლიის შესწავლიდან.	On the other hand , grandmother , with her years of experience in child training , naturally feels that she is the one qualified to give advice .	Young Dan is one who has benefited from studying the Bible .	False	False	0.66472244	501	501, 352, 823	0	78
65	ეს მიზნები პრაქტიკულია და მათი მიღწევა შესაძლებელია!	Get help . It is difficult and perhaps even impossible for a family member to get out of the quicksand alone .	Becoming more adept at making a defense of your faith . These goals are practical and attainable !	False	False	0.7429639	93	93, 885, 981	0	381
66	"როგორც მან განაცხადა რომის სასამართლოს წინაშე: "" მაქვს ღვთის იმედი, რომ იქნება მკვდრეთით აღდგომა როგორც მართალთა, ისე უკეთურთა ""."	Thus , Jehovah , having paid “ a ransom in exchange for many , ” is within his right to extend mercy , even to some self - murderers , by resurrecting them and giving them the precious opportunity to “ repent and turn to God by doing works that befit repentance . ” ​ — Matthew 20 : 28 ; Acts 26 : 20 .	As he told a Roman court of law : “ I have hope toward God . . . that there is going to be a resurrection of both the righteous and the unrighteous . ” ​ — Acts 24 : 15 .	False	True	0.61228144	472	472, 832, 855	0.5	832
67	საკუთარი თავისადმი პატივისცემას, რაც ნამდვილად ღირებული ჯილდოა.	Self - respect ​ — a worthwhile reward in itself .	Slipping back a few steps does not require starting again from the beginning	False	False	0.7626698	387	387, 214, 797	0	224
68	რა ჭეშმარიტი სიტყვებია!	Yet , it is wise not to get upset at every thoughtless word .	In fact , these substitute activities will actually become habits ​ — good habits !	False	False	0.78736055	342	342, 843, 61	0	465
69	თუ მედიკამენტები უაღრესად აუცილებელია	Populi magazine laments : “ Developing countries . . . are often compelled to overexploit the national resources on which their development future depends . ”	If Medication Is Absolutely Necessary Any medicine containing alcohol can reawaken craving and set one up for a relapse . Dr .	False	False	0.8231741	885	885, 759, 971	0	728
70	ალკოჰოლიკი გადასულია მხოლოდ თავის მართლებაზე.	There is only one way to answer those questions ​ — by studying the Bible .	However , this is easier said than done . The alcoholic is blinded by denial .	False	False	0.8270843	443	443, 314, 793	0	645
71	ნათელია, რომ ეკლესიები არ ზრუნავენ ახალგაზრდების სულიერობაზე.	In not supporting pacifism , however , the Bible indicates that there is a time to defend oneself .	In a survey conducted by pollster George Gallup , young people gave the following reasons : ‘ The sermons are boring . ’	False	False	0.64995396	807	807, 316, 487	0	736
72	ეს გულისხმობს იეჰოვას უკეთ გაცნობის მიზნით საღვთო წერილის გამოკვლევას.	Such appreciation has helped them to overcome seemingly insurmountable feelings of bitterness .	This implies digging into the Scriptures in an effort to know Jehovah intimately .	False	True	0.6582016	214	214, 260, 382	0.3333333333333333	382
73	გამოცემულია საგუშაგო კოშკის, ბიბლიისა და ტრაქტატების საზოგადოების მიერ.	In the countries of both East and West , newspapers and magazines abound with personal - ​ advice columns dealing with in - ​ law conflicts .	Making Your Family Life Happy , published by the Watchtower Bible and Tract Society of New York , Inc .	False	False	0.8207996	710	710, 823, 605	0	573
74	პაექრობა სიყვარულისთვის	Like many teenagers , you may never have done much in the way of personal Bible study .	Of course , she does not orally express such a thought , as that is too childish .	False	False	0.89615595	506	506, 711, 254	0	74
75	მაგრამ ეს მხოლოდ გამოჯანსაღების დასაწყისია.	But it is just the beginning of the recovery process . Physical dependence on alcohol can be arrested in a matter of days through detoxification .	Should the alcoholic agree to get help , it is a cause for great joy .	False	False	0.85060275	793	793, 319, 633	0	32
76	ლეღვის ფოთლებით შემოსვა სათაკილო იყო.	Timing is very important . “ As apples of gold in silver carvings is a word spoken at the right time for it , ” says a Bible proverb .	If actions speak louder than words , then clothing has a powerful pair of lungs . Adaptability .	False	False	0.8080404	372	372, 452, 470	0	454
77	რადგან უწყის აგებულება ჩვენი, ახსოვს, რომ მტვერი ვართ ჩვენ.	Rather than impetuously expressing his own wrath , a Christian fully trusts in God , who says of his people : “ He that is touching you is touching my eyeball . ”	A Merciful Opportunity Stunned friends of a suicide victim may thus take comfort in knowing that “ Jehovah has shown mercy to those fearing him .	False	False	0.6957123	838	838, 633, 510	0	115
78	თუ თქვენც იგივე ვითარებაში ხართ, რის გაკეთება შეგიძლიათ?	But if you have nagging doubts , you must work hard at resolving them .	If you are faced with such a situation , what can you do ? In his book America’s Older Population , Paul E .	False	False	0.7291045	210	210, 990, 82	0	552
79	ყოველთვის მახსოვს ის შიში, რასაც მთელი ოჯახი გრძნობდა.	Yet , it is wise not to get upset at every thoughtless word .	We are living in an age that the Bible calls the last days , a time in which many ​ — even inside the family circle — ​ would be ‘ abusive , with no natural affection , and fierce . ’	False	False	0.66509414	342	342, 415, 171	0	820
80	საჭიროა გონიერება, თუ გსურს დახმარება, რომ წარმატებული იყო მწუხარებასა და დეპრესიაში მყოფთა გულის ღრმა წყლის ამოხაპვაში.	Even when certain problems cannot be avoided , you can learn to control your emotions so as not to feel overwhelmed with discouragement .	There must be discernment if the one helping is to be successful in drawing out from the deep waters of the heart the things that trouble a depressed one .	False	False	0.6485162	487	487, 680, 511	0	262
81	მოზარდებმა მხოლოდ 17 კითხვაზე შეძლეს პასუხის გაცემა.	Some are deliberately killed by smothering , drowning , and in other ways .	The average youth could answer only 17 .	False	False	0.6915941	926	926, 636, 87	0	850
82	ის გიპასუხებს კითხვებზე ღვთის ვინაობის, მსოფლიოში დღევანდელი მდგომარეობის გამომწვევი მიზეზებისა და მომავლის პერსპექტივების შესახებ.	It will answer your questions about God’s identity , the reasons for present world conditions , and your prospects for the future .	It will answer your questions about God’s identity , the reasons for present world conditions , and your prospects for the future .	True	True	0.66924834	638	638, 885, 989	1.0	638
83	არ ჩაიცვათ მოკლე კაბა ან ბლუზა.	The spouse may be swallowed up in the drinker’s problems . She needs help .	Why , then , do many of us find ourselves so gullibly donning whatever the fashionmongers and designers dictate ?	False	False	0.73635924	354	354, 293, 886	0	659
84	მხოლოდ ღმერთი იკვლევს ' ყოველთა გულსა და ყველა ფიქრს ' .	And remember : ‘ He who peers into that perfect law and who persists in it will be happy in his doing it . ’ ​ — James 1 : 25 .	God alone searches ‘ all hearts and every inclination of the thoughts . ’	False	False	0.6249398	464	464, 472, 105	0	227
