	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
32	%s гыч %s -шке келыштарымаш-влакетым кусарыме годым %s йоҥылыш-влак дене пернен. Мо лиймым лончыло да кусарымашым кид дене мучашле. Тиде йоҥылыш нерген тышке шижтаре: http://developer.pidgin.im	Cbrpager	%s encountered errors migrating your settings from %s to %s. Please investigate and complete the migration by hand. Please report this error at http://developer.pidgin.im	False	False	1.5174601	796	796, 263, 629	0	212
33	Мланде Кече йыр пӧрдеш.	Failed to remove buddy	The earth moves around the sun.	False	False	1.690248	244	244, 810, 111	0	14
34	/Мутланыше-влак/Мутланышым ешараш...	/Buddies/Get User Info...	/Buddies/Add Buddy...	False	True	1.5958583	306	306, 675, 681	0.5	675
35	Сертификатым пурташ	Certificate Import	Certificate Import	True	True	1.5374019	223	223, 649, 889	1.0	223
36	names [канал]: Кызыт каналыште улшо пайдаланыше лӱмерым лукташ.	names [channel]: List the users currently in a channel.	names [channel]: List the users currently in a channel.	True	True	1.5161943	209	209, 127, 714	1.0	209
37	Escape полдыш дене мутланымаш-влакым _петыраш	Co_nversations:	Cl_ose conversations with the Escape key	False	False	1.5633485	629	629, 796, 340	0	956
38	_STUN сервер:	ST_UN server:	ST_UN server:	False	True	1.5252697	870	870, 538, 880	0.5	538
39	Сравоч-влакым ваш келыштарымаш шке дене тӱҥалын ок керт	Failed to remove buddy	Key agreement cannot be started with yourself	False	False	1.566916	244	244, 810, 127	0	886
40	%s нераш тӱҥалын	Cbrpager	%s became idle	False	False	1.6306571	796	796, 111, 335	0	958
41	Тӱшкам ешарен кертме огыл: тӱшка уке	Allow %s to contact you?	Unable to add group: group not found	False	False	1.6050884	608	608, 335, 111	0	274
42	Экспозиций	Exposure	Exposure	True	True	1.6526256	300	300, 864, 255	1.0	300
43	'%s' файл %s -лан утыж ден кугу. Изирак сӱретым кучылт ончо.	Failed to store image: %s	The file '%s' is too large for %s. Please try a smaller image.	False	False	1.511662	610	610, 263, 891	0	615
44	Писе каласымашым налме годым тӧрза дене _волгенчалташ	Co_nversations:	F_lash window when IMs are received	False	False	1.4784696	629	629, 923, 956	0	166
45	Кодировко-влак	GntClipboard	Encodings	False	False	1.6379738	417	417, 793, 265	0	539
46	Аутентификаций йоҥылыш	0 people in room	Authentication failed	False	False	1.5729601	390	390, 755, 525	0	917
47	Мый тиде пӧлекым налын ом керт.	Allow %s to contact you?	I cannot accept this gift.	False	False	1.6411544	608	608, 427, 111	0	25
48	Ме тунемынна чӱчкыдын пычкемыш марте ышташ.	Join whom in chat?	We got used to late-hour work.	False	False	1.5530696	111	111, 2, 78	0	13
49	/Мутланыше-влак/Пайдаланышын увераҥаржым налаш...	/Buddies/Get User Info...	/Buddies/Get User Info...	True	True	1.6228397	306	306, 519, 675	1.0	306
50	Пеҥгыдемдыме семын келыштарымаш-влакым _кумылаҥдаш	Co_nversations:	_Accept Defaults	False	False	1.532873	629	629, 171, 377	0	534
51	Тиде тототлымверлан шолыплӱмым пурто.	Buddy logs in	Enter an alias for this chat.	False	False	1.5945383	603	603, 403, 251	0	833
52	Ачалӱм	Never	Family Name	False	False	1.7391376	76	76, 276, 621	0	892
53	Ойырымо шотыш налме возыш вотышто огыл.	Join whom in chat?	The selected account is not online.	False	False	1.5768027	111	111, 259, 608	0	698
54	%s Финч угыч ушнаш тӧчаш огеш тӱҥал, кызыт йоҥылышым тӧрлате да шке шотан возышым угыч чӱктӧ.	Join whom in chat?	%s Finch will not attempt to reconnect the account until you correct the error and re-enable the account.	False	False	1.5609709	111	111, 796, 191	0	804
55	Сомылкам ышташ	Safely remove	Create an event	False	False	1.5924573	397	397, 774, 796	0	380
56	Вигак ушнаш	Failed to remove buddy	Auto-join	False	False	1.5523511	244	244, 810, 127	0	82
57	Палыдыме кыл сын	Add new line in Chats	Unknown node type	False	False	1.4854035	171	171, 567, 629	0	669
58	Сокетым ышташ ыш лий: %s	Add new line in Chats	Unable to create socket: %s	False	False	1.5663116	171	171, 78, 377	0	891
59	Могай улмым вашталташ	Braille Terminal	Edit Status	False	False	1.5933336	207	207, 796, 718	0	926
60	Ты прокси типлан палемдыме хост лӱм але порт номер чын огытыл.	Chat _name:	Either the host name or port number specified for your given proxy type is invalid.	False	False	1.4836557	405	405, 197, 935	0	370
61	Владкым петырыме годым вигак писе каласымаш-влакым петыраш	Join whom in chat?	Close IMs immediately when the tab is closed	False	False	1.4868805	111	111, 628, 629	0	435
62	Пурымаш йоҥылыш	Forcing Login	Failed to authenticate	False	False	1.5686145	567	567, 333, 629	0	410
63	_Кудалташ	Co_nversations:	_Unset	False	False	1.5709379	629	629, 752, 292	0	299
64	Ме она мондо.	Okay, wait outside.	We shall not forget.	False	False	1.6144618	2	2, 427, 34	0	12
65	Паша пытышаш марте шуын.	Join whom in chat?	That job is pretty much finished.	False	False	1.5470204	111	111, 810, 244	0	33
66	/Ойыркалыме йӧн-влак/Журналым наҥгаяш	/Help/_About	/Options/Enable Logging	False	False	1.630419	736	736, 390, 306	0	358
67	Кӧм шекланаш	Close conversation	Pounce Who	False	False	1.70714	851	851, 568, 972	0	968
68	Сравоч-влакым ваш келыштараш йодмаш	Cbrpager	Key Agreement Request	False	False	1.5742996	796	796, 949, 377	0	515
69	Кӱлеш ойыркалыме йӧн-влакым колтымо огыл	No actions available	Required parameters not passed in	False	False	1.5787424	890	890, 244, 810	0	901
70	Шотыш налме возыш-влак	Add new line in IMs	Accounts	False	False	1.549262	377	377, 171, 859	0	250
71	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	Requesting %s's attention...	%s. Try `%s -h' for more information.	False	False	1.6044474	584	584, 652, 796	0	215
72	_Пӧртылеш	_Underline	Ret_urn from away	False	False	1.6787827	746	746, 629, 984	0	923
73	%s темым эрыктен.	Use last buddy when scores are equal	%s has cleared the topic.	False	False	1.5886999	78	78, 276, 830	0	787
74	Рашемдыме палыме мут:	Co_nversations:	Defining adjective:	False	False	1.5159144	629	629, 889, 171	0	859
75	Dbus плагин шынамат	Delete	DBus Plug-in Example	False	False	1.6374769	479	479, 737, 666	0	920
76	Ӱлнӧ еҥ нерген увераҥарым пурто.	Bluetooth settings…	Please enter the person's information below.	False	False	1.6130651	714	714, 390, 244	0	402
77	Ешартыш-влак	Add new line in IMs	Applications	False	False	1.5459785	377	377, 171, 52	0	120
78	Мый марла кутырем.	Hebrew	I speak Mari.	False	False	1.6514306	214	214, 111, 332	0	21
79	Текст дене ойвозыш-влакым кучылтын, кӱчымӧ пуртымым колташ пуа.	Use last buddy when scores are equal	Lets you send raw input to text-based protocols.	False	False	1.546705	78	78, 752, 263	0	835
80	тиде полышым ончыкташ да лекташ	Biniax-2	display this help and exit	False	False	1.4921796	666	666, 668, 111	0	138
81	Сфере	Safely remove	Realm	False	False	1.6633118	774	774, 397, 194	0	996
82	Интернет-радио	Message received begins conversation	Internet Radio	False	False	1.5912721	755	755, 82, 714	0	360
83	Возалтмашым чарыме годым йоҥылыш	Co_nversations:	Unregistration Error	False	False	1.4975561	629	629, 111, 439	0	717
84	Синтаксис йоҥылыш: Тый йоҥылыш ӱшаной чотым тиде коммандылан пуртенат.	Join whom in chat?	Syntax Error: You typed the wrong number of arguments to that command.	False	False	1.5521803	111	111, 904, 610	0	690
85	Искусственный спутник мланде йыр пӧрдеш.	AIM Direct IM	The artificial satellite orbits the earth.	False	False	1.6502188	781	781, 830, 672	0	0
86	Тиде вашкылым кораҥдет гын, тушко пурышо чыламутланыше кораҥдалтеш	Okay, wait outside.	Removing this contact will also remove all the buddies in the contact	False	False	1.5816208	2	2, 111, 18	0	202
87	Google-мутланымаш	Co_nversations:	Google Talk	False	False	1.6466482	629	629, 859, 889	0	99
88	U)ncapU)ncap	^Try Mythbuntu without installing	Replace with:	False	False	1.6581948	935	935, 552, 362	0	541
89	Сукалтше	Safely remove	Grateful	False	False	1.6274922	397	397, 774, 170	0	688
90	Вучымо жап эртен	Possible Matches	Ping timed out	False	False	1.563455	898	898, 85, 255	0	384
91	Ойырымо шотыш налме возыш вотышто огыл.	Join whom in chat?	The selected account is not online.	False	False	1.5768027	111	111, 259, 608	0	695
92	time: IRC серверыште кызытсе верысе жапым ончыкта.	IRC nick and server may not contain whitespace	time: Displays the current local time at the IRC server.	False	False	1.4472362	743	743, 497, 324	0	241
93	Сервер писылык шырым эртен	Remote Connection Failed	Server rate limit exceeded	False	False	1.5555576	127	127, 474, 954	0	814
94	Тототлымверыш ӱжаш	GntClipboard	Invite to chat	False	False	1.6356388	417	417, 171, 351	0	789
95	Мобил телефон	Mobile Phone Number	Mobile Phone	False	True	1.5161874	394	394, 729, 269	0.5	729
96	Angband (GTK)	Angband (GTK)	Angband (GTK)	True	True	1.4983113	308	308, 494, 275	1.0	308
97	Шижтарымашым савыктыме шрифт	Add new line in Chats	Typing notification font	False	False	1.5507852	171	171, 377, 864	0	288
98	Сравоч-влакым ваш келыштарен кертме огыл	Failed to set cmodes for %s	Key Agreement failed	False	False	1.5953492	263	263, 377, 78	0	611
99	HTTP прокси деч вашмутым лончылен кертме огыл: %s	Unable to parse response from HTTP proxy: %s	Unable to parse response from HTTP proxy: %s	True	True	1.5248888	673	673, 935, 904	1.0	673
100	Ушымашым кӱрлын кертме огыл	Co_nversations:	Cannot detach	False	False	1.5358056	629	629, 55, 427	0	776
101	Саде студент-влак, чынжымак, лудын огыт мошто.	Join whom in chat?	Those students really can't read.	False	False	1.5660228	111	111, 427, 2	0	38
102	Bittornado клиент	Bittornado Client	Bittornado Client	True	True	1.4885952	777	777, 853, 247	1.0	777
103	Пашадыме годым могай улмым алмашташ тыгайлан:	Co_nversations:	Change to this status when _idle:	False	False	1.4824617	629	629, 868, 109	0	423
104	/Мутланымаш/_Тототлымверыш ушнаш...	/Buddies/Get User Info...	/Conversation/Join a _Chat...	False	False	1.5029616	306	306, 519, 681	0	828
105	Гуджарати йылме дене кусарыше тӱшка	Receiving As:	Gujarati Language Team	False	False	1.5947229	759	759, 473, 214	0	668
106	Иктык-влакым тӱшкалаш	Add new line in IMs	Group Items	False	False	1.6338207	377	377, 755, 390	0	146
107	Мета пакетым темлен огеш керт	Biniax-2	Can't guess meta-packag	False	False	1.5463839	666	666, 78, 263	0	406
108	Тышке кусараш	Rubbish Bin	Move to	False	False	1.5331421	191	191, 53, 598	0	314
109	Файлым ойыраш	Default Formatting	Select a file	False	False	1.5176945	889	889, 497, 585	0	587
110	Канал нерген увераҥар	Add new line in Chats	Channel Information	False	False	1.6373005	171	171, 914, 127	0	562
111	Канал публичне сравочым ешараш	Add Channel Public Key	Add Channel Public Key	True	True	1.6230932	307	307, 111, 712	1.0	307
112	%s чын пӧлем лӱм огыл	Ban on %s	%s is not a valid room name	False	False	1.659466	364	364, 390, 584	0	581
113	Шола могыр	Bangarang	Left side	False	False	1.6638219	720	720, 619, 580	0	967
114	Тый кодироватлаш йодынат, тудо серверыште лиймеямде огыл.	Allow %s to contact you?	You require encryption, but it is not available on this server.	False	False	1.4390807	608	608, 111, 995	0	841
115	Тыйын сӱретым колтымо огыл. Сӱретым колташ тыйын вияш ушымаш лийшаш.	Join whom in chat?	Your IM Image was not sent. You must be Direct Connected to send IM Images.	False	False	1.500237	111	111, 403, 2	0	576
116	/Мутланымаш/_Шолыплӱм...	/Buddies/Get User Info...	/Conversation/Al_ias...	False	False	1.5285845	306	306, 675, 681	0	976
117	%s дене мутланымаш-влак	Use last buddy when scores are equal	Conversations with %s	False	False	1.6435268	78	78, 859, 340	0	103
118	роль <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [шолыплӱм1] [шолыплӱм2] ...: Роль дене пайдаланыше-влакым нал але пӧлемыште пайдаланыше-влаклан рольым шынде.	Co_nversations:	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	False	False	1.533163	629	629, 439, 714	0	983
119	SSH почеш пашадам шуйыза	%s has high-fived you!	Continue running under SSH?	False	False	1.6680939	822	822, 668, 475	0	634
120	AIM профильым шынден кертме огыл.	Remote Connection Failed	Unable to set AIM profile.	False	False	1.5481135	127	127, 728, 913	0	636
121	Палыме огыл	No such channel	Unknown	False	False	1.5651913	228	228, 479, 473	0	596
122	Ит маймыллане!	You have mail!	Don't play the ape!	False	False	1.6959934	427	427, 111, 377	0	1
123	Тый ушымо отыл.	You have mail!	You are not connected.	False	False	1.539606	427	427, 111, 608	0	799
124	Мылам келша француз йылмым тунемаш.	Join whom in chat?	I like to study French.	False	False	1.5880387	111	111, 4, 61	0	30
125	Йодмашым ӧрдыжтарыме	Ping timed out	Request denied	False	False	1.6258665	384	384, 629, 111	0	751
126	Тӱжвал сын	Join whom in chat?	Layout	False	False	1.6926601	111	111, 629, 390	0	963
127	Вотышто огыл каласымаш-влакым налаш ыш лий	Join whom in chat?	Unable to receive offline messages	False	False	1.557698	111	111, 603, 796	0	238
128	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	Requesting %s's attention...	%s. Try `%s -h' for more information.	False	False	1.6044474	584	584, 652, 796	0	794
129	Йолташ-влак	0 people in room	Friends	False	False	1.5918982	390	390, 52, 53	0	696
130	Пытартыш	Overwrite	Recent	False	False	1.5696833	467	467, 962, 889	0	284
131	Тыйын кычалме негызым ӱлнӧ пурто	Join whom in chat?	Please enter your search criteria below	False	False	1.5399528	111	111, 608, 840	0	708
132	OCaml	OCaml	OCaml	True	True	1.5365075	973	973, 522, 296	1.0	973
133	Дискым эсен луктымо	Instant Messaging	The drive has been successfully ejected	False	False	1.4559727	864	864, 898, 254	0	637
134	Томлан тиде фильм йӧршын келшен огыл.	Buddy logs out	Tom didn't like that movie at all.	False	False	1.600857	403	403, 24, 117	0	47
135	Бот шотыш налме возыш эн кугу кечылан каласымаш чотыш шуын	Co_nversations:	Bot account reached daily IM limit	False	False	1.6020832	629	629, 111, 171	0	498
136	-ше копий)	st copy)	st copy)	True	True	1.6713312	552	552, 629, 36	1.0	552
137	Те йӧратеда сюрпризым?	Join whom in chat?	Do you like surprises?	False	False	1.5207484	111	111, 688, 244	0	40
138	GhostScript	Remove	Printer DefaultGhostScript	False	False	1.5843834	351	351, 305, 247	0	205
139	Файл колтымаш прокси	Default Formatting	File transfer proxies	False	False	1.4752579	889	889, 964, 497	0	105
140	Йолташ-влак	0 people in room	Friends	False	False	1.5918982	390	390, 52, 53	0	418
141	Мыланна тиде пашам ик кечыште пытарыман.	Join whom in chat?	We have to do the work in a day.	False	False	1.6181314	111	111, 759, 279	0	32
142	Тошто SSL сыным кучылташ	Retired Developers	Use old-style SSL	False	False	1.5756292	504	504, 666, 585	0	359
143	/_Полыш	/_Help	/_Help	True	True	1.6344607	630	630, 306, 736	1.0	630
144	Пычкаш	Forcing Login	Blink	False	False	1.5000963	567	567, 487, 830	0	654
145	жап	Humbled	_Term:	False	False	1.6138322	902	902, 479, 619	0	295
146	%s пайдаланыше тыйын мутланыше лӱмерыш шкежым ешараш кӧнен.	Use last buddy when scores are equal	The user %s has granted your request to add them to your buddy list.	False	False	1.6392995	78	78, 822, 810	0	272
147	Тиде команде писе каласымашыште ок ышталт, тототлымверыште гына.	Buddy logs in	That command only works in chats, not IMs.	False	False	1.4535476	603	603, 840, 171	0	555
148	Сай	New Account	Normal	False	False	1.6749918	196	196, 509, 432	0	623
149	Пайдаланышым муымо огыл	You have mail!	User not found	False	False	1.5743203	427	427, 78, 61	0	407
150	XMPP консоль	XMPP Console	XMPP Console	True	True	1.4730899	809	809, 702, 738	1.0	809
151	Шукырак информаций	Get AIM Info	Details	False	False	1.5238774	125	125, 335, 417	0	894
152	Чын, тыгай кылвер дене ончыктымо командым терминалыште шуктыман гын.	Remote Connection Failed	True if the command used to handle this type of URL should be run in a terminal.	False	False	1.4964671	127	127, 497, 864	0	375
153	Иктаж-могай увераҥарым пайдаланыше профильыште муын омыл. Тыге гай чучеш, тыгай пайдаланыше йӧршын уке.	Remote Connection Failed	Could not find any information in the user's profile. The user most likely does not exist.	False	False	1.5112761	127	127, 810, 244	0	421
154	Профессий	Failed to remove buddy	Profession	False	False	1.6345184	810	810, 244, 333	0	646
155	Увертарымаш-влак	Co_nversations:	Messages	False	False	1.5469147	629	629, 171, 164	0	955
156	Уна сеанс	Co_nversations:	Guest Session	False	False	1.6343294	629	629, 844, 965	0	432
157	SOCKS 5	SOCKS 5	SOCKS 5	False	True	1.5341341	793	793, 265, 522	0.5	265
158	Кычалаш	Forcing Login	Search in	False	False	1.5083604	567	567, 598, 171	0	721
159	Писе каласымаш тӧрзам почаш	Join whom in chat?	Open an IM window	False	False	1.5419207	111	111, 629, 796	0	201
160	Коктеланыше пайдаланыше ID-м пуртымо	Novell GroupWise Messenger Protocol Plug-in	An ambiguous user ID was entered	False	False	1.5119303	474	474, 738, 143	0	184
161	Мый ачатым пеш сайын палем.	Join whom in chat?	I know your father very well.	False	False	1.6335635	111	111, 340, 633	0	20
162	SSL эҥертыш лиймеямде огыл	_Notify buddies that you are typing to them	SSL support unavailable	False	False	1.5599924	490	490, 608, 335	0	750
163	prefs: Ойыркалыме йӧн тӧрзам лукташ.	Ping timed out	prefs: Show the preference window.	False	False	1.564676	384	384, 111, 244	0	989
164	Организаций вуймут	Delete	Organization Name	False	False	1.5801536	479	479, 826, 100	0	852
165	iPod/iPhone/iPad-ын шукырак модель авалтыш	Support for most iPod/iPhone/iPad devices.	Support for most iPod/iPhone/iPad devices.	True	True	1.5388144	659	659, 420, 714	1.0	659
166	Аралыме луктымаш	Safely remove	Safely remove	True	True	1.4489039	774	774, 397, 127	1.0	774
167	Чоткыдемдыме _мутланыше лӱмер	Co_nversations:	_Dockable Buddy List	False	False	1.5363932	629	629, 822, 923	0	347
168	Сравоч-влакым ваш келыштарыме жапыште йоҥылыш лийын	Add new line in Chats	Error occurred during key agreement	False	False	1.5514481	171	171, 377, 244	0	939
169	Даний	Forcing Login	Danish	False	False	1.6148632	567	567, 285, 297	0	301
170	Шолыпмутым пеҥгыдемден кертме огыл	Status / Idle	Unable to canonicalise password	False	False	1.5813552	904	904, 608, 822	0	931
171	Файлым модмолаштык гыч кораҥдаш	Default Formatting	Remove file from playlist	False	False	1.4802216	889	889, 397, 774	0	186
172	Вотышто огыл	Defend your Command	Not logged in	False	False	1.5724185	279	279, 77, 111	0	663
173	SIP пайдаланыше лӱмыштӧ яравер але @ символ лийын ок керт	SIP usernames may not contain whitespaces or @ symbols	SIP usernames may not contain whitespaces or @ symbols	True	True	1.4440906	197	197, 603, 986	1.0	197
174	Операцион систем	Server Instructions: %s	Operating System	False	True	1.6412804	345	345, 494, 831	0.3333333333333333	831
175	Паша	Meebo	Work	False	False	1.5391482	619	619, 400, 285	0	480
176	Zephyr ойвозыш плагин	libfaim maintainerlazy bum	Zephyr Protocol Plugin	False	False	1.6203413	144	144, 822, 475	0	906
177	Турций	Turkish	Turkish	True	True	1.6114892	526	526, 479, 494	1.0	526
178	Мутланышылан у правил	Co_nversations:	New Buddy Pounce	False	False	1.6192088	629	629, 603, 796	0	229
179	Йодыштмашлан конференций серверым ойыро	No file transfer session active	Select a conference server to query	False	False	1.5245838	497	497, 603, 143	0	820
180	"""sip"" URL-лан келыштарыше"	Novell GroupWise Messenger Protocol Plug-in	"The handler for ""sip"" URLs"	False	False	1.488562	474	474, 609, 190	0	132
181	Вашкыл лиймеямдым ончылгоч палымаш плагин.	Load buddylist from file...	Contact Availability Prediction plugin.	False	False	1.608061	444	444, 111, 244	0	969
182	OEM шындыктымаш режим (ытышелан)	Co_nversations:	OEM install (for manufacturers)	False	False	1.605546	629	629, 702, 718	0	839
183	Вашталташ	Default Formatting	Replace	False	False	1.5065043	889	889, 962, 972	0	243
184	Пошкудын эреат шаршудыжо ужаррак.	Cannot join channel	The grass is always greener on the other side of the fence.	False	False	1.5689242	692	692, 78, 464	0	36
185	Улнышо	Cannot join channel	Relaxed	False	False	1.6706514	692	692, 629, 82	0	778
186	"Мутланышын публичне сравочшым пуртыде, тый тудым ешарен от керт. Публичне сравочым пурташлан ""Пурташ..."" темдал."	Join whom in chat?	To add the buddy you must import his/her public key. Press Import to import a public key.	False	False	1.5536524	111	111, 519, 584	0	553
187	Кочкаш каен	Join whom in chat?	Out to Lunch	False	False	1.6413027	111	111, 82, 594	0	392
188	Верым петырыме	Delete	Place Closed	False	False	1.5166839	479	479, 207, 315	0	104
189	Музык ваш возгалымаш келыштарымаш	Cbrpager	Music Messaging Configuration	False	False	1.5226387	796	796, 296, 962	0	749
190	Колташ	Conversation	Launch	False	False	1.4963061	598	598, 567, 965	0	638
191	%s -лан канал режим-влак: %s	channel modes for %s: %s	channel modes for %s: %s	True	True	1.5196317	582	582, 249, 610	1.0	582
192	%s ыштыме годым йоҥылыш лийын	Add new line in Chats	Error running %s	False	False	1.5786877	171	171, 78, 377	0	785
193	Армян	Armenian	Armenian	True	True	1.6297387	959	959, 862, 231	1.0	959
194	Кодировко-влак	GntClipboard	Encodings	False	False	1.6379738	417	417, 793, 265	0	273
195	Тылзе Мландын спутникше улеш.	Novell GroupWise Messenger Protocol Plug-in	The moon is the Earth's satellite.	False	False	1.6080877	474	474, 666, 718	0	64
196	Диско	GIMP Image Editor	Disco	False	False	1.6388975	424	424, 864, 774	0	90
197	Кокымшо тӱшка	Session Options	Secondary groups	False	False	1.5414221	277	277, 522, 600	0	327
198	Шке изисӱретым кораҥдаш	Bluetooth settings…	Remove Custom Icon	False	False	1.6948737	714	714, 810, 244	0	222
199	Волгалтарыме каласымаш-влак	Co_nversations:	Highlighted Messages	False	False	1.4946363	629	629, 377, 171	0	416
200	/Ӱзгар-влак/Систем _журнал	/Help/_About	/Tools/System _Log	False	False	1.5436807	736	736, 630, 310	0	128
201	Тудо мыйым йӧрата. А мый тудым уке.	Okay, wait outside.	She loves me. But I do not love her.	False	False	1.6838309	2	2, 78, 244	0	54
202	У шотыш налме возыш	Join whom in chat?	New Account	False	False	1.5839393	111	111, 171, 473	0	196
203	Том ямдылалтеш.	From last sent message	Tom is getting ready.	False	False	1.5707521	752	752, 228, 214	0	50
204	Trillian шифрований	Auto-join	Trillian Encryption	False	False	1.5850425	82	82, 629, 821	0	114
205	Пурымо лӱмым вес вере колтымо	From last sent message	Login Redirected	False	False	1.5595744	752	752, 138, 255	0	169
206	Иврит	Hebrew	Hebrew	True	True	1.6118852	214	214, 335, 789	1.0	214
207	Йӱк	Never	Sound	False	False	1.7391376	76	76, 276, 621	0	849
208	Шке шотан возышым чӱкташ	Co_nversations:	Enable Account	False	False	1.6273386	629	629, 111, 554	0	687
209	Шотыш налме возышым пеҥгыдемдаш йодмо	Defining adjective:	Account Confirmation Requested	False	False	1.5827891	859	859, 629, 377	0	861
210	ТВ-ым ончем	Add new line in IMs	Watching TV	False	False	1.5855054	377	377, 796, 127	0	333
211	Иктаж-могай йодыш?	Join whom in chat?	Any questions?	False	False	1.4712393	111	111, 4, 61	0	208
212	Кодек:	Codec:	Codec:	True	True	1.5841889	109	109, 788, 285	1.0	109
213	Вотышто	Lastlog	Logged In	False	False	1.5664005	600	600, 774, 397	0	292
214	AIM вияш ушымаш	Co_nversations:	AIM Direct IM	False	False	1.4470218	629	629, 567, 351	0	781
