	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
45	Metralaš mihtut sáhttet geavahit dáid prefivssaid: E (exa, 1E+18), P (peta, 1E+15), T (tera, 1E+12), G (giga, 1E+09), M (mega, 1E+06), k (kilo, 1E+03), h (hecto, 1E+02), e (dekao, 1E+01), d (deci, 1E- 01), c (centi, 1E- 02), m (milli, 1E- 03), u (micro, 1E- 06), n (nano, 1E- 09), p (pico, 1E- 12), f (femto, 1E- 15), a (atto, 1E- 18).	For metric units any of the following prefixes can be used: E (exa, 1E+18), P (peta, 1E+15), T (tera, 1E+12), G (giga, 1E+09), M (mega, 1E+06), k (kilo, 1E+03), h (hecto, 1E+02), e (dekao, 1E+01), d (deci, 1E-01), c (centi, 1E-02), m (milli, 1E-03), u (micro, 1E-06), n (nano, 1E-09), p (pico, 1E-12), f (femto, 1E-15), a (atto, 1E-18).	For metric units any of the following prefixes can be used: E (exa, 1E+18), P (peta, 1E+15), T (tera, 1E+12), G (giga, 1E+09), M (mega, 1E+06), k (kilo, 1E+03), h (hecto, 1E+02), e (dekao, 1E+01), d (deci, 1E-01), c (centi, 1E-02), m (milli, 1E-03), u (micro, 1E-06), n (nano, 1E-09), p (pico, 1E-12), f (femto, 1E-15), a (atto, 1E-18).	True	True	1.0495007	539	539, 241, 901	1.0	539
46	Čálán	4 Winds	Printer	False	False	1.3264772	784	784, 806, 638	0	917
47	Oidnen maiddái Niillasa.	Overwrite & Destination	I saw Nils as well	False	False	1.387942	764	764, 87, 446	0	25
48	Mo hurgá?	Do you want to resign?	How is it going?	False	False	1.3341998	594	594, 87, 47	0	13
49	1200 čd	1200 DPI	1200 DPI	True	True	1.3896922	306	306, 765, 859	1.0	306
50	Christian Gebauer	Christian Gebauer	Christian Gebauer	True	True	1.1257814	534	534, 597, 162	1.0	534
51	Muorra	Mesore	Wood	False	False	1.2907447	331	331, 108, 183	0	833
52	Ii leat addon ulbmilfiilanama.	We are often in Tromsø.	No target filename has been given.	False	False	1.3330648	47	47, 951, 220	0	892
53	Ivdnecoahkkádusaid ja merkenbuorideamit	built-in	Schema and text selection improvements	False	False	1.3006341	908	908, 666, 1	0	698
54	IMSUM( árvu; árvu; …)	PERMUT(total; permutated)	IMSUM(value; value;...)	False	False	1.2902031	276	276, 901, 584	0	804
55	Doaimmat   …	Photons	Edit...	False	False	1.3727736	990	990, 450, 226	0	380
56	Jus leat válljen automáhtalaččat válljet govaža, de válljet man guhká ádjána sieván galgá leat govaža bajábealde ovdalgo dat merkejuvvo.	Cached information (e. g. favicons, web-pages)	If you have checked the option to automatically select icons, this slider allows you to select how long the mouse pointer must be paused over the icon before it is selected.	False	False	1.1847467	749	749, 356, 777	0	82
57	philippines. kgm	Bataanphilippines. kgm	Kabuntalan	False	False	1.3692813	245	245, 360, 621	0	669
58	bangladesh. kgm	Bataanphilippines. kgm	Not Bangladeshbangladesh. kgm	False	False	1.3067755	245	245, 396, 973	0	891
59	QShortcut	Bass Up	Page Up	False	False	1.4418082	65	65, 420, 247	0	926
60	Dán láhkai áigi čájehuvvo.	Type: XXXXXXX	This is how the time will be displayed.	False	False	1.1781185	588	588, 666, 749	0	370
61	Láse 1. čállinbeavdái	dict. cc Translation: English to German	Window to Desktop 1	False	False	1.3085063	699	699, 777, 87	0	435
62	Guovttebealát badjin (Veallut)	4 Winds	Double Top (Landscape)	False	False	1.3326811	784	784, 45, 162	0	410
63	Aktiivalaš láseComment	LightCoral	Another window is activated	False	False	1.278537	437	437, 665, 476	0	299
64	Son hupmá veahá eŋgelasgiela .	He speaks English a little.	He speaks English a little.	True	True	1.1333926	12	12, 1, 128	1.0	12
65	Oaidnaleapmai.	Continue from the end?	See you.	False	False	1.4239614	753	753, 166, 62	0	33
66	_Čoavdaga:	Money:	_Key:	False	False	1.3582565	930	930, 875, 431	0	358
67	Raba liŋkka	of Pagumen	Open Link	False	False	1.3192486	87	87, 164, 209	0	968
68	Siiddut	Telephones:	Pages	False	False	1.3042418	811	811, 1, 84	0	515
69	IEX	IEX	IEX	True	True	1.1049525	901	901, 588, 565	1.0	901
70	Juogadeami standárdspiehkastat	Only on Hover	Standard deviation of the distribution	False	False	1.2826157	496	496, 854, 546	0	250
71	Čállinbeavdái	Left Margin	To & Desktop	False	False	1.3233621	700	700, 210, 496	0	215
72	ACPI	ACPI	ACPI	True	True	1.1587689	923	923, 565, 992	1.0	923
73	40 – 56 MB muitu oktiibuot	40 - 56 MB Total RAM	40 - 56 MB Total RAM	True	True	1.284586	787	787, 711, 635	1.0	787
74	XBMName	XBM	XBM	True	True	1.1184518	859	859, 766, 451	1.0	859
75	Liibme fiillas	4 Winds	Paste From File	False	False	1.282257	784	784, 666, 252	0	920
76	Rulle bajásguvlui	Plugin	Scroll Up	False	False	1.3268898	252	252, 359, 486	0	402
77	Geavaheaddjit	Glossy Paper	Users	False	False	1.3500842	128	128, 635, 446	0	120
78	Mun lean ilus odne	We are often in Tromsø.	I'm happy today	False	True	1.3748729	47	47, 10, 21	0.3333333333333333	21
79	Guorus osiiguin	Plugin	& With empty fields	False	False	1.4282267	359	359, 252, 87	0	835
80	Sajáiduhtte/ođasmahte	Overwrite & Destination	Install/update	False	False	1.2842107	764	764, 594, 187	0	138
81	Guovddáš AmerihkáName	America, CentralName	America, CentralName	True	True	1.3017108	996	996, 482, 711	1.0	996
82	philippines. kgm	Bataanphilippines. kgm	Nabunturanphilippines. kgm	False	True	1.3692813	245	245, 360, 621	0.5	360
83	ATM fierbmadatdoaimmat	Blue Heading	ATM Networking	False	False	1.3386905	692	692, 242, 659	0	717
84	Ceahkke	Skew Image	The Dash	False	False	1.3603044	854	854, 901, 381	0	690
85	Danne mon ráhkistan du	Do you want to resign?	Because I love you.	False	False	1.2310549	594	594, 31, 52	0	0
86	cap-style	built-in	Bevel	False	False	1.2367334	908	908, 801, 121	0	202
87	Čále htdig- diehtovuođu máhpa bálgá.	undo-type	Enter the path to the htdig database folder.	False	False	1.3908343	546	546, 785, 77	0	99
88	Stáhtus	Call Stack	Status	False	False	1.2913768	96	96, 329, 694	0	541
89	Vuolil SáksonagiellaName	Sipaliwinisweden. kgm	Low Saxon	False	False	1.4920721	143	143, 629, 150	0	688
90	Doaimmat diehtu	No profiles available	Account Info	False	False	1.3156221	738	738, 659, 446	0	384
91	undo-type	undo-type	Text layer	False	False	1.1269804	546	546, 785, 77	0	695
92	MONTHS () - funkšuvdna dieđiha galle mánu leat guovtti dáhtona gaskkas. Goalmmát paramehter mearrida rehkenastinvuogi: Jos paramehteris lea 0, de dieđiha MONTHS () mánuid stuorimus logu dan guovtti beaivvi gaskkas. Jos paramenteris lea 1, de dieđiha dušše galle olles mánu leat dáhtonis nubbái.	The Platform Plugin failed. This is a fallback to use the first ALSA device available.	"WEEKS(""2002-19-02 "";"" 2002-19-02 ""; 1) returns 0, because there is not a whole week in between, starting at the first day of the week (monday or sunday, depending on your local settings)"	False	False	1.1520201	586	586, 584, 527	0	241
93	Davvi- AfrihkáName	Guinea-Bissau Peso	Africa, NorthernName	False	False	1.2302319	259	259, 862, 303	0	814
94	Buot	Call Stack	All	False	False	1.3485472	96	96, 690, 585	0	789
95	& Váldde eret siskkildeami	Use customised bell	& Clean Indentation	False	False	1.3492627	779	779, 496, 826	0	729
96	Válddahus	Plugin	Description	False	False	1.3098342	359	359, 252, 65	0	308
97	Reaidorávvagiid duogášgovva	Developer (HTML rendering engine, JavaScript)	Opaque background image for tooltips	False	False	1.308918	423	423, 710, 590	0	288
98	Jearat nama ja máhpa go girjemearkkat lasihuvvojit	Bedouins live in the desert.	Ask for name and folder when adding bookmarks	False	False	1.2148523	1	1, 592, 749	0	611
99	Makkár ivdni lea liŋkkain mat eai leat galleduvvon vel.	Bedouins live in the desert.	What color links should be that have not yet been clicked on	False	False	1.2210001	1	1, 969, 883	0	673
100	Ii sáhttán rahpat skriptafiilla «% 1 »	Overwrite & Destination	"Failed to open scriptfile ""%1"""	False	False	1.306869	764	764, 777, 21	0	776
101	Giittos eatnat!	4 Winds	Thank you very much!	False	False	1.3778431	784	784, 128, 738	0	38
102	Hálidatgo álgosiidu ii oidno fierpmádatgolganprofiillas?	Do you want to disable showing the introduction in the webbrowsing profile?	Do you want to disable showing the introduction in the webbrowsing profile?	True	True	1.2804942	777	777, 594, 318	1.0	777
103	Ovdánahtti (HTML čájehanmašiidna, JavaScript)	Developer (HTML rendering engine, JavaScript)	Developer (HTML rendering engine, JavaScript)	True	True	1.0910326	423	423, 584, 461	1.0	423
104	Máŋge merkejuvvon teavstta/ áđa( id) čuohpusgirjái	Cached information (e. g. favicons, web-pages)	Copy the selected text or item(s) to the clipboard	False	False	1.2751002	749	749, 777, 327	0	828
105	Filtii% 1 rabadettiin.	Red:	Open of %1 failed.	False	False	1.374102	875	875, 837, 728	0	668
106	IMABS( kompleaksa lohku) dieđiha kompleaksa logu norpma. Kompleaksa logu hápmi lea x+yi.	Schema and text selection improvements	"IMARGUMENT(""12 "") returns"" #Div/ 0 """	False	False	1.1462574	698	698, 901, 586	0	146
107	Resursamáhpat leat konttus:	11 Extra Bins	& Resource folders are in account:	False	False	1.210994	820	820, 677, 960	0	406
108	& Geavat standárdan	Glossy Paper	Set as & Default	False	False	1.3350639	128	128, 597, 534	0	314
109	Čálihangieđaheapmi dábálaš geavaheaddjin Muhtun čálihan gieđahallandoaimmat gáibidit hálddašeaddji vuoigatvuođaid. Geavat « Hálddašandilli » boalu dás vuolábealde álggahit dán reaiddu hálddašanvuoigatvuođaiguin.	of Pagumen	"Print management as normal user Some print management operations may need administrator privileges. Use the ""Administrator Mode"" button below to start this print management tool with administrator privileges."	False	False	1.1907331	87	87, 568, 666	0	587
110	Ii sáhttán sáddet sisa árvosáni.	I'm happy today	The rating could not be submitted.	False	False	1.3080205	21	21, 753, 632	0	562
111	Kyrillalaš/Ukrainagiella	Cyrillic/Russian	Cyrillic/Ukrainian	False	True	1.2371743	959	959, 307, 526	0.5	307
112	Vállje čuolddaid:	Invalid Filenames	Select columns:	False	True	1.3972597	463	463, 581, 379	0.5	581
113	standárda	Paper Tray	default	False	False	1.3576586	210	210, 87, 638	0	967
114	htdig	htdig	htdig	True	True	1.2667191	841	841, 223, 973	1.0	841
115	Peršuvnnalaš dieđut	Transparency	Personal Information	False	False	1.2344298	666	666, 252, 359	0	576
116	oceania. kgm	Bataanphilippines. kgm	Adamstown	False	False	1.2904814	245	245, 396, 293	0	976
117	Arch Cpaper size	Arch Cpaper size	Arch Cpaper size	True	True	1.3268664	103	103, 243, 832	1.0	103
118	Galle elementta oktiibuot	5 Bin Mailbox with Stapler	CHIDIST(13.27; 5) returns 0.021	False	False	1.3562714	133	133, 164, 635	0	983
119	Atlántaáhpi/ Canary	Antarctica/ Casey	Atlantic/ Canary	False	True	1.2724876	94	94, 634, 711	0.5	634
120	Álo	4 Winds	Always	False	False	1.3914156	784	784, 278, 220	0	636
121	Beassansátni:	11 Extra Bins	Password:	False	False	1.3673693	820	820, 960, 784	0	596
122	Beduinnat orrot sáttoábis.	Bedouins live in the desert.	Bedouins live in the desert.	True	True	1.1663148	1	1, 34, 732	1.0	1
123	Fiila maid rahpat	of Pagumen	File to open	False	False	1.3207798	87	87, 1, 164	0	799
124	Mu namma lea Tom.	Mukdahan	My name's Tom.	False	True	1.4457933	627	627, 30, 164	0.5	30
125	Goargu	Charging	Surname	False	False	1.4497037	659	659, 359, 252	0	751
126	NAMA	NAME	NAME	True	True	1.2646844	963	963, 800, 437	1.0	963
127	Gaskkalduhte	Charging	Abort	False	False	1.3709545	659	659, 677, 590	0	238
128	"CONVERT( 3; ""lbm""; ""kg"") dieđiha 1, 3608"	"CONVERT(3; ""lbm""; ""kg"") equals 1.3608"	"CONVERT(3; ""lbm""; ""kg"") equals 1.3608"	True	True	1.0977913	794	794, 89, 304	1.0	794
129	puertorico. kgm	kcmclock	Catañopuertorico. kgm	False	False	1.3458054	223	223, 293, 396	0	696
130	San Luis (SL)	San Luis (SL)	San Luis (SL)	True	True	1.1654997	284	284, 724, 519	1.0	284
131	Ii mihkiige	IEX	Nothing	False	False	1.3292494	901	901, 588, 25	0	708
132	egypt. kgm	Qalyubiaegypt. kgm	Qalyubiaegypt. kgm	True	True	1.2246984	973	973, 245, 223	1.0	973
133	Earát	Light	Others	False	False	1.3687261	938	938, 666, 592	0	637
134	Mii leat dávjá Romssas.	We are often in Tromsø.	We are often in Tromsø.	True	True	1.3654876	47	47, 618, 699	1.0	47
135	zambia_ districts. kgm	malcolm. hunter@gmx. co. uk	Kalomozambia_districts. kgm	False	False	1.3327918	396	396, 223, 293	0	498
136	Dus ii leat lohkanvuoigatvuohta du sáddejuvvon e- boasta máhppii.	^Install Kubuntu Netbook	You do not have read/ write permission to your sent-mail folder.	False	False	1.2474625	629	629, 730, 749	0	552
137	Bártnis lea heasta.	The boy has a horse.	The boy has a horse.	True	True	1.3251989	40	40, 12, 42	1.0	40
138	Kwajalein	Kwajalein	Kwajalein	True	True	1.1466913	205	205, 162, 135	1.0	205
139	Dárkkis ahte dokumeanta gusto	Navigate to this column	Check the document for validity	False	False	1.307652	951	951, 436, 213	0	105
140	MikronesiafederašuvdnaName	Micronesia, Federated States ofName	Micronesia, Federated States ofName	True	True	1.2214607	418	418, 629, 363	1.0	418
141	Oktii gádden ahte ledjen meaddán, muhto feilejin.	Mukdahan	Once I thought I was wrong. Turns out I was mistaken.	False	False	1.335027	627	627, 594, 45	0	32
142	Lassemoduvla	Paper Tray	Plugin	False	True	1.3902949	210	210, 359, 252	0.5	359
143	UNIX- čoahkkáldatName	ZAngbandGenericName	UNIX SchemeName	False	True	1.2548046	451	451, 766, 630	0.3333333333333333	630
144	IrákaName	GuatemalaName	Iraq	False	False	1.4177891	577	577, 814, 965	0	654
145	Jienat	Surname	Sounds	False	False	1.4005098	751	751, 921, 803	0	295
146	Sajádat	Tiny	Status	False	False	1.4181781	803	803, 121, 107	0	272
147	Beaivvalaččat	Bevel	Daily	False	False	1.2770942	202	202, 496, 588	0	555
148	Guhttaivnnát buoriduvvon čohkkehus	No Color Adjustment	Six Colour Enhanced Composite	False	False	1.2490907	582	582, 666, 590	0	623
149	paper size	Rain	#10 Envelopepaper size	False	False	1.4121678	537	537, 602, 140	0	407
150	& Joatkke	& Select Printer	& Resume	False	False	1.3853674	471	471, 854, 868	0	809
151	& Geavaheaddjinamma:	Choukei 2 Envelopepaper size	& Username:	False	False	1.4094201	836	836, 764, 125	0	894
152	Reivelistu – ođđa reivvet	Applications to be excluded from sessions:	Message List - New Messages	False	False	1.2993538	522	522, 496, 548	0	375
153	Sillit	Kon Tum	Filters	False	False	1.4087441	220	220, 803, 811	0	421
154	Guatemala	Guatemala	Guatemala	True	True	1.1476705	646	646, 724, 427	1.0	646
155	philippines. kgm	Bataanphilippines. kgm	Kidapawan City	False	False	1.3692813	245	245, 360, 621	0	955
156	Ubuntu Prográmmaguovddáža	Developer (Netscape plugin support)	Ubuntu Software Centre	False	True	1.222204	461	461, 289, 432	0.3333333333333333	432
157	Deaddil F8 dahje Shiftnbsp; +F8 mannat ovddit/ čuovvuvaš čájeheapmái.	Cached information (e. g. favicons, web-pages)	Press F8 or Shift+F8 to switch to the next/ previous frame.	False	False	1.1635175	749	749, 940, 901	0	265
158	SRA0	SRA0	SRA0	True	True	1.202868	721	721, 874, 855	1.0	721
159	Vállje fiilla	Thick Paper	File Selection	False	False	1.4596725	78	78, 871, 320	0	201
160	Fonttat	Triesen	Fonts	False	True	1.3890922	100	100, 184, 467	0.5	184
161	Mun dieđán.	Do you want to resign?	I know.	False	False	1.3707526	594	594, 166, 61	0	20
162	Erenoamáš beassanvuoigatvuođat	IEX	Advanced Permissions	False	False	1.3200145	901	901, 12, 220	0	750
163	Bija árvosáni dán bihtái: 5	Extra parameters:	Last. fm: Skip Current Track	False	False	1.2664421	428	428, 530, 978	0	989
164	Muitu	Mukdahan	Memory	False	False	1.3093526	627	627, 669, 383	0	852
165	Laddejuvvo	Installed	Charging	False	True	1.2105372	446	446, 210, 659	0.3333333333333333	659
166	italyprovince. kgm	kcmclock	Mantova	False	False	1.30794	223	223, 245, 736	0	774
167	Iskka mánus guvlui	Only on Hover	Negative lookahead	False	False	1.3251271	496	496, 251, 666	0	347
168	poland. kgm	Qalyubiaegypt. kgm	Ł ódź	False	False	1.3427205	973	973, 245, 166	0	939
169	Váldde eret	4 Winds	Remove	False	False	1.2315257	784	784, 826, 677	0	301
170	Christian Muehlhaeuser	Christian Gebauer	Andrew Turner	False	False	1.3055491	534	534, 597, 162	0	931
171	Kommeanta:	Palette	Comment:	False	False	1.3437262	374	374, 210, 135	0	186
172	Geavaheaddjit	Glossy Paper	Users	False	False	1.3500842	128	128, 635, 446	0	663
173	VI: DÁBÁLAŠ MODUS	VI: NORMAL MODE	VI: NORMAL MODE	True	True	1.254915	197	197, 89, 651	1.0	197
174	Lohkka	Kon Tum	Lock	False	False	1.3069363	220	220, 8, 35	0	831
175	"BIN2OCT (""1010"") dieđiha « 12 »"	"ARABIC(""IV "") returns 4"	BIN2OCT(value)	False	False	1.2389505	89	89, 408, 237	0	480
176	Nohkkat %s	kcmclock	Sleep %s	False	True	1.4398983	223	223, 906, 545	0.5	906
177	KurdagiellaName	Africa, NorthernName	Kurdish	False	False	1.3882804	814	814, 577, 925	0	526
178	Várra leat gávdnat dihkki prográmmas.	Digits	You may have encountered a bug in the program.	False	False	1.2011168	677	677, 428, 738	0	229
179	11 liigelođa	11 Extra Bins	11 Extra Bins	True	True	1.4854448	820	820, 496, 784	1.0	820
180	%1 sekundda	1 hour	%1 seconds	False	False	1.3349698	112	112, 388, 758	0	132
181	Muital meattáhusaid birra mat čuožžilit vuojedettiin JavaScript- koda.	Qt plugins	Enables the reporting of errors that occur when JavaScript code is executed.	False	False	1.1626658	988	988, 423, 629	0	969
182	MarathigiellaName	MarathiName	MarathiName	True	True	1.3170264	839	839, 697, 116	1.0	839
183	Cyanalit	Cyan	Cyan	True	True	1.2446517	243	243, 468, 803	1.0	243
184	Giitu.	Tiny	Thanks.	False	False	1.41255	803	803, 646, 128	0	36
185	Gerund	Plugin	Transmission PreferencesGerund	False	False	1.3249397	252	252, 359, 534	0	778
186	Dokumeantalistu	^Install Kubuntu Netbook	Document List	False	False	1.3196099	629	629, 746, 446	0	553
187	Terminála	Filters	Terminal	False	False	1.3215477	421	421, 183, 277	0	392
188	Jorgal lásku	Charging	Flip horizontally	False	False	1.3113505	659	659, 322, 359	0	104
189	Gaskaboddosaš vurkejuvvon dieđut (nugo faviconat, fierpmesiiddut)	Cached information (e. g. favicons, web-pages)	Cached information (e. g. favicons, web-pages)	True	True	1.1707554	749	749, 677, 750	1.0	749
190	iran. kgm	malcolm. hunter@gmx. co. uk	Kerman	False	False	1.3740785	396	396, 223, 245	0	638
191	Ii makkárge ivdnimudden	IEX	No Color Adjustment	False	False	1.3484786	901	901, 21, 496	0	582
192	undo-type	undo-type	undo-type	False	True	1.1269804	546	546, 785, 77	0.5	785
193	Kyrillalaš/Ruoššagiella	Cyrillic/Russian	Cyrillic/Russian	True	True	1.1849695	959	959, 307, 526	1.0	959
194	italy. kgm	kcmclock	Beershebaitaly. kgm	False	False	1.3182784	223	223, 245, 396	0	273
195	Juoge ođđa, somás tiŋggaid	Do you want to resign?	Share Hot New Stuff	False	False	1.2465901	594	594, 889, 21	0	64
196	Gárgadas:	Extra parameters:	Queue:	False	False	1.212753	428	428, 492, 372	0	90
197	WordReference. com – jorgaleapmi: fránskkagielas eŋgelasgilliiQuery	WordReference. com Translation: French to English	WordReference. com Translation: French to English	True	True	1.1068344	327	327, 423, 699	1.0	327
198	@ title: tab	Text: Backspace	Fonts@title: tab	False	True	1.2690818	743	743, 222, 419	0.5	222
199	Bálggis	Plugin	Path	False	False	1.2317853	359	359, 252, 162	0	416
200	Šelges bábir	Clanbomber	Glossy Paper	False	False	1.3597224	579	579, 901, 578	0	128
201	Gos boađát?	The boy has a horse.	Where are you from?	False	False	1.4026101	40	40, 242, 12	0	54
202	background, style	Scope	Lock Screenbackground, style	False	False	1.3216856	383	383, 938, 192	0	196
203	Mii du namma lea?	Do you want to resign?	What is your name?	False	False	1.317118	594	594, 142, 47	0	50
204	Vuolit Cassette	Lower Cassette	Lower Cassette	True	True	1.3231431	114	114, 128, 78	1.0	114
205	Čállinprográmma	Clanbomber	Composer	False	False	1.2290809	579	579, 369, 542	0	169
206	saudi_ arabia. kgm	malcolm. hunter@gmx. co. uk	'Asirsaudi_arabia. kgm	False	True	1.302384	396	396, 214, 973	0.5	214
207	Doaimmat váldoprošeavtta   …	Installed	Edit Main Project...	False	False	1.3085146	446	446, 210, 635	0	849
208	Molsso geavaheaddji	of Pagumen	Switch User	False	False	1.3324885	87	87, 666, 242	0	687
209	Čálit bovssa mii čájeha dokumeantašlája typográfalaš njuolggadusaid, nugo lea meroštuvvon dálá syntaksamerkemis.	Cached information (e. g. favicons, web-pages)	Print a box displaying typographical conventions for the document type, as defined by the syntax highlighting being used.	False	False	1.1713	749	749, 666, 87	0	861
210	Diehtu	Charging	Information	False	False	1.2967459	659	659, 792, 938	0	333
211	Heivet šearpma   …	PKR	Configure Display...	False	False	1.3220017	536	536, 513, 87	0	208
212	Prográmmaálggaheapmi Dáppe heivehat prográmmaálggahan ávaštusa.	KataTudoQuery	Launch Feedback You can configure the application-launch feedback here.	False	False	1.2392294	476	476, 586, 87	0	109
213	protected visibility	handedness	& Tableprotected visibility	False	False	1.3542712	71	71, 608, 442	0	292
214	Sillenheivehusat	Surname:	Filter Settings	False	False	1.2855066	921	921, 750, 550	0	781
215	Luboš Luňák	Luboš Luň ák	Luboš Luň ák	True	True	1.1727016	366	366, 939, 264	1.0	366
216	Dás válljet jus láserámmain lea seamma ivdnigo namahusholggas.	Do you want to disable showing the introduction in the webbrowsing profile?	When selected, the window borders are drawn using the titlebar colors; otherwise, they are drawn using normal border colors.	False	False	1.2263854	777	777, 738, 686	0	549
217	2880   ×   1440 čd	360x180 dpi	2880 x 1440 DPI	False	True	1.268158	348	348, 357, 978	0.5	357
