	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
45	Csakugyan tetszik?	What are they doing there?	Do you really like it?	False	False	1.402935	353	353, 39, 294	0	587
46	A megjelenés kötelező.	It'll be forgotten in a few months' time.	Attendance is mandatory.	False	False	1.3376822	322	322, 617, 183	0	239
47	Sokat jelent nekem.	The 23 fits you better.	It means a lot to me.	False	False	1.3804294	375	375, 300, 628	0	661
48	Egy ember meghalt.	I heard you were looking for a babysitter.	One person was killed.	False	False	1.4604445	551	551, 483, 728	0	683
49	Egyszer majd sajnálni fogod ezt.	Next time, you should buy a larger size.	You will be sorry for it some day.	False	False	1.287649	479	479, 784, 500	0	526
50	A világegyetem kétségtelenül végtelen.	It'll be forgotten in a few months' time.	There's no doubt: the universe is infinite.	False	True	1.2765241	322	322, 672, 535	0.3333333333333333	535
51	Tomi halála után röviddel a felesége újraházasodott.	More and more couples go on honeymoon trips abroad.	Tom's wife remarried shortly after his death.	False	False	1.3520265	183	183, 294, 162	0	35
52	A fia hét éve eltűnt.	His son disappeared seven years ago.	His son disappeared seven years ago.	True	True	1.3500848	346	346, 118, 228	1.0	346
53	Azon az estén korán feküdtem le.	Today is a big day, son!	I went to bed early that night.	False	False	1.3523293	758	758, 871, 593	0	854
54	Biztos vagyok benne, hogy tetszik az új munkád.	Today is a big day, son!	I'm sure you like your new job.	False	False	1.2736416	758	758, 753, 375	0	334
55	George hasba vágta őt.	George hit him in the stomach.	George hit him in the stomach.	True	True	1.291795	954	954, 814, 294	1.0	954
56	a szexuális zaklatás komoly probléma lehet a munkahelyen.	Sexual harassment can be a serious problem in the workplace.	Sexual harassment can be a serious problem in the workplace.	True	True	1.2269323	974	974, 183, 933	1.0	974
57	Nagyon szeretek síelni.	Squirrels can run really quickly.	I like skiing very much.	False	False	1.2318302	195	195, 174, 891	0	676
58	Sírt-rítt.	This is silly!	He cried and cried.	False	False	1.4710042	830	830, 422, 828	0	927
59	Minden adandó alkalommal írok.	Today is a big day, son!	I write every chance I get.	False	False	1.3225617	758	758, 734, 294	0	905
60	A vihar még hevesebbé vált.	The 23 fits you better.	The storm became even more violent.	False	False	1.2643542	375	375, 696, 294	0	303
61	Tom éppen rám néz.	You got shot, Tom.	Tom is looking at me.	False	False	1.3955996	482	482, 715, 841	0	263
62	Japán tele van meglepetésekkel.	More and more couples go on honeymoon trips abroad.	Japan is full of surprises!	False	True	1.3095467	183	183, 115, 495	0.3333333333333333	495
63	Látni akarjuk.	You clean up.	We want to see it.	False	False	1.3785497	454	454, 569, 971	0	945
64	Ausztrália fiataljainak nevében beszélünk.	More and more couples go on honeymoon trips abroad.	We are speaking on behalf of the young people of Australia.	False	True	1.2465771	183	183, 342, 375	0.5	342
65	A fotót meghamisították.	The book's illustrations are very good.	The photograph was falsified.	False	False	1.2905259	781	781, 917, 554	0	41
66	Nagyon sürgős ez a dolog.	This is silly!	This matter is very urgent.	False	False	1.2211912	830	830, 758, 753	0	690
67	Elolvadt a hógolyó a kezemben.	This is silly!	The snowball melted in my hand.	False	False	1.3433876	830	830, 734, 758	0	603
68	Mióta tanulsz eszperantóul?	Do you speak Russian?	For how long have you been studying Esperanto?	False	False	1.2989353	881	881, 948, 747	0	742
69	Melyik iskolába jársz?	Where is the laundry?	What school do you go to?	False	False	1.3462116	633	633, 412, 612	0	410
70	Meg kellett volna vitatnod egy ügyvéddel.	I saw somebody steal the merchandise.	You should've consulted your lawyer.	False	False	1.2911783	835	835, 612, 388	0	940
71	Tanulnod kellene.	Blue suits you well.	You should be studying.	False	False	1.4459722	628	628, 300, 797	0	222
72	Miért akarnál segíteni Tomon?	Did I miss something?	Why would you want to help Tom?	False	False	1.3362036	39	39, 388, 751	0	376
73	Házas vagyok.	You are drunk!	I'm already hitched!	False	False	1.3266509	612	612, 300, 971	0	0
74	Mikor látogatsz meg ismét?	Where is the laundry?	When will you visit me again?	False	False	1.2491392	633	633, 304, 79	0	662
75	Azt akarom, hogy szállj le rólam!	This is silly!	I want you to get off my back.	False	False	1.3238435	830	830, 758, 612	0	378
76	Rá ne lépj!	This is silly!	Don't tread on it.	False	False	1.4142804	830	830, 422, 734	0	557
77	Neki túl sok könyve van.	This is silly!	He has too many books.	False	False	1.3835521	830	830, 864, 294	0	833
78	Ez a szokásos eljárás.	It's standard procedure.	It's standard procedure.	True	True	1.3673648	288	288, 294, 322	1.0	288
79	Gyere ki velem.	You are drunk!	Come outside with me.	False	False	1.4417815	612	612, 797, 300	0	291
80	Mire kell neked ez az autó?	That's MY line!	What are you going to use this car for?	False	False	1.3508606	411	411, 39, 388	0	600
81	Tom megint becsapott minket.	The 23 fits you better.	Tom tricked us again.	False	True	1.2294039	375	375, 841, 433	0.5	841
82	Ne felejtsd el ráírni az irányítószámot!	Get your arse into gear!	Don't forget to write the zip code.	False	False	1.2464125	734	734, 758, 735	0	820
83	A világ egy őrültek háza.	This world is just an insane asylum.	This world is just an insane asylum.	True	True	1.3478954	554	554, 728, 760	1.0	554
84	Csodálatos dolog Amerikában lenni, ha azért vagy itt, hogy pénzt keressél.	America is a lovely place to be, if you are here to earn money.	America is a lovely place to be, if you are here to earn money.	True	True	1.1513205	925	925, 751, 485	1.0	925
85	Ez egy lesújtó történet.	What a palaver!	That's a depressing story.	False	True	1.3342118	294	294, 818, 729	0.3333333333333333	729
86	Tudod, hogy a templomban van?	Who is sick?	Do you know she's in the church?	False	False	1.2792993	400	400, 830, 705	0	194
87	Azon dolgozom.	The 23 fits you better.	I'm working on that.	False	False	1.3495152	375	375, 797, 454	0	473
88	Egész éjszaka sírt.	No matter how late you may stay up, get up by seven in the morning.	She kept crying all night long.	False	False	1.409408	141	141, 828, 758	0	329
89	Számos csillag volt látható az égen.	The sun is a medium-sized star.	Numerous stars were visible in the sky.	False	True	1.2768998	654	654, 637, 728	0.5	637
90	Üdvözölt bennünket.	We watched a new program on television.	He bade us welcome.	False	False	1.4160017	941	941, 411, 622	0	450
91	Megjavította-e az új edző a csapat minőségét?	Has the new coach improved the team's quality?	Has the new coach improved the team's quality?	True	True	1.2407988	96	96, 375, 500	1.0	96
92	Néhány ember lenéz másokat, csak mert kevesebb pénzük van.	The 23 fits you better.	Some people look down on others because they have less money.	False	False	1.303904	375	375, 965, 835	0	665
93	Belém rúg!	Today is a big day, son!	He is kicking me!	False	False	1.459842	758	758, 753, 577	0	906
94	Ezen a vidéken nincs elég víz.	Take it home.	Water is scarce in this area.	False	False	1.3491441	797	797, 300, 400	0	640
95	A nyelv tudomásunk szerint egy emberi találmány.	Our teacher is a gentleman in the true sense of the word.	Language, as we know it, is a human invention.	False	True	1.3555905	672	672, 671, 530	0.5	671
96	A város szó szerint Mussolininek köszönheti a létét?	Does the city literally owe its existence to Mussolini?	Does the city literally owe its existence to Mussolini?	True	True	1.3210132	647	647, 251, 11	1.0	647
97	Ez nem fontos.	That toy is selling like hot cakes.	This is irrelevant.	False	False	1.4016154	864	864, 585, 543	0	522
98	Ha nem megy el az iskolába, nem beszélek vele többé.	No matter how late you may stay up, get up by seven in the morning.	If he doesn't go to school, I will not talk to him anymore.	False	False	1.2363526	141	141, 183, 152	0	536
99	A szomszédasszonyom kleptomániás.	The doctor has taken a swab from the mucous membrane.	My neighbor is a kleptomaniac.	False	False	1.3955246	886	886, 830, 612	0	885
100	Elvesztettem a jegygyűrűmet.	Where is the laundry?	I lost my wedding ring.	False	False	1.343562	633	633, 814, 375	0	684
101	Az állatok nem tudnak különbséget tenni az igaz és hamis dolgok között.	Animals cannot distinguish between truth and falsehood.	Animals cannot distinguish between truth and falsehood.	True	True	1.238261	730	730, 904, 353	1.0	730
102	Mire gondolsz, amikor a rádióaktivitás szót meghallod?	Can your brother drive a car?	"What do you think of when you hear the word ""radioactivity""?"	False	False	1.2644434	388	388, 890, 350	0	338
103	Na mozdulj már!	You are drunk!	Get your arse into gear!	False	True	1.4178759	612	612, 734, 830	0.5	734
104	Mennyire fáj?	Who is sick?	How much does it hurt?	False	False	1.421691	400	400, 751, 359	0	852
105	Tom Jacksoné a ló, amelyik megnyerte a versenyt.	The horse that won the race is owned by Tom Jackson.	The horse that won the race is owned by Tom Jackson.	True	True	1.3408813	240	240, 294, 375	1.0	240
106	Ne tegyen úgy, mintha nem tudná, miről beszélek!	No matter how late you may stay up, get up by seven in the morning.	Don't act like you don't know what I'm talking about.	False	False	1.2895789	141	141, 38, 91	0	48
107	Én próbáltam.	I kept my word.	I tried it.	False	False	1.3950154	627	627, 830, 760	0	955
108	Itt van egy törülköző, ezt használhatod.	Here's a towel that you can use.	Here's a towel that you can use.	True	True	1.2635741	617	617, 485, 152	1.0	617
109	Meg akarod ezt ma csinálni?	Can your brother drive a car?	Do you want to do that today?	False	False	1.2947083	388	388, 39, 79	0	618
110	Egyre több pár megy külföldi nászútra.	More and more couples go on honeymoon trips abroad.	More and more couples go on honeymoon trips abroad.	True	True	1.2948709	183	183, 294, 835	1.0	183
111	A legtöbb ember azt hiszi, hogy őrült vagyok.	Who is sick?	Most people think I'm crazy.	False	False	1.2907314	400	400, 392, 650	0	406
112	Várjunk csak, most mit is akarsz tenni?	Are you drunk or something?	Wait, what are you trying to do?	False	False	1.2993367	981	981, 91, 612	0	759
113	Művészetben megegyezik az ízlésünk.	Our teacher is a gentleman in the true sense of the word.	Our tastes in art agree.	False	True	1.2865809	672	672, 692, 671	0.5	692
114	A gazdaság stabilitása minden kormány célja.	A stable economy is the aim of every government.	A stable economy is the aim of every government.	True	True	1.2236617	932	932, 451, 294	1.0	932
115	Elengedné a karom?	Where can we park?	Please let go of my arm.	False	False	1.5319752	943	943, 450, 612	0	381
116	- Nagyon jó lehet magasnak lenni. - Úgy véled? Nem igazán olyan jó. Folyton bevered a fejed a plafonba.	What a palaver!	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	False	False	1.2929965	294	294, 433, 152	0	516
117	Házas vagyok és van egy lányom.	You are drunk!	I am married and I have a daughter.	False	False	1.2767081	612	612, 835, 758	0	773
118	Aláírták a szerződést.	I signed the contract.	The treaty was signed.	False	True	1.2219511	126	126, 792, 129	0.5	792
119	Ne legyél köcsög.	I got home late yesterday.	Don't be a bitch.	False	False	1.452741	868	868, 828, 485	0	822
120	Ha nagy leszek, pilóta leszek. És te mi leszel?	What are they doing there?	When I grow up, I'll be a pilot. And what will you be?	False	False	1.2701269	353	353, 400, 597	0	648
121	Az orvos megszegte a hippokratészi esküt.	The doctor broke the Hippocratic Oath.	The doctor broke the Hippocratic Oath.	True	True	1.1732032	917	917, 886, 828	1.0	917
122	A cég tankönyveket ad ki.	The firm publishes educational books.	The firm publishes educational books.	True	True	1.3438201	170	170, 979, 183	1.0	170
123	Folytatta a munkát.	The 23 fits you better.	She proceeded with the work.	False	False	1.4050562	375	375, 797, 951	0	7
124	Ez nem az én esernyőm, hanem valaki másé.	We'll make a sailor out of you yet.	This isn't my umbrella; it's somebody else's.	False	False	1.3202981	485	485, 216, 361	0	262
125	Kezdjük veled.	You must stop him.	Let's start with you.	False	False	1.3675697	569	569, 830, 375	0	34
126	Jordan úr egy kicsit meglepett volt.	Son of a bitch!	Mr Jordan was a little surprised.	False	False	1.2101377	818	818, 551, 828	0	929
127	Együtt kell odamennünk.	Take it home.	We have to go there together.	False	False	1.3886256	797	797, 433, 664	0	872
128	Tudom, hogy Tom a barátod.	You lent a book.	I know Tom is your friend.	False	False	1.3334603	364	364, 758, 433	0	876
129	Most menjünk moziba?	Who is sick?	Shall we watch the movie now?	False	False	1.3658242	400	400, 359, 751	0	725
130	Itt lesz nemsokára?	Will he be here soon?	Will he be here soon?	True	True	1.3494027	597	597, 633, 577	1.0	597
131	Kato úrnő volt tavaly a tanárod?	Was Ms. Kato your teacher last year?	Was Ms. Kato your teacher last year?	True	True	1.4080747	92	92, 650, 758	1.0	92
132	György születésétől fogva becsületes.	Uncle George never visited us without some present.	George is very honest by nature.	False	False	1.3601216	942	942, 672, 183	0	962
133	Ki kell találnunk valamit.	There is a big hole in your stocking.	We'd better think of something.	False	False	1.3705201	152	152, 971, 818	0	361
134	Bizonyára esni fog.	This is silly!	It certainly looks like rain.	False	False	1.3383205	830	830, 864, 174	0	560
135	Tud a fivéred autót vezetni?	Can your brother drive a car?	Can your brother drive a car?	True	True	1.3651614	388	388, 734, 751	1.0	388
136	Nem értem a kérdés jelentését.	I'm not the trendy type.	I don't understand the meaning of the question.	False	False	1.4282788	99	99, 627, 719	0	857
137	Te mit mondanál a helyemben?	Where is the laundry?	What would you say if you were in my place?	False	False	1.3694122	633	633, 400, 115	0	30
138	A mopszok nem valami aranyosak.	The 23 fits you better.	Pugs are not cute.	False	False	1.3018275	375	375, 294, 642	0	877
139	Itt a tavasz. Napról-napra melegebb van.	The 23 fits you better.	Spring is here. It is getting warmer every day.	False	True	1.3612733	375	375, 130, 141	0.5	130
140	Tom nem engedte Marynek, hogy a többi gyerekkel játsszon.	Tom didn't let Mary play with the other children.	Tom didn't let Mary play with the other children.	True	True	1.2353293	317	317, 304, 347	1.0	317
141	Először is mutatnék neked valamit.	The 23 fits you better.	First, there's something I'd like to show you.	False	False	1.2728727	375	375, 485, 597	0	783
142	Akarsz is valamit mondani?	Who is sick?	Are you implying something?	False	False	1.3926867	400	400, 586, 611	0	311
143	Csak a boldogság számít.	Now all heros lie under the earth.	All that matters is to be happy.	False	False	1.3000896	696	696, 605, 548	0	986
144	Muszáj rám bíznod magad.	Today is a big day, son!	You must trust me.	False	False	1.4457648	758	758, 375, 612	0	668
145	Tominak nincsenek megtakarításai.	Is Tom at home?	Tom has no savings.	False	False	1.2778703	675	675, 294, 345	0	555
146	Mikor kezdődik?	Did I miss something?	When does it start?	False	True	1.362587	39	39, 14, 400	0.5	14
147	Lázas vagy?	Are you drunk or something?	Do you have a fever?	False	False	1.3943383	981	981, 400, 633	0	737
148	Tom adta kölcsön nekem azt a DVD-t.	That's MY line!	Tom loaned me that DVD.	False	False	1.2787012	411	411, 617, 803	0	250
149	Izgatottan várom a Karácsonyt.	The 23 fits you better.	I am looking forward to Christmas.	False	False	1.3979416	375	375, 612, 605	0	241
150	Az iskola felé tartott.	Take it home.	She was on her way to school.	False	False	1.4512724	797	797, 375, 758	0	470
151	Éppen egy hosszú levelet ír.	She translated it word for word.	He's writing a long letter.	False	True	1.2454954	108	108, 707, 593	0.5	707
152	Senki sem hallgat meg téged.	You must stop him.	No one is listening to you.	False	False	1.3023212	569	569, 485, 39	0	689
153	Mit szólnál egy csésze forró kávéhoz?	What was the color of the apple he gave you?	How about a cup of hot coffee?	False	False	1.3209918	76	76, 633, 11	0	12
154	Mondd meg az igazat!	Today is a big day, son!	Tell the truth.	False	False	1.3200122	758	758, 830, 612	0	416
155	Oda se neki, miket mond!	Take it home.	You should ignore what he says.	False	False	1.4425569	797	797, 734, 350	0	926
156	Kölcsönkérhetem ezt a CD-t?	Can your brother drive a car?	May I borrow this CD?	False	True	1.3371778	388	388, 617, 983	0.3333333333333333	983
157	Szeretném mindenkinek a figyelmét kérni.	I found a place to live.	Could I have everyone's attention, please?	False	False	1.335782	760	760, 290, 166	0	253
158	Három üveg bort kellett volna vennünk.	We should've bought three bottles of wine.	We should've bought three bottles of wine.	True	True	1.2583795	814	814, 762, 358	1.0	814
159	Fordítsuk komolyra a szót!	Today is a big day, son!	Let's get serious.	False	False	1.339292	758	758, 734, 830	0	629
160	Most a boltba megyek.	Today is a big day, son!	I'm going to the store now.	False	False	1.3339391	758	758, 642, 797	0	273
161	Sokat olvasok.	Leave that there.	I read a lot.	False	False	1.3856812	300	300, 696, 294	0	578
162	Tomi két lánnyal randevúzik egyidőben.	I meet Mihaela every morning at the subway.	Tom is dating two girls at the same time.	False	False	1.3048748	162	162, 715, 183	0	254
163	Tanítson meg dzsúdózni!	Get your butt over here!	Teach judo to me.	False	False	1.2722672	735	735, 830, 734	0	326
164	Számítanak az első benyomások.	They are in the way.	First impressions matter.	False	False	1.2798133	642	642, 162, 713	0	853
165	Kórházban kellene lenned.	Self-pity won't help you.	You should be in a hospital.	False	False	1.3384119	139	139, 797, 141	0	990
166	Senki sem lakik ebben a házban.	Are they in Paris?	Nobody lives in this house.	False	True	1.3111781	359	359, 728, 94	0.3333333333333333	94
167	Bizonyítékokra van szükségem.	Where is the laundry?	I need proofs.	False	False	1.3009367	633	633, 152, 251	0	27
168	Ő már nincs itt.	Leave that there.	He is no longer here.	False	False	1.3471462	300	300, 569, 577	0	700
169	Illatos a gyertya.	You are drunk!	The candle smells nice.	False	False	1.3563743	612	612, 758, 633	0	471
170	Gondoskodni fogok a szüleimről, ha megöregednek.	No matter how late you may stay up, get up by seven in the morning.	I'll take care of my parents when they get old.	False	False	1.2222255	141	141, 758, 174	0	968
171	Télen nem szívesen eszem fagyit.	You have foul breath.	I don't enjoy eating ice cream during the winter.	False	False	1.3357993	738	738, 728, 141	0	53
172	Eldöntötte, hogy Amerikába megy.	She made up her mind to go to America.	She made up her mind to go to America.	True	True	1.3383636	498	498, 544, 930	1.0	498
173	Akarod, hogy tegyek néhány szál virágot a hajadba?	What was the color of the apple he gave you?	Do you want me to put some flowers in your hair?	False	False	1.3243067	76	76, 294, 633	0	579
174	Idő kell.	Today is a big day, son!	We need time.	False	False	1.4647543	758	758, 753, 577	0	594
175	Közös a hazánk.	Leave that there.	We are compatriots.	False	False	1.3643453	300	300, 642, 758	0	219
176	Hálásnak kellene lenned.	Take it home.	You should be grateful.	False	False	1.3974667	797	797, 672, 300	0	991
177	Mary olyan kedves lány, hogy mindenki szereti.	Mary is so nice a girl that she is loved by everybody.	Mary is so nice a girl that she is loved by everybody.	True	True	1.2083912	970	970, 488, 318	1.0	970
178	Tomnak azt kéne tennie, amit Mary mond.	Tom should do what Mary says.	Tom should do what Mary says.	True	True	1.2606788	153	153, 864, 785	1.0	153
179	Az állatok az erdőben élnek.	Animals inhabit the forest.	Animals inhabit the forest.	True	True	1.2936728	774	774, 891, 174	1.0	774
180	Tanuld meg irányítani, vagy az fog irányítani téged.	This is silly!	Learn to control it or it will control you.	False	False	1.3638303	830	830, 597, 735	0	489
181	Majd várok odakint.	This is silly!	I'll just wait outside.	False	False	1.4702266	830	830, 696, 797	0	401
182	Nekem is tudsz venni egyet?	Can your brother drive a car?	Can you buy one for me as well?	False	False	1.3250816	388	388, 69, 165	0	496
183	Németországba repülök majd.	Take it home.	I will fly to Germany.	False	True	1.2449603	797	797, 930, 597	0.5	930
184	Hirtelen kialudtak a fények.	This is silly!	Suddenly, all the lights went out.	False	False	1.2869917	830	830, 642, 174	0	973
185	Zenehallgatás a hobbim.	What a palaver!	My hobby is to listen to music.	False	False	1.3816849	294	294, 115, 830	0	716
186	A nyári szünidő után a gyerekeknek vissza kell menniük az iskolába.	After the summer holidays, the children have to go back to school.	After the summer holidays, the children have to go back to school.	True	True	1.2436122	104	104, 183, 141	1.0	104
187	Olyan mérges volt, hogy nem tudott beszélni.	He could not speak, he was so angry.	He could not speak, he was so angry.	True	True	1.232072	367	367, 457, 20	1.0	367
188	Edzenem kell.	Take it home.	I have to exercise.	False	False	1.3582677	797	797, 450, 482	0	47
189	A mobilom leesett a földre.	I planted roses in the garden.	My cellphone fell on the floor.	False	False	1.3153834	593	593, 605, 728	0	865
190	A felesége álomszép, a lányát meg már ne is említsem.	Where is the laundry?	His wife is as beautiful as a dream, not to mention his daughter.	False	False	1.2845081	633	633, 344, 383	0	431
191	Nem hoztam magammal meleg ruhát.	This is silly!	I didn't bring any warm clothes.	False	False	1.33145	830	830, 485, 375	0	478
192	Tedd fel a fejhallgatót!	Get your arse into gear!	Put the headphone on.	False	False	1.2944574	734	734, 758, 818	0	680
193	Szükségünk van a válaszra.	There is a big hole in your stocking.	We need an answer.	False	False	1.3071424	152	152, 633, 642	0	845
194	Ez a könyv unalmas.	There is a big hole in your stocking.	This book is boring.	False	False	1.4056895	152	152, 672, 762	0	861
195	Taro két éve meghalt.	Taro died two years ago.	Taro died two years ago.	True	True	1.2747827	228	228, 346, 294	1.0	228
196	Nehezére esik apámnak abbahagyni az ivást.	What a palaver!	It's hard for my father to give up drinking.	False	False	1.2995929	294	294, 485, 152	0	623
197	Egy étteremben ebédeltünk.	My father will prepare a tasty meal for me tomorrow.	We had dinner at a restaurant.	False	False	1.2748468	515	515, 835, 758	0	949
198	Ez azért van, mert nem akarsz egyedül lenni.	There is nothing to be scared of.	This is because you do not want to be alone.	False	False	1.266226	38	38, 835, 760	0	897
199	A motor megint beindult.	The engine started again.	The engine started again.	True	True	1.2850827	349	349, 590, 6	1.0	349
200	Három kutya követ négy macskát a kerítésig.	Three dogs are following four cats to the gate.	Three dogs are following four cats to the gate.	True	True	1.312121	84	84, 223, 715	1.0	84
201	Két fiam van. Az egyik Nara, a másik Tsu.	I have two sons. One is in Nara and the other in Tsu.	I have two sons. One is in Nara and the other in Tsu.	True	True	1.2828171	778	778, 284, 548	1.0	778
202	Beszélhetnénk erről később?	Could we talk about this later?	Could we talk about this later?	True	True	1.250433	500	500, 597, 633	1.0	500
203	Szavazással döntünk.	You must stop him.	We'll decide by voting.	False	False	1.2796284	569	569, 738, 612	0	285
204	Semmi más nem kell..., csak egy új nadrág.	We'll make a sailor out of you yet.	I don't need anything... just a new pair of pants.	False	False	1.3694482	485	485, 322, 294	0	116
205	A szemétláda ellopta a hátizsákom, megette a szendvicsem és beleszart a termoszomba.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	True	True	1.2541928	828	828, 152, 375	1.0	828
206	Tomi aláírta az iratot.	She translated it word for word.	Tom signed the document.	False	False	1.2843579	108	108, 294, 375	0	129
207	Nagyon hideg van ebben a szobában, igaz?	This is silly!	It's very cold in this room, isn't it?	False	False	1.2646992	830	830, 633, 400	0	867
