	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
73	L'Islam émergea au septième siècle dans la péninsule arabique.	Islam emerged in the Arabian Peninsula in the seventh century.	Islam emerged in the Arabian Peninsula in the seventh century.	True	True	1.038266	675	675, 0, 719	1.0	675
74	Je n'aurais pu résoudre cette affaire sans toi.	I couldn't have solved this case without you.	I couldn't have solved this case without you.	True	True	1.1089816	584	584, 594, 245	1.0	584
75	Elle demande comment c’est possible.	Is everyone ready?	She's asking how that's possible.	False	False	1.2685503	84	84, 738, 553	0	846
76	Dans ma famille, ce sont tous des lève-tôt.	You never have time for important things!	My family are all early risers.	False	True	1.2110691	948	948, 749, 540	0.3333333333333333	540
77	Si je pouvais être comme ça...	If I could be like that...	If I could be like that...	True	True	1.2230916	790	790, 665, 228	1.0	790
78	Il y a un type en bas qui te demande.	That's a horse of a different color.	There's a guy downstairs asking for you.	False	False	1.3300034	331	331, 55, 562	0	674
79	Je t'aime !	I love you!	I love you!	True	True	1.196412	892	892, 955, 228	1.0	892
80	Elle n'a pas froid aux yeux.	Tom doesn't like cats.	She is not afraid of anything.	False	False	1.3005118	692	692, 144, 593	0	180
81	J'ai appris que tu venais juste de te marier.	I have to say I envy you.	I heard you just got married.	False	False	1.1484643	427	427, 453, 116	0	464
82	Où est-ce que tout le monde se rend ?	What is this?	Where's everyone going?	False	False	1.1615337	738	738, 83, 82	0	92
83	Je l'assurais de mon plus profond regret.	I showed him my deepest regret.	I showed him my deepest regret.	True	True	1.0618939	416	416, 230, 268	1.0	416
84	Vous auriez dû la fermer.	You ran in the garden.	You should've kept your mouth shut.	False	False	1.1586344	214	214, 8, 234	0	23
85	Ça montre seulement que tu n'es pas un robot.	It only shows you're not a robot.	It only shows you're not a robot.	True	True	1.1600833	910	910, 946, 802	1.0	910
86	Comment as-tu pu laisser passer cela ?	Did you see anyone leave?	How could you have let it happen?	False	True	1.1573298	633	633, 181, 884	0.5	181
87	J'ai vu votre père.	I saw your father.	I saw your father.	True	True	1.097358	713	713, 130, 341	1.0	713
88	Personne ne m'invita à la fête.	Nobody invited me to the party.	Nobody invited me to the party.	True	True	1.2531796	523	523, 79, 305	1.0	523
89	Je suis curieux.	I love you!	I am curious.	False	False	1.1678948	892	892, 228, 427	0	894
90	Tu me comprends.	I saw your father.	You understand me.	False	False	1.1888719	713	713, 594, 892	0	461
91	Le problème se résout tout seul.	The problem resolved itself.	The problem resolved itself.	True	True	1.2897459	246	246, 325, 889	1.0	246
92	Quand tu es à Rome, agis comme un Romain.	I saw your father.	When in Rome, do as the Romans do.	False	True	1.2523379	713	713, 214, 258	0.3333333333333333	258
93	Je ne voulais pas attraper froid, je ne suis donc pas sorti.	You can't be too careful when you drive.	I didn't want to catch a cold, so I didn't go out.	False	False	1.2082381	228	228, 916, 110	0	330
94	Vous vendiez des pommes au marché.	You sold some apples at the market.	You used to sell some apples at the market.	False	True	1.1387225	691	691, 690, 474	0.5	690
95	Il me l'a reproché.	I was given a nice present by my uncle.	He blamed it on me.	False	False	1.2307899	687	687, 701, 7	0	121
96	J'ai toujours plus apprécié les personnages mystérieux.	I have too many things on my mind these days.	I always liked mysterious characters more.	False	False	1.1430922	941	941, 116, 777	0	770
97	La bougie s'est éteinte d'elle-même.	Rye was called the grain of poverty.	The candle went out by itself.	False	False	1.2781926	986	986, 378, 984	0	527
98	C'est pas possible !	This can't be!	This can't be!	True	True	1.2395134	955	955, 358, 159	1.0	955
99	Veuillez accrocher votre manteau dans l'antichambre, s'il vous plait.	You ran in the garden.	Please hang your coat in the anteroom.	False	True	1.1160706	214	214, 234, 708	0.5	234
100	Ils veulent simplement faire ta connaissance.	You really don't have the right priorities!	They just want to get to know you.	False	True	1.2180723	946	946, 400, 948	0.5	400
101	Quelqu'un peut-il m'aider ?	Does anyone care?	Can somebody help me?	False	False	1.2369298	536	536, 82, 83	0	56
102	Presque tout le monde était en retard.	Everyone is waiting in the other room.	Almost everyone was late.	False	False	1.2399794	64	64, 67, 71	0	89
103	Arrête ! Tu la mets mal à l'aise !	Try your luck!	Stop it! You're making her feel uncomfortable!	False	False	1.1562057	166	166, 892, 117	0	933
104	Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel !	Today is June 18th and it is Muiriel's birthday!	Today is June 18th and it is Muiriel's birthday!	True	True	1.1032187	739	739, 740, 696	1.0	739
105	Quiconque vous a-t-il vu entrer ici ?	Do you know someone here?	Did anyone see you come in here?	False	False	1.1544443	546	546, 633, 645	0	649
106	Encore une tasse de café ?	How about another cup of coffee?	How about another cup of coffee?	True	True	1.1369365	312	312, 958, 474	1.0	312
107	Qui que ce soit d'autre se trouvait-il alentour ?	Was there anyone else around?	Was there anyone else around?	True	True	1.2267792	531	531, 554, 559	1.0	531
108	Selon mon opinion, un site web bien conçu ne devrait pas requérir de défilement horizontal.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	In my opinion, a well-designed website shouldn't require horizontal scrolling.	True	True	1.1488175	577	577, 544, 877	1.0	577
109	Tom s'est fait une tasse de thé.	Tom made himself a cup of tea.	Tom made himself a cup of tea.	True	True	1.1172638	124	124, 171, 312	1.0	124
110	Quiconque va-t-il manger ça ?	Is anyone going to eat that?	Is anyone going to eat that?	True	True	1.2027134	553	553, 106, 884	1.0	553
111	Je n'ai jamais aimé la biologie.	I never liked biology.	I never liked biology.	True	True	1.1754944	776	776, 116, 828	1.0	776
112	Quel livre intéressant !	What an interesting book!	What an interesting book!	True	True	1.1599631	586	586, 948, 738	1.0	586
113	Je vais m'évanouir si je ne m'assieds pas.	I'd be unhappy, but I wouldn't kill myself.	I'll drop if I don't sit down.	False	False	1.2621056	818	818, 245, 403	0	287
114	La salière était sur la table.	The salt cellar was on the table.	The salt cellar was on the table.	True	True	1.0693734	404	404, 79, 407	1.0	404
115	Voudras-tu couper tous les arbres ici ?	Are you going to cut down all the trees here?	Are you going to cut down all the trees here?	True	True	1.1566188	255	255, 921, 633	1.0	255
116	Le mobilier de son bureau a pu donner lieu à une déduction d'impôt.	He was accused of stealing the jewels.	He could deduct the furnishing of his work room from his taxes.	False	True	1.181231	336	336, 369, 479	0.5	369
117	Est-ce que c'est une photo récente ?	What is this?	Is it a recent picture?	False	False	1.1427947	738	738, 864, 293	0	750
118	Il perçoit un salaire à six chiffres.	He has a six-figure salary.	He has a six-figure salary.	True	True	1.154825	432	432, 667, 411	1.0	432
119	Ça m'a presque fait peur de ne pas te voir connectée pendant toute une journée.	I'll have some letters to write.	It almost scared me not to see you online for a whole day.	False	False	1.2191373	453	453, 452, 37	0	865
120	Tu ne fais que fuir les problèmes de la vie.	You never have time for important things!	You're just running away from life's problems.	False	True	1.1799008	948	948, 544, 847	0.3333333333333333	847
121	Le seigle, le blé et l'orge sont des céréales.	Rye, wheat, and barley are cereals.	Rye, wheat, and barley are cereals.	True	True	1.024837	192	192, 189, 717	1.0	192
122	Personne ne te l'a-t-il dit ?	Didn't anyone tell you?	Didn't anyone tell you?	True	True	1.1870731	628	628, 629, 293	1.0	628
123	Il me faut m'entretenir avec quelqu'un.	I have a friend I correspond with.	I have to talk to somebody.	False	False	1.2684547	729	729, 594, 26	0	39
124	J'ai un peu faim.	I've got a pain in my side.	I'm a bit hungry.	False	False	1.1791452	341	341, 467, 672	0	581
125	Je te remercie très sincèrement de m'avoir montré les erreurs.	I thank you sincerely for having shown me the errors.	I thank you sincerely for having shown me the errors.	True	True	1.0427408	268	268, 230, 416	1.0	268
126	Tout est changé, désormais.	Everyone is gone now.	That's all changed now.	False	True	1.168821	69	69, 357, 64	0.5	357
127	Aujourd'hui est un jour formidable !	Today is a good day!	Today is a good day!	True	True	1.2007034	696	696, 385, 586	1.0	696
128	Connais-tu quiconque, ici ?	Do you know someone here?	Do you know someone here?	True	True	1.1158986	546	546, 542, 545	1.0	546
129	Je suis ici jusqu'à trois heures.	I will stay here till three o'clock.	I will stay here till three o'clock.	True	True	1.2847577	14	14, 445, 903	1.0	14
130	Je commence à en avoir assez de tes mensonges.	I have too many things on my mind these days.	I'm getting tired of your lies.	False	False	1.1452417	941	941, 453, 777	0	198
131	Je veux un bateau qui m'emmènera loin d'ici.	I want a boat that'll take me far away from here.	I want a boat that'll take me far away from here.	True	True	1.1790622	979	979, 613, 434	1.0	979
132	Ce fut difficile pour elle de répondre à la question.	She found it difficult to answer the question.	She found it difficult to answer the question.	True	True	1.1035178	206	206, 884, 239	1.0	206
133	J'ai eu peur de m'endormir en conduisant.	I've got a pain in my side.	I was afraid I might fall asleep while driving.	False	False	1.1945581	341	341, 713, 434	0	140
134	Je n'ai pas froid aux yeux.	I've got a pain in my side.	I'm not scared.	False	False	1.2049551	341	341, 709, 214	0	179
135	Le seigle était appelé le grain de la pauvreté.	Rye was called the grain of poverty.	Rye was called the grain of poverty.	True	True	1.2154646	986	986, 192, 242	1.0	986
136	Très peu nombreux sont ceux qui connaissent leur groupe sanguin.	Very few people know what their blood group is.	Very few people know what their blood group is.	True	True	1.2345061	298	298, 106, 542	1.0	298
137	C'est ta vie quotidienne qui est ton temple et ta religion !	Your daily life is your temple and your religion.	Your daily life is your temple and your religion.	True	True	1.1965591	715	715, 280, 931	1.0	715
138	Cette texte n'est pas une texte traduite.	This text is not a translated text.	This text is not a translated text.	True	True	1.1495718	186	186, 684, 144	1.0	186
139	Je ne veux surtout pas vivre dans une grande ville.	I have no wish to live in a large city.	I have no wish to live in a large city.	True	True	1.2028524	656	656, 544, 214	1.0	656
140	Un rhinocéros est très grand.	The rhinoceros is very big.	The rhinoceros is very big.	True	True	1.0775249	155	155, 101, 196	1.0	155
141	La chance est aveugle.	In this line of work, if you make a grim face the customers won't come.	Luck is blind.	False	False	1.3093362	544	544, 834, 396	0	163
142	Je gagne 100€ par jour.	I make 100 euros per day.	I make 100 euros per day.	True	True	1.1556376	759	759, 758, 262	1.0	759
143	La route est longue.	The way is long.	The way is long.	True	True	1.2528217	314	314, 143, 723	1.0	314
144	J'ai tout lu à ton sujet.	I'll have some letters to write.	I've read all about you.	False	True	1.2203121	453	453, 341, 576	0.3333333333333333	576
145	Mais la possibilité semble improbable.	But the possibility seems unlikely.	But the possibility seems unlikely.	True	True	1.1573569	897	897, 779, 368	1.0	897
146	Personne ne saura.	No one saw me.	Nobody will know.	False	False	1.3760026	520	520, 44, 550	0	879
147	Tu crois que nous la trouverons, sa maison à elle ?	Who is your favorite author?	Do you think that we'll find her house?	False	True	1.1561499	600	600, 903, 285	0.3333333333333333	285
148	Comment pourrais-je être un robot ? Les robots ne rêvent pas.	How could I be a robot? Robots don't dream.	How could I be a robot? Robots don't dream.	True	True	1.1895734	911	911, 921, 371	1.0	911
149	N'écrivez jamais les mots « borchtch » et « chtchi » en allemand !	"Never write the words ""bortsch"" and ""shchi"" in German!"	"Never write the words ""bortsch"" and ""shchi"" in German!"	True	True	1.1435355	505	505, 918, 721	1.0	505
150	Les cambrioleurs sont en prison.	The burglars are in prison.	The burglars are in prison.	True	True	1.1774796	283	283, 235, 214	1.0	283
151	Il a la poisse.	Tom eats like a pig.	He has very bad luck.	False	False	1.3005744	171	171, 548, 708	0	190
152	Ne tenez aucun compte de ce qu'il dit.	Yes, what of it?	Don't take any notice of what he says.	False	False	1.2111359	497	497, 534, 99	0	422
153	L'architecte se vantait d'avoir reçu une récompense prestigieuse.	The architect boasted that he had received a prestigious award.	The architect boasted that he had received a prestigious award.	True	True	1.2183895	610	610, 256, 369	1.0	610
154	Avez-vous vu qui que ce soit de suspect ?	What do you think of this work?	Did you see anyone suspicious?	False	False	1.1937494	376	376, 546, 545	0	631
155	Demain, il va alunir.	Tomorrow, he will land on the moon.	Tomorrow, he will land on the moon.	True	True	1.2669392	935	935, 214, 488	1.0	935
156	Puis-je emprunter le vôtre ?	Do you trust anyone?	Can I borrow yours?	False	False	1.2053815	542	542, 921, 550	0	219
157	Elle a prétendu qu'elle ne l'avait pas entendu.	She made believe that she had not heard him.	She made believe that she had not heard him.	True	True	1.183325	46	46, 25, 449	1.0	46
158	Tout le monde me déteste, à l'école.	You ran in the garden.	Everybody at school hates me.	False	False	1.1831626	214	214, 358, 64	0	80
159	J'en perds mes mots.	I saw your father.	Words fail me.	False	False	1.1698985	713	713, 160, 655	0	745
160	Est-ce que tu te fous de moi ? !	Yes, what of it?	Are you freaking kidding me?!	False	False	1.159717	497	497, 600, 219	0	793
161	Quiconque vous y a-t-il vu ?	Do you know someone here?	Did anyone see you there?	False	False	1.2051125	546	546, 112, 545	0	645
162	Il écrit souvent à ses parents.	He often writes to his parents.	He often writes to his parents.	True	True	1.0995693	281	281, 823, 449	1.0	281
163	Qui écrit lit deux fois.	He who writes reads twice.	He who writes reads twice.	True	True	1.2198366	468	468, 346, 878	1.0	468
164	Elle a attribué son succès à la bonne fortune.	She attributed her success to good luck.	She attributed her success to good luck.	True	True	1.1859646	413	413, 686, 683	1.0	413
165	Après sa licence, il est devenu professeur.	His diligence earned him success.	Having graduated from college, she became a teacher.	False	True	1.2943536	686	686, 176, 260	0.3333333333333333	260
166	Je n'espère rien, je n'ai peur de rien ; je suis libre.	I hope for nothing, I fear for nothing, I am free.	I hope for nothing, I fear for nothing, I am free.	True	True	1.1809022	177	177, 427, 672	1.0	177
167	Quelqu'un peut-il m'amener en voiture ?	Is everybody OK?	Can someone give me a lift?	False	False	1.231527	82	82, 536, 562	0	57
168	Peut-être es-tu encore en veine.	You may still be in luck.	You may still be in luck.	True	True	1.2316202	396	396, 562, 313	1.0	396
169	Vous pouvez vous habiller, maintenant.	You may still be in luck.	You can get dressed now.	False	False	1.2221255	396	396, 903, 948	0	362
170	Le champ était couvert de mauvaises herbes.	You ran in the garden.	The field was rank with weeds.	False	False	1.2744792	214	214, 720, 192	0	261
171	Quand je serai grand, je veux être roi.	When I grow up, I want to be king.	When I grow up, I want to be king.	True	True	1.1712034	796	796, 130, 713	1.0	796
172	Place le jeu de cartes sur la table en bois de chêne.	Place the deck of cards on the oaken table.	Place the deck of cards on the oaken table.	True	True	1.1073587	989	989, 311, 404	1.0	989
173	Ça n'arrivera pas.	My luggage didn't arrive. What happened?	That won't happen.	False	False	1.264354	614	614, 955, 440	0	762
174	Personne ne peut y mettre un terme.	Anybody in here?	Nobody can stop it.	False	False	1.3298949	562	562, 183, 553	0	526
175	Nous avons parlé de cela hier.	Have you ever been abroad?	We talked about this yesterday.	False	False	1.1911284	264	264, 598, 672	0	103
176	Après ça, je pars, mais je me rends compte que j'ai oublié mon sac chez eux.	After that, I left, but then I realized that I forgot my backpack at their house.	After that, I left, but then I realized that I forgot my backpack at their house.	True	True	1.130193	855	855, 230, 130	1.0	855
177	Tu serais surprise de ce que tu peux apprendre en une semaine.	You'd be surprised what you can learn in a week.	You'd be surprised what you can learn in a week.	True	True	1.1745265	929	929, 245, 313	1.0	929
178	Et si nous retournions à la maison ?	Is dad in the kitchen?	Why don't we go home?	False	False	1.2176313	157	157, 921, 351	0	993
179	"Le mot de passe est ""Muiriel""."	"The password is ""Muiriel""."	"The password is ""Muiriel""."	True	True	1.1775204	742	742, 721, 957	1.0	742
180	Je suis sans voix.	I saw your father.	I'm at a loss for words.	False	False	1.1990395	713	713, 594, 749	0	345
181	La climatisation ne fonctionne pas.	The AC doesn't work.	The AC doesn't work.	True	True	1.2774487	144	144, 978, 411	1.0	144
182	Vous devriez utiliser cette chance.	You had better avail yourself of this opportunity.	You had better avail yourself of this opportunity.	True	True	1.2139355	245	245, 903, 633	1.0	245
183	Regarde ! Le train est là !	Look! The train is there!	Look! The train is there!	True	True	1.0979842	714	714, 788, 117	1.0	714
184	Il vit l'accident sur le chemin de l'école.	He saw the accident on the way to school.	He saw the accident on the way to school.	True	True	1.2316533	569	569, 659, 486	1.0	569
185	Tom s'est frayé un chemin à travers la foule.	Tom made his way through the crowd.	Tom made his way through the crowd.	True	True	1.1639273	539	539, 481, 486	1.0	539
186	Ai-je oublié qui que ce soit ?	What is this?	Did I forget anyone?	False	False	1.1023214	738	738, 497, 737	0	641
187	Je n'ai sauvé personne.	I can do this with you or without you.	I didn't rescue anybody.	False	False	1.1946443	594	594, 520, 34	0	625
188	Papa est-il dans la cuisine ?	Is dad in the kitchen?	Is dad in the kitchen?	True	True	1.0953497	157	157, 553, 738	1.0	157
189	Je suis une personne qui a des défauts, mais ces défauts peuvent être facilement corrigés.	I am a flawed person, but these are flaws that can easily be fixed.	I am a flawed person, but these are flaws that can easily be fixed.	True	True	1.1266516	830	830, 756, 34	1.0	830
190	Cherchez-vous quelqu'un ?	Do you trust anyone?	Are you looking for somebody?	False	False	1.1918225	542	542, 546, 543	0	60
191	Je suppose que c'est bon pour vous.	I guess that's good for you.	I guess that's good for you.	True	True	1.1745318	668	668, 665, 657	1.0	668
