Itt a tavasz. Napról-napra melegebb van.	Spring is here. It is getting warmer every day.	True
Tom nem engedte Marynek, hogy a többi gyerekkel játsszon.	Tom didn't let Mary play with the other children.	True
Először is mutatnék neked valamit.	There is nothing to be scared of.	False
Akarsz is valamit mondani?	Is there something I can do for you?	False
Csak a boldogság számít.	Love of money is the root of all evil.	False
Muszáj rám bíznod magad.	Your old grandma dances well.	False
Tominak nincsenek megtakarításai.	This noise is unbearable.	False
Mikor kezdődik?	When does it start?	True
Lázas vagy?	Are you drunk or something?	False
Tom adta kölcsön nekem azt a DVD-t.	Tom loaned me that DVD.	True
Izgatottan várom a Karácsonyt.	Give me the knife.	False
Az iskola felé tartott.	The engine started again.	False
Éppen egy hosszú levelet ír.	He is said to have a cold.	False
Senki sem hallgat meg téged.	No one is listening to you.	True
Mit szólnál egy csésze forró kávéhoz?	How about a cup of coffee?	False
Mondd meg az igazat!	You must do it.	False
Oda se neki, miket mond!	Did you make out what he said?	False
Kölcsönkérhetem ezt a CD-t?	May I borrow this CD?	True
Szeretném mindenkinek a figyelmét kérni.	There is nothing to be scared of.	False
Három üveg bort kellett volna vennünk.	We should've bought three bottles of wine.	True
Fordítsuk komolyra a szót!	Get your arse into gear!	False
Most a boltba megyek.	They are in the way.	False
Sokat olvasok.	I write every chance I get.	False
Tomi két lánnyal randevúzik egyidőben.	Tom and Mary are mad at John.	False
Tanítson meg dzsúdózni!	Get your butt over here!	False
Számítanak az első benyomások.	If you understand this one, then the others are nearly the same.	False
Kórházban kellene lenned.	You should be in a hospital.	True
Senki sem lakik ebben a házban.	Nobody lives in this house.	True
Bizonyítékokra van szükségem.	There is nothing to be scared of.	False
Ő már nincs itt.	He is no longer here.	True
Illatos a gyertya.	This egg smells bad.	False
Gondoskodni fogok a szüleimről, ha megöregednek.	There is nothing to be scared of.	False
Télen nem szívesen eszem fagyit.	There is nothing to be scared of.	False
Eldöntötte, hogy Amerikába megy.	She made up her mind to go to America.	True
Akarod, hogy tegyek néhány szál virágot a hajadba?	Would you fetch me a glass of water?	False
Idő kell.	You need to stop wasting time.	False
Közös a hazánk.	Life is a bitch.	False
Hálásnak kellene lenned.	Money cannot buy health, nor happiness.	False
Mary olyan kedves lány, hogy mindenki szereti.	Mary is so nice a girl that she is loved by everybody.	True
Tomnak azt kéne tennie, amit Mary mond.	Tom should do what Mary says.	True
Az állatok az erdőben élnek.	Animals inhabit the forest.	True
Tanuld meg irányítani, vagy az fog irányítani téged.	Learn to control it or it will control you.	True
Majd várok odakint.	They are in the way.	False
Nekem is tudsz venni egyet?	Can you give me a better price?	False
Németországba repülök majd.	I will fly to Germany.	True
Hirtelen kialudtak a fények.	They are looking at only the sunny side of the American economy.	False
Zenehallgatás a hobbim.	Life is a bitch.	False
A nyári szünidő után a gyerekeknek vissza kell menniük az iskolába.	After the summer holidays, the children have to go back to school.	True
Olyan mérges volt, hogy nem tudott beszélni.	He could not speak, he was so angry.	True
Edzenem kell.	Tom tricked us again.	False
A mobilom leesett a földre.	The snowball melted in my hand.	False
A felesége álomszép, a lányát meg már ne is említsem.	His wife is as beautiful as a dream, not to mention his daughter.	True
Nem hoztam magammal meleg ruhát.	I meet Mihaela every morning at the subway.	False
Tedd fel a fejhallgatót!	Give me the knife.	False
Szükségünk van a válaszra.	Is it obligatory to rent a car?	False
Ez a könyv unalmas.	This book is boring.	True
Taro két éve meghalt.	Taro died two years ago.	True
Nehezére esik apámnak abbahagyni az ivást.	There is nothing to be scared of.	False
Egy étteremben ebédeltünk.	I saw somebody steal the merchandise.	False
Ez azért van, mert nem akarsz egyedül lenni.	This is because you do not want to be alone.	True
A motor megint beindult.	The engine started again.	True
Három kutya követ négy macskát a kerítésig.	Three dogs are following four cats to the gate.	True
Két fiam van. Az egyik Nara, a másik Tsu.	I have two sons. One is in Nara and the other in Tsu.	True
Beszélhetnénk erről később?	Could we talk about this later?	True
Szavazással döntünk.	I scratched my records.	False
Semmi más nem kell..., csak egy új nadrág.	I don't need anything... just a new pair of pants.	True
A szemétláda ellopta a hátizsákom, megette a szendvicsem és beleszart a termoszomba.	The doctor has taken a swab from the mucous membrane.	False
Tomi aláírta az iratot.	Tom signed the document.	True
Nagyon hideg van ebben a szobában, igaz?	There is a big hole in your stocking.	False
A Sinano hosszabb, mint bármely más Japán folyó.	The Shinano is longer than any other river in Japan.	True
A pénz minden rossz gyökere.	Love of money is the root of all evil.	False
Gyuri bácsi nem jött hozzánk soha üres kézzel látogatóba.	Uncle George never visited us without some present.	True
Már bekövetkezett.	This isn't going to end well.	False
Fel fog robbanni.	It's going to explode.	True
Az eszperantó egy tervezett, nemzetközi nyelv.	Esperanto is an international planned language.	True
Atatürk 1881-ben született Szalonikiben.	Atatürk was born in 1881, Thessaloniki	True
Nem akart megbántani.	I can't put up with his insults any longer.	False
Az a gyerek mindig mosolyog.	It'll be forgotten in a few months' time.	False
A fiam mindig nagyon független volt.	My son has always been very independent.	True
Érdekelnek a virágok?	Are you interested in flowers?	True
Akarod, hogy hívjak egy taxit?	Can your brother drive a car?	False
Nagy veszteségnél jobb a kis nyereség.	Better a small gain than a great loss.	True
Tomnak nincs láza.	She trusts him with her life.	False
Miért kérdezed?	Did you get anything from them?	False
Szóról szóra fordította le.	She translated it word for word.	True
Tom nem riad vissza semmilyen harctól, teljesen mindegy, kivel áll szemben.	Tom won't back down from any fight, no matter who he's up against.	True
Nem érdekel, hogy ki korán kel, aranyat lel, én aludni akarok.	If the world weren't in the shape it is now, I could trust anyone.	False
Sem az eszperantó, sem az interlingua nem alkalmaz kettős tagadást.	Neither Esperanto nor Interlingua employ double negative.	True
A gépi fordítás nem megbízható.	This noise is unbearable.	False
Úgy tűnik, hogy ez a marhaszelet véres. Kíváncsi vagyok, elég sokáig sütötték-e.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	False
Tom mindig panaszkodik, hogy nincs elég szabad ideje.	Tom is always complaining that he doesn't have enough free time.	True
Tom a huszadik születésnapját ünnepelte a múlt héten.	Tom celebrated his twentieth birthday last week.	True
Büszkének kellene lenned.	She's a cold-hearted bitch.	False
Nem tudtad, hogy Tom homoszexuális?	You didn't know Tom was gay?	True
Nem dolgoztatod meg a tested eléggé.	You must do it.	False
Az érdekeink ütköznek az övékkel.	They are in the way.	False
Kaptál tőlük bármit is?	Did you get anything from them?	True
Szomorúan mosolyogva beszéli kezdett.	She made up her mind to go to America.	False
Hol van a szennyes?	Who is sick?	False
Ma este későn kell vacsoráznunk a találkozó miatt.	They were hung up in a traffic jam for half an hour.	False
Tökéletesre fejlesztette a nehéz esetű vevőkkel való bánásmódot.	Sexual harassment can be a serious problem in the workplace.	False
Isten ments, hogy Tommal történjen valami!	It's going to explode.	False
Ez nagy hiba volt.	This was a big mistake.	True
Tomi gazdagabb Marinál.	Tom is richer than Mary.	True
A hajó tegnap áthaladt az egyenlítőn.	That ship crossed the equator yesterday.	True
Japánból jött.	She is from Japan.	True
Tom most egy könyvet ír.	Tom is writing a book.	True
A személyiség és vértípus közti kapcsolat tudományosan nem bizonyított.	A connection between personality and blood type has not been scientifically proven.	True
Szeretnéd tudni, hogy csináltam?	How long did it take you to write this book?	False
Pihentünk egy kicsit.	There is a big hole in your stocking.	False
Nem örült neki Tom.	No one is listening to you.	False
Ne mondd ki ezt a szót.	Don't forget to write the zip code.	False
Inkább tartanék macskát, mint kutyát.	I would rather have a cat than a dog.	True
Tom megvakartatta Marival a hátának azt a részét, amelyet nem ért el.	Tom got Mary to scratch the part of his back he couldn't reach.	True
Tom a délutánt Maryvel töltötte.	Tom spent the afternoon with Mary.	True
Részeg vagy vagy mi?	Which country are you from?	False
Tom azt mondta, hogy használhatom a számítógépét.	Tom told me that I could use his computer.	True
A nyelvem hegyén van a szó.	The word is on the tip of my tongue.	True
Az életét bízná rá.	She trusts him with her life.	True
Éhesek.	They are hungry.	True
Tom csak horgászni akar.	Peter is buying a tomcat.	False
Olyan képet vág, hogy legszívesebben bemosnál neki egyet.	Mary is so nice a girl that she is loved by everybody.	False
Ezt hosszú csend követte.	She kept crying all night long.	False
Az emberek saját földet akarnak.	People want to own land.	True
Néha különös fiúnak látszik.	He has too many books.	False
Sztár vagy.	Tom tricked us again.	False
Tudok gitározni.	I can play the guitar.	True
Az inge szürke, a nyakkendője sárga volt.	His shirt was gray and the tie was yellow.	True
Meg kell nézned ezt a filmet.	You have to see this movie.	True
Ördögien jól táncol az idős nagymamád!	Your old grandma dances well.	True
Nem tudom, hogy miért csináltam ezt.	I didn't know where it came from.	False
Pont most történt egy baleset.	I have worked for one company where the payroll was snatched on a dark winter's night.	False
Tomi nem néz háborús filmeket.	Tom doesn't watch war movies.	True
A következő kereszteződésnél jobbra!	This is the last train.	False
Elmész Tomival?	How about a smoke?	False
Tamás nem ismer téged.	I know that John is honest.	False
Egész nap teniszeztem.	I played tennis all day.	True
Ha nagy leszek, király akarok lenni.	When I grow up, I want to be a king.	True
Várj egy kicsit!	Son of a bitch!	False
Rossz a leheleted.	He bade us welcome.	False
Mennyit keres havonta?	Can your brother drive a car?	False
Ez nagy összeg.	Better a small gain than a great loss.	False
Tomi aláírta a papírokat.	Tom signed the document.	False
Bár a Föld felületének csupán két százalékát borítják őserdők, ott él a világon fellelhető állat-, növény- és rovarfaj fele.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	True
Szeretem a leveseket sok zöldséggel.	There is a big hole in your stocking.	False
El kellett neki mondania.	He begged us to go with him.	False
Sírsz?	Is Laurie at home?	False
Menekülnöd kell.	Don't step on the broken glass.	False
Engem senki sem szeret.	No one is listening to you.	False
Klabaster és Gizmo macskák.	Klabaster and Gizmo are cats.	True
Abba kell hagyni az időpocsékolást.	You need to stop wasting time.	True
Ne bámulj engem.	Teach judo to me.	False
Te hiszel a szellemekben?	Why are you under the desk?	False
Úgy gondolom, meg tudom csinálni.	To tell the truth, I've already seen that movie.	False
Ez komoly?	Is it serious?	True
Ezt a mondatot körülbelül egy órával ezelőtt az utcán hallottam.	I heard this sentence on the street about an hour ago.	True
Mérgesen lépett fel vele szemben.	I was humiliated in public.	False
Szörnyen fontos.	It's terribly important.	True
Bejött Tom.	Tom tricked us again.	False
Valaki ellopta az utazási csekkjeimet.	Tom squandered his entire inheritance.	False
A repülőtér egy karnyújtásnyira található.	The airport is close at hand.	True
Van egy nagy lyuk a zoknidon.	There is a big hole in your stocking.	True
Át fog költözni Új-Zélandba.	She will be relocated to New Zealand.	True
Nem volt víz a kútban.	There was no water in the well.	True
Ez a téma rendkívül ellentmondásos.	It is unfortunately true.	False
Ha mérges vagy, számolj tízig, ha nagyon mérges vagy, százig.	When angry, count ten; when very angry, a hundred.	True
Azt javasoltam, hogy azonnal kezdjünk hozzá.	I suggested that we should start at once.	True
Nem szidhatlak. Az én hibám volt.	I kept my word.	False
Csendesedett a szél.	The noise gets on my nerves.	False
Vissza kell menned.	You can do it from the outside.	False
Ne gyere későn, oké?	Don't come late, okay?	True
Autóval mentek az állomásra.	They went to the station by car.	True
Tom megváltoztatta a véleményét?	Tom said he thought he knew what the problem was.	False
Másik államban él.	He lives in another state.	True
Tom azt mondja, soha többé nem megy el.	Now that Mary has left, Tom is happier.	False
Egy spanyol emberrel dolgozom.	I'm working with a Spaniard.	True
Clinton akkoriban Arkansas kormányzója volt.	Mr. Clinton was governor of Arkansas at the time.	True
Az éjszakába nyúlóan vitatkoztunk a dologról.	They are looking at only the sunny side of the American economy.	False
El tudod hinni, hogy Tom még csak tizenhárom?	Can you believe Tom is still only thirteen?	True
Túl sokat iszol.	You have foul breath.	False
Tom nem akart válaszolni a kérdésre.	Tom didn't want to answer the question.	True
Amikor kinyitotta az ajtót, azonnal érezte, hogy ég valami.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	False
Hamlet talán nem akart megházasodni. Akárhogy is, Hamlet csak egy volt, de sok ember megegyezik ebben vele.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	True
Elővigyázatosnak kell lenned.	To be perfect she lacked just one defect.	False
Ami engem illet, nincs semmi hozzáfűznivalóm.	There is nothing to be scared of.	False
Gyere már, dolgunk van.	You are drunk!	False
Ideülhetek?	Did I miss something?	False
A rózsák jó illatúak.	She likes oranges.	False
Sok a könyv.	Life is a bitch.	False
Legyen szíves, itt írja alá.	Here's a towel that you can use.	False
Az emberi agy körülbelül három fontot nyom.	The human brain weighs about three pounds.	True
Azt hiszem orvoshoz kellene menned.	He begged us to go with him.	False
Hogy tetszett?	Who told him that?	False
Elszégyellte magát amiatt, amit látott.	He felt ashamed about what he saw.	True
Attól tartok, ez az igazság.	I fear that is the truth.	True
A doktornő mintát vett a nyálkahártyából.	The doctor has taken a swab from the mucous membrane.	True
A 23-as jobban áll rajtad.	The 23 fits you better.	True
Ez van, ezt kell szeretni.	I got over it. You should, too.	False
Néhény embert nem kellene a kormányhoz engedni.	Some people shouldn't be allowed to drive.	True
Mari leborotválta a lábát.	Tom got Mary to scratch the part of his back he couldn't reach.	False
Rémálmom volt.	Tom was mad.	False
Kölcsönadtál egy könyvet.	Tom is writing a book.	False
Kimehetek játszani?	May I go out to play?	True
A macskák nem szeretnek vizesek lenni.	They are hungry.	False
Maryt elrabolták a kalózok.	She allegedly killed him.	False
Őszintén remélem, hogy hamar meggyógyul.	There is nothing to be scared of.	False
Mosás közben egy óvszert talált a fia farzsebében.	While doing the wash she found a condom in the back pocket of her son's pants.	True
Hála istennek, ateista vagyok.	Thank God I am an atheist.	True
A parkban tömeg volt.	There were a crowd of people in the park.	True
Ki beteg?	Who is sick?	True
Ő egy igazi kurva.	He is a man of weak character.	False
Aki nem ismer idegen nyelveket, semmit sem tud a sajátjáról.	Anyone who doesn't know foreign languages knows nothing of his own.	True
A gyerekek imádnak a homokban ásni.	Animals inhabit the forest.	False
Nagy fiú vagy, viselkedj!	Now you are a big boy, behave yourself.	True
Jól érzem magam a saját bőrömben.	I feel good in my own skin.	True
Sok ember van a parkban.	There are a lot of people in the park.	True
Lementem a lifttel.	You lent a book.	False
"Ne tekints rám többé úgy, mint egy ""normális"" személyre!"	There is nothing to be scared of.	False
Útját kell állnod.	You must stop him.	True
Azt mondtam nekik, hogy rendben vagyok.	This is also part of your work, as I told you before.	False
Később ma még ő is visszautazik.	He is also returning late today.	True
Kérlek, ne keress!	Please, give me your address.	False
Köszönöm, hogy segítettél.	To tell the truth, I've already seen that movie.	False
És mégis, az ellenkezője is mindig igaz.	And yet, the contrary is always true as well.	True
Mindenki elszótlanodott.	Everyone was speechless.	True
Az az érzésem, senki sem foglalkozik olyan sokat a hangsúlyozással, mint az oroszok.	I've got a feeling that nobody cares about their accent as much as the Russians.	True
Találkoztunk mi már?	Have we met?	True
Nem tudtam, honnan jött.	I knew you could do it, Tom.	False
Nem emelte fel a kezét.	He did not put up his hand.	True
Pihennie kellett.	Everyone was speechless.	False
Megkértem, hogy randizzon velem, de nemet mondott.	He begged us to go with him.	False
Tomnak soha többé nem kell Mary miatt aggódnia.	He is madly jealous of his woman.	False
Nincs rá időm, hogy segítsek neked a munkádban.	There is nothing to be scared of.	False
Hol tudunk parkolni?	What are you going to use this car for?	False
Nem alszom ágyban.	I kept my word.	False
Már megint itt van a karácsony?	Where is the laundry?	False
Tom egy csónakban lakik.	Peter is buying a tomcat.	False
Szándékosan megpróbálsz összezavarni?	Are you intentionally trying to confuse me?	True
Vírussal fertőzött a számítógéped.	Your computer is infected with a virus.	True
Olyan türelmetlen vagy velem.	I saw somebody steal the merchandise.	False
Betti szereti a klasszikus zenét.	Betty likes classical music.	True
A kérésedet elutasították.	The photograph was falsified.	False
Örülök, hogy találkoztunk.	We know each other quite well.	False
Az autó lerobbant, úgyhogy gyalogolnunk kellett.	The car broke down, so that we had to walk.	True
Megteszem, ha megfizetik.	You must stop him.	False
A sikere részben a szerencsének köszönhető.	His success was due in part to good luck.	True
Megadom neked a honlaphoz a linket.	I'll give you the link to the website.	True
Én vagyok a legjobb.	I'm the best.	True
Ha a világ nem olyan lenne, mint most, akkor mindenkiben bízhatnék.	If the world weren't in the shape it is now, I could trust anyone.	True
Tamás valahol errefelé lakik.	Tom went outside.	False
Hoznál nekem egy pohár vizet?	Would you fetch me a glass of water?	True
Ez a kedvenc kifejezésem.	It's terribly important.	False
A fiú a barátaival úszik.	The boy is swimming with his friends.	True
Nevettek és sírtak egyszerre.	They laughed and cried at the same time.	True
A képen két férfi és egy nő áll egy fa mellett.	There are two men and a woman standing next to a tree in the picture.	True
Mindig mosolyog.	I study about two hours every day.	False
Volt egyszer egy szegény ember és egy gazdag asszony.	Once upon a time, there lived a poor man and a rich woman.	True
Részemről nincs kifogás.	The photograph was falsified.	False
Úgy tűnik, mindjárt elered az eső.	It's going to explode.	False
Tamás folyton tanul.	Tom studies all the time.	True
Te takarítod fel.	The 23 fits you better.	False
Az üzletünk nincs nyitva.	He is no longer here.	False
Amikor végre úgy döntött Tom, hogy beismeri homoszexualitását, már mindenki tudta.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	True
Tényleg szakítani akarsz a barátnőddel?	Do you really want to break up with your girlfriend?	True
Őrülten féltékeny a feleségére.	He is madly jealous of his woman.	True
- Apa, miért kék az ég? - Hát mert az!	"""Daddy, why is the sky blue?"" ""Well, it just is."""	True
A kapitány megparancsolta az embereinek, hogy tüzeljenek.	The captain ordered his men to fire.	True
Mondta Tom, hogy tudni vélte, mi a probléma.	Tom said he thought he knew what the problem was.	True
A vállamon aludt el.	She had to stand in the train.	False
Ki volt ma itt az első?	Who was the first one here today?	True
Ez a lárma elviselhetetlen.	Nobody is indispensable.	False
Gyakran repülsz?	You should ignore what he says.	False
Házas vagyok, és van két gyerekem.	I am married and I have a daughter.	False
Ez sokat segítene.	There is nothing to be scared of.	False
Nem vagy álmos?	Who is sick?	False
Noha nem én nyertem, de azért sikerült kapnom egy vigaszdíjat.	I didn't win, but at least I got a consolation prize.	True
A rendőr a szokásos éjszakai őrjáratán volt.	The policeman was on his usual nightly round.	True
Amikor kicsi voltam, szerettem volna háziállatnak egy barnamedvét, hogy megijessze a szomszédokat.	When I was little, I wanted to have a pet brown bear to scare my neighbors.	True
Tomi radikális.	Tom is radical.	True
Mit szólna egy csésze teához?	Can your brother drive a car?	False
Gyerekek játszanak a parton.	Several children are playing on the beach.	True
Jártál valaha külföldön?	Are they in Paris?	False
A vonatban állnia kellett.	She had to stand in the train.	True
Abba kell hagynod a piálást.	Don't forget to write the zip code.	False
A macska a lábtörlőn van	The cat is on the mat.	True
Kettejük közül ő a szorgalmasabb.	He is the more diligent of the two.	True
Eljönnél velem a folyóhoz?	Won't you go with me to the river?	True
Róma sem egy nap alatt épült fel.	Rome was not built in a day.	True
Akkora vagy!	Today is a big day, son!	False
Az infláció csökken.	Excessive supply leads to a drop in prices.	False
Van egy iskola a házam közelében.	There is a school near my house.	True
Érdemes megnézni a várat.	The castle is worth visiting.	True
Nagyon gyorsan tudok írni.	I like skiing very much.	False
