	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
15	%s Финч угыч ушнаш тӧчаш огеш тӱҥал, кызыт йоҥылышым тӧрлате да шке шотан возышым угыч чӱктӧ.	0 people in room	%s Finch will not attempt to reconnect the account until you correct the error and re-enable the account.	False	False	1.2180154	390	390, 53, 52	0	960
16	Mxit дене ушымо годым йоҥылыш лийын. (лудмо йыжыҥ 0x05)	The PIN is invalid. It should only consist of digits [0-9].	A connection error occurred to MXit. (read stage 0x05)	False	False	1.1986073	409	409, 793, 265	0	447
17	Пайдаланыше-влакым кычалаш...	Penguin Mastermind	Search for Users...	False	False	1.2303509	178	178, 52, 3	0	129
18	ayttm	ayttm	ayttm	True	True	1.176048	353	353, 996, 312	1.0	353
19	Чынлыкым терген керташ ыш лий: %s	He lives in Yoshkar-Ola.	Unable to authenticate: %s	False	False	1.1514034	52	52, 53, 409	0	950
20	Экраным пырля кучылтмаш	He lives in Yoshkar-Ola.	Screen Sharing	False	False	1.1502565	52	52, 53, 3	0	805
21	%s -лан йолташ лӱмым шынде.	She lives in Yoshkar-Ola.	Set friendly name for %s.	False	False	1.1200273	53	53, 52, 390	0	791
22	Угыч аныклаш	She lives in Yoshkar-Ola.	Overwrite	False	False	1.1878835	53	53, 52, 619	0	467
23	Шке IM	Mouse	Personal IM	False	False	1.219244	452	452, 846, 290	0	868
24	Авторизацийым ӧрдыжтарыме нерген каласымаш:	Changes to privacy settings take effect immediately.	Authorization Denied Message:	False	False	1.2240129	867	867, 488, 862	0	645
25	Публичне сравочым тергаш	Ario	Verify Public Key	False	False	1.2433563	558	558, 187, 170	0	712
26	Аудиокнига-влакын библиотека	Biniax-2	Audiobooks Library	False	False	1.1791435	666	666, 53, 735	0	482
27	Bangarang	Bangarang	Bangarang	True	True	1.1968914	720	720, 575, 771	1.0	720
28	Тунемашлан	Normal	Education	False	False	1.2377781	623	623, 472, 704	0	521
29	Тототлымвер нерген келшыше увераҥарым пурто, кушко тый ушнынет ыле.	He lives in Yoshkar-Ola.	Please enter the appropriate information about the chat you would like to join.	False	False	1.1278129	52	52, 707, 251	0	182
30	Журнал-влак	She lives in Yoshkar-Ola.	Logging	False	False	1.1683693	53	53, 694, 119	0	400
31	Тиде эмым йӱат гын, тылат куштылгырак лиеш.	He lives in Yoshkar-Ola.	You'll feel better if you drink this medicine.	False	False	1.1724753	52	52, 53, 3	0	46
32	%s гыч %s -шке келыштарымаш-влакетым кусарыме годым %s йоҥылыш-влак дене пернен. Мо лиймым лончыло да кусарымашым кид дене мучашле. Тиде йоҥылыш нерген тышке шижтаре: http://developer.pidgin.im	Unknown error (%d)	%s encountered errors migrating your settings from %s to %s. Please investigate and complete the migration by hand. Please report this error at http://developer.pidgin.im	False	True	1.1602743	219	219, 867, 212	0.3333333333333333	212
33	Мланде Кече йыр пӧрдеш.	Friday	The earth moves around the sun.	False	False	1.2089636	415	415, 674, 499	0	14
34	/Мутланыше-влак/Мутланышым ешараш...	He lives in Yoshkar-Ola.	/Buddies/Add Buddy...	False	False	1.2813795	52	52, 53, 681	0	675
35	Сертификатым пурташ	Verify Public Key	Certificate Import	False	False	1.2117348	712	712, 649, 572	0	223
36	names [канал]: Кызыт каналыште улшо пайдаланыше лӱмерым лукташ.	In Yoshkar-Ola there are five theaters.	names [channel]: List the users currently in a channel.	False	False	1.1665808	3	3, 4, 124	0	209
37	Escape полдыш дене мутланымаш-влакым _петыраш	He lives in Yoshkar-Ola.	Cl_ose conversations with the Escape key	False	False	1.1952894	52	52, 53, 409	0	956
38	_STUN сервер:	Lastlog	ST_UN server:	False	False	1.1827021	600	600, 151, 572	0	538
39	Сравоч-влакым ваш келыштарымаш шке дене тӱҥалын ок керт	He lives in Yoshkar-Ola.	Key agreement cannot be started with yourself	False	False	1.1908376	52	52, 53, 308	0	886
40	%s нераш тӱҥалын	She lives in Yoshkar-Ola.	%s became idle	False	False	1.1790694	53	53, 52, 235	0	958
41	Тӱшкам ешарен кертме огыл: тӱшка уке	He lives in Yoshkar-Ola.	Unable to add group: group not found	False	False	1.2445103	52	52, 178, 4	0	274
42	Экспозиций	Instant Messaging	Exposure	False	True	1.2548804	864	864, 598, 300	0.3333333333333333	300
43	'%s' файл %s -лан утыж ден кугу. Изирак сӱретым кучылт ончо.	Unknown error (%d)	The file '%s' is too large for %s. Please try a smaller image.	False	False	1.1290764	219	219, 610, 891	0	615
44	Писе каласымашым налме годым тӧрза дене _волгенчалташ	Removing this contact will also remove all the buddies in the contact	F_lash window when IMs are received	False	False	1.1502801	202	202, 251, 124	0	166
45	Кодировко-влак	Lastlog	Encodings	False	False	1.103936	600	600, 603, 292	0	539
46	Аутентификаций йоҥылыш	Authenticating	Authentication failed	False	False	1.2345493	855	855, 840, 494	0	917
47	Мый тиде пӧлекым налын ом керт.	Invite	I cannot accept this gift.	False	False	1.3021299	840	840, 52, 403	0	25
48	Ме тунемынна чӱчкыдын пычкемыш марте ышташ.	He lives in Yoshkar-Ola.	We got used to late-hour work.	False	False	1.2119296	52	52, 53, 3	0	13
49	/Мутланыше-влак/Пайдаланышын увераҥаржым налаш...	Penguin Mastermind	/Buddies/Get User Info...	False	False	1.2834105	178	178, 52, 53	0	306
50	Пеҥгыдемдыме семын келыштарымаш-влакым _кумылаҥдаш	He lives in Yoshkar-Ola.	_Accept Defaults	False	False	1.2101837	52	52, 53, 790	0	534
51	Тиде тототлымверлан шолыплӱмым пурто.	Okay, wait outside.	Enter an alias for this chat.	False	False	1.2762086	2	2, 390, 52	0	833
52	Ачалӱм	Pictures	Family Name	False	False	1.1635611	625	625, 722, 575	0	892
53	Ойырымо шотыш налме возыш вотышто огыл.	He lives in Yoshkar-Ola.	The selected account is not online.	False	False	1.2287755	52	52, 53, 436	0	698
54	%s Финч угыч ушнаш тӧчаш огеш тӱҥал, кызыт йоҥылышым тӧрлате да шке шотан возышым угыч чӱктӧ.	0 people in room	%s Finch will not attempt to reconnect the account until you correct the error and re-enable the account.	False	False	1.2180154	390	390, 53, 52	0	804
55	Сомылкам ышташ	She lives in Yoshkar-Ola.	Create an event	False	False	1.2054248	53	53, 52, 312	0	380
56	Вигак ушнаш	He lives in Yoshkar-Ola.	Auto-join	False	False	1.1498162	52	52, 53, 452	0	82
57	Палыдыме кыл сын	Avogadro	Unknown node type	False	False	1.1495074	379	379, 567, 862	0	669
58	Сокетым ышташ ыш лий: %s	He lives in Yoshkar-Ola.	Unable to create socket: %s	False	False	1.2187945	52	52, 53, 3	0	891
59	Могай улмым вашталташ	He lives in Yoshkar-Ola.	Edit Status	False	False	1.236052	52	52, 53, 3	0	926
60	Ты прокси типлан палемдыме хост лӱм але порт номер чын огытыл.	Can't guess meta-packag	Either the host name or port number specified for your given proxy type is invalid.	False	False	1.196126	406	406, 929, 540	0	370
61	Владкым петырыме годым вигак писе каласымаш-влакым петыраш	Presence	Close IMs immediately when the tab is closed	False	False	1.1610198	862	862, 52, 840	0	435
62	Пурымаш йоҥылыш	Torch	Failed to authenticate	False	False	1.1057745	446	446, 996, 312	0	410
63	_Кудалташ	She lives in Yoshkar-Ola.	_Unset	False	False	1.1644061	53	53, 52, 467	0	299
64	Ме она мондо.	He lives in Yoshkar-Ola.	We shall not forget.	False	False	1.3128194	52	52, 53, 898	0	12
65	Паша пытышаш марте шуын.	He lives in Yoshkar-Ola.	That job is pretty much finished.	False	False	1.1951628	52	52, 53, 3	0	33
66	/Ойыркалыме йӧн-влак/Журналым наҥгаяш	Buxon	/Options/Enable Logging	False	False	1.1999935	276	276, 52, 53	0	358
67	Кӧм шекланаш	Friday	Pounce Who	False	False	1.212382	415	415, 53, 625	0	968
68	Сравоч-влакым ваш келыштараш йодмаш	He lives in Yoshkar-Ola.	Key Agreement Request	False	False	1.1659834	52	52, 53, 694	0	515
69	Кӱлеш ойыркалыме йӧн-влакым колтымо огыл	He lives in Yoshkar-Ola.	Required parameters not passed in	False	False	1.1563613	52	52, 53, 276	0	901
70	Шотыш налме возыш-влак	He lives in Yoshkar-Ola.	Accounts	False	False	1.1965091	52	52, 53, 487	0	250
71	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	%s (%s)	%s. Try `%s -h' for more information.	False	True	1.2086046	236	236, 794, 215	0.3333333333333333	215
72	_Пӧртылеш	Lonely	Ret_urn from away	False	False	1.2042286	771	771, 722, 389	0	923
73	%s темым эрыктен.	He lives in Yoshkar-Ola.	%s has cleared the topic.	False	False	1.1683476	52	52, 53, 3	0	787
74	Рашемдыме палыме мут:	He lives in Yoshkar-Ola.	Defining adjective:	False	False	1.0973731	52	52, 788, 53	0	859
75	Dbus плагин шынамат	High Contrast	DBus Plug-in Example	False	False	1.254702	363	363, 494, 862	0	920
76	Ӱлнӧ еҥ нерген увераҥарым пурто.	0 people in room	Please enter the person's information below.	False	False	1.3014774	390	390, 52, 276	0	402
77	Ешартыш-влак	He lives in Yoshkar-Ola.	Applications	False	False	1.0896496	52	52, 53, 600	0	120
78	Мый марла кутырем.	Avogadro	I speak Mari.	False	False	1.2443478	379	379, 53, 52	0	21
79	Текст дене ойвозыш-влакым кучылтын, кӱчымӧ пуртымым колташ пуа.	He lives in Yoshkar-Ola.	Lets you send raw input to text-based protocols.	False	False	1.1180269	52	52, 53, 409	0	835
80	тиде полышым ончыкташ да лекташ	He lives in Yoshkar-Ola.	display this help and exit	False	False	1.0739849	52	52, 53, 3	0	138
81	Сфере	Lonely	Realm	False	False	1.2570956	771	771, 625, 711	0	996
82	Интернет-радио	He lives in Yoshkar-Ola.	Internet Radio	False	True	1.18466	52	52, 53, 360	0.3333333333333333	360
83	Возалтмашым чарыме годым йоҥылыш	Presence	Unregistration Error	False	False	1.1423802	862	862, 973, 376	0	717
84	Синтаксис йоҥылыш: Тый йоҥылыш ӱшаной чотым тиде коммандылан пуртенат.	How many theaters are there in Yoshkar-Ola?	Syntax Error: You typed the wrong number of arguments to that command.	False	False	1.2069286	4	4, 251, 202	0	690
85	Искусственный спутник мланде йыр пӧрдеш.	Accessibility	The artificial satellite orbits the earth.	False	False	1.2888851	843	843, 809, 436	0	0
86	Тиде вашкылым кораҥдет гын, тушко пурышо чыламутланыше кораҥдалтеш	He lives in Yoshkar-Ola.	Removing this contact will also remove all the buddies in the contact	False	True	1.1980035	52	52, 53, 202	0.3333333333333333	202
87	Google-мутланымаш	She lives in Yoshkar-Ola.	Google Talk	False	False	1.1934593	53	53, 52, 735	0	99
88	U)ncapU)ncap	st copy)	Replace with:	False	False	1.305542	552	552, 235, 236	0	541
89	Сукалтше	Proxy	Grateful	False	False	1.1028957	124	124, 53, 170	0	688
90	Вучымо жап эртен	He lives in Yoshkar-Ola.	Ping timed out	False	False	1.1763666	52	52, 53, 499	0	384
91	Ойырымо шотыш налме возыш вотышто огыл.	He lives in Yoshkar-Ola.	The selected account is not online.	False	False	1.2287755	52	52, 53, 436	0	695
92	time: IRC серверыште кызытсе верысе жапым ончыкта.	XMPP Service Discovery	time: Displays the current local time at the IRC server.	False	False	1.0413164	233	233, 738, 143	0	241
93	Сервер писылык шырым эртен	He lives in Yoshkar-Ola.	Server rate limit exceeded	False	False	1.184941	52	52, 53, 308	0	814
94	Тототлымверыш ӱжаш	Stop	Invite to chat	False	False	1.2574368	458	458, 603, 600	0	789
95	Мобил телефон	Mobile Phone	Mobile Phone	True	True	1.1416199	729	729, 394, 164	1.0	729
96	Angband (GTK)	Angband (GTK)	Angband (GTK)	True	True	1.1658767	308	308, 600, 53	1.0	308
97	Шижтарымашым савыктыме шрифт	She lives in Yoshkar-Ola.	Typing notification font	False	False	1.1695473	53	53, 837, 805	0	288
98	Сравоч-влакым ваш келыштарен кертме огыл	He lives in Yoshkar-Ola.	Key Agreement failed	False	False	1.1861641	52	52, 53, 694	0	611
99	HTTP прокси деч вашмутым лончылен кертме огыл: %s	OCaml	Unable to parse response from HTTP proxy: %s	False	False	1.1176412	973	973, 406, 793	0	673
100	Ушымашым кӱрлын кертме огыл	He lives in Yoshkar-Ola.	Cannot detach	False	False	1.164808	52	52, 53, 28	0	776
101	Саде студент-влак, чынжымак, лудын огыт мошто.	He lives in Yoshkar-Ola.	Those students really can't read.	False	False	1.1766465	52	52, 251, 202	0	38
102	Bittornado клиент	Bittornado Client	Bittornado Client	False	True	1.1782203	853	853, 777, 247	0.5	777
103	Пашадыме годым могай улмым алмашташ тыгайлан:	Avogadro	Change to this status when _idle:	False	False	1.269557	379	379, 788, 178	0	423
104	/Мутланымаш/_Тототлымверыш ушнаш...	/Buddies/New Instant _Message...	/Conversation/Join a _Chat...	False	False	1.2267815	681	681, 52, 53	0	828
105	Гуджарати йылме дене кусарыше тӱшка	Hebrew	Gujarati Language Team	False	False	1.2384846	214	214, 53, 862	0	668
106	Иктык-влакым тӱшкалаш	Buxon	Group Items	False	False	1.2157605	276	276, 53, 52	0	146
107	Мета пакетым темлен огеш керт	Logging stopped. Future messages in this conversation will not be logged.	Can't guess meta-packag	False	False	1.2346361	707	707, 52, 499	0	406
108	Тышке кусараш	She lives in Yoshkar-Ola.	Move to	False	False	1.1814685	53	53, 52, 3	0	314
109	Файлым ойыраш	File Transfer	Select a file	False	False	1.1784066	126	126, 735, 401	0	587
110	Канал нерген увераҥар	Forcing Login	Channel Information	False	False	1.2005843	567	567, 837, 867	0	562
111	Канал публичне сравочым ешараш	Buxon	Add Channel Public Key	False	False	1.2184988	276	276, 973, 232	0	307
112	%s чын пӧлем лӱм огыл	0 people in room	%s is not a valid room name	False	False	1.3011329	390	390, 53, 52	0	581
113	Шола могыр	Stop	Left side	False	False	1.2332823	458	458, 625, 771	0	967
114	Тый кодироватлаш йодынат, тудо серверыште лиймеямде огыл.	Can't guess meta-packag	You require encryption, but it is not available on this server.	False	False	1.1461948	406	406, 570, 864	0	841
115	Тыйын сӱретым колтымо огыл. Сӱретым колташ тыйын вияш ушымаш лийшаш.	He lives in Yoshkar-Ola.	Your IM Image was not sent. You must be Direct Connected to send IM Images.	False	False	1.1891965	52	52, 53, 3	0	576
116	/Мутланымаш/_Шолыплӱм...	/Conversation/Remove...	/Conversation/Al_ias...	False	False	1.2949429	291	291, 311, 178	0	976
117	%s дене мутланымаш-влак	She lives in Yoshkar-Ola.	Conversations with %s	False	False	1.1960635	53	53, 52, 666	0	103
118	роль <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [шолыплӱм1] [шолыплӱм2] ...: Роль дене пайдаланыше-влакым нал але пӧлемыште пайдаланыше-влаклан рольым шынде.	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	role <moderator_BAR_participant_BAR_visitor_BAR_nonegt; [nick1] [nick2] ...: Get the users with a role or set users' role with the room.	True	True	1.2381663	983	983, 53, 52	1.0	983
119	SSH почеш пашадам шуйыза	She lives in Yoshkar-Ola.	Continue running under SSH?	False	False	1.1697156	53	53, 52, 973	0	634
120	AIM профильым шынден кертме огыл.	Invalid Room Name	Unable to set AIM profile.	False	False	1.2080003	545	545, 52, 379	0	636
121	Палыме огыл	He lives in Yoshkar-Ola.	Unknown	False	False	1.1714332	52	52, 973, 598	0	596
122	Ит маймыллане!	How many theaters are there in Yoshkar-Ola?	Don't play the ape!	False	False	1.2796506	4	4, 898, 34	0	1
123	Тый ушымо отыл.	He lives in Yoshkar-Ola.	You are not connected.	False	False	1.2646768	52	52, 53, 23	0	799
124	Мылам келша француз йылмым тунемаш.	Braille Terminal	I like to study French.	False	False	1.2565348	207	207, 52, 53	0	30
125	Йодмашым ӧрдыжтарыме	Calm	Request denied	False	False	1.1680202	312	312, 214, 499	0	751
126	Тӱжвал сын	Pictures	Layout	False	False	1.2276798	625	625, 214, 452	0	963
127	Вотышто огыл каласымаш-влакым налаш ыш лий	He lives in Yoshkar-Ola.	Unable to receive offline messages	False	False	1.1782398	52	52, 53, 178	0	238
128	%s. Ешартыш увераҥарым налаш `%s -h'-м ыште.	%s (%s)	%s. Try `%s -h' for more information.	False	True	1.2086046	236	236, 794, 215	0.5	794
129	Йолташ-влак	She lives in Yoshkar-Ola.	Friends	False	False	1.0788376	53	53, 52, 735	0	696
130	Пытартыш	Torch	Recent	False	False	1.1617508	446	446, 124, 625	0	284
131	Тыйын кычалме негызым ӱлнӧ пурто	He lives in Yoshkar-Ola.	Please enter your search criteria below	False	False	1.1874125	52	52, 53, 61	0	708
132	OCaml	OCaml	OCaml	True	True	1.0750337	973	973, 571, 275	1.0	973
133	Дискым эсен луктымо	He lives in Yoshkar-Ola.	The drive has been successfully ejected	False	False	1.1359882	52	52, 837, 53	0	637
134	Томлан тиде фильм йӧршын келшен огыл.	Buddy logs out	Tom didn't like that movie at all.	False	False	1.2327037	403	403, 384, 178	0	47
135	Бот шотыш налме возыш эн кугу кечылан каласымаш чотыш шуын	He lives in Yoshkar-Ola.	Bot account reached daily IM limit	False	False	1.1936598	52	52, 53, 715	0	498
136	-ше копий)	st copy)	st copy)	True	True	1.3792932	552	552, 52, 53	1.0	552
137	Те йӧратеда сюрпризым?	Join whom in chat?	Do you like surprises?	False	False	1.2755305	111	111, 276, 973	0	40
138	GhostScript	Install	Printer DefaultGhostScript	False	False	1.1702143	770	770, 575, 446	0	205
139	Файл колтымаш прокси	Default Formatting	File transfer proxies	False	True	1.1766329	889	889, 768, 105	0.3333333333333333	105
140	Йолташ-влак	She lives in Yoshkar-Ola.	Friends	False	False	1.0788376	53	53, 52, 735	0	418
141	Мыланна тиде пашам ик кечыште пытарыман.	Spooky	We have to do the work in a day.	False	False	1.245132	727	727, 52, 837	0	32
142	Тошто SSL сыным кучылташ	She lives in Yoshkar-Ola.	Use old-style SSL	False	False	1.1768725	53	53, 52, 3	0	359
143	/_Полыш	Lonely	/_Help	False	False	1.2155576	771	771, 625, 214	0	630
144	Пычкаш	Pictures	Blink	False	False	1.1535159	625	625, 446, 452	0	654
145	жап	Lonely	_Term:	False	False	1.2197261	771	771, 393, 625	0	295
146	%s пайдаланыше тыйын мутланыше лӱмерыш шкежым ешараш кӧнен.	Last 7 days	The user %s has granted your request to add them to your buddy list.	False	False	1.2092695	340	340, 52, 53	0	272
147	Тиде команде писе каласымашыште ок ышталт, тототлымверыште гына.	Removing this contact will also remove all the buddies in the contact	That command only works in chats, not IMs.	False	False	1.179363	202	202, 251, 390	0	555
148	Сай	Pictures	Normal	False	False	1.2473116	625	625, 696, 418	0	623
149	Пайдаланышым муымо огыл	Penguin Mastermind	User not found	False	False	1.2458452	178	178, 52, 973	0	407
150	XMPP консоль	XMPP Console	XMPP Console	True	True	1.1324773	809	809, 738, 143	1.0	809
151	Шукырак информаций	Drinking	Details	False	False	1.1246569	837	837, 52, 53	0	894
152	Чын, тыгай кылвер дене ончыктымо командым терминалыште шуктыман гын.	The PIN is invalid. It should only consist of digits [0-9].	True if the command used to handle this type of URL should be run in a terminal.	False	False	1.1226659	409	409, 867, 864	0	375
153	Иктаж-могай увераҥарым пайдаланыше профильыште муын омыл. Тыге гай чучеш, тыгай пайдаланыше йӧршын уке.	He lives in Yoshkar-Ola.	Could not find any information in the user's profile. The user most likely does not exist.	False	False	1.2015688	52	52, 436, 244	0	421
154	Профессий	Profession	Profession	True	True	1.3301401	646	646, 837, 275	1.0	646
155	Увертарымаш-влак	She lives in Yoshkar-Ola.	Messages	False	False	1.069026	53	53, 52, 3	0	955
156	Уна сеанс	Adun	Guest Session	False	False	1.2806616	827	827, 715, 694	0	432
157	SOCKS 5	SOCKS 5	SOCKS 5	False	True	1.1230423	793	793, 265, 973	0.5	265
158	Кычалаш	Mouse	Search in	False	False	1.1620351	452	452, 846, 625	0	721
159	Писе каласымаш тӧрзам почаш	He lives in Yoshkar-Ola.	Open an IM window	False	False	1.187243	52	52, 53, 598	0	201
160	Коктеланыше пайдаланыше ID-м пуртымо	He lives in Yoshkar-Ola.	An ambiguous user ID was entered	False	False	1.1519327	52	52, 864, 53	0	184
161	Мый ачатым пеш сайын палем.	The message is too large.	I know your father very well.	False	False	1.2648084	499	499, 52, 34	0	20
162	SSL эҥертыш лиймеямде огыл	Use SSL	SSL support unavailable	False	False	1.2092285	993	993, 973, 867	0	750
163	prefs: Ойыркалыме йӧн тӧрзам лукташ.	Buxon	prefs: Show the preference window.	False	False	1.16453	276	276, 52, 53	0	989
164	Организаций вуймут	Delete	Organization Name	False	False	1.2275466	479	479, 840, 53	0	852
165	iPod/iPhone/iPad-ын шукырак модель авалтыш	Support for most iPod/iPhone/iPad devices.	Support for most iPod/iPhone/iPad devices.	True	True	1.122431	659	659, 867, 234	1.0	659
166	Аралыме луктымаш	He lives in Yoshkar-Ola.	Safely remove	False	False	1.157375	52	52, 53, 276	0	774
167	Чоткыдемдыме _мутланыше лӱмер	Log format	_Dockable Buddy List	False	False	1.1241529	735	735, 109, 52	0	347
168	Сравоч-влакым ваш келыштарыме жапыште йоҥылыш лийын	Timestamp	Error occurred during key agreement	False	False	1.1743147	565	565, 199, 340	0	939
169	Даний	Hebrew	Danish	False	False	1.1685991	214	214, 623, 285	0	301
170	Шолыпмутым пеҥгыдемден кертме огыл	He lives in Yoshkar-Ola.	Unable to canonicalise password	False	False	1.1383663	52	52, 53, 276	0	931
171	Файлым модмолаштык гыч кораҥдаш	Password:	Remove file from playlist	False	False	1.1565745	151	151, 572, 409	0	186
172	Вотышто огыл	Friday	Not logged in	False	False	1.2539489	415	415, 392, 52	0	663
173	SIP пайдаланыше лӱмыштӧ яравер але @ символ лийын ок керт	Buddy logs in	SIP usernames may not contain whitespaces or @ symbols	False	False	1.1597915	603	603, 403, 308	0	197
174	Операцион систем	Instant Messaging	Operating System	False	True	1.2294527	864	864, 831, 277	0.5	831
175	Паша	Mouse	Work	False	False	1.1619545	452	452, 846, 724	0	480
176	Zephyr ойвозыш плагин	Zephyr Protocol Plugin	Zephyr Protocol Plugin	True	True	1.240018	906	906, 628, 487	1.0	906
177	Турций	Malay	Turkish	False	False	1.1688197	575	575, 771, 136	0	526
178	Мутланышылан у правил	He lives in Yoshkar-Ola.	New Buddy Pounce	False	False	1.2570901	52	52, 53, 207	0	229
179	Йодыштмашлан конференций серверым ойыро	Conversations with %s	Select a conference server to query	False	False	1.2076406	180	180, 103, 973	0	820
180	"""sip"" URL-лан келыштарыше"	Biniax-2	"The handler for ""sip"" URLs"	False	False	1.1788361	666	666, 867, 600	0	132
181	Вашкыл лиймеямдым ончылгоч палымаш плагин.	On Vacation	Contact Availability Prediction plugin.	False	False	1.2091569	487	487, 202, 251	0	969
182	OEM шындыктымаш режим (ытышелан)	He lives in Yoshkar-Ola.	OEM install (for manufacturers)	False	False	1.2099984	52	52, 867, 53	0	839
183	Вашталташ	Overwrite	Replace	False	False	1.1679	467	467, 53, 972	0	243
184	Пошкудын эреат шаршудыжо ужаррак.	Biniax-2	The grass is always greener on the other side of the fence.	False	False	1.2867458	666	666, 28, 3	0	36
185	Улнышо	Stop	Relaxed	False	False	1.1794603	458	458, 484, 136	0	778
186	"Мутланышын публичне сравочшым пуртыде, тый тудым ешарен от керт. Публичне сравочым пурташлан ""Пурташ..."" темдал."	The PIN is invalid. It should only consist of digits [0-9].	To add the buddy you must import his/her public key. Press Import to import a public key.	False	False	1.1605334	409	409, 545, 513	0	553
187	Кочкаш каен	She lives in Yoshkar-Ola.	Out to Lunch	False	False	1.2335215	53	53, 52, 452	0	392
188	Верым петырыме	Buxon	Place Closed	False	False	1.1660147	276	276, 864, 52	0	104
189	Музык ваш возгалымаш келыштарымаш	He lives in Yoshkar-Ola.	Music Messaging Configuration	False	False	1.1459696	52	52, 53, 232	0	749
190	Колташ	She lives in Yoshkar-Ola.	Launch	False	False	1.1113474	53	53, 52, 598	0	638
191	%s -лан канал режим-влак: %s	Biniax-2	channel modes for %s: %s	False	True	1.1966674	666	666, 582, 112	0.5	582
192	%s ыштыме годым йоҥылыш лийын	He lives in Yoshkar-Ola.	Error running %s	False	False	1.2239283	52	52, 53, 867	0	785
193	Армян	Armenian	Armenian	True	True	1.2211516	959	959, 625, 558	1.0	959
194	Кодировко-влак	Lastlog	Encodings	False	False	1.103936	600	600, 603, 292	0	273
195	Тылзе Мландын спутникше улеш.	He lives in Yoshkar-Ola.	The moon is the Earth's satellite.	False	False	1.1701708	52	52, 53, 3	0	64
196	Диско	Install	Disco	False	False	1.2095242	770	770, 837, 800	0	90
197	Кокымшо тӱшка	She lives in Yoshkar-Ola.	Secondary groups	False	False	1.1768104	53	53, 52, 727	0	327
198	Шке изисӱретым кораҥдаш	Buxon	Remove Custom Icon	False	False	1.26838	276	276, 827, 715	0	222
199	Волгалтарыме каласымаш-влак	She lives in Yoshkar-Ola.	Highlighted Messages	False	False	1.1296017	53	53, 52, 276	0	416
200	/Ӱзгар-влак/Систем _журнал	0 people in room	/Tools/System _Log	False	False	1.2014673	390	390, 826, 100	0	128
201	Тудо мыйым йӧрата. А мый тудым уке.	In Yoshkar-Ola there are five theaters.	She loves me. But I do not love her.	False	False	1.3302757	3	3, 2, 4	0	54
202	У шотыш налме возыш	He lives in Yoshkar-Ola.	New Account	False	False	1.17816	52	52, 53, 487	0	196
203	Том ямдылалтеш.	Name	Tom is getting ready.	False	False	1.2282066	461	461, 109, 596	0	50
204	Trillian шифрований	OCaml	Trillian Encryption	False	True	1.2569606	973	973, 82, 114	0.3333333333333333	114
